#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"6,938,480","+42,860","259,189","+1,123","3,879,459","+22,164","2,799,832","21,320",,,,,,North America,,,
,South America,"5,764,708","+49,881","189,047","+1,366","4,294,244","+39,903","1,281,417","14,905",,,,,,South America,,,
,Asia,"6,298,298","+83,451","130,242","+1,334","4,980,308","+94,710","1,187,748","19,004",,,,,,Asia,,,
,Europe,"3,354,741","+19,961","205,304",+189,"1,985,678","+6,889","1,163,759","5,193",,,,,,Europe,,,
,Africa,"1,192,414","+9,052","27,831",+182,"909,723","+6,822","254,860","1,218",,,,,,Africa,,,
,Oceania,"27,236",+253,529,+17,"21,196",+511,"5,511",50,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,"23,576,598","+205,458","812,157","+4,211","16,071,259","+170,999","6,693,182","61,694","3,025",104.2,,,,All,,,
1,USA,"5,873,254","+31,826","180,580",+406,"3,163,004","+14,924","2,529,670","16,717","17,729",545,"76,135,646","229,821","331,282,824",North America,56,"1,835",4
2,Brazil,"3,605,783","+23,085","114,772",+495,"2,709,638",,"781,373","8,318","16,946",539,"14,144,344","66,475","212,776,644",South America,59,"1,854",15
3,India,"3,105,185","+61,749","57,692",+846,"2,336,796","+56,896","710,697","8,944","2,247",42,"35,292,220","25,538","1,381,937,641",Asia,445,"23,954",39
4,Russia,"956,749","+4,852","16,383",+73,"770,639","+3,162","169,727","2,300","6,556",112,"34,447,560","236,033","145,943,650",Europe,153,"8,908",4
5,South Africa,"609,773","+2,728","13,059",+72,"506,470","+2,343","90,244",539,"10,263",220,"3,553,425","59,808","59,414,253",Africa,97,"4,550",17
6,Peru,"594,326","+9,090","27,663",+210,"399,357","+8,213","167,306","1,515","17,990",837,"2,985,782","90,379","33,036,403",South America,56,"1,194",11
7,Mexico,"556,216","+6,482","60,254",+644,"380,492","+4,083","115,470","3,450","4,308",467,"1,253,432","9,707","129,125,341",North America,232,"2,143",103
8,Colombia,"541,147","+8,044","17,316",+348,"374,030","+14,238","149,801","1,493","10,619",340,"2,474,417","48,556","50,959,957",South America,94,"2,943",21
9,Spain,"407,879",,"28,838",,N/A,N/A,N/A,541,"8,723",617,"7,955,615","170,147","46,757,437",Europe,115,"1,621",6
10,Chile,"397,665","+1,957","10,852",+60,"371,179","+1,449","15,634","1,027","20,777",567,"2,204,009","115,154","19,139,679",South America,48,"1,764",9
11,Iran,"358,905","+2,113","20,643",+141,"309,464","+1,762","28,798","3,841","4,265",245,"3,036,711","36,089","84,144,619",Asia,234,"4,076",28
12,Argentina,"342,154","+5,352","6,985",+137,"251,400","+5,619","83,769","1,922","7,561",154,"1,092,556","24,142","45,254,997",South America,132,"6,479",41
13,UK,"325,642","+1,041","41,429",+6,N/A,N/A,N/A,72,"4,793",610,"15,177,265","223,400","67,937,586",Europe,209,"1,640",4
14,Saudi Arabia,"307,479","+1,109","3,649",+30,"280,143","+1,702","23,687","1,644","8,813",105,"4,501,104","129,010","34,889,636",Asia,113,"9,561",8
