#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
33,Qatar,"126,692",+194,216,,"123,664",+189,"2,812",59,"45,121",77,"800,519","285,105","2,807,805",Asia,22,"12,999",4
34,Panama,"115,919",+633,"2,430",+7,"92,423",+614,"21,066",119,"26,757",561,"508,442","117,362","4,332,239",North America,37,"1,783",9
35,Dominican Republic,"115,054",+574,"2,144",+10,"90,942",+576,"21,968",169,"10,579",197,"496,200","45,623","10,876,171",North America,95,"5,073",22
36,Kazakhstan,"108,236",+59,"1,725",,"103,277",+72,"3,234",221,"5,747",92,"2,973,489","157,872","18,834,863",Asia,174,"10,919",6
37,Kuwait,"107,592",+567,628,+4,"99,549",+509,"7,415",129,"25,098",146,"761,025","177,526","4,286,844",Asia,40,"6,826",6
38,Egypt,"103,781",+98,"5,990",+9,"97,398",+43,393,41,"1,009",58,"135,000","1,313","102,828,135",Africa,991,"17,167",762
39,Poland,"102,080","+2,006","2,659",+29,"73,552",+549,"25,869",219,"2,698",70,"3,465,605","91,596","37,835,645",Europe,371,"14,229",11
40,Oman,"101,814",+544,985,+8,"90,600",+304,"10,229",207,"19,810",192,"376,700","73,296","5,139,449",Asia,50,"5,218",14
41,UAE,"99,733",+932,429,+3,"89,410","+1,287","9,894",,"10,052",43,"10,220,534","1,030,157","9,921,338",Asia,99,"23,127",1
42,Sweden,"94,283",,"5,895",,N/A,N/A,N/A,20,"9,320",583,"1,661,484","164,248","10,115,730",Europe,107,"1,716",6
43,Guatemala,"94,182",+219,"3,302",+9,"82,828",+374,"8,052",5,"5,232",183,"338,692","18,816","18,000,398",North America,191,"5,451",53
44,Nepal,"89,263","+2,440",554,+19,"65,202","+1,133","23,507",,"3,050",19,"1,088,229","37,178","29,271,074",Asia,328,"52,836",27
45,Japan,"85,739",+400,"1,599",+2,"78,609",+294,"5,531",131,678,13,"2,173,035","17,195","126,373,720",Asia,"1,474","79,033",58
46,Czechia,"85,566","+3,120",758,+31,"46,636","+2,487","38,172",245,"7,986",71,"1,457,315","136,017","10,714,212",Europe,125,"14,135",7
47,Costa Rica,"81,129","+1,947",987,+37,"49,703","+4,696","30,439",212,"15,888",193,"243,276","47,643","5,106,221",North America,63,"5,173",21
48,Belarus,"80,696",+401,862,+5,"75,303",+155,"4,531",,"8,541",91,"1,949,656","206,346","9,448,502",Europe,117,"10,961",5
49,Portugal,"79,885",+734,"2,018",+13,"50,454",+247,"27,413",106,"7,840",198,"2,647,756","259,869","10,188,821",Europe,128,"5,049",4
50,Honduras,"79,629",+841,"2,422",+23,"29,305",+118,"47,902",30,"8,007",244,"186,350","18,738","9,945,117",North America,125,"4,106",53
51,Ethiopia,"79,437",+618,"1,230",+8,"34,016",+956,"44,191",292,687,11,"1,307,632","11,303","115,684,171",Africa,"1,456","94,052",88
52,Venezuela,"78,434",,653,,"68,917",,"8,864",215,"2,760",23,"1,965,367","69,168","28,414,568",South America,362,"43,514",14
53,Bahrain,"73,116",+454,261,+1,"67,933",+458,"4,922",61,"42,602",152,"1,488,703","867,412","1,716,258",Asia,23,"6,576",1
54,Nigeria,"59,465",+120,"1,113",,"50,951",+183,"7,401",7,287,5,"535,733","2,583","207,432,403",Africa,"3,488","186,372",387
55,Uzbekistan,"58,946",+334,485,+5,"55,633",+352,"2,828",252,"1,755",14,"1,377,915","41,016","33,594,251",Asia,570,"69,266",24
56,Singapore,"57,819",+7,27,,"57,597",+22,195,,"9,863",5,"2,885,545","492,217","5,862,339",Asia,101,"217,124",2
57,Moldova,"56,901",+322,"1,375",+9,"41,467",+512,"14,059",744,"14,114",341,"293,824","72,882","4,031,478",Europe,71,"2,932",14
58,Switzerland,"55,932","+1,548","2,078",+1,"45,800",,"8,054",32,"6,450",240,"1,417,260","163,446","8,671,140",Europe,155,"4,173",6
59,Armenia,"52,677",+181,984,+7,"44,710",+38,"6,983",,"17,768",332,"308,019","103,895","2,964,701",Asia,56,"3,013",10
60,Algeria,"52,270",+134,"1,768",+8,"36,672",+94,"13,830",23,"1,187",40,,,"44,053,891",Africa,843,"24,917",
61,Austria,"48,896",+750,818,+5,"39,058",+429,"9,020",101,"5,421",91,"1,698,268","188,281","9,019,845",Europe,184,"11,027",5
62,Kyrgyzstan,"47,635",+207,"1,066",,"43,521",+103,"3,048",24,"7,270",163,"276,522","42,205","6,551,846",Asia,138,"6,146",24
63,Ghana,"46,829",,303,,"46,060",,466,4,"1,499",10,"488,427","15,636","31,238,252",Africa,667,"103,097",64
64,Lebanon,"45,657","+1,175",414,+8,"20,243",+461,"25,000",167,"6,697",61,"896,623","131,521","6,817,317",Asia,149,"16,467",8
65,Paraguay,"44,182",,929,,"27,203",,"16,050",145,"6,175",130,"288,502","40,321","7,155,212",South America,162,"7,702",25
66,Palestine,"41,957",+459,339,+9,"35,182",+484,"6,436",,"8,176",66,"437,500","85,258","5,131,507",Asia,122,"15,137",12
67,Azerbaijan,"40,788",+97,598,+2,"38,587",+91,"1,603",,"4,013",59,"1,140,194","112,191","10,162,960",Asia,249,"16,995",9
68,Kenya,"39,449",+22,735,+4,"27,035","+1,376","11,679",,730,14,"564,078","10,432","54,072,535",Africa,"1,371","73,568",96
69,Afghanistan,"39,422",+81,"1,466",+4,"32,879",+27,"5,077",93,"1,007",37,"112,278","2,868","39,151,119",Asia,993,"26,706",349
70,Ireland,"38,549",+517,"1,810",,"23,364",,"13,375",20,"7,784",366,"1,245,263","251,462","4,952,088",Europe,128,"2,736",4
71,Libya,"37,437",+628,596,+4,"22,076",+647,"14,765",,"5,429",86,"222,054","32,203","6,895,418",Africa,184,"11,569",31
72,Serbia,"33,952",+51,756,+2,"31,536",,"1,660",20,"3,890",87,"1,159,806","132,883","8,728,018",Europe,257,"11,545",8
73,Hungary,"31,480",+905,833,+11,"8,165",+695,"22,482",40,"3,261",86,"765,598","79,305","9,653,847",Europe,307,"11,589",13
74,Denmark,"30,057",+377,659,+1,"23,122",+406,"6,276",30,"5,184",114,"4,084,612","704,540","5,797,559",Europe,193,"8,798",1
75,El Salvador,"29,539",+89,865,+2,"24,406",+110,"4,268",37,"4,548",133,"408,212","62,852","6,494,778",North America,220,"7,508",16
76,Bosnia and Herzegovina,"28,449",+95,888,+9,"22,032",+173,"5,529",,"8,686",271,"248,975","76,014","3,275,378",Europe,115,"3,688",13
77,Australia,"27,149",+13,894,,"24,892",+26,"1,363",6,"1,061",35,"7,794,939","304,769","25,576,542",Australia/Oceania,942,"28,609",3
78,S. Korea,"24,164",+73,422,+1,"21,886",+41,"1,856",107,471,8,"2,352,378","45,872","51,280,822",Asia,"2,122","121,519",22
79,Tunisia,"22,230",,321,,"5,032",,"16,877",116,"1,876",27,"250,479","21,136","11,850,723",Africa,533,"36,918",47
80,Bulgaria,"21,870",+283,854,+10,"15,179",+165,"5,837",59,"3,154",123,"546,789","78,851","6,934,471",Europe,317,"8,120",13
81,Cameroon,"20,924",,420,,"19,764",,740,30,783,16,"149,000","5,578","26,713,033",Africa,"1,277","63,602",179
82,Greece,"20,142",+300,417,+8,"9,989",,"9,736",83,"1,935",40,"1,355,126","130,182","10,409,506",Europe,517,"24,963",8
83,Ivory Coast,"19,885",+3,120,,"19,490",+41,275,,749,5,"166,699","6,280","26,543,565",Africa,"1,335","221,196",159
84,North Macedonia,"18,873",+83,760,+4,"15,487",+146,"2,626",3,"9,059",365,"195,541","93,859","2,083,351",Europe,110,"2,741",11
85,Myanmar,"18,781",+987,444,+32,"5,548",+353,"12,789",,345,8,"332,875","6,107","54,505,092",Asia,"2,902","122,759",164
86,Croatia,"17,797",+138,300,+2,"16,031",+182,"1,466",24,"4,342",73,"328,392","80,125","4,098,517",Europe,230,"13,662",12
87,Jordan,"17,464","+1,824",110,+9,"5,292",+52,"12,062",48,"1,707",11,"1,311,436","128,202","10,229,453",Asia,586,"92,995",8
88,Madagascar,"16,570",+12,233,+1,"15,601",+115,736,14,595,8,"73,053","2,621","27,870,839",Africa,"1,682","119,617",382
89,Senegal,"15,122",+28,312,,"12,870",+65,"1,940",6,897,19,"183,115","10,864","16,855,249",Africa,"1,115","54,023",92
90,Zambia,"15,089",+37,334,+1,"14,306",+119,449,,815,18,"164,951","8,910","18,513,446",Africa,"1,227","55,429",112
91,Norway,"14,605",+148,275,,"11,190",,"3,140",3,"2,689",51,"1,095,488","201,662","5,432,295",Europe,372,"19,754",5
92,Albania,"14,410",+144,400,+4,"8,825",+150,"5,185",23,"5,009",139,"88,622","30,804","2,876,966",Europe,200,"7,192",32
93,Sudan,"13,653",,836,,"6,764",,"6,053",,310,19,,,"44,109,014",Africa,"3,231","52,762",
94,Slovakia,"13,492",+353,55,,"4,865",+37,"8,572",37,"2,471",10,"496,284","90,889","5,460,340",Europe,405,"99,279",11
95,Malaysia,"12,813",+432,137,,"10,340",+57,"2,336",32,395,4,"1,581,208","48,693","32,473,219",Asia,"2,534","237,031",21
96,Montenegro,"12,359",+232,182,+3,"8,308",+355,"3,869",17,"19,677",290,"72,393","115,260","628,087",Europe,51,"3,451",9
97,Namibia,"11,654",+28,125,+2,"9,451",+22,"2,078",8,"4,565",49,"103,854","40,684","2,552,692",Africa,219,"20,422",25
98,Guinea,"10,800",+46,67,+1,"10,161",+63,572,24,817,5,"33,676","2,547","13,222,537",Africa,"1,224","197,351",393
99,DRC,"10,778",+18,274,,"10,239",,265,,119,3,,,"90,243,090",Africa,"8,373","329,354",
100,Finland,"10,702",+164,346,+1,"8,100",,"2,256",8,"1,931",62,"1,084,319","195,620","5,542,988",Europe,518,"16,020",5
101,Maldives,"10,567",+37,34,,"9,427",+63,"1,106",12,"19,461",63,"150,743","277,619","542,985",Asia,51,"15,970",4
102,French Guiana,"10,057",+28,68,+1,"9,710",+45,279,4,"33,452",226,"67,833","225,631","300,637",South America,30,"4,421",4
103,Tajikistan,"9,974",+39,78,,"8,794",+45,"1,102",,"1,040",8,,,"9,592,085",Asia,962,"122,975",
104,Mozambique,"9,296",+100,66,,"6,104",+252,"3,126",,295,2,"1,446,106","45,944","31,475,668",Africa,"3,386","476,904",22
105,Uganda,"8,965",+157,82,+1,"5,078",+342,"3,805",,194,2,"493,595","10,707","46,101,840",Africa,"5,142","562,218",93
106,Luxembourg,"8,925",+35,127,+1,"7,793",+365,"1,005",2,"14,198",202,"856,798","1,363,037","628,595",Europe,70,"4,950",1
107,Haiti,"8,827",+8,229,,"6,992",,"1,606",,772,20,"28,916","2,528","11,438,507",North America,"1,296","49,950",396
108,Gabon,"8,808",+11,54,,"8,135",+68,619,3,"3,934",24,"185,889","83,021","2,239,052",Africa,254,"41,464",12
109,Georgia,"8,696",+578,54,+4,"4,619",+375,"4,023",,"2,181",14,"679,169","170,340","3,987,139",Asia,459,"73,836",6
110,Zimbabwe,"7,898",+10,228,,"6,424",+65,"1,246",,529,15,"160,162","10,736","14,918,696",Africa,"1,889","65,433",93
111,Mauritania,"7,523",+3,162,,"7,204",+16,157,3,"1,607",35,"81,120","17,331","4,680,497",Africa,622,"28,892",58
112,Jamaica,"7,012",+117,120,,"2,635",+175,"4,257",12,"2,365",40,"81,132","27,367","2,964,557",North America,423,"24,705",37
113,Slovenia,"6,573",+75,156,+1,"4,314",+49,"2,103",26,"3,162",75,"237,545","114,259","2,079,013",Europe,316,"13,327",9
114,Cabo Verde,"6,433",+73,68,+3,"5,524",+108,841,,"11,538",122,"87,076","156,175","557,554",Africa,87,"8,199",6
115,Cuba,"5,845",+36,123,+1,"5,232",+87,490,1,516,11,"651,035","57,488","11,324,788",North America,"1,938","92,071",17
116,Malawi,"5,794",+8,180,+1,"4,541",,"1,073",4,301,9,"54,472","2,829","19,254,787",Africa,"3,323","106,971",353
117,Eswatini,"5,579",+10,112,+1,"5,141",+14,326,11,"4,796",96,"45,325","38,963","1,163,283",Africa,209,"10,386",26
118,Angola,"5,530",+128,199,+4,"2,591",+14,"2,740",16,167,6,"85,213","2,573","33,121,882",Africa,"5,989","166,442",389
119,Guadeloupe,"5,528",,57,,"2,199",,"3,272",24,"13,815",142,"55,187","137,919","400,142",North America,72,"7,020",7
120,Djibouti,"5,421",+2,61,,"5,352",+3,8,,"5,466",62,"78,079","78,732","991,704",Africa,183,"16,257",13
121,Lithuania,"5,285",+100,94,,"2,497",+2,"2,694",,"1,949",35,"801,362","295,483","2,712,045",Europe,513,"28,852",3
122,Nicaragua,"5,170",,151,,"2,913",,"2,106",,778,23,,,"6,644,965",North America,"1,285","44,006",
123,Hong Kong,"5,125",+11,105,,"4,864",+3,156,11,682,14,"3,311,279","440,750","7,512,834",Asia,"1,466","71,551",2
124,Congo,"5,089",,89,,"3,887",,"1,113",,917,16,,,"5,552,466",Africa,"1,091","62,387",
125,Equatorial Guinea,"5,045",,83,,"4,879",,83,4,"3,567",59,"60,916","43,066","1,414,470",Africa,280,"17,042",23
126,Suriname,"4,954",+13,106,,"4,755",+14,93,6,"8,425",180,"14,770","25,119","588,000",South America,119,"5,547",40
127,Rwanda,"4,867",+1,29,,"3,226",+10,"1,612",,373,2,"506,658","38,874","13,033,460",Africa,"2,678","449,430",26
128,CAR,"4,845",,62,,"1,914",,"2,869",2,999,13,"32,263","6,650","4,851,305",Africa,"1,001","78,247",150
129,Trinidad and Tobago,"4,766",+3,81,,"2,884",+41,"1,801",14,"3,403",58,"32,354","23,099","1,400,679",North America,294,"17,292",43
130,Bahamas,"4,452",+43,96,,"2,375",,"1,981",96,"11,293",244,"21,592","54,771","394,221",North America,89,"4,106",18
131,Syria,"4,411",+45,207,+2,"1,168",+13,"3,036",,251,12,,,"17,608,331",Asia,"3,992","85,064",
132,Réunion,"4,328",+150,16,,"3,360",,952,17,"4,825",18,"35,419","39,487","896,980",Africa,207,"56,061",25
133,Aruba,"4,094",+15,31,+1,"3,612",+80,451,12,"38,303",290,"32,982","308,575","106,885",North America,26,"3,448",3
134,Mayotte,"3,892",+113,42,,"2,964",,886,2,"14,179",153,"13,000","47,362","274,483",Africa,71,"6,535",21
135,Somalia,"3,745",,99,,"3,010",,636,,234,6,,,"16,004,765",Africa,"4,274","161,664",
136,Estonia,"3,617",+10,67,,"2,755",+6,795,2,"2,726",50,"221,992","167,318","1,326,770",Europe,367,"19,803",6
137,Gambia,"3,594",,115,,"2,226",,"1,253",,"1,477",47,"17,472","7,179","2,433,741",Africa,677,"21,163",139
138,Thailand,"3,590",+5,59,,"3,390",+2,141,1,51,0.8,"749,213","10,727","69,846,049",Asia,"19,456","1,183,831",93
139,Sri Lanka,"3,513",+111,13,,"3,259",+1,241,,164,0.6,"296,611","13,837","21,436,802",Asia,"6,102","1,648,985",72
140,Malta,"3,327",+57,39,,"2,770",+12,518,,"7,530",88,"265,630","601,174","441,852",Europe,133,"11,330",2
141,Mali,"3,189",+5,131,,"2,482",+3,576,,156,6,"56,337","2,762","20,397,311",Africa,"6,396","155,705",362
142,Guyana,"3,188",+95,90,+3,"1,972",+52,"1,126",14,"4,048",114,"15,078","19,146","787,547",South America,247,"8,751",52
143,Botswana,"3,172",,16,,710,,"2,446",1,"1,342",7,"184,076","77,875","2,363,744",Africa,745,"147,734",13
144,Iceland,"2,980",+59,10,,"2,300",+23,670,3,"8,718",29,"289,017","845,519","341,822",Europe,115,"34,182",1
145,South Sudan,"2,726",,50,,"1,290",,"1,386",,243,4,"12,044","1,073","11,227,721",Africa,"4,119","224,554",932
146,Guinea-Bissau,"2,385",+23,40,+1,"1,728",+179,617,5,"1,205",20,,,"1,979,796",Africa,830,"49,495",
147,Andorra,"2,370",+260,53,,"1,615",+75,702,9,"30,661",686,"137,457","1,778,274","77,298",Europe,33,"1,458",1
148,Benin,"2,357",,41,,"1,973",,343,,193,3,"203,831","16,703","12,203,338",Africa,"5,177","297,642",60
149,Sierra Leone,"2,269",,72,,"1,706",,491,,283,9,,,"8,018,368",Africa,"3,534","111,366",
150,French Polynesia,"2,228",+264,9,+1,"1,769",+214,450,7,"7,919",32,"26,355","93,679","281,333",Australia/Oceania,126,"31,259",11
151,Belize,"2,196",+65,30,+1,"1,378",+32,788,5,"5,497",75,"15,982","40,007","399,477",North America,182,"13,316",25
152,Burkina Faso,"2,184",+17,59,,"1,420",+1,705,,104,3,,,"21,047,594",Africa,"9,637","356,739",
153,Uruguay,"2,155",+10,48,,"1,862",+18,245,3,620,14,"248,736","71,540","3,476,892",South America,"1,613","72,435",14
154,Latvia,"2,126",+40,39,+1,"1,307",,780,4,"1,130",21,"336,577","178,973","1,880,597",Europe,885,"48,220",6
155,Yemen,"2,041",,592,+1,"1,323",+3,126,,68,20,,,"29,993,034",Asia,"14,695","50,664",
156,Togo,"1,864",+10,48,,"1,403",+11,413,,224,6,"95,658","11,486","8,327,944",Africa,"4,468","173,499",87
157,New Zealand,"1,855",+1,25,,"1,790",+2,40,,371,5,"982,819","196,481","5,002,100",Australia/Oceania,"2,697","200,084",5
158,Cyprus,"1,847",+23,22,,"1,369",,456,1,"1,527",18,"394,211","325,888","1,209,653",Asia,655,"54,984",3
159,Lesotho,"1,683",,39,,926,,718,,784,18,"19,428","9,050","2,146,677",Africa,"1,276","55,043",110
160,Martinique,"1,543",,21,,98,,"1,424",16,"4,113",56,"36,331","96,834","375,188",North America,243,"17,866",10
161,Liberia,"1,354",+6,82,,"1,236",,36,2,266,16,"29,514","5,801","5,087,832",Africa,"3,758","62,047",172
162,Chad,"1,223",+6,86,,"1,075",,62,,74,5,,,"16,544,254",Africa,"13,528","192,375",
163,Niger,"1,200",,69,,"1,115",,16,,49,3,"26,229","1,074","24,423,548",Africa,"20,353","353,964",931
164,Vietnam,"1,097",+1,35,,"1,022",+2,40,,11,0.4,"1,009,145","10,343","97,566,509",Asia,"88,939","2,787,615",97
165,Sao Tome and Principe,913,,15,,888,+1,10,,"4,146",68,"5,122","23,261","220,201",Africa,241,"14,680",43
166,San Marino,732,,42,,680,,10,3,"21,561","1,237","7,755","228,424","33,950",Europe,46,808,4
167,Diamond Princess,712,,13,,651,,48,4,,,,,,,,,
168,Turks and Caicos,695,,6,,656,,33,4,"17,888",154,"3,504","90,188","38,852",North America,56,"6,475",11
169,Channel Islands,686,+8,48,,600,,38,2,"3,936",275,"123,884","710,833","174,280",Europe,254,"3,631",1
170,Sint Maarten,679,+1,22,,572,,85,6,"15,790",512,"3,803","88,438","43,002",North America,63,"1,955",11
171,Papua New Guinea,540,,7,,527,,6,,60,0.8,"25,955","2,887","8,990,371",Australia/Oceania,"16,649","1,284,339",346
172,Taiwan,518,+1,7,,485,+1,26,,22,0.3,"94,734","3,976","23,828,127",Asia,"46,000","3,404,018",252
173,Burundi,514,+1,1,,472,,41,,43,0.08,"37,522","3,132","11,979,552",Africa,"23,307","11,979,552",319
174,Tanzania,509,,21,,183,,305,7,8,0.3,,,"60,161,754",Africa,"118,196","2,864,845",
175,Comoros,487,,7,,466,,14,,557,8,,,"874,319",Africa,"1,795","124,903",
176,Faeroe Islands,475,+1,,,441,+6,34,,"9,711",,"134,070","2,741,045","48,912",Europe,103,,0
177,Curaçao,462,+10,1,,242,+11,219,2,"2,812",6,"8,045","48,975","164,269",North America,356,"164,269",20
178,Gibraltar,432,,,,363,+3,69,,"12,824",,"49,149","1,458,947","33,688",Europe,78,,1
179,Saint Martin,412,,8,,309,,95,11,"10,609",206,"5,170","133,127","38,835",North America,94,"4,854",8
180,Eritrea,398,,,,358,,40,,112,,,,"3,559,089",Africa,"8,942",,
181,Mauritius,387,+2,10,,357,,20,,304,8,"253,248","199,044","1,272,324",Africa,"3,288","127,232",5
182,Isle of Man,344,+2,24,,316,+1,4,,"4,040",282,"13,627","160,033","85,151",Europe,248,"3,548",6
183,Mongolia,314,+1,,,307,,7,1,95,,"73,641","22,371","3,291,861",Asia,"10,484",,45
184,Bhutan,298,+15,,,237,+7,61,,385,,"142,510","184,166","773,812",Asia,"2,597",,5
185,Cambodia,280,+2,,,275,,5,,17,,"144,119","8,589","16,778,683",Asia,"59,924",,116
186,Monaco,223,+1,2,,193,+4,28,1,"5,672",51,"51,953","1,321,455","39,315",Europe,176,"19,658",1
187,Cayman Islands,213,,1,,210,+1,2,,"3,231",15,"40,092","608,173","65,922",North America,309,"65,922",2
188,Barbados,200,+1,7,,182,,11,,696,24,"24,849","86,441","287,468",North America,"1,437","41,067",12
189,Bermuda,181,,9,,169,,3,,"2,909",145,"66,664","1,071,476","62,217",North America,344,"6,913",1
190,Brunei,146,,3,,142,,1,,333,7,"58,914","134,333","438,568",Asia,"3,004","146,189",7
191,Seychelles,146,,,,143,,3,,"1,482",,"5,200","52,789","98,506",Africa,675,,19
192,Liechtenstein,127,+1,1,,116,,10,,"3,328",26,900,"23,587","38,157",Europe,300,"38,157",42
193,Caribbean Netherlands,124,,1,,46,,77,,"4,717",38,"2,575","97,961","26,286",North America,212,"26,286",10
194,Antigua and Barbuda,107,,3,,96,,8,,"1,090",31,"2,878","29,325","98,140",North America,917,"32,713",34
195,British Virgin Islands,71,,1,,66,,4,2,"2,344",33,"4,841","159,853","30,284",North America,427,"30,284",6
196,St. Vincent Grenadines,64,,,,64,,0,,576,,"5,360","48,274","111,033",North America,"1,735",,21
197,St. Barth,62,,,,37,,25,,"6,272",,"2,668","269,904","9,885",North America,159,,4
198,Macao,46,,,,46,,0,,71,,"4,238","6,504","651,620",Asia,"14,166",,154
199,Fiji,32,,2,,28,,2,1,36,2,"10,385","11,563","898,141",Australia/Oceania,"28,067","449,071",86
200,Dominica,31,,,,24,,7,,430,,"2,612","36,261","72,033",North America,"2,324",,28
201,Timor-Leste,28,,,,28,,0,,21,,"8,073","6,093","1,324,866",Asia,"47,317",,164
202,New Caledonia,27,,,,27,,0,,94,,"14,585","50,959","286,212",Australia/Oceania,"10,600",,20
