#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"120,986,106","+28,411","1,576,247",+143,"115,788,449","+41,041","3,621,410","9,383",,,,,,North America,,,,,,
,Asia,"204,867,556","+290,538","1,507,972",+517,"192,677,191","+70,908","10,682,393","10,052",,,,,,Asia,,,,,,
,Europe,"242,299,053","+66,622","1,977,296",+314,"236,088,076","+118,954","4,233,681","7,856",,,,,,Europe,,,,,,
,South America,"66,514,769","+82,557","1,340,352",+318,"63,965,573","+13,922","1,208,844","10,196",,,,,,South America,,,,,,
,Oceania,"13,537,339","+18,670","23,171",+36,"13,189,941","+3,477","324,227",155,,,,,,Australia/Oceania,,,,,,
,Africa,"12,735,860",+871,"258,321",,"12,033,275",+606,"444,264",844,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"660,941,404","+487,669","6,683,374","+1,328","633,743,211","+248,908","20,514,819","38,486","84,793",857.4,,,,All,,,,,,
1,USA,"102,200,007","+26,110","1,115,890",+142,"99,144,726","+37,531","1,939,391","4,200","305,252","3,333","1,150,655,714","3,436,791","334,805,269",North America,3,300,0,78,0.4,"5,793"
2,India,"44,678,008",+188,"530,690",,"44,142,608",,"4,710",698,"31,762",377,"909,517,715","646,593","1,406,631,776",Asia,31,"2,651",2,0.1,,3
3,France,"39,119,013","+43,766","161,152",+158,"37,866,974","+52,788","1,090,887",869,"596,467","2,457","271,490,188","4,139,547","65,584,518",Europe,2,407,0,667,2,"16,633"
4,Germany,"37,177,845",,"160,611",,"36,403,100","+27,800","614,134","1,406","443,208","1,915","122,332,384","1,458,359","83,883,596",Europe,2,522,1,,,"7,321"
5,Brazil,"36,150,842","+70,415","692,854",+282,"34,712,349",,"745,639","8,318","167,867","3,217","63,776,166","296,146","215,353,593",South America,6,311,3,327,1,"3,462"
6,S. Korea,"28,534,558","+68,168","31,674",+63,"27,299,639","+23,098","1,203,245",530,"555,905",617,"15,804,065","307,892","51,329,899",Asia,2,"1,621",3,"1,328",1,"23,441"
7,Japan,"27,939,118","+173,336","54,680",+315,"20,982,680","+15,842","6,901,758",536,"222,472",435,"84,927,057","676,252","125,584,838",Asia,4,"2,297",1,"1,380",3,"54,957"
8,Italy,"25,021,606",,"183,936",,"24,401,205",,"436,465",312,"415,208","3,052","261,751,623","4,343,505","60,262,770",Europe,2,328,0,,,"7,243"
9,UK,"24,089,042",,"198,271",,"23,812,273","+2,893","78,498",146,"351,676","2,895","522,526,476","7,628,357","68,497,907",Europe,3,345,0,,,"1,146"
10,Russia,"21,750,711","+7,409","393,277",+57,"21,149,218","+8,275","208,216","2,300","149,176","2,697","273,400,000","1,875,095","145,805,947",Europe,7,371,1,51,0.4,"1,428"
11,Turkey,"17,042,722",,"101,492",,N/A,N/A,N/A,,"199,186","1,186","162,743,369","1,902,052","85,561,976",Asia,5,843,1,,,"1,819"
12,Spain,"13,670,037","+2,688","116,899",+37,"13,466,158","+3,075","86,980",339,"292,600","2,502","471,036,328","10,082,298","46,719,142",Europe,3,400,0,58,0.8,"1,862"
13,Vietnam,"11,524,093",+312,"43,184",+2,"10,610,692",+119,"870,217",52,"116,460",436,"85,826,548","867,342","98,953,541",Asia,9,"2,291",1,3,0.02,"8,794"
14,Australia,"11,072,123","+18,621","16,915",+36,"10,869,679","+3,473","185,529",100,"424,727",649,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,541",0,714,1,"7,117"
15,Argentina,"9,829,236",,"130,080",,"9,597,167",,"101,989",248,"213,632","2,827","35,716,069","776,264","46,010,234",South America,5,354,1,,,"2,217"
16,Taiwan,"8,663,616","+19,073","15,039",+40,"8,341,208","+13,101","307,369",,"362,667",630,"29,034,702","1,215,421","23,888,595",Asia,3,"1,588",1,798,2,"12,867"
17,Netherlands,"8,562,993","+1,235","22,967",+3,"8,514,672","+1,745","25,354",51,"497,517","1,334","25,984,435","1,509,718","17,211,447",Europe,2,749,1,72,0.2,"1,473"
18,Iran,"7,560,688",+21,"144,673",+1,"7,335,868",+33,"80,147",72,"87,892","1,682","54,420,785","632,632","86,022,837",Asia,11,595,2,0.2,0.01,932
