#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"115,264,176","+14,985","1,529,817",+104,"109,414,486","+61,397","4,319,873","8,992",,,,,,North America,,,,,,
,Asia,"186,616,669","+176,885","1,473,400",+306,"179,819,531","+307,167","5,323,738","11,962",,,,,,Asia,,,,,,
,Europe,"223,426,426","+71,117","1,909,272",+221,"217,665,485","+173,808","3,851,669","9,059",,,,,,Europe,,,,,,
,South America,"63,869,840","+8,496","1,327,392",+74,"62,018,043","+49,804","524,405","10,359",,,,,,South America,,,,,,
,Oceania,"12,252,135","+5,659","20,053",+12,"12,064,304","+1,335","167,778",112,,,,,,Australia/Oceania,,,,,,
,Africa,"12,627,779",+438,"257,494",+1,"11,965,879",+397,"404,406","1,023",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"614,057,746","+277,580","6,517,443",+718,"592,948,434","+593,908","14,591,869","41,507","78,778",836.1,,,,All,,,,,,
1,USA,"97,139,303","+13,590","1,075,890",+83,"93,296,180","+55,361","2,767,233","3,616","290,137","3,213","1,108,750,363","3,311,628","334,805,269",North America,3,311,0,41,0.2,"8,265"
2,India,"44,502,694","+2,114","528,165",,"43,925,239",,"49,290",698,"31,638",375,"889,408,426","632,297","1,406,631,776",Asia,32,"2,663",2,2,,35
3,France,"34,722,711","+4,579","154,529",+40,"34,233,123","+28,967","335,059",869,"529,435","2,356","271,490,188","4,139,547","65,584,518",Europe,2,424,0,70,0.6,"5,109"
4,Brazil,"34,580,412","+5,647","684,951",+37,"33,651,811","+39,355","243,650","8,318","160,575","3,181","63,776,166","296,146","215,353,593",South America,6,314,3,26,0.2,"1,131"
5,Germany,"32,452,250",,"148,299",,"31,712,600","+50,100","591,351","1,406","386,872","1,768","122,332,384","1,458,359","83,883,596",Europe,3,566,1,,,"7,050"
6,S. Korea,"24,041,825","+36,938","27,498",+22,"22,674,445","+113,234","1,339,882",525,"468,379",536,"15,804,065","307,892","51,329,899",Asia,2,"1,867",3,720,0.4,"26,103"
