#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
62,Kuwait,"176,903",+851,998,+6,"165,254",+717,"10,651",129,"41,050",232,"1,660,406","385,293","4,309,461",Asia,24,"4,318",3
63,Egypt,"173,202",+600,"9,935",+36,"134,638",+423,"28,629",90,"1,673",96,"1,000,000","9,660","103,520,014",Africa,598,"10,420",104
64,Greece,"171,466","+1,222","6,103",+26,"151,418",+517,"13,945",293,"16,501",587,"4,694,239","451,744","10,391,374",Europe,61,"1,703",2
65,Moldova,"169,805",+979,"3,640",+14,"156,836",+638,"9,329",284,"42,155",904,"666,446","165,448","4,028,136",Europe,24,"1,107",6
66,Armenia,"169,022",+192,"3,140",+2,"160,942",+104,"4,940",,"56,973","1,058","679,135","228,921","2,966,678",Asia,18,945,4
67,Guatemala,"167,071",+788,"6,094",+37,"153,614",+694,"7,363",5,"9,221",336,"850,951","46,964","18,119,185",North America,108,"2,973",21
68,Palestine,"166,800",+600,"1,930",+12,"155,950",+588,"8,920",56,"32,238",373,"1,071,752","207,139","5,174,064",Asia,31,"2,681",5
69,Honduras,"159,024",+669,"3,848",+10,"63,153",+162,"92,023",416,"15,900",385,"406,690","40,663","10,001,543",North America,63,"2,599",25
70,Qatar,"156,804",+453,255,+1,"148,137",+198,"8,412",86,"55,846",91,"1,459,551","519,819","2,807,805",Asia,18,"11,011",2
71,Ethiopia,"145,704",+156,"2,181",+4,"128,019",+155,"15,504",270,"1,248",19,"2,040,290","17,482","116,706,493",Africa,801,"53,511",57
72,Nigeria,"145,664","+1,143","1,747",+13,"120,399","+1,533","23,518",10,696,8,"1,398,630","6,683","209,266,630",Africa,"1,437","119,786",150
73,Paraguay,"143,443",+845,"2,920",+16,"119,669",+919,"20,854",242,"19,960",406,"697,289","97,027","7,186,565",South America,50,"2,461",10
74,Myanmar,"141,585",+42,"3,188",,"130,103",+816,"8,294",,"2,591",58,"2,475,208","45,304","54,635,431",Asia,386,"17,138",22
75,Oman,"136,622",,"1,539",,"128,461",,"6,622",45,"26,344",297,"1,550,000","298,877","5,186,083",Asia,38,"3,370",3
76,Venezuela,"132,259",,"1,267",,"124,253",,"6,739",107,"4,659",45,"2,764,178","97,379","28,385,855",South America,215,"22,404",10
77,Libya,"126,881",,"2,014",,"109,262",,"15,605",,"18,312",291,"692,111","99,888","6,928,867",Africa,55,"3,440",10
78,Bosnia and Herzegovina,"125,402",,"4,881",,"104,135",,"16,386",,"38,371","1,494","625,798","191,486","3,268,112",Europe,26,670,5
79,Bahrain,"112,102",+790,398,+3,"104,487",+609,"7,217",61,"64,517",229,"2,886,600","1,661,307","1,737,548",Asia,15,"4,366",1
80,Algeria,"110,513",+210,"2,935",+3,"75,816",+188,"31,762",42,"2,493",66,,,"44,337,678",Africa,401,"15,107",
81,Kenya,"102,792",+179,"1,795",+1,"84,952",+79,"16,045",31,"1,886",33,"1,238,343","22,723","54,497,452",Africa,530,"30,361",44
82,North Macedonia,"96,872",+354,"2,976",+5,"87,446",+122,"6,450",131,"46,499","1,428","485,147","232,872","2,083,321",Europe,22,700,4
83,Albania,"91,987","+1,152","1,543",+12,"55,983",+740,"34,461",37,"31,986",537,"402,000","139,785","2,875,845",Europe,31,"1,864",7
84,Kyrgyzstan,"85,441",+43,"1,441",+2,"82,184",+86,"1,816",50,"12,964",219,"697,762","105,875","6,590,408",Asia,77,"4,573",9
85,S. Korea,"83,199",+362,"1,514",+7,"73,227",+291,"8,458",157,"1,622",30,"6,115,337","119,215","51,296,563",Asia,617,"33,881",8
86,Uzbekistan,"79,381",+41,622,,"77,829",+49,930,153,"2,351",18,"1,377,915","40,805","33,767,935",Asia,425,"54,289",25
87,Latvia,"76,282",+773,"1,443",+12,"64,528","+1,684","10,311",97,"40,723",770,"1,306,305","697,371","1,873,184",Europe,25,"1,298",1
88,Ghana,"75,118",+771,518,+13,"66,846",+513,"7,754",106,"2,387",16,"827,784","26,303","31,470,875",Africa,419,"60,755",38
89,Sri Lanka,"74,852",+796,384,,"67,831",+847,"6,637",,"3,487",18,"1,831,420","85,306","21,468,862",Asia,287,"55,908",12
90,Montenegro,"68,476",+472,882,+2,"58,927",+366,"8,667",68,"109,018","1,404","252,977","402,756","628,115",Europe,9,712,2
91,Zambia,"68,454",+773,940,+9,"62,575","+1,273","4,939",369,"3,661",50,"1,010,701","54,053","18,698,438",Africa,273,"19,892",19
92,Norway,"66,294",+58,592,,"57,004",,"8,698",18,"12,170",109,"3,562,573","653,989","5,447,447",Europe,82,"9,202",2
93,Singapore,"59,786",+9,29,,"59,604",+35,153,1,"10,170",5,"6,799,834","1,156,673","5,878,786",Asia,98,"202,717",1
94,El Salvador,"57,428",,"1,734",+7,"51,983",,"3,711",58,"8,826",267,"717,882","110,334","6,506,468",North America,113,"3,752",9
95,Afghanistan,"55,492",+19,"2,427",,"48,392",+2,"4,673","1,012","1,406",61,"273,745","6,936","39,465,679",Asia,711,"16,261",144
96,Luxembourg,"52,699",+160,606,,"49,301",,"2,792",10,"83,352",958,"1,996,270","3,157,441","632,243",Europe,12,"1,043",0
97,Estonia,"51,749",+760,491,+5,"41,199",+723,"10,059",33,"38,994",370,"837,593","631,151","1,327,089",Europe,26,"2,703",2
98,Finland,"50,007",+435,710,,"40,000",,"9,297",18,"9,017",128,"3,059,382","551,632","5,546,059",Europe,111,"7,811",2
99,Mozambique,"49,135",+547,525,+11,"31,506",+490,"17,104",,"1,546",17,"380,622","11,973","31,790,304",Africa,647,"60,553",84
100,Uruguay,"48,459",+631,533,+6,"42,505",+539,"5,421",83,"13,920",153,"925,989","265,998","3,481,190",South America,72,"6,531",4
101,Uganda,"40,019",+40,328,,"14,520",,"25,171",,858,7,"854,532","18,329","46,621,373",Africa,"1,165","142,138",55
102,Cuba,"37,483",+888,261,+4,"32,509",+975,"4,713",69,"3,311",23,"2,124,774","187,662","11,322,323",North America,302,"43,381",5
103,Namibia,"35,797",+243,386,+2,"34,099",+97,"1,312",13,"13,933",150,"281,997","109,761","2,569,184",Africa,72,"6,656",9
104,Zimbabwe,"35,104",+59,"1,398",+5,"30,089",+130,"3,617",3,"2,341",93,"312,682","20,851","14,996,169",Africa,427,"10,727",48
105,Cyprus,"32,390",+102,220,+1,"2,057",,"30,113",29,"26,707",181,"1,475,240","1,216,398","1,212,794",Asia,37,"5,513",1
106,Cameroon,"32,098",,479,,"29,609",,"2,010",25,"1,191",18,"149,000","5,529","26,950,266",Africa,840,"56,264",181
107,Ivory Coast,"30,884",+167,173,,"29,062",+148,"1,649",,"1,153",6,"382,078","14,268","26,778,066",Africa,867,"154,787",70
108,Senegal,"30,641",+265,741,+6,"25,162",+272,"4,738",61,"1,801",44,"356,372","20,946","17,013,721",Africa,555,"22,960",48
109,Australia,"28,892",+5,909,,"26,113",+2,"1,870",1,"1,125",35,"13,577,766","528,680","25,682,404",Australia/Oceania,889,"28,253",2
110,Malawi,"28,876",+246,937,+11,"13,554",+207,"14,385",4,"1,486",48,"170,232","8,760","19,432,301",Africa,673,"20,739",114
111,Sudan,"27,820",,"1,849",,"22,208",,"3,763",,625,42,,,"44,476,431",Africa,"1,599","24,054",
112,Botswana,"24,926",,202,,"21,214",,"3,510",1,"10,470",85,"706,026","296,554","2,380,770",Africa,96,"11,786",3
113,Thailand,"24,405",+126,80,,"21,180",+970,"3,145",1,349,1,"1,217,873","17,421","69,908,562",Asia,"2,865","873,857",57
114,DRC,"24,240",+88,693,+2,"15,217",+35,"8,330",,266,8,,,"91,222,052",Africa,"3,763","131,634",
115,Angola,"20,329",+35,491,+1,"18,790",+4,"1,048",7,607,15,"178,539","5,331","33,489,529",Africa,"1,647","68,207",188
116,Malta,"19,651",+154,290,+2,"17,017",+206,"2,344",18,"44,432",656,"651,155","1,472,295","442,272",Europe,23,"1,525",1
117,Madagascar,"19,360",,285,,"18,490",,585,16,688,10,"114,282","4,063","28,126,468",Africa,"1,453","98,689",246
118,Jamaica,"18,830",+303,372,+4,"12,545",+41,"5,913",21,"6,342",125,"183,961","61,957","2,969,172",North America,158,"7,982",16
119,French Polynesia,"18,263",,135,,"4,842",,"13,286",5,"64,782",479,"26,355","93,486","281,913",Australia/Oceania,15,"2,088",11
120,Maldives,"17,716",+209,58,+2,"15,291",+149,"2,367",178,"32,423",106,"457,673","837,621","546,396",Asia,31,"9,421",1
121,Rwanda,"17,267",+67,236,,"14,477",+540,"2,554",14,"1,313",18,"943,232","71,736","13,148,726",Africa,761,"55,715",14
122,Mauritania,"16,965",+11,428,+1,"16,215",+29,322,23,"3,591",91,"157,376","33,311","4,724,390",Africa,278,"11,038",30
123,Eswatini,"16,488",+33,630,,"12,196",+56,"3,662",67,"14,122",540,"142,238","121,823","1,167,580",Africa,71,"1,853",8
124,French Guiana,"16,456",,80,,"9,995",,"6,381",11,"54,236",264,"143,389","472,581","303,417",South America,18,"3,793",2
125,Guinea,"14,895",+35,84,,"14,453",+41,358,24,"1,116",6,"127,540","9,553","13,350,501",Africa,896,"158,935",105
126,Syria,"14,820",+55,975,+4,"8,600",+80,"5,245",,834,55,,,"17,760,936",Asia,"1,198","18,216",
127,Cabo Verde,"14,700",+53,139,,"14,164",+30,397,23,"26,263",248,"113,493","202,770","559,714",Africa,38,"4,027",5
128,Tajikistan,"13,308",,90,,"13,218",,0,,"1,376",9,,,"9,668,946",Asia,727,"107,433",
129,Mayotte,"12,702",,75,+3,"2,964",,"9,663",28,"45,881",271,"88,733","320,515","276,845",Africa,22,"3,691",3
130,Gabon,"12,577",,73,,"11,534",,970,22,"5,570",32,"480,180","212,667","2,257,901",Africa,180,"30,930",5
131,Belize,"12,134",,313,,"11,623",,198,1,"30,179",778,"77,212","192,039","402,064",North America,33,"1,285",5
132,Haiti,"12,016",,246,,"9,258",,"2,512",,"1,046",21,"49,333","4,294","11,488,250",North America,956,"46,700",233
133,Burkina Faso,"11,538",,137,,"10,758",,643,,543,6,,,"21,253,512",Africa,"1,842","155,135",
134,Réunion,"10,907",,47,,"10,049",,811,17,"12,129",52,"98,785","109,851","899,263",Africa,82,"19,133",9
135,Hong Kong,"10,768",+12,193,+1,"10,160",+24,415,21,"1,429",26,"7,089,664","940,951","7,534,576",Asia,700,"39,039",1
136,Andorra,"10,427",,106,,"9,833",,488,15,"134,817","1,371","193,595","2,503,103","77,342",Europe,7,730,0
137,Lesotho,"9,852",,225,,"2,940",,"6,687",,"4,576",105,"53,730","24,959","2,152,747",Africa,219,"9,568",40
138,Guadeloupe,"9,351",,156,,"2,242",,"6,953",5,"23,368",390,"124,404","310,881","400,166",North America,43,"2,565",3
139,Suriname,"8,778",,166,,"8,179",,433,7,"14,881",281,"38,924","65,986","589,879",South America,67,"3,553",15
140,Congo,"8,419",,123,,"7,019",,"1,277",,"1,503",22,"92,500","16,514","5,601,225",Africa,665,"45,538",61
141,Bahamas,"8,311",,178,,"6,931",,"1,202",1,"21,010",450,"63,374","160,211","395,565",North America,48,"2,222",6
142,Mali,"8,226",+4,342,+2,"6,165",+11,"1,719",,399,17,"145,929","7,082","20,606,934",Africa,"2,505","60,254",141
143,Guyana,"8,181",,186,,"7,281",,714,7,"10,370",236,"54,546","69,142","788,902",South America,96,"4,241",14
144,Trinidad and Tobago,"7,642",+5,138,+1,"7,334",+11,170,2,"5,450",98,"89,385","63,742","1,402,297",North America,183,"10,162",16
145,Aruba,"7,368",,68,,"7,017",,283,11,"68,830",635,"93,566","874,065","107,047",North America,15,"1,574",1
146,Martinique,"6,553",,45,,98,,"6,410",3,"17,471",120,"94,694","252,461","375,084",North America,57,"8,335",4
147,Nicaragua,"6,347",,171,,"4,225",,"1,951",,951,26,,,"6,673,167",North America,"1,051","39,024",
148,Iceland,"6,033",,29,,"5,978",,26,,"17,609",85,"488,851","1,426,831","342,613",Europe,57,"11,814",1
149,Djibouti,"5,968",+1,63,,"5,856",+2,49,,"5,987",63,"111,804","112,158","996,848",Africa,167,"15,823",9
150,Togo,"5,823",+66,80,,"4,949",+50,794,,693,10,"219,717","26,164","8,397,577",Africa,"1,442","104,970",38
151,Equatorial Guinea,"5,694",+31,87,,"5,426",+4,181,1,"3,979",61,"93,607","65,411","1,431,053",Africa,251,"16,449",15
152,South Sudan,"5,310",+176,74,+2,"3,769",+40,"1,467",9,471,7,"97,068","8,609","11,274,679",Africa,"2,123","152,361",116
153,Somalia,"5,075",,146,,"3,733",,"1,196",,314,9,,,"16,164,080",Africa,"3,185","110,713",
154,CAR,"4,996",,63,,"4,885",,48,2,"1,023",13,"35,523","7,277","4,881,395",Africa,977,"77,482",137
155,Niger,"4,690",+12,169,,"4,147",+12,374,3,190,7,"77,438","3,130","24,739,091",Africa,"5,275","146,385",319
156,Curaçao,"4,643",,22,,"4,559",,62,2,"28,223",134,"46,639","283,504","164,509",North America,35,"7,478",4
157,Benin,"4,560",,56,,"3,772",,732,,370,5,"443,877","36,037","12,317,377",Africa,"2,701","219,953",28
158,Gambia,"4,302",,135,,"3,891",,276,1,"1,750",55,"38,070","15,487","2,458,136",Africa,571,"18,208",65
159,Gibraltar,"4,215",+3,84,,"4,054",+22,77,8,"125,130","2,494","172,413","5,118,391","33,685",Europe,8,401,0
160,Channel Islands,"3,980",,83,,"3,568",,329,4,"22,762",475,"342,089","1,956,438","174,853",Europe,44,"2,107",1
161,Sierra Leone,"3,821",+4,79,,"2,559",+24,"1,183",,473,10,"116,448","14,418","8,076,539",Africa,"2,114","102,235",69
162,Chad,"3,622",+25,128,,"3,158",+27,336,,217,8,,,"16,713,640",Africa,"4,614","130,575",
163,Comoros,"3,332",+42,128,+3,"2,776",+46,428,,"3,782",145,,,"880,963",Africa,264,"6,883",
164,San Marino,"3,278",,72,,"2,956",,250,6,"96,483","2,119","37,012","1,089,389","33,975",Europe,10,472,1
165,Guinea-Bissau,"2,885",+16,46,,"2,432",,407,3,"1,445",23,"48,025","24,055","1,996,490",Africa,692,"43,402",42
166,Liechtenstein,"2,538",+1,52,,"2,457",,29,2,"66,447","1,361","26,039","681,721","38,196",Europe,15,735,1
167,Saint Lucia,"2,487",,23,,"1,654",,810,2,"13,506",125,"27,885","151,428","184,147",North America,74,"8,006",7
168,Eritrea,"2,429",,7,,"1,828",,594,,679,2,"23,693","6,624","3,576,661",Africa,"1,472","510,952",151
169,New Zealand,"2,328",+2,25,,"2,258",+1,45,,465,5,"1,583,469","316,561","5,002,100",Australia/Oceania,"2,149","200,084",3
170,Mongolia,"2,293",+46,2,,"1,653",+13,638,5,693,0.6,"1,308,949","395,361","3,310,773",Asia,"1,444","1,655,387",3
171,Vietnam,"2,195",+53,35,,"1,529",,631,,22,0.4,"1,529,651","15,628","97,879,662",Asia,"44,592","2,796,562",64
172,Yemen,"2,136",,616,,"1,430",,90,23,71,20,"17,404",576,"30,228,696",Asia,"14,152","49,073","1,737"
173,Sint Maarten,"1,991",,27,,"1,870",,94,1,"46,114",625,"16,065","372,082","43,176",North America,22,"1,599",3
174,Liberia,"1,956",,84,,"1,770",,102,2,381,16,"67,081","13,075","5,130,495",Africa,"2,623","61,077",76
175,Barbados,"1,947",,21,,"1,587",,339,1,"6,770",73,"110,086","382,784","287,593",North America,148,"13,695",3
176,Turks and Caicos,"1,833",,12,,"1,433",,388,8,"46,952",307,"15,932","408,094","39,040",North America,21,"3,253",2
177,Burundi,"1,824",+27,3,,773,,"1,048",,151,0.2,"90,019","7,435","12,106,858",Africa,"6,638","4,035,619",134
178,Seychelles,"1,802",,7,,"1,236",,559,,"18,253",71,"5,200","52,672","98,724",Africa,55,"14,103",19
179,Monaco,"1,755",+3,21,,"1,510",+20,224,9,"44,527",533,"51,953","1,318,136","39,414",Europe,22,"1,877",1
180,Sao Tome and Principe,"1,482",+4,19,,"1,106",+6,357,,"6,686",86,"11,592","52,297","221,659",Africa,150,"11,666",19
181,St. Vincent Grenadines,"1,418",+23,6,,554,+19,858,2,"12,757",54,"33,210","298,764","111,158",North America,78,"18,526",3
182,Saint Martin,"1,408",,12,,"1,050",,346,7,"36,037",307,"18,619","476,543","39,071",North America,28,"3,256",2
183,Taiwan,937,,9,,859,,69,,39,0.4,"167,278","7,016","23,843,510",Asia,"25,447","2,649,279",143
184,Papua New Guinea,914,,9,,846,,59,,101,1.0,"43,728","4,831","9,051,125",Australia/Oceania,"9,903","1,005,681",207
185,Bhutan,863,,1,,855,,7,,"1,111",1,"496,858","639,580","776,851",Asia,900,"776,851",2
186,Diamond Princess,712,,13,,699,,0,,,,,,,,,,
187,Bermuda,694,,12,,675,,7,3,"11,169",193,"168,422","2,710,582","62,135",North America,90,"5,178",0
188,Faeroe Islands,657,,1,,653,,3,1,"13,414",20,"226,225","4,618,911","48,978",Europe,75,"48,978",0
189,Mauritius,595,,10,,546,,39,,467,8,"289,552","227,443","1,273,077",Africa,"2,140","127,308",4
190,Tanzania,509,,21,,183,,305,7,8,0.3,,,"60,773,169",Africa,"119,397","2,893,960",
191,Cambodia,479,,,,463,,16,,28,,"428,016","25,384","16,861,520",Asia,"35,202",,39
192,St. Barth,455,,1,,247,,207,,"45,978",101,"15,063","1,522,130","9,896",North America,22,"9,896",1
193,Isle of Man,436,,25,,408,+1,3,,"5,111",293,"29,876","350,197","85,312",Europe,196,"3,412",3
