#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"30,759,916","+123,655","656,068","+2,282","19,641,205","+193,419","10,462,643","32,066",,,,,,North America,,,
,Asia,"23,157,022","+67,271","373,705",+922,"21,607,616","+62,058","1,175,701","23,462",,,,,,Asia,,,
,South America,"15,940,362","+47,840","417,268","+1,361","14,158,040","+82,395","1,365,054","19,737",,,,,,South America,,,
,Europe,"30,389,566","+117,225","706,792","+3,653","17,132,685","+175,323","12,550,089","29,965",,,,,,Europe,,,
,Africa,"3,596,723","+11,047","91,558",+479,"3,083,724","+19,486","421,441","2,724",,,,,,Africa,,,
,Oceania,"50,181",+8,"1,076",,"34,061",+17,"15,044",10,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"103,894,491","+367,046","2,246,482","+8,697","75,658,037","+532,698","25,989,972","107,964","13,329",288.2,,,,All,,,
1,USA,"26,895,255","+110,133","453,971","+1,662","16,582,978","+176,862","9,858,306","24,200","80,974","1,367","313,881,431","945,011","332,145,637",North America,12,732,1
2,India,"10,767,206","+8,587","154,522",+94,"10,447,450","+13,462","165,234","8,944","7,757",111,"197,092,635","142,000","1,387,975,211",Asia,129,"8,982",7
3,Brazil,"9,230,016","+25,285","225,143",+609,"8,077,967","+50,925","926,906","8,318","43,242","1,055","28,600,000","133,990","213,448,530",South America,23,948,7
4,Russia,"3,868,087","+17,648","73,619",+437,"3,318,173","+18,169","476,295","2,300","26,499",504,"102,300,000","700,822","145,971,424",Europe,38,"1,983",1
5,UK,"3,835,783","+18,607","106,564",+406,"1,767,972","+94,036","1,961,247","3,832","56,329","1,565","73,448,821","1,078,606","68,096,079",Europe,18,639,1
6,France,"3,201,461","+4,347","76,512",+455,"225,319",+913,"2,899,630","3,228","48,983","1,171","44,482,829","680,595","65,358,741",Europe,20,854,1
7,Spain,"2,852,729","+25,867","59,081",+254,N/A,N/A,N/A,"4,894","61,001","1,263","33,901,309","724,922","46,765,475",Europe,16,792,1
8,Italy,"2,560,957","+7,925","88,845",+329,"2,024,523","+13,975","447,589","2,252","42,393","1,471","32,809,145","543,115","60,409,258",Europe,24,680,2
9,Turkey,"2,485,182","+7,719","26,117",+124,"2,370,431","+8,016","88,634","1,615","29,282",308,"29,773,125","350,801","84,871,929",Asia,34,"3,250",3
10,Germany,"2,232,316","+6,630","58,396",+619,"1,935,600","+13,900","238,320","4,348","26,594",696,"38,533,736","459,052","83,941,941",Europe,38,"1,437",2
11,Colombia,"2,104,506","+9,622","54,272",+289,"1,954,674","+16,352","95,560","3,482","41,103","1,060","10,149,186","198,221","51,201,351",South America,24,943,5
12,Argentina,"1,933,853","+6,614","48,249",+275,"1,729,999","+8,349","155,605","3,554","42,559","1,062","6,226,585","137,030","45,439,517",South America,23,942,7
13,Mexico,"1,864,260","+7,030","158,536",+462,"1,412,393","+9,329","293,331","5,692","14,371","1,222","4,700,463","36,233","129,728,251",North America,70,818,28
14,Poland,"1,515,889","+2,507","37,222",+42,"1,276,636","+6,169","202,031","1,385","40,079",984,"8,661,072","228,995","37,822,107",Europe,25,"1,016",4
15,South Africa,"1,456,309","+2,548","44,399",+235,"1,306,022","+6,402","105,888",546,"24,374",743,"8,300,749","138,931","59,747,249",Africa,41,"1,346",7
16,Iran,"1,424,596","+6,597","58,038",+79,"1,216,305","+6,254","150,253","3,896","16,835",686,"9,340,259","110,374","84,623,393",Asia,59,"1,458",9
17,Ukraine,"1,221,485","+2,030","22,768",+61,"1,023,915","+5,131","174,802",177,"28,030",522,"6,209,089","142,482","43,578,035",Europe,36,"1,914",7
18,Peru,"1,138,239",,"41,026",,"1,052,050",,"45,163","1,857","34,242","1,234","6,333,674","190,538","33,241,009",South America,29,810,5
19,Indonesia,"1,089,308","+10,994","30,277",+279,"883,682","+10,461","175,349",,"3,958",110,"9,286,902","33,743","275,222,063",Asia,253,"9,090",30
20,Czechia,"987,329","+2,540","16,392",+41,"875,313",+166,"95,624",941,"92,096","1,529","6,173,509","575,849","10,720,707",Europe,11,654,2
21,Netherlands,"981,663","+3,188","14,025",+27,N/A,N/A,N/A,639,"57,216",817,"6,970,400","406,266","17,157,244",Europe,17,"1,223",2
