#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"120,475,274","+8,651","1,572,880",+21,"115,422,675","+21,350","3,479,719","9,385",,,,,,North America,,,,,,
,Asia,"203,238,427","+265,440","1,505,096",+462,"192,115,806","+125,380","9,617,525","9,748",,,,,,Asia,,,,,,
,Europe,"241,419,188","+69,727","1,972,580",+93,"235,130,132","+78,876","4,316,476","7,767",,,,,,Europe,,,,,,
,South America,"66,121,281","+34,249","1,338,867",+86,"63,694,765","+12,899","1,087,649","10,196",,,,,,South America,,,,,,
,Oceania,"13,390,878","+3,381","22,884",+19,"12,824,925",+2,"543,069",148,,,,,,Australia/Oceania,,,,,,
,Africa,"12,731,104",+276,"258,284",,"12,028,639",+515,"444,181",844,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"657,376,873","+381,724","6,670,606",+681,"631,217,648","+239,022","19,488,619","38,088","84,335",855.8,,,,All,,,,,,
1,USA,"101,752,474","+8,629","1,112,965",+21,"98,822,317","+19,103","1,817,192","4,202","303,915","3,324","1,147,016,134","3,425,920","334,805,269",North America,3,301,0,26,0.06,"5,428"
2,India,"44,677,054",+143,"530,667",,"44,141,501",,"4,886",698,"31,762",377,"908,641,514","645,970","1,406,631,776",Asia,31,"2,651",2,0.1,,3
3,France,"38,854,428","+52,544","160,359",,"37,516,940","+37,544","1,177,129",869,"592,433","2,445","271,490,188","4,139,547","65,584,518",Europe,2,409,0,801,,"17,948"
4,Germany,"36,980,882",,"159,884",,"36,229,900","+8,900","591,098","1,406","440,860","1,906","122,332,384","1,458,359","83,883,596",Europe,2,525,1,,,"7,047"
5,Brazil,"35,902,425","+27,897","691,830",+54,"34,542,868",,"667,727","8,318","166,714","3,213","63,776,166","296,146","215,353,593",South America,6,311,3,130,0.3,"3,101"
6,S. Korea,"28,129,431","+66,752","31,353",+55,"27,000,021","+71,410","1,098,057",468,"548,013",611,"15,804,065","307,892","51,329,899",Asia,2,"1,637",3,"1,300",1,"21,392"
7,Japan,"26,980,236","+158,383","53,087",+264,"20,910,905","+22,855","6,016,244",482,"214,837",423,"83,692,489","666,422","125,584,838",Asia,5,"2,366",2,"1,261",2,"47,906"
8,Italy,"24,884,034",,"183,138",,"24,215,242",,"485,654",321,"412,925","3,039","260,732,261","4,326,589","60,262,770",Europe,2,329,0,,,"8,059"
9,UK,"24,053,576",,"197,723",,"23,792,393","+2,424","63,460",146,"351,158","2,887","522,526,476","7,628,357","68,497,907",Europe,3,346,0,,,926
10,Russia,"21,708,852","+7,531","392,949",+58,"21,103,330","+7,269","212,573","2,300","148,889","2,695","273,400,000","1,875,095","145,805,947",Europe,7,371,1,52,0.4,"1,458"
11,Turkey,"17,042,722",,"101,492",,N/A,N/A,N/A,,"199,186","1,186","162,743,369","1,902,052","85,561,976",Asia,5,843,1,,,"1,819"
12,Spain,"13,651,239",,"116,658",,"13,444,388",,"90,193",339,"292,198","2,497","471,036,328","10,082,298","46,719,142",Europe,3,400,0,,,"1,931"
13,Vietnam,"11,522,750",+319,"43,179",,"10,610,217",+95,"869,354",40,"116,446",436,"85,826,548","867,342","98,953,541",Asia,9,"2,292",1,3,,"8,785"
14,Australia,"10,969,578","+3,371","16,692",+19,"10,546,102",,"406,784",93,"420,793",640,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,562",0,129,0.7,"15,604"
15,Argentina,"9,766,975",,"130,041",,"9,593,883",,"43,051",248,"212,278","2,826","35,716,069","776,264","46,010,234",South America,5,354,1,,,936
16,Taiwan,"8,562,931","+15,625","14,860",+40,"8,252,892","+13,279","295,179",,"358,453",622,"28,895,980","1,209,614","23,888,595",Asia,3,"1,608",1,654,2,"12,356"
17,Netherlands,"8,556,131",,"22,942",,"8,509,470",,"23,719",27,"497,119","1,333","25,984,435","1,509,718","17,211,447",Europe,2,750,1,,,"1,378"
18,Iran,"7,560,389",+17,"144,661",+2,"7,335,683",+59,"80,045",70,"87,888","1,682","54,420,785","632,632","86,022,837",Asia,11,595,2,0.2,0.02,931
19,Mexico,"7,174,464",,"330,743",,"6,424,005",,"419,716","4,798","54,533","2,514","18,887,835","143,565","131,562,772",North America,18,398,7,,,"3,190"
20,Indonesia,"6,708,737","+1,233","160,384",+22,"6,517,469","+2,369","30,884","2,771","24,034",575,"113,388,504","406,215","279,134,505",Asia,42,"1,740",2,4,0.08,111
21,Poland,"6,361,464",+621,"118,429",+10,"5,335,940",,"907,095","1,530","168,561","3,138","37,898,222","1,004,198","37,739,785",Europe,6,319,1,16,0.3,"24,036"
22,Colombia,"6,330,409",,"141,996",,"6,150,571",,"37,842",342,"122,890","2,757","36,951,507","717,327","51,512,762",South America,8,363,1,,,735
23,Austria,"5,644,634","+4,642","21,316",+10,"5,570,775","+5,269","52,543",47,"622,567","2,351","203,650,358","22,461,329","9,066,710",Europe,2,425,0,512,1,"5,795"
24,Portugal,"5,551,364",,"25,643",,"5,510,527",+804,"15,194",61,"547,441","2,529","45,641,725","4,500,903","10,140,570",Europe,2,395,0,,,"1,498"
25,Greece,"5,500,737",,"34,614",,"5,414,086","+6,288","52,037",115,"533,191","3,355","101,576,831","9,845,925","10,316,637",Europe,2,298,0,,,"5,044"
26,Ukraine,"5,350,380",,"110,696",,"5,227,736",+713,"11,948",,"123,874","2,563","32,603,805","754,855","43,192,122",Europe,8,390,1,,,277
27,Malaysia,"5,017,016",+993,"36,800",+5,"4,964,167","+1,460","16,049",56,"151,201","1,109","66,906,582","2,016,408","33,181,072",Asia,7,902,0,30,0.2,484
28,Chile,"4,979,633","+3,771","62,850",+28,"4,905,302","+2,915","11,481",120,"258,680","3,265","47,423,105","2,463,513","19,250,195",South America,4,306,0,196,1,596
29,DPRK,"4,772,813",,74,,"4,772,739",,0,,"183,636",3,,,"25,990,679",Asia,5,"351,225",,,,
30,Israel,"4,747,423",+716,"11,954",,"4,722,844","+1,600","12,625",57,"509,052","1,282","41,373,364","4,436,346","9,326,000",Asia,2,780,0,77,,"1,354"
31,Thailand,"4,715,489",,"33,392",,"4,649,509",,"32,588","1,496","67,289",476,"17,270,775","246,450","70,078,203",Asia,15,"2,099",4,,,465
32,Belgium,"4,658,298",,"33,155",,"4,592,944",,"32,199",58,"399,228","2,841","36,249,482","3,106,669","11,668,278",Europe,3,352,0,,,"2,760"
33,Czechia,"4,572,726",+791,"42,005",+2,"4,521,414","+1,187","9,307",45,"425,893","3,912","56,712,516","5,282,077","10,736,784",Europe,2,256,0,74,0.2,867
34,Canada,"4,440,839",,"48,353",,"4,337,675","+2,239","54,811",99,"115,682","1,260","66,343,123","1,728,207","38,388,419",North America,9,794,1,,,"1,428"
35,Peru,"4,405,843",,"217,821",,"4,082,794","+9,203","105,228",125,"130,798","6,467","37,043,236","1,099,721","33,684,208",South America,8,155,1,,,"3,124"
36,Switzerland,"4,351,857",,"14,353",,"4,268,090","+3,835","69,414",76,"496,015","1,636","23,132,609","2,636,604","8,773,637",Europe,2,611,0,,,"7,912"
37,Philippines,"4,055,396","+1,196","65,034",+39,"3,972,100","+1,846","18,262",162,"36,045",578,"33,883,052","301,159","112,508,994",Asia,28,"1,730",3,11,0.3,162
38,South Africa,"4,046,603",+35,"102,568",,"3,912,506",,"31,529",192,"66,604","1,688","26,473,049","435,726","60,756,135",Africa,15,592,2,0.6,,519
39,Romania,"3,301,662",,"67,310",,"3,229,524",,"4,828",98,"173,486","3,537","25,884,901","1,360,120","19,031,335",Europe,6,283,1,,,254
40,Denmark,"3,157,132",,"7,635",,"3,141,090",,"8,407",16,"541,073","1,308","128,923,120","22,094,983","5,834,950",Europe,2,764,0,,,"1,441"
41,Sweden,"2,651,702",,"21,332",,"2,601,457",+636,"28,913",29,"259,488","2,087","19,214,371","1,880,265","10,218,971",Europe,4,479,1,,,"2,829"
42,Iraq,"2,464,375",,"25,366",,"2,437,963",,"1,046",21,"58,446",602,"19,448,292","461,243","42,164,965",Asia,17,"1,662",2,,,25
43,Serbia,"2,434,277",+629,"17,465",+6,"2,405,354",+624,"11,458",14,"281,321","2,018","11,758,484","1,358,889","8,653,016",Europe,4,495,1,73,0.7,"1,324"
44,Hong Kong,"2,338,897","+15,774","11,131",+24,"1,962,799","+5,567","364,967",33,"307,576","1,464","73,960,809","9,726,184","7,604,299",Asia,3,683,0,"2,074",3,"47,995"
45,Singapore,"2,188,511","+1,052","1,709",,"2,113,353","+1,327","73,449",4,"368,216",288,"24,624,319","4,143,035","5,943,546",Asia,3,"3,478",0,177,,"12,358"
46,Hungary,"2,176,249",,"48,380",,"2,114,134",,"13,735",24,"226,545","5,036","11,394,556","1,186,160","9,606,259",Europe,4,199,1,,,"1,430"
47,Bangladesh,"2,036,911",+14,"29,438",+1,"1,986,730",+60,"20,743","1,331","12,133",175,"15,120,784","90,066","167,885,689",Asia,82,"5,703",11,0.08,0.01,124
48,New Zealand,"2,019,685",,"3,371",,"1,977,388",,"38,926",,"412,332",688,"7,677,843","1,567,482","4,898,203",Australia/Oceania,2,"1,453",1,,,"7,947"
49,Slovakia,"1,857,901",+136,"20,781",+3,"1,835,552",+120,"1,568",23,"340,263","3,806","7,366,863","1,349,195","5,460,193",Europe,3,263,1,25,0.5,287
50,Georgia,"1,808,085",,"16,895",,"1,776,548",,"14,642",,"455,582","4,257","16,920,079","4,263,340","3,968,738",Asia,2,235,0,,,"3,689"
51,Jordan,"1,746,997",,"14,122",,"1,731,007",,"1,868",59,"169,597","1,371","17,201,885","1,669,945","10,300,869",Asia,6,729,1,,,181
52,Ireland,"1,684,717",,"8,270",,"1,669,689",,"6,758",9,"335,588","1,647","12,884,825","2,566,596","5,020,199",Europe,3,607,0,,,"1,346"
53,Pakistan,"1,575,572",+10,"30,635",,"1,538,689",,"6,248",27,"6,866",133,"30,570,862","133,213","229,488,994",Asia,146,"7,491",8,0.04,,27
54,Norway,"1,472,199",+109,"4,571",,"1,464,662",+99,"2,966",20,"267,120",829,"11,002,430","1,996,315","5,511,370",Europe,4,"1,206",1,20,,538
55,Finland,"1,428,446",,"7,783",,"1,387,362","+2,721","33,301",21,"257,148","1,401","11,899,068","2,142,062","5,554,960",Europe,4,714,0,,,"5,995"
56,Kazakhstan,"1,399,948",+203,"13,694",,"1,383,020",,"3,234",24,"72,895",713,"11,575,012","602,707","19,205,043",Asia,14,"1,402",2,11,,168
57,Bulgaria,"1,290,140",+56,"38,081",,"1,247,634",+7,"4,425",30,"188,490","5,564","10,870,024","1,588,117","6,844,597",Europe,5,180,1,8,,646
58,Slovenia,"1,287,781","+1,861","6,966",,"1,254,625",,"26,190",23,"619,711","3,352","2,796,910","1,345,940","2,078,034",Europe,2,298,1,896,,"12,603"
59,Lithuania,"1,283,322",+395,"9,454",+2,"1,265,457",+29,"8,411",7,"482,142","3,552","10,285,556","3,864,269","2,661,708",Europe,2,282,0,148,0.8,"3,160"
60,Morocco,"1,270,782",+83,"16,294",,"1,253,615",+128,873,293,"33,643",431,"12,809,238","339,113","37,772,756",Africa,30,"2,318",3,2,,23
61,Croatia,"1,259,113",+373,"17,447",+2,"1,238,919",+389,"2,747",15,"310,181","4,298","5,398,374","1,329,883","4,059,286",Europe,3,233,1,92,0.5,677
62,Lebanon,"1,221,640",+68,"10,742",,"1,087,587",,"123,311",74,"182,748","1,607","4,795,578","717,380","6,684,849",Asia,5,622,1,10,,"18,446"
63,Guatemala,"1,182,292",,"19,977",,"1,139,912",,"22,403",5,"63,619","1,075","6,451,762","347,167","18,584,039",North America,16,930,3,,,"1,205"
64,Costa Rica,"1,152,466",,"9,051",,"860,711",,"282,704",52,"222,383","1,747","4,659,757","899,158","5,182,354",North America,4,573,1,,,"54,551"
65,Tunisia,"1,147,282",,"29,272",,N/A,N/A,N/A,44,"95,237","2,430","4,977,368","413,174","12,046,656",Africa,11,412,2,,,665
66,Bolivia,"1,130,165","+2,581","22,266",+4,"1,082,631",+781,"25,268",220,"94,238","1,857","2,705,422","225,590","11,992,656",South America,11,539,4,215,0.3,"2,107"
67,Cuba,"1,111,647",+22,"8,530",,"1,102,968",+8,149,23,"98,327",754,"14,233,813","1,259,000","11,305,652",North America,10,"1,325",1,2,,13
68,UAE,"1,046,086",+108,"2,348",,"1,027,339",+172,"16,399",,"103,760",233,"197,674,533","19,607,097","10,081,785",Asia,10,"4,294",0,11,,"1,627"
69,Ecuador,"1,024,914",,"35,940",,"975,192",,"13,782",759,"56,583","1,984","3,082,403","170,173","18,113,361",South America,18,504,6,,,761
70,Panama,"1,015,970",,"8,543",,"998,085",,"9,342",16,"228,464","1,921","7,328,159","1,647,902","4,446,964",North America,4,521,1,,,"2,101"
71,Mongolia,"1,007,025",,"2,179",,"991,193",,"13,653",192,"298,106",645,"4,030,048","1,193,000","3,378,078",Asia,3,"1,550",1,,,"4,042"
72,Nepal,"1,000,945",,"12,019",,"988,911",,15,,"33,116",398,"5,984,274","197,987","30,225,582",Asia,30,"2,515",5,,,0.5
73,Uruguay,"998,047",,"7,548",,"988,310",,"2,189",18,"285,481","2,159","6,114,822","1,749,083","3,496,016",South America,4,463,1,,,626
74,Belarus,"994,037",,"7,118",,"985,592",,"1,327",,"105,381",755,"13,646,641","1,446,722","9,432,800",Europe,9,"1,325",1,,,141
75,Latvia,"970,286",,"6,121",,"950,319",,"13,846",3,"524,809","3,311","7,754,973","4,194,514","1,848,837",Europe,2,302,0,,,"7,489"
76,Saudi Arabia,"826,478",+28,"9,494",+2,"813,992",+41,"2,992",42,"23,057",265,"44,886,295","1,252,236","35,844,909",Asia,43,"3,776",1,0.8,0.06,83
77,Azerbaijan,"825,337",+106,"9,993",+4,"814,801",+52,543,,"80,128",970,"7,405,485","718,965","10,300,205",Asia,12,"1,031",1,10,0.4,53
78,Paraguay,"781,111",,"19,655",,N/A,N/A,N/A,7,"106,916","2,690","2,657,506","363,751","7,305,843",South America,9,372,3,,,"8,642"
79,Bahrain,"697,758",+45,"1,539",,"695,661",+72,558,2,"391,124",863,"10,609,944","5,947,335","1,783,983",Asia,3,"1,159",0,25,,313
80,Sri Lanka,"671,808",+11,"16,814",+1,"654,968",+3,26,,"31,137",779,"6,486,117","300,619","21,575,842",Asia,32,"1,283",3,0.5,0.05,1
