#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"26,649,510","+231,550","561,910","+4,973","16,349,356","+138,694","9,738,244","34,788",,,,,,North America,,,
,Asia,"21,638,013","+82,153","350,783","+1,335","20,095,407","+70,141","1,191,823","24,507",,,,,,Asia,,,
,South America,"14,134,228","+100,606","379,709","+1,793","12,607,344","+97,989","1,147,175","18,792",,,,,,South America,,,
,Europe,"26,379,821","+207,171","600,303","+6,264","14,149,892","+132,892","11,629,626","29,055",,,,,,Europe,,,
,Africa,"3,121,195","+25,674","74,555","+1,063","2,550,128","+55,630","496,512","2,560",,,,,,Africa,,,
,Oceania,"49,203",+86,"1,069",,"33,661",+2,"14,473",20,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"91,972,691","+647,240","1,968,344","+15,428","65,786,494","+495,348","24,217,853","109,722","11,799",252.5,,,,All,,,
1,USA,"23,358,156","+212,052","389,417","+4,077","13,799,956","+117,744","9,168,783","28,853","70,347","1,173","275,353,073","829,277","332,039,770",North America,14,853,1
2,India,"10,494,811","+14,898","151,542",+178,"10,126,913","+16,203","216,356","8,944","7,565",109,"182,652,887","131,667","1,387,234,405",Asia,132,"9,154",8
3,Brazil,"8,195,637","+61,804","204,726","+1,109","7,273,707","+66,224","717,204","8,318","38,411",960,"28,600,000","134,042","213,366,090",South America,26,"1,042",7
4,Russia,"3,448,203","+22,934","62,804",+531,"2,825,430","+24,755","559,969","2,300","23,623",430,"94,289,973","645,963","145,968,016",Europe,42,"2,324",2
5,UK,"3,164,051","+45,533","83,203","+1,243","1,406,967",,"1,673,881","3,363","46,478","1,222","61,160,735","898,410","68,076,632",Europe,22,818,1
6,France,"2,806,590","+19,752","68,802",+452,"204,390","+1,318","2,533,398","2,688","42,946","1,053","38,441,562","588,233","65,350,871",Europe,23,950,2
7,Turkey,"2,346,285","+9,809","23,152",+171,"2,218,464","+10,013","104,669","2,701","27,661",273,"26,555,992","313,078","84,822,365",Asia,36,"3,664",3
8,Italy,"2,303,263","+14,242","79,819",+616,"1,653,404","+19,565","570,040","2,636","38,125","1,321","28,124,690","465,532","60,414,097",Europe,26,757,2
9,Spain,"2,137,220","+25,438","52,683",+408,N/A,N/A,N/A,"2,651","45,702","1,127","28,775,103","615,320","46,764,489",Europe,22,888,2
10,Germany,"1,957,492","+16,415","43,203","+1,106","1,570,000","+24,500","344,289","5,230","23,324",515,"35,118,592","418,440","83,927,340",Europe,43,"1,943",2
11,Colombia,"1,816,082","+14,179","46,782",+331,"1,646,892","+14,278","122,408","3,482","35,490",914,"8,769,587","171,376","51,171,732",South America,28,"1,094",6
12,Argentina,"1,744,704","+13,783","44,848",+194,"1,527,861","+9,146","171,995","3,619","38,415",987,"5,314,594","117,018","45,416,877",South America,26,"1,013",9
