#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"103,996,141","+29,998","1,482,714",+74,"97,823,614","+45,440","4,689,813","8,308",,,,,,North America,,,,,,
,Asia,"159,923,121","+106,588","1,436,917",+206,"154,137,141","+157,430","4,349,063","10,319",,,,,,Asia,,,,,,
,South America,"58,906,877","+59,705","1,302,447",+135,"55,953,872","+139,385","1,650,558","10,364",,,,,,South America,,,,,,
,Europe,"200,264,209","+64,184","1,850,581",+234,"191,586,046","+165,007","6,827,582","5,752",,,,,,Europe,,,,,,
,Oceania,"9,420,288","+24,409","13,439",+21,"9,079,494","+4,574","327,355",146,,,,,,Australia/Oceania,,,,,,
,Africa,"12,249,718","+2,507","255,542",+22,"11,448,967","+2,745","545,209",992,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"544,761,075","+287,391","6,341,655",+692,"520,029,840","+514,581","18,389,580","35,881","69,888",813.6,,,,All,,,,,,
1,USA,"88,053,803","+22,485","1,038,385",+31,"83,910,850","+41,334","3,104,568","2,948","262,994","3,101","1,042,746,807","3,114,411","334,813,477",North America,4,322,0,67,0.09,"9,273"
2,India,"43,320,845","+9,796","524,873",,"42,707,900",,"88,072",698,"30,797",373,"857,841,663","609,850","1,406,643,524",Asia,32,"2,680",2,7,,63
3,Brazil,"31,756,118","+51,925","669,217",+108,"30,430,308","+119,536","656,593","8,318","147,342","3,105","63,776,166","295,909","215,526,017",South America,7,322,3,241,0.5,"3,046"
4,France,"30,181,415","+11,566","149,106",+45,"29,370,192","+39,793","662,117",869,"460,384","2,274","271,490,188","4,141,281","65,557,061",Europe,2,440,0,176,0.7,"10,100"
5,Germany,"27,211,866","+6,911","140,292",,"26,197,700","+36,400","873,874",668,"322,760","1,664","122,332,384","1,450,985","84,309,892",Europe,3,601,1,82,,"10,365"
6,UK,"22,472,503",,"179,537",,"22,083,424","+7,227","209,542",146,"327,654","2,618","522,526,476","7,618,543","68,586,143",Europe,3,382,0,,,"3,055"
7,Russia,"18,400,927","+2,667","380,517",+54,"17,825,397","+2,723","195,013","2,300","125,984","2,605","273,400,000","1,871,868","146,057,301",Europe,8,384,1,18,0.4,"1,335"
8,S. Korea,"18,280,090","+3,538","24,451",+10,"18,104,872","+9,884","150,767",72,"355,950",476,"15,804,065","307,737","51,355,801",Asia,3,"2,100",3,69,0.2,"2,936"
9,Italy,"17,896,065","+16,571","167,780",+59,"17,153,636","+35,545","574,649",209,"296,846","2,783","224,337,291","3,721,136","60,287,313",Europe,3,359,0,275,1.0,"9,532"
10,Turkey,"15,085,742",,"98,996",,"14,986,340",,406,975,"175,169","1,149","162,743,369","1,889,707","86,120,944",Asia,6,870,1,,,5
11,Spain,"12,563,399",,"107,482",,"12,058,724",,"397,193",339,"268,504","2,297","471,036,328","10,066,959","46,790,328",Europe,4,435,0,,,"8,489"
12,Vietnam,"10,738,161",+521,"43,083",,"9,611,400","+9,770","1,083,678",36,"108,403",435,"85,824,349","866,404","99,058,169",Asia,9,"2,299",1,5,,"10,940"
13,Argentina,"9,341,492",,"129,016",,"9,101,579","+13,155","110,897",344,"203,032","2,804","35,716,069","776,267","46,010,059",South America,5,357,1,,,"2,410"
14,Japan,"9,149,733","+12,884","31,032",+9,"8,977,364","+13,114","141,337",41,"72,781",247,"55,472,030","441,247","125,716,519",Asia,14,"4,051",2,102,0.07,"1,124"
15,Netherlands,"8,132,482","+2,920","22,345",,"8,054,027","+2,224","56,110",39,"472,563","1,298","21,107,399","1,226,511","17,209,302",Europe,2,770,1,170,,"3,260"
16,Australia,"7,823,277","+20,214","9,387",+13,"7,581,353",,"232,537",113,"299,963",360,"73,212,884","2,807,156","26,080,799",Australia/Oceania,3,"2,778",0,775,0.5,"8,916"
17,Iran,"7,234,988",+231,"141,366",+3,"7,060,622",+176,"33,000",278,"84,026","1,642","52,298,398","607,388","86,103,774",Asia,12,609,2,3,0.03,383
18,Colombia,"6,131,657",,"139,918",,"5,952,212",,"39,527",342,"118,035","2,693","35,304,331","679,612","51,947,745",South America,8,371,1,,,761
19,Indonesia,"6,069,255","+1,180","156,695",+8,"5,903,461",+667,"9,099","2,771","21,738",561,"100,123,457","358,605","279,202,534",Asia,46,"1,782",3,4,0.03,33
20,Poland,"6,011,286",+47,"116,393",,"5,335,608",+5,"559,285",408,"159,175","3,082","36,436,303","964,810","37,765,245",Europe,6,324,1,1,,"14,810"
21,Mexico,"5,875,705","+3,509","325,408",+10,"5,115,220","+5,097","435,077","4,798","44,651","2,473","16,283,582","123,743","131,592,464",North America,22,404,8,27,0.08,"3,306"
22,Portugal,"5,062,552","+5,436","23,924",+23,"4,480,032","+26,402","558,596",61,"499,347","2,360","42,825,431","4,224,101","10,138,354",Europe,2,424,0,536,2,"55,097"
23,Ukraine,"5,014,929",,"108,605",,N/A,N/A,N/A,177,"116,038","2,513","19,521,252","451,691","43,218,131",Europe,9,398,2,,,"19,628"
24,DPRK,"4,639,930","+18,820",73,,"4,608,320","+21,070","31,537",,"178,455",3,,,"26,000,617",Asia,6,"356,173",,724,,"1,213"
25,Malaysia,"4,542,705","+2,093","35,735",+3,"4,481,018","+2,082","25,952",23,"136,910","1,077","60,629,682","1,827,285","33,180,205",Asia,7,929,1,63,0.09,782
26,Thailand,"4,500,828","+1,784","30,488",+18,"4,449,432","+2,166","20,908","1,496","64,166",435,"17,270,775","246,219","70,143,823",Asia,16,"2,301",4,25,0.3,298
27,Austria,"4,334,212","+4,933","18,732",+3,"4,254,136","+3,279","61,344",36,"475,906","2,057","189,413,082","20,797,961","9,107,291",Europe,2,486,0,542,0.3,"6,736"
28,Israel,"4,244,462","+5,855","10,911",+3,"4,175,782","+7,726","57,769",173,"455,121","1,170","41,373,364","4,436,346","9,326,000",Asia,2,855,0,628,0.3,"6,194"
29,Belgium,"4,187,940",,"31,856",,"4,104,626","+2,189","51,458",65,"358,291","2,725","34,276,446","2,932,456","11,688,649",Europe,3,367,0,,,"4,402"
30,South Africa,"3,986,892",+291,"101,620",+16,"3,871,421",+526,"13,851",192,"65,599","1,672","25,604,409","421,285","60,776,880",Africa,15,598,2,5,0.3,228
31,Czechia,"3,925,358",+67,"40,308",+1,"3,883,515",+269,"1,535",2,"365,218","3,750","55,488,881","5,162,725","10,747,983",Europe,3,267,0,6,0.09,143
32,Canada,"3,913,013","+2,802","41,738",+15,"3,549,531",,"321,744",230,"101,923","1,087","62,248,644","1,621,401","38,391,882",North America,10,920,1,73,0.4,"8,381"
33,Chile,"3,901,215","+7,489","58,277",+26,"3,578,742","+6,227","264,196",184,"200,696","2,998","39,927,737","2,054,067","19,438,382",South America,5,334,0,385,1,"13,591"
34,Philippines,"3,696,793",+529,"60,467",,"3,631,586",+318,"4,740",428,"32,877",538,"30,576,656","271,926","112,444,727",Asia,30,"1,860",4,5,,42
35,Switzerland,"3,684,270",,"13,975",,"3,633,398","+1,256","36,897",38,"419,674","1,592","21,211,193","2,416,159","8,778,889",Europe,2,628,0,,,"4,203"
36,Peru,"3,599,501",,"213,389",,"3,372,378",,"13,734",147,"106,263","6,300","31,188,185","920,721","33,873,655",South America,9,159,1,,,405
37,Greece,"3,549,944","+4,832","30,099",+12,"3,453,188","+4,488","66,657",97,"343,882","2,916","84,202,616","8,156,691","10,323,134",Europe,3,343,0,468,1,"6,457"
38,Taiwan,"3,330,695","+35,632","5,365",+144,"2,027,717","+80,488","1,297,613",,"139,351",224,"20,237,558","846,710","23,901,401",Asia,7,"4,455",1,"1,491",6,"54,290"
39,Denmark,"2,999,533","+2,820","6,429",+8,"2,979,887",,"13,217",4,"514,301","1,102","127,581,612","21,875,207","5,832,247",Europe,2,907,0,484,1,"2,266"
