#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"90,979,676","+146,238","1,340,377","+1,792","59,254,118","+169,120","30,385,181","27,207",,,,,,North America,,,,,,
,Asia,"103,626,025","+583,996","1,302,712","+1,767","95,891,445","+585,706","6,431,868","27,775",,,,,,Asia,,,,,,
,South America,"50,313,236","+240,714","1,224,715","+1,336","42,935,447","+162,020","6,153,074","14,860",,,,,,South America,,,,,,
,Europe,"134,517,998","+1,168,805","1,635,488","+2,707","101,971,461","+1,094,470","30,911,049","18,591",,,,,,Europe,,,,,,
,Africa,"11,181,824","+17,620","241,605",+285,"10,041,557","+23,264","898,662","2,384",,,,,,Africa,,,,,,
,Oceania,"2,903,973","+26,282","6,568",+81,"2,542,430",+158,"354,975",365,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"393,523,453","+2,183,655","5,751,480","+7,968","312,637,164","+2,034,738","75,134,809","91,182","50,485",737.9,,,,All,,,,,,
1,USA,"77,610,366","+91,764","925,555",+951,"47,893,711","+107,557","28,791,100","20,557","232,298","2,770","913,858,138","2,735,292","334,098,877",North America,4,361,0,275,3,"86,175"
2,India,"42,184,623","+103,959","502,008",+865,"40,444,899","+196,997","1,237,716","8,944","30,097",358,"735,804,280","524,958","1,401,643,083",Asia,33,"2,792",2,74,0.6,883
3,Brazil,"26,473,273","+154,240","631,869",+800,"22,666,567","+48,902","3,174,837","8,318","123,149","2,939","63,776,166","296,675","214,969,547",South America,8,340,3,717,4,"14,769"
4,France,"20,602,932","+214,542","132,377",+170,"14,040,177","+277,774","6,430,378","3,641","314,530","2,021","231,648,947","3,536,412","65,503,940",Europe,3,495,0,"3,275",3,"98,168"
5,UK,"17,749,999","+60,578","158,243",+259,"15,122,436","+145,340","2,469,320",478,"259,295","2,312","458,465,073","6,697,333","68,454,876",Europe,4,433,0,885,4,"36,072"
6,Russia,"12,630,047","+177,282","334,753",+714,"10,509,688","+60,507","1,785,606","2,300","86,487","2,292","247,600,000","1,695,492","146,034,298",Europe,12,436,1,"1,214",5,"12,227"
7,Turkey,"12,150,567","+98,715","88,533",+221,"11,337,344","+80,402","724,690","1,128","141,637","1,032","133,561,848","1,556,912","85,786,387",Asia,7,969,1,"1,151",3,"8,448"
8,Italy,"11,542,793","+93,157","148,542",+375,"9,265,708","+182,618","2,128,543","1,411","191,359","2,463","175,489,945","2,909,317","60,319,977",Europe,5,406,0,"1,544",6,"35,288"
9,Germany,"10,945,449","+166,620","119,332",+98,"8,016,000","+62,800","2,810,117","2,274","129,976","1,417","89,622,218","1,064,254","84,211,334",Europe,8,706,1,"1,979",1,"33,370"
10,Spain,"10,274,653",,"94,235",,"6,573,471",,"3,606,947","1,880","219,620","2,014","66,213,858","1,415,320","46,783,671",Europe,5,496,1,,,"77,098"
11,Argentina,"8,577,215","+21,836","122,584",+145,"8,106,851","+71,436","347,780","2,630","187,042","2,673","32,985,718","719,313","45,857,235",South America,5,374,1,476,3,"7,584"
12,Iran,"6,543,837","+23,130","132,745",+64,"6,138,692","+8,126","272,400","2,282","76,351","1,549","44,694,344","521,477","85,707,243",Asia,13,646,2,270,0.7,"3,178"
13,Colombia,"5,956,350","+12,567","135,518",+236,"5,743,430","+15,725","77,402",342,"115,103","2,619","32,417,551","626,453","51,747,818",South America,9,382,2,243,5,"1,496"
