#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"46,448,676","+107,372","975,119",+762,"36,965,267","+100,422","8,508,290","30,629",,,,,,North America,,,,,,
,Asia,"68,033,490","+217,838","1,001,764","+3,906","63,335,498","+240,011","3,696,228","41,582",,,,,,Asia,,,,,,
,South America,"36,630,650","+22,914","1,121,803",+772,"34,386,679","+44,369","1,122,168","23,896",,,,,,South America,,,,,,
,Europe,"54,316,680","+100,367","1,161,180","+1,275","49,295,440","+141,636","3,860,060","10,639",,,,,,Europe,,,,,,
,Africa,"7,621,952","+26,481","190,333",+675,"6,707,933","+33,517","723,686","4,903",,,,,,Africa,,,,,,
,Oceania,"149,723","+4,266","1,965",+63,"108,181","+2,655","39,577",450,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"213,201,892","+479,238","4,452,179","+7,453","190,799,704","+562,610","17,950,009","112,099","27,352",571.2,,,,All,,,,,,
1,USA,"38,744,411","+81,883","645,872",+357,"30,560,257","+67,282","7,538,282","23,501","116,273","1,938","569,034,235","1,707,682","333,220,183",North America,9,516,1,246,1,"22,623"
2,India,"32,460,328","+11,359","435,050",+266,"31,690,586","+17,483","334,692","8,944","23,261",312,"507,551,399","363,707","1,395,494,393",Asia,43,"3,208",3,8,0.2,240
3,Brazil,"20,583,994","+13,103","574,944",+370,"19,479,947","+31,131","529,103","8,318","96,059","2,683","56,580,445","264,043","214,285,295",South America,10,373,4,61,2,"2,469"
4,Russia,"6,766,541","+19,454","176,820",+776,"6,034,867","+15,401","554,854","2,300","46,344","1,211","175,500,000","1,202,005","146,006,013",Europe,22,826,1,133,5,"3,800"
