#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"41,825,838","+40,179","934,330",+519,"35,024,015","+29,785","5,867,493","15,237",,,,,,North America,,,,,,
,Asia,"60,492,530","+221,416","870,121","+3,330","56,868,644","+169,596","2,753,765","31,575",,,,,,Asia,,,,,,
,South America,"35,128,536","+38,863","1,077,167","+1,062","32,576,065","+36,077","1,475,304","26,228",,,,,,South America,,,,,,
,Europe,"50,730,711","+88,558","1,126,783",+868,"46,500,648","+36,982","3,103,280","6,896",,,,,,Europe,,,,,,
,Africa,"6,519,050","+29,894","164,673",+766,"5,699,732","+21,363","654,645","4,376",,,,,,Africa,,,,,,
,Oceania,"95,820",+167,"1,466",+2,"75,014",+29,"19,340",68,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"194,793,206","+419,077","4,174,555","+6,547","176,744,824","+293,832","13,873,827","84,380","24,990",535.6,,,,All,,,,,,
1,USA,"35,199,074","+13,427","626,762",+49,"29,511,909","+5,454","5,060,403","8,169","105,682","1,882","523,608,978","1,572,085","333,066,677",North America,9,531,1,40,0.1,"15,193"
2,India,"31,409,639","+38,153","420,996",+411,"30,571,399","+35,909","417,244","8,944","22,525",302,"456,289,567","327,225","1,394,420,224",Asia,44,"3,312",3,27,0.3,299
3,Brazil,"19,688,663","+18,129","549,999",+499,"18,349,436","+8,676","789,228","8,318","91,932","2,568","54,786,381","255,813","214,165,758",South America,11,389,4,85,2,"3,685"
4,Russia,"6,126,541","+24,072","153,874",+779,"5,490,634","+18,678","482,033","2,300","41,962","1,054","162,500,000","1,113,006","146,001,072",Europe,24,949,1,165,5,"3,302"
5,France,"5,993,937","+15,242","111,622",+6,"5,675,383",+771,"206,932",886,"91,612","1,706","101,474,542","1,550,953","65,427,209",Europe,11,586,1,233,0.09,"3,163"
6,UK,"5,697,912","+29,173","129,158",+28,"4,450,204","+7,587","1,118,550",699,"83,467","1,892","237,814,221","3,483,678","68,265,268",Europe,12,529,0,427,0.4,"16,385"
7,Turkey,"5,601,608","+14,230","50,934",+55,"5,421,148","+5,211","129,526",543,"65,667",597,"66,363,677","777,975","85,303,137",Asia,15,"1,675",1,167,0.6,"1,518"
8,Argentina,"4,846,615","+7,506","103,721",+137,"4,493,984","+13,648","248,910","4,219","106,200","2,273","18,855,482","413,167","45,636,490",South America,9,440,2,164,3,"5,454"
9,Colombia,"4,727,846","+11,048","118,868",+330,"4,487,973","+10,818","121,005","8,155","91,876","2,310","22,098,977","429,448","51,459,034",South America,11,433,2,215,6,"2,351"
10,Italy,"4,317,415","+4,743","127,949",+7,"4,123,209","+1,001","66,257",178,"71,519","2,120","76,228,449","1,262,747","60,367,158",Europe,14,472,1,79,0.1,"1,098"
11,Spain,"4,280,429",,"81,221",,"3,683,457",,"515,751","1,292","91,513","1,736","55,184,196","1,179,804","46,774,055",Europe,11,576,1,,,"11,026"
12,Germany,"3,763,002","+1,152","92,037",+1,"3,644,900",+800,"26,065",372,"44,761","1,095","65,845,568","783,233","84,068,972",Europe,22,913,1,14,0.01,310
13,Iran,"3,691,432","+27,146","88,800",+268,"3,256,856","+17,684","345,776","4,863","43,360","1,043","25,537,513","299,967","85,134,477",Asia,23,959,3,319,3,"4,062"
14,Indonesia,"3,166,505","+38,679","83,279","+1,266","2,509,318","+37,640","573,908",,"11,448",301,"24,814,468","89,714","276,596,273",Asia,87,"3,321",11,140,5,"2,075"
15,Poland,"2,882,146",+82,"75,242",+1,"2,653,279",+58,"153,625",47,"76,242","1,990","18,377,018","486,133","37,802,476",Europe,13,502,2,2,0.03,"4,064"
16,Mexico,"2,741,983","+15,823","238,316",+362,"2,140,327","+10,539","363,340","4,798","21,032","1,828","8,188,367","62,808","130,371,849",North America,48,547,16,121,3,"2,787"
17,South Africa,"2,377,823","+9,718","69,775",+287,"2,158,183","+11,015","149,865",546,"39,563","1,161","14,527,278","241,708","60,102,717",Africa,25,861,4,162,5,"2,493"
18,Ukraine,"2,248,450",+286,"52,847",+12,"2,184,195",+159,"11,408",177,"51,743","1,216","11,271,382","259,388","43,453,783",Europe,19,822,4,7,0.3,263
19,Peru,"2,102,904",,"195,795",,N/A,N/A,N/A,"1,896","62,849","5,852","15,272,816","456,458","33,459,422",South America,16,171,2,,,"5,572"
20,Netherlands,"1,843,521","+4,584","17,800",+4,"1,664,425",+637,"161,296",128,"107,336","1,036","15,472,423","900,857","17,175,217",Europe,9,965,1,267,0.2,"9,391"
21,Czechia,"1,672,409",+69,"30,357",,"1,638,881",+5,"3,171",5,"155,861","2,829","32,270,236","3,007,443","10,730,124",Europe,6,353,0,6,,296
22,Chile,"1,609,177","+1,428","35,026",+68,"1,563,280","+1,522","10,871","1,711","83,418","1,816","18,349,608","951,220","19,290,598",South America,12,551,1,74,4,564
23,Iraq,"1,552,648","+9,147","18,287",+55,"1,411,029","+8,492","123,332",772,"37,705",444,"12,753,275","309,706","41,178,664",Asia,27,"2,252",3,222,1,"2,995"
24,Philippines,"1,548,755","+5,479","27,224",+93,"1,467,269","+5,573","54,262","2,031","13,936",245,"16,365,799","147,268","111,129,555",Asia,72,"4,082",7,49,0.8,488
25,Canada,"1,426,215",+228,"26,547",+3,"1,395,031",+203,"4,637",244,"37,440",697,"38,147,318","1,001,404","38,093,838",North America,27,"1,435",1,6,0.08,122
26,Bangladesh,"1,164,635","+11,291","19,274",+228,"998,923","+10,584","146,438","1,264","6,998",116,"7,455,281","44,795","166,432,667",Asia,143,"8,635",22,68,1,880
27,Belgium,"1,113,465",,"25,220",,"1,055,844",,"32,401",83,"95,632","2,166","16,800,991","1,442,978","11,643,275",Europe,10,462,1,,,"2,783"
28,Sweden,"1,096,799",,"14,615",,"1,074,735",,"7,449",20,"107,887","1,438","11,231,122","1,104,749","10,166,225",Europe,9,696,1,,,733
29,Romania,"1,082,292",+109,"34,268",+1,"1,047,246",+47,778,34,"56,662","1,794","10,381,526","543,509","19,100,926",Europe,18,557,2,6,0.05,41
30,Malaysia,"1,013,438","+17,045","7,994",+92,"844,541","+9,683","160,903",970,"30,892",244,"17,276,709","526,627","32,806,318",Asia,32,"4,104",2,520,3,"4,905"
31,Pakistan,"1,004,694","+2,819","23,016",+45,"925,958","+1,176","55,720","2,573","4,457",102,"15,667,114","69,496","225,439,470",Asia,224,"9,795",14,13,0.2,247
32,Portugal,"953,059","+2,625","17,292",+8,"881,570","+1,202","54,197",193,"93,758","1,701","14,768,310","1,452,853","10,165,043",Europe,11,588,1,258,0.8,"5,332"
33,Japan,"865,666","+3,582","15,124",+8,"814,024","+3,140","36,518",448,"6,867",120,"17,893,458","141,939","126,064,077",Asia,146,"8,335",7,28,0.06,290
34,Israel,"860,652","+1,254","6,460",+2,"842,992","+1,223","11,200",101,"92,285",693,"16,182,914","1,735,247","9,326,000",Asia,11,"1,444",1,134,0.2,"1,201"
35,Hungary,"809,101",,"30,020",,"745,277",,"33,804",9,"83,982","3,116","6,284,811","652,342","9,634,227",Europe,12,321,2,,,"3,509"
36,Jordan,"764,983","+1,061","9,963",+15,"746,960",+554,"8,060",520,"74,193",966,"8,348,413","809,680","10,310,755",Asia,13,"1,035",1,103,1,782
37,Serbia,"720,112",+199,"7,104",+1,"709,990",+105,"3,018",9,"82,773",817,"4,614,863","530,451","8,699,880",Europe,12,"1,225",2,23,0.1,347
38,Switzerland,"712,668",,"10,903",,"691,377",,"10,388",27,"81,710","1,250","8,904,283","1,020,910","8,721,906",Europe,12,800,1,,,"1,191"
39,Nepal,"680,556","+1,539","9,713",+18,"643,615","+2,050","27,228",,"22,920",327,"3,539,083","119,191","29,692,578",Asia,44,"3,057",8,52,0.6,917
40,UAE,"671,636","+1,528","1,920",+4,"649,173","+1,491","20,543",,"67,048",192,"64,186,910","6,407,601","10,017,307",Asia,15,"5,217",0,153,0.4,"2,051"
41,Austria,"656,270",+332,"10,731",,"640,951",+266,"4,588",29,"72,428","1,184","64,337,233","7,100,420","9,061,046",Europe,14,844,0,37,,506
42,Morocco,"579,272","+4,110","9,589",+30,"543,603","+1,525","26,080",436,"15,499",257,"7,347,813","196,596","37,375,198",Africa,65,"3,898",5,110,0.8,698
43,Tunisia,"569,289","+5,359","18,600",+231,"460,361","+2,764","90,328",630,"47,639","1,556","2,171,757","181,737","11,949,999",Africa,21,642,6,448,19,"7,559"
44,Lebanon,"555,302",+844,"7,892",+1,"536,111",,"11,299",54,"81,748","1,162","4,731,376","696,520","6,792,883",Asia,12,861,1,124,0.1,"1,663"
45,Kazakhstan,"529,269","+6,631","5,382",+75,"446,996","+2,757","76,891",221,"27,834",283,"11,575,012","608,723","19,015,232",Asia,36,"3,533",2,349,4,"4,044"
46,Saudi Arabia,"518,143","+1,194","8,167",+12,"499,129","+1,164","10,847","1,408","14,641",231,"24,374,920","688,767","35,389,191",Asia,68,"4,333",1,34,0.3,307
47,Thailand,"497,302","+15,335","4,059",+129,"334,693","+6,904","158,550","4,151","7,106",58,"8,129,670","116,161","69,986,346",Asia,141,"17,242",9,219,2,"2,265"
48,Ecuador,"480,720",,"30,797",,"443,880",,"6,043",759,"26,815","1,718","1,627,189","90,766","17,927,366",South America,37,582,11,,,337
49,Greece,"475,919","+1,553","12,874",+8,"431,917","+3,101","31,128",134,"45,899","1,242","12,242,469","1,180,701","10,368,811",Europe,22,805,1,150,0.8,"3,002"
50,Bolivia,"467,975",+632,"17,637",+24,"399,649","+1,054","50,689",200,"39,518","1,489","2,024,329","170,944","11,842,060",South America,25,671,6,53,2,"4,280"
51,Paraguay,"448,918",,"14,593",,"411,592",,"22,733",392,"62,129","2,020","1,653,249","228,805","7,225,578",South America,16,495,4,,,"3,146"
52,Belarus,"440,708",+880,"3,394",+9,"434,882","+1,100","2,432",,"46,655",359,"7,203,052","762,549","9,446,014",Europe,21,"2,783",1,93,1.0,257
53,Panama,"429,083",,"6,750",,"409,216",,"13,117",133,"97,811","1,539","3,295,447","751,212","4,386,839",North America,10,650,1,,,"2,990"
54,Bulgaria,"423,686",+57,"18,194",+1,"398,151",+6,"7,341",77,"61,469","2,640","3,521,861","510,956","6,892,694",Europe,16,379,2,8,0.1,"1,065"
55,Georgia,"402,759","+2,061","5,688",+23,"373,088","+1,654","23,983",,"101,170","1,429","6,556,528","1,646,950","3,981,013",Asia,10,700,1,518,6,"6,024"
56,Costa Rica,"398,608",,"4,941",,"322,423",,"71,244",363,"77,497",961,"1,686,460","327,879","5,143,551",North America,13,"1,041",3,,,"13,851"
57,Kuwait,"392,617",+836,"2,284",+5,"376,098","+1,112","14,235",318,"90,515",527,"3,326,357","766,865","4,337,602",Asia,11,"1,899",1,193,1,"3,282"
58,Slovakia,"392,348",+46,"12,534",,"379,384",+25,430,9,"71,826","2,295","3,103,738","568,194","5,462,457",Europe,14,436,2,8,,79
59,Uruguay,"380,431",+120,"5,931",+4,"371,822",+359,"2,678",82,"109,114","1,701","3,013,237","864,249","3,486,538",South America,9,588,1,34,1,768
60,Croatia,"362,621",+125,"8,245",,"353,367",+129,"1,009",13,"88,915","2,022","2,248,466","551,326","4,078,289",Europe,11,495,2,31,,247
61,Guatemala,"352,088","+1,272","10,100",+7,"307,142","+2,139","34,846",5,"19,275",553,"1,795,296","98,281","18,266,988",North America,52,"1,809",10,70,0.4,"1,908"
62,Azerbaijan,"340,443",+386,"5,006",+4,"332,056",+149,"3,381",,"33,258",489,"3,975,081","388,332","10,236,296",Asia,30,"2,045",3,38,0.4,330
63,Dominican Republic,"340,053",+384,"3,937",,"302,952","+5,139","33,164",214,"31,017",359,"1,819,179","165,931","10,963,489",North America,32,"2,785",6,35,,"3,025"
64,Cuba,"332,968","+8,853","2,351",+80,"288,414","+6,147","42,203",359,"29,416",208,"6,208,857","548,522","11,319,256",North America,34,"4,815",2,782,7,"3,728"
65,Palestine,"316,088",+57,"3,599",+2,"311,526",+73,963,11,"60,472",689,"1,971,746","377,222","5,227,017",Asia,17,"1,452",3,11,0.4,184
66,Denmark,"311,520",+644,"2,542",,"296,932",+650,"12,046",10,"53,582",437,"75,091,706","12,915,888","5,813,902",Europe,19,"2,287",0,111,,"2,072"
67,Venezuela,"298,804",,"3,475",,"282,201",,"13,128",424,"10,540",123,"3,359,014","118,483","28,350,129",South America,95,"8,158",8,,,463
68,Sri Lanka,"296,516","+1,666","4,099",+45,"267,602",+937,"24,815",,"13,786",191,"4,254,600","197,808","21,508,754",Asia,73,"5,247",5,77,2,"1,154"
69,Ireland,"292,996","+1,126","5,026",,"265,451",+380,"22,519",22,"58,642","1,006","4,729,538","946,594","4,996,374",Europe,17,994,1,225,,"4,507"
70,Oman,"289,042",,"3,498",,"263,752",,"21,792",444,"55,117",667,"1,550,000","295,570","5,244,108",Asia,18,"1,499",3,,,"4,156"
71,Honduras,"286,635",,"7,594",,"97,430",,"181,611",699,"28,459",754,"858,134","85,202","10,071,753",North America,35,"1,326",12,,,"18,032"
72,Egypt,"283,985",,"16,481",,"227,490",,"40,014",90,"2,721",158,"3,068,679","29,399","104,380,901",Africa,368,"6,333",34,,,383
73,Lithuania,"280,966",+189,"4,410",,"268,627",+10,"7,929",19,"104,769","1,644","3,962,161","1,477,445","2,681,765",Europe,10,608,1,70,,"2,957"
74,Ethiopia,"278,543",+97,"4,369",+2,"262,862",+14,"11,312",195,"2,361",37,"2,984,666","25,298","117,978,543",Africa,424,"27,004",40,0.8,0.02,96
75,Myanmar,"269,525","+4,998","7,111",+355,"185,402","+4,153","77,012",,"4,919",130,"3,076,996","56,152","54,797,610",Asia,203,"7,706",18,91,6,"1,405"
76,Bahrain,"268,541",+128,"1,383",+1,"266,321",+108,837,5,"152,231",784,"5,364,107","3,040,810","1,764,039",Asia,7,"1,276",0,73,0.6,474
77,Slovenia,"258,651",+32,"4,428",+1,"253,385",+23,838,8,"124,397","2,130","1,383,350","665,315","2,079,242",Europe,8,470,2,15,0.5,403
78,Moldova,"258,624",+43,"6,243",+1,"251,489",+52,892,56,"64,271","1,551","1,376,230","342,007","4,023,978",Europe,16,645,3,11,0.2,222
79,Libya,"233,449","+3,845","3,375",+31,"186,355",+887,"43,719",,"33,491",484,"1,235,597","177,261","6,970,487",Africa,30,"2,065",6,552,4,"6,272"
80,Armenia,"228,798",+166,"4,587",+3,"219,062",+104,"5,149",,"77,059","1,545","1,305,307","439,625","2,969,137",Asia,13,647,2,56,1,"1,734"
81,Qatar,"225,198",+126,600,,"222,976",+137,"1,622",28,"80,204",214,"2,299,833","819,086","2,807,805",Asia,12,"4,680",1,45,,578
82,Bosnia and Herzegovina,"205,420",,"9,675",,"188,460",,"7,285",,"63,030","2,969","1,060,468","325,389","3,259,073",Europe,16,337,3,,,"2,235"
83,Kenya,"197,409",+664,"3,865",+16,"185,808",+46,"7,736",120,"3,588",70,"2,093,014","38,037","55,026,166",Africa,279,"14,237",26,12,0.3,141
84,Zambia,"192,071",+544,"3,272",+22,"181,638","+1,103","7,161",600,"10,147",173,"2,053,011","108,461","18,928,619",Africa,99,"5,785",9,29,1,378
85,S. Korea,"188,848","+1,486","2,073",+5,"166,375","+1,129","20,400",257,"3,680",40,"11,453,347","223,192","51,316,149",Asia,272,"24,755",4,29,0.10,398
86,Nigeria,"170,895",,"2,132",,"164,788",,"3,975",11,808,10,"2,401,894","11,354","211,548,914",Africa,"1,238","99,226",88,,,19
87,Algeria,"162,155","+1,287","4,063",+21,"110,577",+626,"47,515",51,"3,628",91,"230,861","5,166","44,690,787",Africa,276,"10,999",194,29,0.5,"1,063"
88,Kyrgyzstan,"157,147",+995,"2,249",+11,"135,132","+1,688","19,766",195,"23,672",339,"1,493,559","224,988","6,638,389",Asia,42,"2,952",4,150,2,"2,978"
