#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"60,467,426","+135,179","1,210,842","+1,727","48,509,616","+59,547","10,746,968","20,697",,,,,,North America,,,,,,
,Asia,"82,954,494","+80,360","1,229,665","+1,014","80,221,215","+74,227","1,503,614","30,528",,,,,,Asia,,,,,,
,South America,"39,177,505","+16,720","1,185,824",+356,"37,234,393","+7,223","757,288","12,787",,,,,,South America,,,,,,
,Europe,"77,449,558","+335,428","1,455,134","+4,019","67,705,788","+281,900","8,288,636","22,974",,,,,,Europe,,,,,,
,Africa,"8,946,791","+24,692","224,936",+111,"8,202,878","+12,963","518,977","1,794",,,,,,Africa,,,,,,
,Oceania,"385,865","+1,751","4,320",,"344,978",+46,"36,567",149,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"269,382,360","+594,130","5,310,736","+7,227","242,219,574","+435,906","21,852,050","88,929","34,559",681.3,,,,All,,,,,,
1,USA,"50,683,316","+125,358","817,073","+1,356","39,933,192","+52,222","9,933,051","14,774","151,839","2,448","772,156,128","2,313,250","333,797,157",North America,7,409,0,376,4,"29,758"
2,India,"34,682,614","+7,870","474,875",+140,"34,105,066","+7,678","102,673","8,944","24,782",339,"651,950,127","465,834","1,399,531,786",Asia,40,"2,947",2,6,0.1,73
3,Brazil,"22,184,824","+7,765","616,733",+229,"21,407,699",,"160,392","8,318","103,313","2,872","63,776,166","297,000","214,734,593",South America,10,348,3,36,1,747
4,UK,"10,719,165","+58,194","146,255",+120,"9,414,117","+35,952","1,158,793",900,"156,714","2,138","374,468,898","5,474,735","68,399,452",Europe,6,468,0,851,2,"16,942"
5,Russia,"9,956,679","+30,873","287,180","+1,176","8,673,518","+35,657","995,981","2,300","68,185","1,967","230,400,000","1,577,816","146,024,586",Europe,15,508,1,211,8,"6,821"
6,Turkey,"9,002,968","+18,561","78,778",+176,"8,568,914","+25,129","355,276","1,128","105,119",920,"111,213,349","1,298,537","85,645,129",Asia,10,"1,087",1,217,2,"4,148"
7,France,"8,105,785",,"120,168",,"7,252,376",,"733,241","2,461","123,787","1,835","170,480,237","2,603,487","65,481,511",Europe,8,545,0,,,"11,198"
8,Germany,"6,463,737","+58,969","105,931",+496,"5,329,300","+51,000","1,028,506","4,636","76,794","1,259","87,852,398","1,043,753","84,169,720",Europe,13,795,1,701,6,"12,219"
9,Iran,"6,150,843","+2,971","130,603",+79,"5,957,017","+6,592","63,223","3,154","71,906","1,527","39,846,085","465,819","85,539,819",Asia,14,655,2,35,0.9,739
10,Argentina,"5,354,440","+3,573","116,748",+29,"5,211,264","+1,931","26,428",706,"116,928","2,549","26,619,622","581,307","45,792,710",South America,9,392,2,78,0.6,577
11,Spain,"5,290,190","+17,012","88,381",+60,"4,943,735","+2,139","258,074","1,056","113,084","1,889","66,213,858","1,415,405","46,780,860",Europe,9,529,1,364,1,"5,517"
12,Italy,"5,185,270","+20,497","134,669",+118,"4,787,453","+11,777","263,148",816,"85,943","2,232","124,925,626","2,070,576","60,333,768",Europe,12,448,0,340,2,"4,362"
13,Colombia,"5,089,695","+1,687","129,011",+42,"4,930,529","+1,644","30,155",342,"98,516","2,497","28,559,483","552,799","51,663,404",South America,10,400,2,33,0.8,584
14,Indonesia,"4,258,752",+192,"143,923",+5,"4,109,675",+311,"5,154",,"15,337",518,"57,596,611","207,416","277,686,164",Asia,65,"1,929",5,0.7,0.02,19
15,Mexico,"3,911,714","+3,180","296,186",+293,"3,266,965","+2,380","348,563","4,798","29,887","2,263","12,024,114","91,870","130,882,288",North America,33,442,11,24,2,"2,663"
16,Poland,"3,785,036","+24,991","87,928",+571,"3,237,017","+25,459","460,091","2,070","100,168","2,327","25,430,252","672,991","37,786,907",Europe,10,430,1,661,15,"12,176"
17,Ukraine,"3,543,684","+11,327","90,343",+442,"3,158,426","+24,456","294,915",177,"81,736","2,084","16,234,638","374,456","43,355,238",Europe,12,480,3,261,10,"6,802"
18,South Africa,"3,112,469","+19,017","90,080",+20,"2,878,855","+8,526","143,534",546,"51,544","1,492","20,071,560","332,395","60,384,640",Africa,19,670,3,315,0.3,"2,377"
19,Netherlands,"2,846,126","+17,471","20,004",+85,"2,216,825","+12,571","609,297",651,"165,574","1,164","19,205,114","1,117,260","17,189,470",Europe,6,859,1,"1,016",5,"35,446"
20,Philippines,"2,836,200",+379,"49,961",+25,"2,774,334",+631,"11,905",899,"25,396",447,"24,522,686","219,581","111,679,536",Asia,39,"2,235",5,3,0.2,107
21,Malaysia,"2,683,523","+5,058","30,831",+44,"2,591,819","+4,997","60,873",393,"81,411",935,"39,027,002","1,183,976","32,962,670",Asia,12,"1,069",1,153,1,"1,847"
22,Czechia,"2,312,736","+14,229","34,242",+54,"1,981,792",+473,"296,702","1,086","215,387","3,189","45,289,898","4,217,882","10,737,592",Europe,5,314,0,"1,325",5,"27,632"
23,Peru,"2,249,671",,"201,527",,N/A,N/A,N/A,977,"66,890","5,992","20,708,063","615,713","33,632,647",South America,15,167,2,,,"9,737"
24,Thailand,"2,160,780","+4,193","21,110",+28,"2,082,951","+7,863","56,719","1,369","30,845",301,"14,913,135","212,886","70,052,200",Asia,32,"3,318",5,60,0.4,810
25,Iraq,"2,087,247",+545,"23,959",+16,"2,054,081",+663,"9,207",84,"50,271",577,"16,527,739","398,069","41,519,809",Asia,20,"1,733",3,13,0.4,222
26,Belgium,"1,914,527","+16,029","27,463",+47,"1,411,414","+8,362","475,650",825,"164,164","2,355","25,683,360","2,202,265","11,662,249",Europe,6,425,0,"1,374",4,"40,785"
27,Canada,"1,827,318","+4,308","29,897",+21,"1,764,510","+2,671","32,911",469,"47,812",782,"49,711,113","1,300,709","38,218,474",North America,21,"1,278",1,113,0.5,861
28,Romania,"1,791,502",+931,"57,531",+72,"1,711,942","+2,240","22,029",706,"94,028","3,020","16,357,744","858,548","19,052,803",Europe,11,331,1,49,4,"1,156"
29,Chile,"1,779,865","+1,495","38,638",+38,"1,676,752","+2,105","64,475",682,"91,971","1,997","26,225,407","1,355,150","19,352,398",South America,11,501,1,77,2,"3,332"
30,Japan,"1,728,410",+173,"18,371",+2,"1,709,126",+118,913,27,"13,726",146,"28,364,634","225,261","125,918,735",Asia,73,"6,854",4,1,0.02,7
31,Bangladesh,"1,578,819",+269,"28,017",+1,"1,543,740",+249,"7,062","1,369","9,451",168,"11,082,954","66,345","167,050,838",Asia,106,"5,962",15,2,0.01,42
