#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"125,044,925","+6,678","1,615,658",+90,"120,459,260","+35,335","2,970,007","7,481",,,,,,North America,,,,,,
,Asia,"214,785,746","+33,505","1,538,734",+101,"199,401,660","+28,088","13,845,352","15,575",,,,,,Asia,,,,,,
,Europe,"246,985,692","+29,357","2,022,788",+113,"242,602,990","+51,099","2,359,914","6,448",,,,,,Europe,,,,,,
,South America,"68,090,961","+2,772","1,351,192",+7,"66,335,556","+4,574","404,213","10,189",,,,,,South America,,,,,,
,Oceania,"14,039,060",+1,"26,243",,"13,873,170",+1,"139,647",55,,,,,,Australia/Oceania,,,,,,
,Africa,"12,801,855",+23,"258,611",,"12,078,054",+49,"465,190",548,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"681,748,960","+72,336","6,813,241",+311,"654,751,396","+119,146","20,184,323","40,296","87,462",874.1,,,,All,,,,,,
1,USA,"105,665,716","+6,678","1,149,230",+90,"103,255,546","+32,357","1,260,940","2,315","315,604","3,433","1,169,228,015","3,492,263","334,805,269",North America,3,291,0,20,0.3,"3,766"
2,India,"44,691,338",,"530,784",,"44,156,651",,"3,903",N/A,"31,772",377,"919,716,776","653,843","1,406,631,776",Asia,31,"2,650",2,,,3
3,France,"39,667,102","+9,937","165,240",+27,"39,435,335","+4,534","66,527",869,"604,824","2,519","271,490,188","4,139,547","65,584,518",Europe,2,397,0,152,0.4,"1,014"
4,Germany,"38,266,753",,"169,222",,"37,889,500","+21,400","208,031",N/A,"456,189","2,017","122,332,384","1,458,359","83,883,596",Europe,2,496,1,,,"2,480"
5,Brazil,"37,085,520",,"699,310",,"36,249,161",,"137,049",N/A,"172,208","3,247","63,776,166","296,146","215,353,593",South America,6,308,3,,,636
6,Japan,"33,336,977","+10,011","73,273",+47,"21,704,201",+680,"11,559,503",115,"265,454",583,"96,341,369","767,142","125,584,838",Asia,4,"1,714",1,80,0.4,"92,045"
7,S. Korea,"30,650,330","+11,401","34,121",+6,"30,445,638","+10,039","170,571",152,"597,124",665,"15,804,065","307,892","51,329,899",Asia,2,"1,504",3,222,0.1,"3,323"
8,Italy,"25,627,473",,"188,538",,"25,294,864",,"144,071",104,"425,262","3,129","268,674,307","4,458,380","60,262,770",Europe,2,320,0,,,"2,391"
9,UK,"24,396,534",,"207,695",,"24,134,621","+4,650","54,218",N/A,"356,165","3,032","522,526,476","7,628,357","68,497,907",Europe,3,330,0,,,792
10,Russia,"22,442,887","+9,526","396,664",+44,"21,792,012","+12,406","254,211",N/A,"153,923","2,720","273,400,000","1,875,095","145,805,947",Europe,6,368,1,65,0.3,"1,743"
11,Turkey,"17,042,722",,"101,492",,N/A,N/A,N/A,,"199,186","1,186","162,743,369","1,902,052","85,561,976",Asia,5,843,1,,,"1,819"
12,Spain,"13,778,467",,"119,618",,"13,624,507",,"34,342",231,"294,921","2,560","471,036,328","10,082,298","46,719,142",Europe,3,391,0,,,735
13,Vietnam,"11,527,054",+8,"43,186",,"10,614,823",+4,"869,045",1,"116,490",436,"85,826,548","867,342","98,953,541",Asia,9,"2,291",1,0.08,,"8,782"
14,Australia,"11,385,534",,"19,459",,"11,332,576",,"33,499",27,"436,750",746,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,340",0,,,"1,285"
15,Taiwan,"10,187,238","+10,085","18,577",+28,"9,952,384","+16,443","216,277",,"426,448",778,"30,742,304","1,286,903","23,888,595",Asia,2,"1,286",1,422,1,"9,054"
16,Argentina,"10,044,957",,"130,472",,"9,912,836","+1,172","1,649",363,"218,320","2,836","35,716,069","776,264","46,010,234",South America,5,353,1,,,36
17,Netherlands,"8,602,266",,"22,992",,"8,563,618",+238,"15,656",53,"499,799","1,336","25,984,435","1,509,718","17,211,447",Europe,2,749,1,,,910
18,Iran,"7,573,328",,"144,956",,"7,340,279",,"88,093",407,"88,039","1,685","55,353,767","643,478","86,022,837",Asia,11,593,2,,,"1,024"
19,Mexico,"7,492,112",,"333,243",,"6,729,945",,"428,924",N/A,"56,947","2,533","19,642,771","149,303","131,562,772",North America,18,395,7,,,"3,260"
20,Indonesia,"6,739,669",+380,"160,953",+3,"6,575,350",+251,"3,366",N/A,"24,145",577,"114,158,919","408,975","279,134,505",Asia,41,"1,734",2,1,0.01,12
21,Poland,"6,458,301","+5,083","119,046",+16,"5,335,940",,"1,003,315",696,"171,127","3,154","38,386,743","1,017,143","37,739,785",Europe,6,317,1,135,0.4,"26,585"
22,Colombia,"6,360,780",,"142,639",,"6,184,346",,"33,795",342,"123,480","2,769","36,951,507","717,327","51,512,762",South America,8,361,1,,,656
23,Austria,"5,976,589",,"21,995",,"5,905,634",,"48,960",78,"659,179","2,426","211,273,524","23,302,116","9,066,710",Europe,2,412,0,,,"5,400"
24,Greece,"5,896,788",,"36,283",,"5,838,794","+3,619","21,711",115,"571,580","3,517","102,228,365","9,909,078","10,316,637",Europe,2,284,0,,,"2,104"
25,Portugal,"5,570,473",,"26,266",,"5,539,213",,"4,994",61,"549,325","2,590","45,994,869","4,535,728","10,140,570",Europe,2,386,0,,,492
26,Ukraine,"5,399,231",,"111,298",,"5,270,797",,"17,136",,"125,005","2,577","32,603,805","754,855","43,192,122",Europe,8,388,1,,,397
