#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"5,515,153","+83,605","218,564","+2,270","2,842,659","+51,268","2,453,930","25,957",,,,,,North America,,,
,South America,"4,111,907","+73,735","143,627","+1,807","2,816,436","+72,057","1,151,844","14,286",,,,,,South America,,,
,Asia,"4,294,701","+84,781","96,718","+1,323","3,167,240","+59,632","1,030,743","18,988",,,,,,Asia,,,
,Europe,"2,871,890","+19,412","203,319",+455,"1,729,070","+13,618","939,501","5,110",,,,,,Europe,,,
,Africa,"931,764","+19,143","19,726",+364,"583,659","+23,753","328,379","1,138",,,,,,Africa,,,
,Oceania,"18,648",+611,222,+9,"11,613",+228,"6,813",45,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,"17,744,784","+281,287","682,191","+6,228","11,151,328","+220,556","5,911,265","65,528","2,276",87.5,,,,All,,,
1,USA,"4,705,018","+70,033","156,741","+1,456","2,327,072","+42,107","2,221,205","18,722","14,208",473,"58,579,205","176,890","331,161,077",North America,70,"2,113",6
2,Brazil,"2,666,298","+52,509","92,568","+1,191","1,884,051","+59,956","689,679","8,318","12,537",435,"12,601,096","59,249","212,681,838",South America,80,"2,298",17
3,India,"1,697,054","+57,704","36,551",+765,"1,095,647","+36,554","564,856","8,944","1,229",26,"18,832,970","13,636","1,381,085,714",Asia,814,"37,785",73
4,Russia,"839,981","+5,482","13,963",+161,"638,410","+8,755","187,608","2,300","5,756",96,"28,161,461","192,966","145,939,731",Europe,174,"10,452",5
5,South Africa,"493,183","+11,014","8,005",+193,"326,171","+16,570","159,007",539,"8,307",135,"2,959,535","49,851","59,367,266",Africa,120,"7,416",20
6,Mexico,"416,179","+7,730","46,000",+639,"272,187","+5,040","97,992","3,922","3,225",356,"968,536","7,506","129,040,268",North America,310,"2,805",133
7,Peru,"407,492",,"19,021",,"283,915",,"104,556","1,421","12,345",576,"2,318,254","70,234","33,007,532",South America,81,"1,735",14
8,Chile,"355,667","+2,131","9,457",+80,"328,327","+1,699","17,883","1,445","18,593",494,"1,623,992","84,895","19,129,379",South America,54,"2,023",12
9,Spain,"335,602","+3,092","28,445",+2,N/A,N/A,N/A,617,"7,178",608,"6,678,414","142,835","46,756,303",Europe,139,"1,644",7
10,Iran,"304,204","+2,674","16,766",+197,"263,519","+2,319","23,919","4,021","3,618",199,"2,456,909","29,222","84,077,062",Asia,276,"5,015",34
11,UK,"303,181",+880,"46,119",+120,N/A,N/A,N/A,84,"4,464",679,"16,019,907","235,881","67,915,222",Europe,224,"1,473",4
12,Colombia,"295,508","+9,488","10,105",+295,"154,387","+5,692","131,016","1,493","5,803",198,"1,573,679","30,901","50,925,896",South America,172,"5,040",32
13,Pakistan,"278,305",+903,"5,951",+27,"247,177","+1,046","25,177","1,146","1,258",27,"1,973,237","8,920","221,213,683",Asia,795,"37,173",112
14,Saudi Arabia,"275,905","+1,686","2,866",+24,"235,658","+4,460","37,381","2,033","7,916",82,"3,350,541","96,126","34,855,542",Asia,126,"12,162",10
15,Italy,"247,537",+379,"35,141",+9,"199,974",+178,"12,422",41,"4,095",581,"6,820,613","112,823","60,454,261",Europe,244,"1,720",9
16,Bangladesh,"237,661","+2,772","3,111",+28,"135,136","+2,176","99,414",1,"1,442",19,"1,176,809","7,140","164,820,045",Asia,694,"52,980",140
17,Turkey,"230,873",+982,"5,691",+17,"214,535",+996,"10,647",582,"2,735",67,"4,800,823","56,874","84,410,984",Asia,366,"14,832",18
18,Germany,"210,665","+1,012","9,224",+3,"192,300",+300,"9,141",261,"2,514",110,"8,006,135","95,532","83,806,150",Europe,398,"9,086",10
