#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"91,697,331","+127,840","1,343,969","+1,156","59,670,003","+219,015","30,683,359","26,454",,,,,,North America,,,,,,
,Asia,"104,754,998","+521,079","1,306,949","+2,109","97,009,966","+482,322","6,438,083","28,124",,,,,,Asia,,,,,,
,South America,"50,647,945","+134,646","1,226,967",+835,"43,285,198","+198,957","6,135,780","14,804",,,,,,South America,,,,,,
,Europe,"136,541,751","+885,651","1,640,299","+2,642","104,625,643","+1,480,721","30,275,809","18,637",,,,,,Europe,,,,,,
,Africa,"11,208,467","+11,673","242,250",+422,"10,085,523","+23,867","880,694","2,257",,,,,,Africa,,,,,,
,Oceania,"2,955,598","+24,608","6,667",+44,"2,629,866",+377,"319,065",340,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"397,806,811","+1,705,497","5,767,116","+7,208","317,306,905","+2,405,259","74,732,790","90,616","51,035",739.9,,,,All,,,,,,
1,USA,"78,248,857","+106,504","928,136",+905,"48,182,351","+160,399","29,138,370","19,761","234,201","2,778","915,727,551","2,740,801","334,109,463",North America,4,360,0,319,3,"87,212"
2,India,"42,334,521","+62,507","504,078","+1,173","40,824,774","+164,572","1,005,669","8,944","30,202",360,"741,561,587","529,038","1,401,717,164",Asia,33,"2,781",2,45,0.8,717
3,Brazil,"26,605,137","+68,540","632,720",+431,"22,846,652","+128,745","3,125,765","8,318","123,758","2,943","63,776,166","296,664","214,977,791",South America,8,340,3,319,2,"14,540"
4,France,"20,804,372","+46,001","132,923",+417,"14,606,791","+464,640","6,064,658","3,641","317,601","2,029","231,648,947","3,536,370","65,504,727",Europe,3,493,0,702,6,"92,584"
5,UK,"17,866,632","+57,623","158,363",+45,"15,380,473","+133,530","2,327,796",474,"260,991","2,313","461,564,494","6,742,418","68,456,820",Europe,4,432,0,842,0.7,"34,004"
6,Russia,"12,982,023","+171,905","336,023",+609,"10,624,954","+55,683","2,021,046","2,300","88,897","2,301","263,100,000","1,801,627","146,034,639",Europe,11,435,1,"1,177",4,"13,839"
7,Turkey,"12,335,015","+96,514","88,970",+236,"11,497,170","+83,274","748,875","1,128","143,779","1,037","134,406,331","1,566,665","85,791,343",Asia,7,964,1,"1,125",3,"8,729"
8,Italy,"11,663,338","+41,247","149,097",+326,"9,523,540","+123,823","1,990,701","1,423","193,359","2,472","176,570,152","2,927,249","60,319,493",Europe,5,405,0,684,5,"33,003"
9,Germany,"11,198,740","+138,867","119,495",+129,"8,142,100","+84,000","2,937,145","2,274","132,981","1,419","89,622,218","1,064,235","84,212,794",Europe,8,705,1,"1,649",2,"34,878"
10,Spain,"10,395,471","+40,272","94,570",+111,"6,954,436","+126,429","3,346,465","1,880","222,203","2,021","66,213,858","1,415,317","46,783,769",Europe,5,495,1,861,2,"71,530"
11,Argentina,"8,615,285","+25,406","122,943",+259,"8,218,835","+52,887","273,507","2,537","187,863","2,681","33,086,065","721,466","45,859,499",South America,5,373,1,554,6,"5,964"
12,Iran,"6,619,085","+39,819","132,934",+104,"6,171,587","+18,679","314,564","2,615","77,224","1,551","45,505,835","530,909","85,713,118",Asia,13,645,2,465,1,"3,670"
13,Colombia,"5,966,706",,"135,757",,"5,757,588",,"73,361",342,"115,297","2,623","32,460,044","627,238","51,750,780",South America,9,381,2,,,"1,418"
