#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"122,021,755","+17,529","1,582,387",+60,"116,729,531","+70,661","3,709,837","10,165",,,,,,North America,,,,,,
,Asia,"209,302,780","+285,441","1,516,525",+577,"194,569,048","+125,300","13,217,207","18,624",,,,,,Asia,,,,,,
,Europe,"243,629,894","+12,926","1,989,057",+71,"238,245,126","+34,623","3,395,711","7,420",,,,,,Europe,,,,,,
,South America,"67,188,355","+8,482","1,343,535",+37,"64,770,602","+9,494","1,074,218","10,339",,,,,,South America,,,,,,
,Oceania,"13,730,218",,"23,701",,"13,450,165",,"256,352",157,,,,,,Australia/Oceania,,,,,,
,Africa,"12,745,848",+85,"258,374",,"12,043,425",+441,"444,049",837,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"668,619,571","+324,463","6,713,594",+745,"639,808,603","+240,519","22,097,374","47,542","85,778",861.3,,,,All,,,,,,
1,USA,"103,086,927","+5,526","1,121,097",+8,"99,937,057","+60,427","2,028,773","4,982","307,901","3,349","1,155,456,209","3,451,129","334,805,269",North America,3,299,0,17,0.02,"6,060"
2,India,"44,681,170",+153,"530,720",,"44,146,781",,"3,669",698,"31,765",377,"911,951,216","648,323","1,406,631,776",Asia,31,"2,650",2,0.1,,3
3,France,"39,407,727","+6,557","162,643",,"38,737,262","+8,213","507,822",869,"600,869","2,480","271,490,188","4,139,547","65,584,518",Europe,2,403,0,100,,"7,743"
4,Germany,"37,509,539",,"162,688",,"36,831,800","+5,900","515,051","1,406","447,162","1,939","122,332,384","1,458,359","83,883,596",Europe,2,516,1,,,"6,140"
5,Brazil,"36,504,006","+3,665","694,909",+9,"35,247,755",,"561,342","8,318","169,507","3,227","63,776,166","296,146","215,353,593",South America,6,310,3,17,0.04,"2,607"
6,Japan,"30,473,569","+190,538","59,822",+407,"21,257,687","+10,719","9,156,060",671,"242,653",476,"87,294,964","695,108","125,584,838",Asia,4,"2,099",1,"1,517",3,"72,907"
7,S. Korea,"29,520,600","+46,766","32,590",+34,"28,358,090","+88,112","1,129,920",526,"575,115",635,"15,804,065","307,892","51,329,899",Asia,2,"1,575",3,911,0.7,"22,013"
8,Italy,"25,279,682",,"185,417",,"24,688,083",,"406,182",319,"419,491","3,077","263,414,564","4,371,100","60,262,770",Europe,2,325,0,,,"6,740"
9,UK,"24,210,131",,"201,028",,"23,874,846",,"134,257",146,"353,443","2,935","522,526,476","7,628,357","68,497,907",Europe,3,341,0,,,"1,960"
10,Russia,"21,826,982","+3,127","394,080",+45,"21,245,559","+3,694","187,343","2,300","149,699","2,703","273,400,000","1,875,095","145,805,947",Europe,7,370,1,21,0.3,"1,285"
11,Turkey,"17,042,722",,"101,492",,N/A,N/A,N/A,,"199,186","1,186","162,743,369","1,902,052","85,561,976",Asia,5,843,1,,,"1,819"
12,Spain,"13,693,478",,"117,413",,"13,502,806",,"73,259",231,"293,102","2,513","471,036,328","10,082,298","46,719,142",Europe,3,398,0,,,"1,568"
13,Vietnam,"11,525,763",+52,"43,186",,"10,611,508",+14,"871,069",21,"116,477",436,"85,826,548","867,342","98,953,541",Asia,9,"2,291",1,0.5,,"8,803"
14,Australia,"11,205,520",,"17,304",,"11,052,693",,"135,523",124,"429,844",664,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,507",0,,,"5,199"
15,Argentina,"9,963,697",,"130,171",,"9,636,804",,"196,722",402,"216,554","2,829","35,716,069","776,264","46,010,234",South America,5,353,1,,,"4,276"
16,Taiwan,"9,055,191","+23,411","15,542",+36,"8,572,902","+10,298","466,747",,"379,059",651,"29,524,201","1,235,912","23,888,595",Asia,3,"1,537",1,980,2,"19,538"
