#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"27,463,234","+252,135","578,424","+4,679","16,829,286","+118,817","10,055,524","36,578",,,,,,North America,,,
,Asia,"21,890,859","+80,237","354,502","+1,175","20,313,414","+66,416","1,222,943","24,167",,,,,,Asia,,,
,South America,"14,464,253","+111,353","385,365","+1,773","12,803,653","+54,604","1,275,235","18,903",,,,,,South America,,,
,Europe,"27,153,852","+249,966","618,949","+5,721","14,689,938","+223,808","11,844,965","29,420",,,,,,Europe,,,
,Africa,"3,223,016","+31,110","77,743",+903,"2,628,395","+23,126","516,878","2,598",,,,,,Africa,,,
,Oceania,"49,502",+71,"1,071",,"33,727",+10,"14,704",17,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"94,245,437","+724,872","2,016,069","+14,251","67,299,119","+486,781","24,930,249","111,683","12,091",258.6,,,,All,,,
1,USA,"24,076,309","+223,933","401,469","+3,415","14,211,188","+99,045","9,463,652","29,195","72,507","1,209","281,527,325","847,832","332,055,650",North America,14,827,1
2,India,"10,542,068","+13,560","152,094",+140,"10,176,506","+14,424","213,468","8,944","7,599",110,"184,962,401","133,321","1,387,345,526",Asia,132,"9,122",8
3,Brazil,"8,394,253","+68,138","208,291","+1,131","7,361,379","+21,676","824,583","8,318","39,340",976,"28,600,000","134,034","213,378,456",South America,25,"1,024",7
4,Russia,"3,520,531","+24,715","64,495",+555,"2,909,680","+27,636","546,356","2,300","24,118",442,"95,600,000","654,936","145,968,527",Europe,41,"2,263",2
5,UK,"3,316,019","+55,761","87,295","+1,280","1,503,654","+96,687","1,725,070","3,672","48,708","1,282","63,139,169","927,432","68,079,549",Europe,21,780,1
6,France,"2,872,941","+21,271","69,949",+399,"208,071","+1,269","2,594,921","2,740","43,961","1,070","39,233,615","600,343","65,352,052",Europe,23,934,2
7,Turkey,"2,373,115","+8,314","23,664",+169,"2,246,047","+9,109","103,404","2,311","27,975",279,"27,066,653","319,070","84,829,800",Asia,36,"3,585",3
8,Italy,"2,352,423","+16,146","81,325",+477,"1,713,030","+18,979","558,068","2,522","38,939","1,346","28,734,210","475,627","60,413,371",Europe,26,743,2
9,Spain,"2,252,164","+40,197","53,314",+235,N/A,N/A,N/A,"2,953","48,160","1,140","28,775,103","615,318","46,764,637",Europe,21,877,2
10,Germany,"2,023,779","+19,768","46,537","+1,045","1,641,200","+21,000","336,042","5,074","24,113",554,"36,353,196","433,140","83,929,530",Europe,41,"1,804",2
11,Colombia,"1,870,179","+21,078","47,868",+377,"1,698,457","+14,622","123,854","3,482","36,544",935,"9,008,048","176,020","51,176,175",South America,27,"1,069",6
12,Argentina,"1,783,047","+12,332","45,227",+102,"1,561,963","+12,473","175,857","3,578","39,257",996,"5,468,091","120,389","45,420,273",South America,25,"1,004",8
13,Mexico,"1,588,369","+16,468","137,916",+999,"1,185,621","+8,963","264,832","5,270","12,250","1,064","3,999,407","30,844","129,665,371",North America,82,940,32
14,Poland,"1,422,320","+7,795","32,844",+386,"1,164,650","+8,827","224,826","1,628","37,604",868,"7,945,353","210,061","37,824,025",Europe,27,"1,152",5
15,Iran,"1,318,295","+6,485","56,621",+83,"1,107,011","+5,412","154,663","4,415","15,588",669,"8,422,554","99,589","84,573,460",Asia,64,"1,494",10
16,South Africa,"1,311,686","+14,880","36,467",+615,"1,062,690","+12,950","212,529",546,"21,967",611,"7,498,780","125,581","59,712,519",Africa,46,"1,637",8
17,Ukraine,"1,146,963","+8,199","20,542",+166,"847,391","+10,328","279,030",177,"26,312",471,"5,733,555","131,533","43,590,175",Europe,38,"2,122",8
18,Peru,"1,048,662",,"38,564",,"976,202",,"33,896","1,550","31,568","1,161","5,767,641","173,621","33,219,669",South America,32,861,6
19,Netherlands,"901,696","+6,009","12,868",+94,N/A,N/A,N/A,690,"52,560",750,"6,352,647","370,298","17,155,488",Europe,19,"1,333",3
20,Indonesia,"882,418","+12,818","25,484",+238,"718,696","+7,491","138,238",,"3,208",93,"8,206,401","29,832","275,087,801",Asia,312,"10,795",34
21,Czechia,"874,605","+8,032","14,029",+93,"717,569",+409,"143,007","1,109","81,588","1,309","5,378,743","501,758","10,719,787",Europe,12,764,2
22,Canada,"695,707","+6,816","17,729",+191,"601,911","+8,513","76,067",874,"18,346",468,"14,870,942","392,152","37,921,334",North America,55,"2,139",3
23,Romania,"688,270","+3,353","17,098",+63,"618,673","+4,128","52,499","1,091","35,908",892,"5,129,855","267,633","19,167,531",Europe,28,"1,121",4
24,Belgium,"672,886","+2,637","20,294",+44,"46,417",,"606,175",346,"57,922","1,747","7,484,142","644,240","11,617,013",Europe,17,572,2
25,Chile,"661,180","+4,468","17,369",+75,"617,372","+3,105","26,439","1,025","34,427",904,"7,135,637","371,550","19,205,062",South America,29,"1,106",3
26,Iraq,"606,991",+805,"12,932",+10,"565,889","+1,530","28,170",120,"14,911",318,"5,049,407","124,044","40,706,500",Asia,67,"3,148",8
27,Israel,"535,049","+5,235","3,910",+40,"453,358","+6,050","77,781","1,135","58,173",425,"9,419,236","1,024,098","9,197,590",Asia,17,"2,352",1
28,Portugal,"528,469","+10,663","8,543",+159,"394,065","+6,458","125,861",622,"51,910",839,"6,247,758","613,699","10,180,491",Europe,19,"1,192",2
29,Bangladesh,"526,485",+762,"7,862",+13,"471,123",+718,"47,500",,"3,180",47,"3,431,792","20,726","165,577,081",Asia,314,"21,060",48
30,Sweden,"523,486",,"10,323",+34,N/A,N/A,N/A,365,"51,659","1,019","4,717,676","465,556","10,133,420",Europe,19,982,2
31,Pakistan,"514,338","+2,417","10,863",+45,"469,306","+2,072","34,169","2,294","2,304",49,"7,284,009","32,635","223,197,455",Asia,434,"20,547",31
32,Philippines,"496,646","+2,048","9,876",+137,"459,737",+551,"27,033",727,"4,500",89,"7,229,673","65,505","110,368,349",Asia,222,"11,175",15
33,Switzerland,"495,228","+2,396","8,646",+60,"317,600",,"168,982",355,"56,995",995,"3,978,686","457,903","8,688,926",Europe,18,"1,005",2
34,Morocco,"457,625","+1,291","7,888",+34,"432,576","+1,409","17,161",602,"12,319",212,"5,147,500","138,571","37,146,951",Africa,81,"4,709",7
35,Austria,"390,788","+1,528","6,987",+66,"365,214","+2,283","18,587",337,"43,256",773,"4,003,480","443,143","9,034,279",Europe,23,"1,293",2
36,Serbia,"369,823","+1,751","3,708",+21,"31,536",,"334,579",196,"42,420",425,"2,459,722","282,138","8,718,160",Europe,24,"2,351",4
37,Saudi Arabia,"364,613",+173,"6,313",+3,"356,382",+181,"1,918",310,"10,386",180,"11,585,903","330,026","35,106,061",Asia,96,"5,561",3
38,Hungary,"349,149","+1,513","11,177",+111,"225,021","+4,717","112,951",337,"36,193","1,159","2,918,096","302,488","9,646,973",Europe,28,863,3
39,Jordan,"312,851",+808,"4,121",+14,"295,705",+903,"13,025",158,"30,498",402,"3,534,673","344,579","10,257,937",Asia,33,"2,489",3
40,Japan,"309,214","+6,591","4,315",+82,"238,467","+4,802","66,432",934,"2,449",34,"5,718,894","45,293","126,265,239",Asia,408,"29,262",22
41,Panama,"291,285",,"4,651",,"230,702",,"55,932",237,"66,941","1,069","1,490,448","342,524","4,351,367",North America,15,936,3
42,Nepal,"266,816",+270,"1,948",+5,"260,567",+390,"4,301",,"9,070",66,"2,005,125","68,158","29,418,744",Asia,110,"15,102",15
43,UAE,"246,376","+3,407",733,+7,"218,988","+3,168","26,655",,"24,749",74,"23,088,058","2,319,252","9,954,960",Asia,40,"13,581",0
44,Georgia,"245,789","+1,177","2,893",+26,"229,196",+837,"13,700",,"61,679",726,"2,032,580","510,059","3,984,993",Asia,16,"1,377",2
45,Lebanon,"243,286","+6,154","1,825",+44,"147,746",,"93,715",681,"35,731",268,"2,329,843","342,183","6,808,756",Asia,28,"3,731",3
46,Ecuador,"226,866",+864,"14,273",+27,"193,581",,"19,012",452,"12,754",802,"801,410","45,055","17,787,475",South America,78,"1,246",22
47,Azerbaijan,"226,549",+349,"2,983",+12,"213,773",+494,"9,793",,"22,235",293,"2,302,843","226,020","10,188,653",Asia,45,"3,416",4
48,Croatia,"223,812",+715,"4,550",+33,"214,609","+1,239","4,653",160,"54,703","1,112","1,107,887","270,782","4,091,430",Europe,18,899,4
49,Belarus,"221,604","+1,941","1,564",+10,"204,500","+2,054","15,540",,"23,456",166,"4,216,095","446,260","9,447,630",Europe,43,"6,041",2
50,Slovakia,"220,707","+2,729","3,362",+102,"163,323","+2,922","54,022",530,"40,415",616,"1,592,287","291,570","5,461,082",Europe,25,"1,624",3
51,Bulgaria,"211,503",+552,"8,457",+61,"156,030","+5,660","47,016",343,"30,565","1,222","1,263,825","182,638","6,919,835",Europe,33,818,5
52,Dominican Republic,"188,969","+1,482","2,432",+4,"140,931",+407,"45,606",317,"17,326",223,"938,753","86,071","10,906,762",North America,58,"4,485",12
53,Denmark,"187,320",+659,"1,720",+17,"165,166","+1,227","20,434",129,"32,278",296,"11,721,588","2,019,820","5,803,284",Europe,31,"3,374",0
