#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"33,689,761","+59,100","763,768","+2,345","23,474,326","+89,961","9,451,667","21,682",,,,,,North America,,,
,Asia,"25,150,315","+76,618","399,852",+834,"23,636,049","+62,182","1,114,414","21,911",,,,,,Asia,,,
,South America,"18,122,549","+74,781","470,249","+2,032","16,410,947","+85,955","1,241,353","18,969",,,,,,South America,,,
,Europe,"34,316,143","+132,498","819,491","+3,391","24,020,135","+115,976","9,476,517","25,648",,,,,,Europe,,,
,Africa,"3,941,595","+7,387","104,542",+358,"3,503,520","+11,326","333,533","2,490",,,,,,Africa,,,
,Oceania,"51,315",+30,"1,091",+1,"34,293",+7,"15,931",2,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"115,272,399","+350,414","2,559,008","+8,961","91,079,976","+365,407","21,633,415","90,702","14,788",328.3,,,,All,,,
1,USA,"29,365,120","+51,329","529,045","+1,817","19,894,892","+76,981","8,941,183","15,173","88,371","1,592","361,767,710","1,088,698","332,293,850",North America,11,628,1
2,India,"11,139,313","+15,694","157,385",+110,"10,810,161","+13,603","171,767","8,944","8,020",113,"217,618,057","156,671","1,389,012,340",Asia,125,"8,826",6
3,Brazil,"10,647,845","+58,237","257,562","+1,726","9,527,173","+70,073","863,110","8,318","49,858","1,206","28,600,000","133,918","213,563,946",South America,20,829,7
4,Russia,"4,268,215","+10,565","86,896",+441,"3,838,040","+14,966","343,279","2,300","29,239",595,"111,500,000","763,823","145,976,195",Europe,34,"1,680",1
5,UK,"4,188,400","+6,391","123,296",+343,"3,005,720","+45,836","1,059,384","1,806","61,483","1,810","91,520,691","1,343,456","68,123,305",Europe,16,553,1
6,France,"3,783,528","+22,857","87,220",+330,"259,893","+1,509","3,436,415","3,586","57,879","1,334","53,496,344","818,365","65,369,759",Europe,17,749,1
7,Spain,"3,130,184","+6,484","69,801",+192,"2,722,304",,"338,079","2,796","66,932","1,493","39,313,189","840,621","46,766,856",Europe,15,670,1
8,Italy,"2,955,434","+17,083","98,288",+343,"2,426,150","+10,057","430,996","2,327","48,929","1,627","40,639,503","672,812","60,402,483",Europe,20,615,1
9,Turkey,"2,723,316","+11,837","28,706",+68,"2,586,073","+7,892","108,537","1,227","32,061",338,"33,440,843","393,693","84,941,319",Asia,31,"2,959",3
10,Germany,"2,462,054","+6,485","71,325",+401,"2,264,600","+9,100","126,129","2,848","29,323",849,"43,950,029","523,449","83,962,383",Europe,34,"1,177",2
11,Colombia,"2,259,599","+4,339","59,972",+106,"2,156,057","+4,424","43,570","2,240","44,096","1,170","11,528,886","224,985","51,242,817",South America,23,854,4
12,Argentina,"2,118,676","+6,653","52,192",+115,"1,916,936","+5,598","149,548","3,505","46,594","1,148","7,510,854","165,178","45,471,214",South America,21,871,6
13,Mexico,"2,089,281","+2,343","186,152",+437,"1,639,943","+6,043","263,186","4,798","16,092","1,434","5,460,692","42,060","129,831,819",North America,62,697,24
14,Poland,"1,719,708","+7,937","44,008",+216,"1,438,032","+7,171","237,668","1,540","45,472","1,164","9,945,404","262,974","37,818,948",Europe,22,859,4
15,Iran,"1,648,174","+8,495","60,267",+86,"1,406,845","+6,911","181,062","3,738","19,458",711,"10,972,109","129,532","84,705,636",Asia,51,"1,406",8
16,South Africa,"1,514,815",+856,"50,271",+194,"1,433,320","+1,984","31,224",546,"25,329",841,"9,114,026","152,397","59,804,451",Africa,39,"1,190",7
17,Ukraine,"1,357,470","+5,336","26,212",+162,"1,176,918","+5,194","154,340",177,"31,165",602,"6,948,980","159,534","43,558,040",Europe,32,"1,662",6
18,Indonesia,"1,347,026","+5,712","36,518",+193,"1,160,863","+8,948","149,645",,"4,890",133,"10,868,049","39,457","275,443,201",Asia,204,"7,543",25
19,Peru,"1,332,939",,"46,685",,"1,236,668",,"49,586","2,153","40,057","1,403","7,604,514","228,527","33,276,156",South America,25,713,4
20,Czechia,"1,252,242","+12,150","20,701",+96,"1,082,617",+475,"148,924","1,568","116,789","1,931","8,176,797","762,603","10,722,222",Europe,9,518,1
21,Netherlands,"1,096,433","+3,981","15,649",+65,N/A,N/A,N/A,540,"63,894",912,"6,970,400","406,197","17,160,136",Europe,16,"1,097",2
22,Canada,"872,747","+2,714","22,045",+28,"820,450","+2,864","30,252",567,"22,990",581,"24,545,470","646,580","37,961,976",North America,43,"1,722",2
23,Chile,"832,512","+2,742","20,684",+24,"787,700","+3,487","24,128","1,683","43,303","1,076","9,455,215","491,813","19,225,214",South America,23,929,2
24,Romania,"808,040","+3,950","20,509",+106,"744,040","+2,569","43,491","1,044","42,191","1,071","6,375,052","332,869","19,151,839",Europe,24,934,3
25,Portugal,"805,647",+691,"16,389",+38,"723,465","+3,230","65,793",446,"79,165","1,610","8,260,373","811,683","10,176,851",Europe,13,621,1
26,Israel,"785,218","+5,260","5,790",+30,"738,452","+2,602","40,976",705,"85,372",630,"12,108,835","1,316,523","9,197,590",Asia,12,"1,589",1
27,Belgium,"772,294",+783,"22,106",+29,"52,585",+61,"697,603",407,"66,444","1,902","9,483,745","815,932","11,623,201",Europe,15,526,1
28,Iraq,"703,778","+4,690","13,458",+30,"643,156","+3,517","47,164",426,"17,242",330,"6,920,965","169,558","40,817,743",Asia,58,"3,033",6
29,Sweden,"669,113",,"12,882",+37,N/A,N/A,N/A,234,"65,980","1,270","6,139,911","605,445","10,141,149",Europe,15,787,2
30,Pakistan,"582,528","+1,163","12,938",+42,"547,406","+1,035","22,184","1,529","2,604",58,"9,022,124","40,327","223,725,678",Asia,384,"17,292",25
31,Philippines,"580,442","+2,067","12,369",+47,"534,463",+144,"33,610",785,"5,251",112,"8,840,496","79,970","110,547,691",Asia,190,"8,937",13
32,Switzerland,"558,622","+1,130","10,005",+17,"511,437",,"37,180",171,"64,234","1,150","5,109,623","587,536","8,696,696",Europe,16,869,2
33,Bangladesh,"547,316",+515,"8,423",+7,"498,391",+594,"40,502",,"3,301",51,"4,072,922","24,568","165,778,659",Asia,303,"19,682",41
34,Morocco,"484,159",+393,"8,645",+8,"469,868",+523,"5,646",253,"13,015",232,"5,671,101","152,446","37,200,727",Africa,77,"4,303",7
35,Serbia,"466,885","+4,157","4,475",+16,"400,347",,"62,063",168,"53,580",514,"2,970,536","340,898","8,713,853",Europe,19,"1,947",3
36,Austria,"462,769","+1,920","8,605",+31,"433,873","+1,857","20,291",296,"51,188",952,"5,456,284","603,532","9,040,586",Europe,20,"1,051",2
