#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"42,011,100","+71,083","935,594",+686,"35,131,922","+48,154","5,943,584","15,830",,,,,,North America,,,,,,
,Asia,"60,978,441","+259,664","878,776","+4,572","57,256,930","+193,752","2,842,735","32,040",,,,,,Asia,,,,,,
,South America,"35,247,525","+71,613","1,080,831","+1,931","32,769,499","+105,024","1,397,195","26,074",,,,,,South America,,,,,,
,Europe,"50,995,091","+125,219","1,128,853","+1,141","46,614,784","+59,334","3,251,454","7,448",,,,,,Europe,,,,,,
,Africa,"6,590,191","+33,830","166,606",+915,"5,775,583","+33,359","648,002","4,235",,,,,,Africa,,,,,,
,Oceania,"99,027","+1,021","1,501",+16,"75,731",+163,"21,795",68,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"195,922,096","+562,430","4,192,176","+9,261","177,625,155","+439,786","14,104,765","85,695","25,135",537.8,,,,All,,,,,,
1,USA,"35,342,750","+52,111","627,379",+309,"29,570,047","+21,579","5,145,324","8,755","106,110","1,884","526,832,263","1,581,712","333,077,263",North America,9,531,1,156,0.9,"15,448"
2,India,"31,483,411","+42,928","422,054",+640,"30,655,390","+41,452","405,967","8,944","22,577",303,"459,164,121","329,269","1,394,494,305",Asia,44,"3,304",3,31,0.5,291
3,Brazil,"19,749,073","+41,411","551,906","+1,320","18,466,822","+68,255","730,345","8,318","92,210","2,577","54,786,381","255,803","214,174,002",South America,11,388,4,193,6,"3,410"
4,Russia,"6,172,812","+23,032","155,380",+779,"5,526,950","+20,116","490,482","2,300","42,279","1,064","163,200,000","1,117,797","146,001,413",Europe,24,940,1,158,5,"3,359"
5,France,"6,026,115","+26,871","111,695",+28,"5,682,998","+4,036","231,422",978,"92,103","1,707","102,765,011","1,570,658","65,427,996",Europe,11,586,1,411,0.4,"3,537"
6,UK,"5,745,526","+23,511","129,303",+131,"4,470,224","+10,993","1,145,999",820,"84,162","1,894","241,319,833","3,534,930","68,267,212",Europe,12,528,0,344,2,"16,787"
7,Turkey,"5,638,178","+19,761","51,048",+51,"5,433,841","+7,108","153,289",543,"66,092",598,"66,834,523","783,449","85,308,093",Asia,15,"1,671",1,232,0.6,"1,797"
8,Argentina,"4,875,927","+16,757","104,352",+247,"4,519,922","+11,785","251,653","4,160","106,837","2,286","19,045,876","417,318","45,638,754",South America,9,437,2,367,5,"5,514"
9,Colombia,"4,747,775","+11,426","119,482",+300,"4,526,917","+21,805","101,376","8,155","92,258","2,322","22,217,674","431,730","51,461,996",South America,11,431,2,222,6,"1,970"
10,Spain,"4,368,453","+26,399","81,323",+55,"3,701,195","+4,924","585,935","1,534","93,395","1,739","55,855,941","1,194,163","46,774,154",Europe,11,575,1,564,1,"12,527"
11,Italy,"4,325,046","+4,522","127,995",+24,"4,126,741","+2,418","70,310",189,"71,646","2,120","76,558,586","1,268,226","60,366,674",Europe,14,472,1,75,0.4,"1,165"
12,Germany,"3,766,482","+2,063","92,078",+28,"3,647,700","+1,600","26,704",370,"44,802","1,095","65,845,568","783,219","84,070,432",Europe,22,913,1,25,0.3,318
13,Iran,"3,758,197","+34,951","89,479",+357,"3,291,979","+17,633","376,739","5,100","44,141","1,051","25,667,604","301,474","85,140,351",Asia,23,952,3,411,4,"4,425"
14,Indonesia,"3,239,936","+45,203","86,835","+2,069","2,596,820","+47,128","556,281",,"11,713",314,"25,266,494","91,343","276,612,069",Asia,85,"3,185",11,163,7,"2,011"
15,Poland,"2,882,327",+106,"75,249",+7,"2,653,407",+48,"153,671",46,"76,247","1,991","18,443,038","487,882","37,802,250",Europe,13,502,2,3,0.2,"4,065"
16,Mexico,"2,754,438","+5,920","238,595",+171,"2,160,130","+11,488","355,713","4,798","21,126","1,830","8,217,052","63,024","130,379,246",North America,47,546,16,45,1,"2,728"
17,South Africa,"2,391,223","+7,733","70,388",+370,"2,180,494","+11,042","140,341",546,"39,783","1,171","14,623,919","243,299","60,106,803",Africa,25,854,4,129,6,"2,335"
18,Ukraine,"2,249,344",+681,"52,876",+27,"2,184,880",+515,"11,588",177,"51,766","1,217","11,301,274","260,084","43,452,354",Europe,19,822,4,16,0.6,267
19,Peru,"2,105,005",,"195,973",,N/A,N/A,N/A,"1,885","62,907","5,857","15,337,567","458,359","33,461,933",South America,16,171,2,,,"5,629"
20,Netherlands,"1,851,329","+3,957","17,804",+3,"1,665,470",+497,"168,055",153,"107,789","1,037","15,767,121","918,005","17,175,423",Europe,9,965,1,230,0.2,"9,785"
21,Czechia,"1,672,764",+206,"30,362",,"1,639,429",+6,"2,973",6,"155,893","2,830","32,472,864","3,026,297","10,730,232",Europe,6,353,0,19,,277
22,Chile,"1,611,090",+745,"35,151",+32,"1,566,138","+1,361","9,801","1,648","83,513","1,822","18,436,505","955,681","19,291,493",South America,12,549,1,39,2,508
23,Iraq,"1,577,013","+12,185","18,418",+71,"1,429,542","+8,547","129,053",746,"38,292",447,"12,856,522","312,176","41,183,608",Asia,26,"2,236",3,296,2,"3,134"
24,Philippines,"1,562,420","+7,186","27,318",+72,"1,478,625","+5,672","56,477","2,026","14,058",246,"16,452,666","148,039","111,137,526",Asia,71,"4,068",7,65,0.6,508
25,Canada,"1,427,917",+547,"26,560",+7,"1,396,192",+436,"5,165",231,"37,482",697,"38,306,209","1,005,527","38,095,644",North America,27,"1,434",1,14,0.2,136
26,Bangladesh,"1,194,752","+14,925","19,779",+258,"1,022,414","+12,439","152,559","1,220","7,178",119,"7,558,711","45,414","166,441,626",Asia,139,"8,415",22,90,2,917
27,Belgium,"1,117,697","+1,340","25,228",+3,"1,058,072","+2,228","34,397",94,"95,993","2,167","16,962,713","1,456,833","11,643,550",Europe,10,462,1,115,0.3,"2,954"
28,Sweden,"1,098,154",,"14,617",,"1,074,780",+14,"8,757",20,"108,016","1,438","11,300,881","1,111,573","10,166,569",Europe,9,696,1,,,861
29,Romania,"1,082,551",+175,"34,273",+3,"1,047,388",+97,890,43,"56,677","1,794","10,423,304","545,716","19,100,228",Europe,18,557,2,9,0.2,47
30,Malaysia,"1,044,071","+16,117","8,408",+207,"865,439","+11,526","170,224","1,023","31,823",256,"17,543,948","534,737","32,808,584",Asia,31,"3,902",2,491,6,"5,188"
31,Pakistan,"1,011,708","+3,262","23,087",+39,"928,722","+1,123","59,899","2,722","4,487",102,"15,766,473","69,929","225,462,946",Asia,223,"9,766",14,14,0.2,266
32,Portugal,"956,985","+2,316","17,307",+6,"888,423","+5,051","51,255",200,"94,146","1,703","15,012,484","1,476,897","10,164,882",Europe,11,587,1,228,0.6,"5,042"
33,Japan,"875,506","+4,692","15,137",+8,"820,138","+3,263","40,231",514,"6,945",120,"18,013,366","142,893","126,061,971",Asia,144,"8,328",7,37,0.06,319
34,Israel,"864,912","+2,195","6,461",,"844,601",+746,"13,850",147,"92,742",693,"16,275,621","1,745,188","9,326,000",Asia,11,"1,443",1,235,,"1,485"
35,Hungary,"809,288",+26,"30,021",+1,"746,219",+371,"33,048",11,"84,003","3,116","6,308,291","654,788","9,634,093",Europe,12,321,2,3,0.1,"3,430"
36,Jordan,"767,327","+1,213","9,979",+8,"748,312",+593,"9,036",535,"74,416",968,"8,401,152","814,751","10,311,308",Asia,13,"1,033",1,118,0.8,876
37,Serbia,"720,643",+290,"7,108",+3,"710,188",+96,"3,347",11,"82,835",817,"4,634,126","532,677","8,699,689",Europe,12,"1,224",2,33,0.3,385
38,Switzerland,"715,267",+853,"10,903",,"691,605",,"12,759",36,"82,005","1,250","8,993,818","1,031,135","8,722,252",Europe,12,800,1,98,,"1,463"
39,Nepal,"685,673","+2,726","9,758",+20,"647,079","+1,778","28,836",,"23,090",329,"3,563,978","120,018","29,695,445",Asia,43,"3,043",8,92,0.7,971
40,UAE,"674,724","+1,539","1,929",+2,"652,180","+1,497","20,615",,"67,351",193,"64,715,985","6,459,996","10,017,960",Asia,15,"5,193",0,154,0.2,"2,058"
41,Austria,"656,949",+367,"10,737",+5,"641,541",+319,"4,671",40,"72,500","1,185","64,955,816","7,168,467","9,061,326",Europe,14,844,0,41,0.6,515
42,Morocco,"588,448","+6,971","9,638",+27,"549,116","+2,690","29,694",413,"15,743",258,"7,409,958","198,246","37,377,589",Africa,64,"3,878",5,187,0.7,794
43,Tunisia,"575,002","+1,608","18,968",+164,"479,032","+7,836","77,002",630,"48,115","1,587","2,192,193","183,437","11,950,674",Africa,21,630,5,135,14,"6,443"
44,Lebanon,"557,145","+1,502","7,895",+1,"536,559",+162,"12,691",54,"82,021","1,162","4,731,376","696,537","6,792,716",Asia,12,860,1,221,0.1,"1,868"
45,Kazakhstan,"542,703","+6,797","5,538",+86,"452,002","+2,625","85,163",221,"28,539",291,"11,575,012","608,684","19,016,459",Asia,35,"3,434",2,357,5,"4,478"
46,Thailand,"526,828","+14,150","4,264",+118,"350,643","+9,168","171,921","4,284","7,527",61,"8,129,670","116,159","69,987,301",Asia,133,"16,414",9,202,2,"2,456"
47,Saudi Arabia,"520,774","+1,379","8,189",+10,"501,449","+1,021","11,136","1,419","14,714",231,"24,574,624","694,352","35,392,156",Asia,68,"4,322",1,39,0.3,315
48,Greece,"482,145","+3,593","12,887",+8,"437,633","+2,789","31,625",142,"46,501","1,243","12,385,126","1,194,491","10,368,535",Europe,22,805,1,347,0.8,"3,050"
49,Ecuador,"480,720",,"30,797",,"443,880",,"6,043",759,"26,813","1,718","1,627,189","90,758","17,928,830",South America,37,582,11,,,337
50,Bolivia,"469,182",+759,"17,672",+21,"402,031","+1,349","49,479",200,"39,617","1,492","2,034,141","171,760","11,842,931",South America,25,670,6,64,2,"4,178"
51,Paraguay,"449,902",,"14,701",,"414,125",,"21,076",377,"62,261","2,034","1,661,740","229,965","7,226,057",South America,16,492,4,,,"2,917"
52,Belarus,"441,881",+525,"3,413",+10,"435,842",+468,"2,626",,"46,780",361,"7,220,583","764,407","9,445,997",Europe,21,"2,768",1,56,1,278
53,Panama,"430,444",,"6,768",,"410,678",,"12,998",133,"98,113","1,543","3,310,909","754,673","4,387,210",North America,10,648,1,,,"2,963"
54,Bulgaria,"424,079",+200,"18,203",+4,"398,335",+111,"7,541",77,"61,528","2,641","3,558,477","516,289","6,892,410",Europe,16,379,2,29,0.6,"1,094"
55,Georgia,"407,689","+3,666","5,731",+17,"376,088","+1,335","25,870",,"102,409","1,440","6,618,138","1,662,443","3,980,971",Asia,10,695,1,921,4,"6,498"
56,Costa Rica,"398,608",,"4,941",,"322,423",,"71,244",363,"77,493",961,"1,686,460","327,862","5,143,805",North America,13,"1,041",3,,,"13,850"
57,Kuwait,"394,538",+933,"2,298",+5,"378,810","+1,376","13,430",301,"90,950",530,"3,352,915","772,927","4,337,947",Asia,11,"1,888",1,215,1,"3,096"
58,Slovakia,"392,406",+51,"12,534",,"379,419",+28,453,7,"71,837","2,295","3,113,864","570,047","5,462,471",Europe,14,436,2,9,,83
59,Uruguay,"380,793",+209,"5,941",+5,"372,448",+267,"2,404",77,"109,216","1,704","3,030,595","869,211","3,486,603",South America,9,587,1,60,1,689
60,Croatia,"362,841",+193,"8,247",,"353,623",+146,971,13,"88,972","2,022","2,275,433","557,957","4,078,152",Europe,11,495,2,47,,238
61,Guatemala,"355,223","+2,639","10,176",+64,"311,828","+2,920","33,219",5,"19,444",557,"1,814,122","99,302","18,268,801",North America,51,"1,795",10,144,4,"1,818"
62,Cuba,"349,055","+7,903","2,492",+75,"304,153","+7,812","42,410",384,"30,837",220,"6,309,783","557,440","11,319,218",North America,32,"4,542",2,698,7,"3,747"
63,Azerbaijan,"341,183",+468,"5,011",+2,"332,259",+123,"3,913",,"33,329",490,"3,992,592","390,024","10,236,795",Asia,30,"2,043",3,46,0.2,382
64,Dominican Republic,"340,498",+268,"3,945",+8,"308,553","+3,528","28,000",203,"31,056",360,"1,823,813","166,344","10,964,083",North America,32,"2,779",6,24,0.7,"2,554"
65,Palestine,"316,189",+101,"3,600",+1,"311,560",+34,"1,029",10,"60,484",689,"1,976,439","378,073","5,227,667",Asia,17,"1,452",3,19,0.2,197
66,Denmark,"312,851",+559,"2,546",+3,"298,953","+1,102","11,352",10,"53,810",438,"75,449,697","12,977,215","5,814,013",Europe,19,"2,284",0,96,0.5,"1,953"
