#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"35,628,472","+52,285","815,082","+1,099","27,282,705","+68,713","7,530,685","15,172",,,,,,North America,,,
,South America,"20,813,850","+70,531","540,610","+2,095","18,522,895","+65,908","1,750,345","20,136",,,,,,South America,,,
,Asia,"27,994,962","+163,523","424,216","+1,092","25,764,679","+118,596","1,806,067","25,091",,,,,,Asia,,,
,Europe,"39,032,890","+174,885","902,345","+2,011","27,541,194","+96,773","10,589,351","30,523",,,,,,Europe,,,
,Africa,"4,218,065","+8,669","112,162",+175,"3,785,867","+6,087","320,036","2,726",,,,,,Africa,,,
,Oceania,"56,119",+538,"1,127",+6,"34,528",+1,"20,464",6,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"127,745,079","+470,431","2,795,557","+6,478","102,932,574","+356,078","22,016,948","93,654","16,389",358.6,,,,All,,,
1,USA,"30,957,520","+40,072","562,482",+466,"23,408,962","+60,253","6,986,076","8,555","93,123","1,692","399,266,586","1,201,030","332,436,770",North America,11,591,1
2,Brazil,"12,534,688","+44,326","312,299","+1,605","10,912,941","+33,314","1,309,448","8,318","58,662","1,462","28,600,000","133,848","213,675,240",South America,17,684,7
3,India,"12,039,210","+68,206","161,881",+295,"11,353,727","+32,149","523,602","8,944","8,661",116,"240,950,842","173,344","1,390,012,428",Asia,115,"8,587",6
4,France,"4,545,589","+37,014","94,596",+131,"289,752",+402,"4,161,241","4,872","69,525","1,447","63,048,069","964,327","65,380,383",Europe,14,691,1
5,Russia,"4,519,832","+9,088","97,740",+336,"4,139,128","+8,630","282,964","2,300","30,962",670,"119,500,000","818,601","145,980,795",Europe,32,"1,494",1
6,UK,"4,333,042","+3,862","126,592",+19,"3,805,416","+18,104","401,034",615,"63,581","1,858","121,517,399","1,783,099","68,149,558",Europe,16,538,1
7,Italy,"3,532,057","+19,611","107,933",+297,"2,850,889","+17,950","573,235","3,679","58,482","1,787","49,093,293","812,857","60,395,950",Europe,17,560,1
8,Spain,"3,255,324",,"75,010",,"3,016,247",,"164,067","1,830","69,606","1,604","41,884,958","895,587","46,768,187",Europe,14,623,1
9,Turkey,"3,208,173","+29,058","31,076",+153,"2,957,093","+17,164","220,004","1,968","37,740",366,"37,877,236","445,571","85,008,231",Asia,26,"2,735",2
