#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
13,South Africa,"740,254","+1,729","19,951",+106,"683,194","+2,468","37,109",546,"12,425",335,"5,010,350","84,101","59,575,644",Africa,80,"2,986",12
14,Germany,"705,640","+16,668","11,860",+203,"441,200","+11,700","252,580","3,005","8,412",141,"23,393,311","278,888","83,880,616",Europe,119,"7,073",4
15,Iran,"703,288","+10,339","39,202",+453,"530,694","+5,053","133,392","5,584","8,335",465,"5,302,200","62,840","84,376,663",Asia,120,"2,152",16
16,Poland,"593,592","+25,454","8,375",+330,"230,661","+11,290","354,556","1,898","15,690",221,"5,339,362","141,135","37,831,584",Europe,64,"4,517",7
17,Chile,"523,907","+1,028","14,611",+23,"500,142","+1,238","9,154",720,"27,322",762,"4,645,202","242,252","19,175,057",South America,37,"1,312",4
18,Iraq,"505,310","+3,577","11,432",+52,"434,665","+2,432","59,213",374,"12,464",282,"3,038,467","74,948","40,540,871",Asia,80,"3,546",13
19,Belgium,"503,182","+2,393","13,216",+161,"29,796",+145,"460,170","1,474","43,349","1,139","5,296,712","456,306","11,607,801",Europe,23,878,2
20,Ukraine,"479,197","+10,179","8,756",+191,"214,657","+5,514","255,784",177,"10,981",201,"3,648,292","83,604","43,638,019",Europe,91,"4,984",12
21,Indonesia,"444,348","+3,779","14,761",+72,"375,741","+3,475","53,846",,"1,618",54,"4,857,452","17,692","274,558,652",Asia,618,"18,600",57
22,Czechia,"425,845","+4,970","5,263",+189,"261,273",+731,"159,309","1,206","39,739",491,"2,628,134","245,250","10,716,161",Europe,25,"2,036",4
23,Bangladesh,"423,620","+1,699","6,108",+16,"341,416","+1,648","76,096",,"2,563",37,"2,470,164","14,946","165,276,954",Asia,390,"27,059",67
24,Netherlands,"419,412","+4,667","8,141",+98,N/A,N/A,N/A,625,"24,458",475,"3,535,613","206,175","17,148,568",Europe,41,"2,106",5
25,Philippines,"399,749","+1,347","7,661",+14,"361,919",+187,"30,169","1,455","3,631",70,"5,113,447","46,443","110,101,330",Asia,275,"14,372",22
26,Turkey,"399,360","+2,529","11,059",+87,"342,501","+2,215","45,800","3,001","4,717",131,"15,419,420","182,125","84,663,760",Asia,212,"7,656",5
27,Saudi Arabia,"351,455",+471,"5,576",+17,"338,281",+493,"7,598",794,"10,040",159,"8,612,500","246,024","35,006,743",Asia,100,"6,278",4
28,Pakistan,"346,476","+1,637","7,000",+23,"319,431",+550,"20,045","1,052","1,558",31,"4,741,507","21,319","222,410,989",Asia,642,"31,773",47
29,Israel,"320,661",+773,"2,684",+6,"309,840",+640,"8,137",306,"34,864",292,"4,890,592","531,725","9,197,590",Asia,29,"3,427",2
30,Romania,"314,295","+7,304","8,186",+177,"211,408","+4,615","94,701","1,093","16,377",427,"3,519,095","183,373","19,190,895",Europe,61,"2,344",5
31,Canada,"272,512","+3,777","10,629",+65,"221,000","+2,600","40,883",238,"7,198",281,"9,986,069","263,757","37,860,822",North America,139,"3,562",4
32,Morocco,"265,165","+5,214","4,425",+69,"216,851","+3,946","43,889",984,"7,154",119,"3,531,400","95,271","37,066,885",Africa,140,"8,377",10
33,Switzerland,"235,202","+5,980","3,013",+111,"122,600","+35,300","109,589",485,"27,105",347,"2,254,471","259,811","8,677,356",Europe,37,"2,880",4
34,Nepal,"199,760","+2,736","1,148",+22,"160,577",+853,"38,035",,"6,812",39,"1,564,214","53,345","29,322,687",Asia,147,"25,542",19
35,Portugal,"187,237","+3,817","3,021",+62,"106,878","+4,795","77,338",382,"18,382",297,"3,769,852","370,105","10,185,910",Europe,54,"3,372",3
36,Ecuador,"175,711",+442,"12,849",+10,"154,956",,"7,906",335,"9,906",724,"576,527","32,502","17,738,403",South America,101,"1,381",31
37,Austria,"164,866","+6,120","1,499",+45,"98,663","+4,036","64,704",495,"18,268",166,"2,452,692","271,770","9,024,890",Europe,55,"6,021",4
38,Sweden,"162,240",,"6,057",+12,N/A,N/A,N/A,92,"16,029",598,"2,431,770","240,248","10,121,913",Europe,62,"1,671",4
39,UAE,"144,385","+1,096",518,+3,"139,701",+742,"4,166",,"14,536",52,"14,359,243","1,445,597","9,933,089",Asia,69,"19,176",1
40,Bolivia,"142,561",+86,"8,802",+7,"114,881",+415,"18,878",71,"12,154",750,"340,160","29,000","11,729,796",South America,82,"1,333",34
41,Panama,"140,331",,"2,808",,"118,711",,"18,812",140,"32,342",647,"720,441","166,041","4,338,925",North America,31,"1,545",6
42,Qatar,"134,663",+230,233,+1,"131,733",+243,"2,697",39,"47,960",83,"1,025,505","365,234","2,807,805",Asia,21,"12,051",3
43,Kuwait,"133,381",+903,821,+5,"124,156",+842,"8,404",115,"31,069",191,"979,336","228,121","4,293,060",Asia,32,"5,229",4
44,Dominican Republic,"131,131",+528,"2,269",+2,"108,765",+382,"20,097",185,"12,045",208,"629,295","57,803","10,886,863",North America,83,"4,798",17
45,Jordan,"120,982","+5,996","1,386",+91,"9,249",+216,"110,347",422,"11,815",135,"2,095,700","204,670","10,239,409",Asia,85,"7,388",5
46,Hungary,"118,918","+4,140","2,596",+103,"27,585","+1,424","88,737",461,"12,321",269,"1,225,399","126,965","9,651,445",Europe,81,"3,718",8
47,Oman,"118,884",+381,"1,316",+6,"109,330",+362,"8,238",135,"23,074",255,"376,700","73,113","5,152,265",Asia,43,"3,915",14
48,Costa Rica,"118,566",+979,"1,502",+11,"72,941",+692,"44,123",195,"23,199",294,"336,529","65,847","5,110,792",North America,43,"3,403",15
49,Kazakhstan,"117,336",+564,"1,857",,"108,169",+326,"7,310",221,"6,222",98,"3,645,655","193,332","18,856,949",Asia,161,"10,155",5
50,Guatemala,"112,129",+769,"3,832",+9,"102,140",+662,"6,157",5,"6,218",212,"461,454","25,589","18,033,042",North America,161,"4,706",39
51,Egypt,"109,654",+232,"6,394",+14,"100,540",+101,"2,720",46,"1,064",62,"135,000","1,310","103,018,269",Africa,939,"16,112",763
52,Japan,"108,983",+899,"1,829",+11,"98,274",+620,"8,880",208,863,14,"2,898,421","22,942","126,335,804",Asia,"1,159","69,074",44
53,Armenia,"108,687","+1,221","1,609",+29,"66,835","+1,925","40,243",,"36,654",543,"444,224","149,810","2,965,245",Asia,27,"1,843",7
54,Belarus,"108,300","+1,038","1,016",+5,"91,646",+293,"15,638",,"11,463",108,"2,720,390","287,927","9,448,197",Europe,87,"9,299",3
55,Honduras,"100,573",+65,"2,765",+14,"43,177",+218,"54,631",24,"10,097",278,"242,391","24,335","9,960,623",North America,99,"3,602",41
56,Ethiopia,"100,327",+345,"1,537",+7,"61,516",+806,"37,274",286,865,13,"1,534,470","13,232","115,965,115",Africa,"1,156","75,449",76
57,Lebanon,"96,907","+1,552",749,+17,"53,360","+1,632","42,798",310,"14,221",110,"1,342,452","197,004","6,814,325",Asia,70,"9,098",5
58,Venezuela,"95,149",,830,,"90,054",,"4,265",117,"3,350",29,"2,207,363","77,706","28,406,677",South America,299,"34,225",13
59,Bahrain,"83,811",+179,331,+2,"81,415",+190,"2,065",25,"48,668",192,"1,854,081","1,076,635","1,722,108",Asia,21,"5,203",1
60,Moldova,"83,592",+915,"1,930",+18,"64,826","+1,180","16,836",896,"20,740",479,"399,050","99,006","4,030,560",Europe,48,"2,088",10
61,Bulgaria,"83,366","+4,390","1,851",+80,"25,799",+516,"55,716",280,"12,031",267,"815,322","117,662","6,929,355",Europe,83,"3,744",8
62,Slovakia,"77,123","+1,051",390,+24,"21,718","+1,961","55,015",119,"14,124",71,"913,096","167,215","5,460,599",Europe,71,"14,002",6
63,Tunisia,"72,993","+1,424","2,006",+86,"48,103",,"22,884",286,"6,153",169,"387,457","32,661","11,862,879",Africa,163,"5,914",31
64,Croatia,"70,243","+1,467",865,+33,"54,854","+1,852","14,524",167,"17,149",211,"572,489","139,766","4,096,040",Europe,58,"4,735",7
65,Libya,"70,010",+970,957,+13,"41,512",+732,"27,541",,"10,140",139,"353,787","51,239","6,904,610",Africa,99,"7,215",20
66,Uzbekistan,"69,027",+148,588,+2,"66,194",+87,"2,245",250,"2,052",17,"1,377,915","40,958","33,641,981",Asia,487,"57,214",24
67,Paraguay,"67,948",,"1,502",,"48,437",,"18,009",115,"9,485",210,"387,941","54,153","7,163,828",South America,105,"4,770",18
68,Azerbaijan,"67,392","+1,346",867,+15,"50,009",+598,"16,516",,"6,625",85,"1,457,177","143,255","10,171,940",Asia,151,"11,732",7
69,Serbia,"66,888","+2,823",915,+14,"31,536",,"34,437",126,"7,667",105,"1,442,642","165,354","8,724,573",Europe,130,"9,535",6
70,Ireland,"65,889",+230,"1,963",+15,"23,364",,"40,562",40,"13,291",396,"1,745,660","352,124","4,957,510",Europe,75,"2,525",3
71,Bosnia and Herzegovina,"65,024","+1,605","1,629",+46,"32,261","+1,039","31,134",,"19,864",498,"351,948","107,518","3,273,381",Europe,50,"2,009",9
72,Kenya,"64,588","+1,344","1,154",+24,"43,095",+436,"20,339",58,"1,192",21,"753,959","13,913","54,189,306",Africa,839,"46,958",72
73,Nigeria,"64,336",+152,"1,160",+2,"60,333",+264,"2,843",10,309,6,"687,952","3,308","207,936,465",Africa,"3,232","179,256",302
74,Kyrgyzstan,"63,960",+570,"1,185",+3,"54,774",+416,"8,001",137,"9,746",181,"442,805","67,476","6,562,443",Asia,103,"5,538",15
75,Georgia,"63,650","+2,970",521,+22,"47,390","+2,348","15,739",,"15,967",131,"975,896","244,807","3,986,389",Asia,63,"7,651",4
76,Algeria,"63,446",+753,"2,077",+15,"42,626",+301,"18,743",29,"1,438",47,,,"44,131,878",Africa,696,"21,248",
77,Myanmar,"63,241","+1,266","1,461",+24,"47,411",+750,"14,369",,"1,160",27,"821,163","15,056","54,540,910",Asia,862,"37,331",66
78,Greece,"60,570","+2,383",866,+41,"9,989",,"49,715",263,"5,822",83,"1,977,560","190,067","10,404,523",Europe,172,"12,014",5
79,Palestine,"59,422",+584,533,+12,"51,425",+548,"7,464",,"11,554",104,"561,720","109,216","5,143,202",Asia,87,"9,650",9
80,Singapore,"58,073",+9,28,,"57,985",+4,60,,"9,898",5,"4,066,897","693,198","5,866,859",Asia,101,"209,531",1
81,Denmark,"56,958","+1,066",750,+3,"42,249","+1,017","13,959",33,"9,821",129,"5,939,588","1,024,145","5,799,560",Europe,102,"7,733",1
82,Ghana,"49,202",,320,,"47,726",,"1,156",15,"1,572",10,"549,249","17,547","31,302,179",Africa,636,"97,819",57
83,Slovenia,"46,717","+1,092",605,+27,"25,007","+1,474","21,105",196,"22,470",291,"410,591","197,491","2,079,041",Europe,45,"3,436",5
84,Afghanistan,"42,463",+166,"1,577",+3,"34,954",+233,"5,932",93,"1,082",40,"126,735","3,230","39,237,563",Asia,924,"24,881",310
85,Malaysia,"42,050",+869,300,+6,"30,304",+725,"11,446",82,"1,293",9,"2,309,836","71,041","32,514,006",Asia,773,"108,380",14
86,North Macedonia,"41,222",+947,"1,186",+30,"24,920",+691,"15,116",138,"19,786",569,"275,934","132,448","2,083,343",Europe,51,"1,757",8
87,El Salvador,"35,145",,"1,020",+6,"31,172",,"2,953",53,"5,409",157,"492,626","75,812","6,497,991",North America,185,"6,371",13
88,Australia,"27,678",+10,907,,"25,457",+3,"1,314",,"1,081",35,"9,160,213","357,742","25,605,634",Australia/Oceania,925,"28,231",3
89,S. Korea,"27,653",+100,485,+5,"25,160",+131,"2,008",54,539,9,"2,723,960","53,114","51,285,148",Asia,"1,855","105,743",19
90,Lithuania,"26,841","+1,109",221,+11,"5,962",+149,"20,658",75,"9,911",82,"1,119,422","413,324","2,708,337",Europe,101,"12,255",2
91,Norway,"25,887",+562,285,,"11,863",,"13,739",21,"4,762",52,"1,860,778","342,278","5,436,459",Europe,210,"19,075",3
92,Albania,"25,294",+563,579,+8,"12,353",+150,"12,362",14,"8,793",201,"139,405","48,461","2,876,658",Europe,114,"4,968",21
93,Montenegro,"24,154",+546,349,+7,"16,378",+289,"7,427",31,"38,456",556,"100,723","160,363","628,095",Europe,26,"1,800",6
94,Luxembourg,"23,710",+483,198,+5,"14,094",+181,"9,418",42,"37,659",314,"1,168,160","1,855,406","629,598",Europe,27,"3,180",1
95,Cameroon,"22,421",,433,,"21,510",,478,41,837,16,"149,000","5,564","26,778,227",Africa,"1,194","61,843",180
96,Ivory Coast,"20,847",+12,126,,"20,546",+30,175,,783,5,"200,218","7,525","26,608,008",Africa,"1,276","211,175",133
97,Finland,"18,107",+220,363,,"12,700",,"5,044",13,"3,266",65,"1,655,627","298,643","5,543,832",Europe,306,"15,272",3
98,Madagascar,"17,223",,249,,"16,516",,458,16,616,9,"91,999","3,293","27,941,088",Africa,"1,622","112,213",304
99,Zambia,"16,997",+26,350,+1,"16,019",+8,628,,916,19,"308,005","16,591","18,564,283",Africa,"1,092","53,041",60
100,Senegal,"15,720",+9,326,,"15,366",+17,28,1,930,19,"214,790","12,710","16,898,799",Africa,"1,075","51,837",79
101,Sri Lanka,"14,715",+430,41,+5,"9,537",+657,"5,137",,686,2,"606,693","28,290","21,445,612",Asia,"1,457","523,064",35
102,Uganda,"14,704",+130,133,,"7,836",+65,"6,735",,318,3,"574,363","12,420","46,244,612",Africa,"3,145","347,704",81
103,Sudan,"14,155",,"1,116",,"9,492",,"3,547",,320,25,,,"44,209,983",Africa,"3,123","39,615",
104,Mozambique,"13,892",+69,99,,"11,748",+89,"2,045",,440,3,"204,650","6,484","31,562,133",Africa,"2,272","318,809",154
105,Namibia,"13,253",+13,134,,"11,701",+81,"1,418",3,"5,183",52,"135,866","53,130","2,557,224",Africa,193,"19,084",19
106,Angola,"12,816",+136,308,,"6,036",+109,"6,472",34,386,9,"171,247","5,154","33,222,915",Africa,"2,592","107,867",194
107,Guinea,"12,484",+25,74,,"10,857",+10,"1,553",24,942,6,"48,765","3,678","13,257,703",Africa,"1,062","179,158",272
108,Maldives,"12,030",+21,41,+1,"11,182",+50,807,12,"22,117",75,"150,743","277,141","543,922",Asia,45,"13,266",4
109,DRC,"11,642",+34,316,,"10,928",+35,398,,129,3,,,"90,512,118",Africa,"7,775","286,431",
110,Tajikistan,"11,417",+41,84,+1,"10,763",+52,570,,"1,188",9,,,"9,613,207",Asia,842,"114,443",
111,French Polynesia,"10,971",+291,52,+3,"4,842",,"6,077",25,"38,974",185,"26,355","93,626","281,492",Australia/Oceania,26,"5,413",11
112,French Guiana,"10,729",+14,70,,"9,995",,664,1,"35,597",232,"77,498","257,126","301,401",South America,28,"4,306",4
113,Jamaica,"9,573",+31,224,+3,"4,987",+35,"4,362",5,"3,228",76,"101,420","34,196","2,965,825",North America,310,"13,240",29
114,Cabo Verde,"9,499",+80,101,+1,"8,738",+21,660,23,"17,019",181,"101,878","182,529","558,147",Africa,59,"5,526",5
115,Haiti,"9,137",,232,,"7,618",,"1,287",,798,20,"33,073","2,888","11,452,177",North America,"1,253","49,363",346
116,Gabon,"9,029",,57,,"8,899",,73,10,"4,023",25,"257,801","114,873","2,244,232",Africa,249,"39,372",9
117,Zimbabwe,"8,610",+49,255,+1,"8,040",+17,315,,576,17,"168,232","11,261","14,939,986",Africa,"1,735","58,588",89
118,Latvia,"8,395",+208,103,+2,"1,471",+5,"6,821",15,"4,469",55,"507,078","269,929","1,878,560",Europe,224,"18,238",4
119,Guadeloupe,"8,098",+195,139,+6,"2,242",,"5,717",15,"20,237",347,"74,138","185,276","400,149",North America,49,"2,879",5
120,Mauritania,"7,848",+15,165,,"7,498",+13,185,3,"1,672",35,"92,860","19,789","4,692,559",Africa,598,"28,440",51
121,Botswana,"7,835",,27,,"5,534",,"2,274",1,"3,308",11,"330,611","139,591","2,368,423",Africa,302,"87,719",7
122,Malta,"7,396",+153,81,+3,"5,274",+89,"2,041",15,"16,734",183,"367,545","831,610","441,968",Europe,60,"5,456",1
123,Cuba,"7,392",+43,130,,"6,749",+28,513,4,653,11,"926,778","81,841","11,324,111",North America,"1,532","87,109",12
124,Bahamas,"6,984",,154,,"4,943",,"1,887",7,"17,699",390,"38,187","96,776","394,590",North America,56,"2,562",10
125,Réunion,"6,572",,28,,"5,380",,"1,164",16,"7,322",31,"48,859","54,432","897,608",Africa,137,"32,057",18
126,Estonia,"6,376",+128,76,,"4,219",+14,"2,081",6,"4,805",57,"283,222","213,453","1,326,858",Europe,208,"17,459",5
127,Syria,"6,352",+68,325,+4,"2,454",+49,"3,573",,360,18,,,"17,650,268",Asia,"2,779","54,309",
128,Cyprus,"6,098",,28,,"1,882",,"4,188",7,"5,038",23,"512,416","423,304","1,210,516",Asia,199,"43,233",2
129,Eswatini,"6,024",+11,117,,"5,737",+5,170,11,"5,173",100,"55,197","47,401","1,164,464",Africa,193,"9,953",21
130,Malawi,"5,953",,185,,"5,361",+2,407,4,308,10,"66,819","3,461","19,303,570",Africa,"3,243","104,344",289
131,Trinidad and Tobago,"5,880",+31,111,,"5,238",+35,531,3,"4,197",79,"34,248","24,443","1,401,123",North America,238,"12,623",41
132,Nicaragua,"5,661",+70,158,+1,"4,225",,"1,278",,851,24,,,"6,652,715",North America,"1,175","42,106",
133,Djibouti,"5,633",+6,61,,"5,497",+5,75,,"5,672",61,"87,262","87,867","993,117",Africa,176,"16,281",11
134,Andorra,"5,477",+40,75,,"4,405",+73,997,22,"70,845",970,"146,308","1,892,485","77,310",Europe,14,"1,031",1
135,Hong Kong,"5,390",+9,108,+1,"5,153",+7,129,6,717,14,"3,753,969","499,277","7,518,809",Asia,"1,395","69,619",2
136,Congo,"5,379",,92,,"3,887",,"1,400",,966,17,,,"5,565,865",Africa,"1,035","60,499",
137,Rwanda,"5,262",+20,40,+2,"4,967",,255,,403,3,"574,876","44,001","13,065,136",Africa,"2,483","326,628",23
138,Suriname,"5,241",,113,,"5,110",,18,5,"8,905",192,"19,813","33,666","588,516",South America,112,"5,208",30
139,Iceland,"5,114",+13,24,+1,"4,521",+65,569,3,"14,952",70,"369,171","1,079,324","342,039",Europe,67,"14,252",1
140,Equatorial Guinea,"5,102",+10,85,,"4,971",+3,46,1,"3,595",60,"67,275","47,409","1,419,027",Africa,278,"16,694",21
141,CAR,"4,880",,62,,"1,924",,"2,894",2,"1,004",13,"32,711","6,731","4,859,574",Africa,996,"78,380",149
142,Mayotte,"4,815",,46,,"2,964",,"1,805",2,"17,501",167,"18,173","66,052","275,132",Africa,57,"5,981",15
143,Martinique,"4,732",+517,37,+4,98,,"4,597",16,"12,613",99,"60,432","161,083","375,160",North America,79,"10,139",6
144,Aruba,"4,622",+16,42,+1,"4,399",+10,181,4,"43,225",393,"42,791","400,181","106,929",North America,23,"2,546",2
145,Guyana,"4,530",+6,135,,"3,575",+26,820,9,"5,749",171,"22,389","28,415","787,919",South America,174,"5,836",35
146,Somalia,"4,301",,107,,"3,247",,947,,268,7,,,"16,048,546",Africa,"3,731","149,986",
147,Belize,"4,230",+54,71,+1,"2,386",+22,"1,773",3,"10,570",177,"25,166","62,885","400,188",North America,95,"5,636",16
148,Thailand,"3,844",+4,60,,"3,670",+9,114,1,55,0.9,"977,854","13,997","69,863,228",Asia,"18,175","1,164,387",71
149,Mali,"3,745",+33,137,,"2,905",+73,703,,183,7,"82,373","4,027","20,454,917",Africa,"5,462","149,306",248
150,Gambia,"3,696",,122,,"3,543",,31,,"1,514",50,"22,084","9,049","2,440,445",Africa,660,"20,004",111
151,Uruguay,"3,620",+60,62,,"3,034",+41,524,10,"1,041",18,"350,629","100,811","3,478,073",South America,961,"56,098",10
152,South Sudan,"2,960",,59,,"1,290",,"1,611",,263,5,"12,044","1,071","11,240,625",Africa,"3,798","190,519",933
153,Benin,"2,781",,43,,"2,515",,223,,227,4,"269,280","22,010","12,234,677",Africa,"4,399","284,527",45
154,Burkina Faso,"2,582",+1,67,,"2,410",+28,105,,122,3,,,"21,104,182",Africa,"8,174","314,988",
155,Togo,"2,558",+35,57,,"1,763",+27,738,,306,7,"129,834","15,554","8,347,080",Africa,"3,263","146,440",64
156,Guinea-Bissau,"2,419",,43,,"2,255",,121,5,"1,219",22,"27,486","13,851","1,984,383",Africa,820,"46,148",72
157,Sierra Leone,"2,386",+1,74,,"1,813",,499,,297,9,,,"8,034,354",Africa,"3,367","108,572",
158,Yemen,"2,071",,605,,"1,394",,72,,69,20,"16,658",554,"30,057,796",Asia,"14,514","49,682","1,804"
159,Lesotho,"2,026",+59,44,,"1,029",+5,953,,943,20,"23,574","10,973","2,148,345",Africa,"1,060","48,826",91
160,New Zealand,"1,987",+1,25,,"1,910",,52,,397,5,"1,142,938","228,492","5,002,100",Australia/Oceania,"2,517","200,084",4
161,Chad,"1,561",+10,99,,"1,413",+19,49,,94,6,,,"16,590,803",Africa,"10,628","167,584",
162,Liberia,"1,461",+9,82,,"1,310",,69,2,286,16,"30,332","5,948","5,099,556",Africa,"3,490","62,190",168
163,Niger,"1,256",+10,69,,"1,144",,43,9,51,3,"39,707","1,620","24,510,262",Africa,"19,515","355,221",617
164,Vietnam,"1,226",+11,35,,"1,087",,104,,13,0.4,"1,246,480","12,764","97,652,566",Asia,"79,651","2,790,073",78
165,Curaçao,"1,131",+29,2,,837,+15,292,1,"6,882",12,"14,719","89,567","164,335",North America,145,"82,168",11
166,San Marino,"1,114",,42,,789,,283,2,"32,806","1,237","11,949","351,886","33,957",Europe,30,809,3
167,Channel Islands,972,+21,48,,766,,158,10,"5,572",275,"165,849","950,767","174,437",Europe,179,"3,634",1
168,Sao Tome and Principe,962,,16,,912,,34,,"4,361",73,"6,653","30,159","220,601",Africa,229,"13,788",33
169,Sint Maarten,908,+12,23,,804,+3,81,6,"21,092",534,"7,038","163,484","43,050",North America,47,"1,872",6
170,Liechtenstein,846,+45,4,,590,+25,252,14,"22,165",105,"9,155","239,861","38,168",Europe,45,"9,542",4
171,Gibraltar,814,+9,,,702,+10,112,1,"24,164",,"73,585","2,184,374","33,687",Europe,41,,0
172,Diamond Princess,712,,13,,659,,40,4,,,,,,,,,
173,Turks and Caicos,711,+4,6,,695,,10,1,"18,276",154,"5,303","136,310","38,904",North America,55,"6,484",7
174,Burundi,615,+1,1,,549,,65,,51,0.08,"56,870","4,733","12,014,537",Africa,"19,536","12,014,537",211
175,Saint Martin,604,,12,,522,,70,4,"15,527",308,"6,373","163,830","38,900",North America,64,"3,242",6
176,Papua New Guinea,599,,7,,585,,7,,67,0.8,"29,466","3,271","9,007,067",Australia/Oceania,"15,037","1,286,724",306
177,Taiwan,580,+2,7,,528,+2,45,,24,0.3,"104,380","4,380","23,832,354",Asia,"41,090","3,404,622",228
178,Comoros,569,+6,7,,541,+9,21,,649,8,,,"876,144",Africa,"1,540","125,163",
179,Monaco,512,+22,2,,378,+9,132,5,"13,014",51,"51,953","1,320,548","39,342",Europe,77,"19,671",1
180,Tanzania,509,,21,,183,,305,7,8,0.3,,,"60,329,776",Africa,"118,526","2,872,846",
181,Faeroe Islands,497,,,,493,,4,,"10,157",,"158,680","3,243,000","48,930",Europe,98,,0
182,Eritrea,491,,,,438,,53,,138,,,,"3,563,918",Africa,"7,258",,
183,Mauritius,453,,10,,416,,27,,356,8,"278,091","218,534","1,272,531",Africa,"2,809","127,253",5
184,Mongolia,374,+6,,,317,,57,1,113,,"94,593","28,690","3,297,058",Asia,"8,816",,35
185,Bhutan,364,+5,,,342,+4,22,,470,,"183,361","236,703","774,647",Asia,"2,128",,4
186,Isle of Man,359,+2,25,,329,,5,,"4,214",293,"16,903","198,404","85,195",Europe,237,"3,408",5
187,Cambodia,300,+3,,,288,,12,,18,,"199,510","11,875","16,801,448",Asia,"56,005",,84
188,Cayman Islands,253,+3,1,,236,,16,1,"3,833",15,"48,577","736,037","65,998",North America,261,"65,998",1
189,Barbados,243,,7,,231,,5,,845,24,"39,722","138,163","287,502",North America,"1,183","41,072",7
190,Bermuda,214,,9,,182,,23,,"3,441",145,"92,973","1,494,887","62,194",North America,291,"6,910",1
191,Seychelles,158,,,,155,,3,,"1,603",,"5,200","52,757","98,566",Africa,624,,19
192,Caribbean Netherlands,154,,3,,145,,6,,"5,853",114,"3,353","127,442","26,310",North America,171,"8,770",8
193,Brunei,148,,3,,145,,0,,337,7,"71,452","162,768","438,980",Asia,"2,966","146,327",6
194,Saint Lucia,148,+7,1,+1,32,,115,,805,5,"12,824","69,723","183,929",North America,"1,243","183,929",14
195,Antigua and Barbuda,131,,3,,122,,6,,"1,334",31,"3,905","39,758","98,220",North America,750,"32,740",25
196,St. Barth,90,,,,77,,13,,"9,102",,"3,808","385,113","9,888",North America,110,,3
197,St. Vincent Grenadines,76,,,,72,,4,,684,,"7,651","68,886","111,067",North America,"1,461",,15
198,British Virgin Islands,71,,1,,70,,0,,"2,343",33,"5,193","171,369","30,303",North America,427,"30,303",6
