#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"118,873,968","+19,460","1,562,255",+184,"114,338,931","+21,578","2,972,782","8,085",,,,,,North America,,,,,,
,Asia,"197,815,770","+249,062","1,495,828",+330,"189,572,180","+107,103","6,747,762","9,473",,,,,,Asia,,,,,,
,Europe,"237,126,321","+69,604","1,957,129",+242,"231,552,421","+138,411","3,616,771","7,614",,,,,,Europe,,,,,,
,South America,"64,871,716","+32,853","1,334,980",+117,"63,085,659","+19,146","451,077","10,138",,,,,,South America,,,,,,
,Oceania,"12,879,215","+3,863","22,071",+7,"12,554,927",+3,"302,217",126,,,,,,Australia/Oceania,,,,,,
,Africa,"12,699,734","+1,211","258,027",,"12,013,048",+152,"428,659",844,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"644,267,445","+376,053","6,630,305",+880,"623,117,872","+286,393","14,519,268","36,280","82,654",850.6,,,,All,,,,,,
1,USA,"100,325,097","+17,668","1,103,717",+180,"97,858,727","+16,975","1,362,653","2,902","299,652","3,297","1,138,394,871","3,400,170","334,805,269",North America,3,303,0,53,0.5,"4,070"
2,India,"44,671,538",+419,"530,596",,"44,133,433",,"7,509",698,"31,758",377,"904,521,555","643,041","1,406,631,776",Asia,31,"2,651",2,0.3,,5
3,France,"37,492,134","+49,188","158,511",+84,"36,732,199","+41,936","601,424",869,"571,661","2,417","271,490,188","4,139,547","65,584,518",Europe,2,414,0,750,1,"9,170"
4,Germany,"36,280,371",,"156,951",,"35,556,100","+55,000","567,320","1,406","432,509","1,871","122,332,384","1,458,359","83,883,596",Europe,2,534,1,,,"6,763"
5,Brazil,"35,121,301","+27,171","689,325",+102,"34,185,692","+10,020","246,284","8,318","163,087","3,201","63,776,166","296,146","215,353,593",South America,6,312,3,126,0.5,"1,144"
6,S. Korea,"26,725,053","+70,324","30,164",+53,"25,771,453","+40,818","923,436",477,"520,653",588,"15,804,065","307,892","51,329,899",Asia,2,"1,702",3,"1,370",1,"17,990"
7,Japan,"24,068,806","+133,361","48,642",+160,"20,631,649","+4,592","3,388,515",266,"191,654",387,"80,788,710","643,300","125,584,838",Asia,5,"2,582",2,"1,062",1,"26,982"
8,Italy,"24,031,538",,"180,518",,"23,398,125",,"452,895",247,"398,779","2,996","255,780,377","4,244,418","60,262,770",Europe,3,334,0,,,"7,515"
9,UK,"23,977,637",,"196,241",,"23,707,409","+5,425","73,987",146,"350,049","2,865","522,526,476","7,628,357","68,497,907",Europe,3,349,0,,,"1,080"
10,Russia,"21,550,982","+5,631","391,622",+54,"20,961,317","+6,785","198,043","2,300","147,806","2,686","273,400,000","1,875,095","145,805,947",Europe,7,372,1,39,0.4,"1,358"
11,Turkey,"17,005,537",,"101,400",,"16,888,625","+13,223","15,512",,"198,751","1,185","162,743,369","1,902,052","85,561,976",Asia,5,844,1,,,181
12,Spain,"13,573,721",,"115,641",,"13,357,848",,"100,232",339,"290,539","2,475","471,036,328","10,082,298","46,719,142",Europe,3,404,0,,,"2,145"
13,Vietnam,"11,512,684",+546,"43,169",,"10,607,345",+179,"862,170",55,"116,344",436,"85,826,548","867,342","98,953,541",Asia,9,"2,292",1,6,,"8,713"
14,Australia,"10,567,948","+3,861","16,014",+7,"10,364,130",,"187,804",71,"405,387",614,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,628",0,148,0.3,"7,204"
15,Argentina,"9,723,924",,"130,017",,"9,588,858",,"5,049",237,"211,343","2,826","35,716,069","776,264","46,010,234",South America,5,354,1,,,110
16,Netherlands,"8,536,849",,"22,900",,"8,478,286",,"35,663",33,"495,998","1,331","25,984,435","1,509,718","17,211,447",Europe,2,752,1,,,"2,072"
17,Taiwan,"8,210,955","+17,892","14,060",+31,"7,796,035","+29,926","400,860",,"343,719",589,"28,386,038","1,188,267","23,888,595",Asia,3,"1,699",1,749,1,"16,780"
18,Iran,"7,559,446",+30,"144,632",+2,"7,334,927",+53,"79,887",67,"87,877","1,681","54,420,785","632,632","86,022,837",Asia,11,595,2,0.3,0.02,929
19,Mexico,"7,125,176",+78,"330,495",,"6,395,789",+638,"398,892","4,798","54,158","2,512","18,716,808","142,265","131,562,772",North America,18,398,7,0.6,,"3,032"
20,Indonesia,"6,627,538","+7,221","159,524",+51,"6,403,551","+4,903","64,463","2,771","23,743",571,"112,010,136","401,277","279,134,505",Asia,42,"1,750",2,26,0.2,231
21,Poland,"6,349,973",+449,"118,292",+10,"5,335,940",,"895,741","1,530","168,257","3,134","37,759,386","1,000,519","37,739,785",Europe,6,319,1,12,0.3,"23,735"
22,Colombia,"6,312,657",,"141,881",,"6,139,728",,"31,048",342,"122,545","2,754","36,831,583","714,999","51,512,762",South America,8,363,1,,,603
23,Portugal,"5,537,108",,"25,395",,"5,491,346",,"20,367",61,"546,035","2,504","45,571,009","4,493,930","10,140,570",Europe,2,399,0,,,"2,008"
24,Austria,"5,530,456","+5,518","21,159",,"5,468,637","+2,930","40,660",47,"609,974","2,334","202,314,361","22,313,977","9,066,710",Europe,2,429,0,609,,"4,485"
