#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"26,385,669","+210,715","556,593","+2,417","16,147,528","+157,006","9,681,548","34,821",,,,,,North America,,,
,Asia,"21,555,828","+75,016","349,449",+983,"20,025,268","+71,159","1,181,111","23,976",,,,,,Asia,,,
,South America,"14,033,193","+61,058","377,899","+1,148","12,508,563","+64,449","1,146,731","18,688",,,,,,South America,,,
,Europe,"26,155,259","+175,339","593,367","+3,701","14,002,696","+97,009","11,559,196","28,831",,,,,,Europe,,,
,Africa,"3,095,008","+27,571","73,487",+677,"2,493,829","+15,322","527,692","2,489",,,,,,Africa,,,
,Oceania,"49,109",+122,"1,069",+2,"33,659",+13,"14,381",19,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"91,274,787","+549,821","1,951,879","+8,928","65,212,249","+404,958","24,110,659","108,824","11,710",250.4,,,,All,,,
1,USA,"23,116,452","+189,324","385,042","+1,742","13,621,087","+137,330","9,110,323","28,899","69,621","1,160","273,251,081","822,960","332,034,477",North America,14,862,1
2,India,"10,479,879","+12,448","151,364",+166,"10,110,634","+18,504","217,881","8,944","7,555",109,"181,755,831","131,024","1,387,197,365",Asia,132,"9,165",8
3,Brazil,"8,133,833","+28,043","203,617",+477,"7,207,483","+39,832","722,733","8,318","38,122",954,"28,600,000","134,045","213,361,968",South America,26,"1,048",7
4,Russia,"3,425,269","+23,315","62,273",+436,"2,800,675","+21,786","562,321","2,300","23,466",427,"93,900,000","643,292","145,967,845",Europe,43,"2,344",2
5,UK,"3,118,518","+46,169","81,960",+529,"1,406,967",,"1,629,591","3,098","45,810","1,204","58,860,706","864,637","68,075,660",Europe,22,831,1
6,France,"2,786,838","+3,582","68,060",+310,"203,072",+643,"2,515,706","2,676","42,644","1,041","38,243,665","585,209","65,350,478",Europe,23,960,2
7,Turkey,"2,336,476","+10,220","22,981",+174,"2,208,451","+10,301","105,044","2,783","27,546",271,"26,376,784","310,974","84,819,887",Asia,36,"3,691",3
8,Italy,"2,289,021","+12,532","79,203",+448,"1,633,839","+16,035","575,979","2,642","37,889","1,311","27,983,049","463,186","60,414,339",Europe,26,763,2
9,Spain,"2,111,782","+24,631","52,275",+133,N/A,N/A,N/A,"2,511","45,158","1,118","28,775,103","615,320","46,764,440",Europe,22,895,2
