#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"42,320,755","+119,675","938,209","+1,084","35,249,244","+48,787","6,133,302","16,237",,,,,,North America,,,,,,
,Asia,"61,522,301","+272,455","887,693","+4,526","57,660,096","+201,968","2,974,512","33,126",,,,,,Asia,,,,,,
,South America,"35,397,748","+68,181","1,085,524","+2,136","32,936,813","+68,254","1,375,411","25,795",,,,,,South America,,,,,,
,Europe,"51,265,737","+137,135","1,131,117","+1,085","46,721,316","+51,136","3,413,304","7,672",,,,,,Europe,,,,,,
,Africa,"6,686,279","+47,113","168,853","+1,281","5,841,029","+35,357","676,397","4,194",,,,,,Africa,,,,,,
,Oceania,"102,006","+1,556","1,523",+11,"76,507",+245,"23,976",109,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"197,295,547","+646,115","4,212,934","+10,123","178,485,711","+405,747","14,596,902","87,133","25,311",540.5,,,,All,,,,,,
1,USA,"35,571,467","+83,797","628,461",+365,"29,624,918","+20,960","5,318,088","9,177","106,793","1,887","528,063,363","1,585,358","333,087,850",North America,9,530,1,252,1,"15,966"
2,India,"31,571,295","+44,673","423,244",+549,"30,736,241","+42,119","411,810","8,944","22,639",303,"462,629,773","331,737","1,394,568,385",Asia,44,"3,295",3,32,0.4,295
3,Brazil,"19,839,369","+41,853","554,626","+1,354","18,569,991","+39,685","714,752","8,318","92,628","2,590","55,034,721","256,953","214,182,246",South America,11,386,4,195,6,"3,337"
4,Russia,"6,218,502","+23,270","156,977",+799,"5,568,363","+20,834","493,162","2,300","42,592","1,075","164,200,000","1,124,644","146,001,753",Europe,23,930,1,159,5,"3,378"
5,France,"6,079,239","+25,190","111,764",+29,"5,691,952","+4,540","275,523","1,015","92,914","1,708","103,541,385","1,582,505","65,428,783",Europe,11,585,1,385,0.4,"4,211"
6,UK,"5,801,561","+31,117","129,515",+85,"4,488,894","+8,361","1,183,152",853,"84,981","1,897","243,170,406","3,561,937","68,269,157",Europe,12,527,0,456,1,"17,331"
7,Turkey,"5,682,630","+22,161","51,184",+60,"5,443,501","+5,463","187,945",543,"66,609",600,"67,353,195","789,483","85,313,050",Asia,15,"1,667",1,260,0.7,"2,203"
8,Argentina,"4,905,925","+14,115","105,113",+291,"4,542,904","+13,645","257,908","4,090","107,489","2,303","19,242,415","421,604","45,641,018",South America,9,434,2,309,6,"5,651"
9,Colombia,"4,766,829","+9,690","120,126",+325,"4,557,829","+12,483","88,874","8,155","92,623","2,334","22,372,412","434,712","51,464,958",South America,11,428,2,188,6,"1,727"
10,Spain,"4,422,291","+26,689","81,442",+46,"3,707,914","+4,003","632,935","1,644","94,545","1,741","55,855,941","1,194,160","46,774,252",Europe,11,574,1,571,1.0,"13,532"
11,Italy,"4,336,906","+6,171","128,029",+19,"4,130,393","+1,825","78,484",194,"71,843","2,121","77,031,848","1,276,076","60,366,190",Europe,14,472,1,102,0.3,"1,300"
12,Iran,"3,826,447","+34,433","90,074",+292,"3,329,065","+18,902","407,308","5,296","44,940","1,058","25,667,604","301,453","85,146,226",Asia,22,945,3,404,3,"4,784"
13,Germany,"3,772,307","+2,766","92,131",+25,"3,650,900","+1,800","29,276",347,"44,870","1,096","65,845,568","783,205","84,071,892",Europe,22,913,1,33,0.3,348
14,Indonesia,"3,331,206","+43,479","90,552","+1,893","2,686,170","+45,494","554,484",,"12,042",327,"25,807,257","93,292","276,627,864",Asia,83,"3,055",11,157,7,"2,004"
15,Poland,"2,882,630",+167,"75,257",+5,"2,653,529",+83,"153,844",43,"76,256","1,991","18,519,682","489,912","37,802,025",Europe,13,502,2,4,0.1,"4,070"
16,Mexico,"2,790,874","+19,028","239,616",+537,"2,181,291","+10,196","369,967","4,798","21,405","1,838","8,317,170","63,789","130,386,644",North America,47,544,16,146,4,"2,837"
17,South Africa,"2,422,151","+13,626","71,431",+523,"2,194,762","+7,774","155,958",546,"40,295","1,188","14,750,901","245,395","60,110,888",Africa,25,842,4,227,9,"2,595"
18,Ukraine,"2,250,907",+846,"52,916",+25,"2,185,849",+510,"12,142",177,"51,803","1,218","11,341,529","261,019","43,450,926",Europe,19,821,4,19,0.6,279
19,Peru,"2,107,873",,"196,138",,N/A,N/A,N/A,"1,856","62,988","5,861","15,432,556","461,163","33,464,443",South America,16,171,2,,,"5,710"
20,Netherlands,"1,859,199","+4,415","17,815",+3,"1,666,554",+530,"174,830",171,"108,246","1,037","15,767,121","917,994","17,175,630",Europe,9,964,1,257,0.2,"10,179"
21,Czechia,"1,673,219",+195,"30,363",,"1,639,849",+9,"3,007",8,"155,933","2,830","32,665,779","3,044,245","10,730,340",Europe,6,353,0,18,,280
