#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"123,749,853","+12,081","1,601,747",+221,"118,795,320","+37,022","3,352,786","8,299",,,,,,North America,,,,,,
,Asia,"213,361,763","+86,247","1,531,909",+303,"197,863,831","+65,396","13,966,023","15,775",,,,,,Asia,,,,,,
,Europe,"245,131,669","+24,169","2,009,345",+126,"240,823,990","+40,587","2,298,334","6,461",,,,,,Europe,,,,,,
,South America,"67,789,231","+2,137","1,348,353",+14,"65,976,926","+3,136","463,952","10,217",,,,,,South America,,,,,,
,Oceania,"13,914,876",,"25,471",,"13,754,315",,"135,090",78,,,,,,Australia/Oceania,,,,,,
,Africa,"12,781,207",+156,"258,534",,"12,064,872",+140,"457,801",547,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"676,729,320","+124,790","6,775,374",+664,"649,279,960","+146,281","20,673,986","41,377","86,818",869.2,,,,All,,,,,,
1,USA,"104,556,536","+12,074","1,137,276",+221,"101,765,818","+34,655","1,653,442","3,133","312,291","3,397","1,161,327,514","3,468,666","334,805,269",North America,3,294,0,36,0.7,"4,939"
2,India,"44,683,639",,"530,746",,"44,151,108",,"1,785",N/A,"31,766",377,"916,215,668","651,354","1,406,631,776",Asia,31,"2,650",2,,,1
3,France,"39,552,108","+3,991","164,500",+31,"39,307,804","+4,950","79,804",869,"603,071","2,508","271,490,188","4,139,547","65,584,518",Europe,2,399,0,61,0.5,"1,217"
4,Germany,"37,861,703",,"166,399",,"37,485,600","+15,200","209,704","1,281","451,360","1,984","122,332,384","1,458,359","83,883,596",Europe,2,504,1,,,"2,500"
5,Brazil,"36,887,991",,"697,533",,"36,009,893",,"180,565",N/A,"171,290","3,239","63,776,166","296,146","215,353,593",South America,6,309,3,,,838
6,Japan,"32,846,656","+41,584","69,962",+200,"21,613,902","+1,830","11,162,792",398,"261,550",557,"93,017,895","740,678","125,584,838",Asia,4,"1,795",1,331,2,"88,886"
7,S. Korea,"30,297,315","+17,934","33,646",+22,"29,949,281","+27,529","314,388",283,"590,247",655,"15,804,065","307,892","51,329,899",Asia,2,"1,526",3,349,0.4,"6,125"
8,Italy,"25,488,166",,"187,272",,"25,072,909",,"227,985",179,"422,950","3,108","266,073,786","4,415,227","60,262,770",Europe,2,322,0,,,"3,783"
9,UK,"24,293,752",,"204,898",,"24,042,686","+2,638","46,168",N/A,"354,664","2,991","522,526,476","7,628,357","68,497,907",Europe,3,334,0,,,674
