#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"54,737,049","+111,677","1,112,632","+2,504","42,993,771","+117,820","10,630,646","23,533",,,,,,North America,,,,,,
,Asia,"77,480,383","+121,632","1,143,449","+1,543","74,370,502","+123,588","1,966,432","29,702",,,,,,Asia,,,,,,
,South America,"38,067,359","+11,828","1,161,947",+278,"36,203,036","+23,031","702,376","12,641",,,,,,South America,,,,,,
,Europe,"60,867,401","+175,435","1,252,035","+2,691","55,665,472","+145,542","3,949,894","11,758",,,,,,Europe,,,,,,
,Africa,"8,479,554","+5,125","215,114",+189,"7,799,971","+10,152","464,469","2,736",,,,,,Africa,,,,,,
,Oceania,"263,695","+2,631","3,284",+44,"201,874",+2,"58,537",376,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"239,896,162","+428,328","4,888,476","+7,249","217,235,332","+420,135","17,772,354","80,746","30,776",627.1,,,,All,,,,,,
1,USA,"45,542,210","+95,199","739,660","+1,711","35,096,399","+98,431","9,706,151","16,240","136,562","2,218","664,020,441","1,991,125","333,490,143",North America,7,451,1,285,5,"29,105"
2,India,"34,019,680","+19,180","451,469",+249,"33,355,097","+19,796","213,114","8,944","24,345",323,"586,363,442","419,615","1,397,383,448",Asia,41,"3,095",2,14,0.2,153
3,Brazil,"21,597,949","+7,852","601,643",+201,"20,740,267","+19,771","256,039","8,318","100,692","2,805","63,776,166","297,331","214,495,517",South America,10,357,3,37,0.9,"1,194"
4,UK,"8,272,883","+42,776","138,080",+136,"6,765,629","+41,288","1,369,174",780,"121,049","2,020","316,222,267","4,626,985","68,343,056",Europe,8,495,0,626,2,"20,034"
5,Russia,"7,861,681","+28,717","219,329",+984,"6,916,086","+21,801","726,266","2,300","53,842","1,502","198,100,000","1,356,713","146,014,703",Europe,19,666,1,197,7,"4,974"
6,Turkey,"7,540,223","+31,248","66,841",+236,"6,987,778","+30,331","485,604",633,"88,188",782,"90,921,790","1,063,395","85,501,393",Asia,11,"1,279",1,365,3,"5,679"
7,France,"7,069,089","+5,578","117,173",+23,"6,860,572","+6,161","91,344","1,200","107,993","1,790","146,046,715","2,231,128","65,458,688",Europe,9,559,0,85,0.4,"1,395"
8,Iran,"5,742,083","+12,298","123,275",+194,"5,264,775","+14,819","354,033","5,026","67,262","1,444","32,619,228","382,095","85,369,458",Asia,15,693,3,144,2,"4,147"
9,Argentina,"5,268,653","+1,314","115,582",+35,"5,135,343",+739,"17,728",921,"115,220","2,528","24,345,129","532,401","45,727,052",South America,9,396,2,29,0.8,388
