#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"10,126,922","+60,116","335,300",+577,"6,736,136","+45,707","3,055,486","18,954",,,,,,North America,,,
,Asia,"12,597,367","+82,389","225,491","+1,464","10,996,977","+105,911","1,374,899","20,809",,,,,,Asia,,,
,South America,"9,040,874","+39,833","280,699","+1,051","7,977,526","+47,666","782,649","17,481",,,,,,South America,,,
,Europe,"7,161,346","+137,473","240,259","+1,068","3,229,983","+25,885","3,691,104","13,526",,,,,,Europe,,,
,Africa,"1,665,055","+9,971","39,991",+184,"1,367,148","+5,293","257,916","1,855",,,,,,Africa,,,
,Oceania,"34,477",+759,955,+3,"30,732",+364,"2,790",21,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,"40,626,762","+330,541","1,122,710","+4,347","30,339,161","+230,826","9,164,891","72,650","5,212",144.0,,,,All,,,
1,USA,"8,448,125","+50,024","225,174",+400,"5,494,798","+37,114","2,728,153","15,373","25,478",679,"126,953,276","382,868","331,584,544",North America,39,"1,473",3
2,India,"7,594,736","+46,498","115,236",+594,"6,730,617","+70,722","748,883","8,944","5,487",83,"95,083,976","68,700","1,384,048,939",Asia,182,"12,011",15
3,Brazil,"5,251,127","+15,783","154,226",+321,"4,681,659","+31,629","415,242","8,318","24,652",724,"17,900,000","84,033","213,011,598",South America,41,"1,381",12
4,Russia,"1,415,316","+15,982","24,366",+179,"1,075,904","+5,328","315,046","2,300","9,697",167,"54,300,208","372,038","145,953,362",Europe,103,"5,990",3
5,Spain,"1,015,795","+12,214","33,992",+73,N/A,N/A,N/A,"1,857","21,723",727,"15,503,165","331,546","46,760,248",Europe,46,"1,376",3
6,Argentina,"1,002,662","+12,982","26,716",+449,"803,965",,"171,981","4,392","22,124",590,"2,626,406","57,953","45,319,522",South America,45,"1,696",17
7,Colombia,"965,883","+6,311","29,102",+132,"867,961","+9,667","68,820","2,115","18,922",570,"4,467,051","87,513","51,044,371",South America,53,"1,754",11
