#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"121,364,374","+27,525","1,578,906",+179,"116,169,209","+30,908","3,616,259","9,629",,,,,,North America,,,,,,
,Asia,"206,879,484","+279,680","1,511,747",+553,"193,435,135","+72,372","11,932,602","11,669",,,,,,Asia,,,,,,
,Europe,"242,957,947","+41,855","1,981,599",+247,"237,138,501","+125,138","3,837,847","7,560",,,,,,Europe,,,,,,
,South America,"66,871,176","+47,089","1,341,940",+192,"64,320,976","+44,527","1,208,260","10,341",,,,,,South America,,,,,,
,Oceania,"13,626,060","+8,634","23,363",+17,"13,343,309","+15,688","259,388",176,,,,,,Australia/Oceania,,,,,,
,Africa,"12,741,465","+1,401","258,344",+5,"12,038,637",+693,"444,484",843,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"664,441,227","+406,184","6,695,914","+1,193","636,446,473","+289,326","21,298,840","40,218","85,242",859.0,,,,All,,,,,,
1,USA,"102,503,124","+25,195","1,117,928",+177,"99,462,061","+24,179","1,923,135","4,446","306,157","3,339","1,151,933,234","3,440,607","334,805,269",North America,3,299,0,75,0.5,"5,744"
2,India,"44,679,413",+147,"530,699",,"44,143,850",,"4,864",698,"31,763",377,"910,365,101","647,195","1,406,631,776",Asia,31,"2,651",2,0.1,,3
3,France,"39,294,181","+23,808","161,962",+115,"38,296,574","+61,350","835,645",869,"599,138","2,470","271,490,188","4,139,547","65,584,518",Europe,2,405,0,363,2,"12,741"
4,Germany,"37,345,969",,"161,321",,"36,604,200","+29,800","580,448","1,406","445,212","1,923","122,332,384","1,458,359","83,883,596",Europe,2,520,1,,,"6,920"
5,Brazil,"36,343,686","+41,271","693,904",+170,"34,938,186","+31,201","711,596","8,318","168,763","3,222","63,776,166","296,146","215,353,593",South America,6,310,3,192,0.8,"3,304"
6,Japan,"29,105,070","+148,784","56,974",+326,"21,090,643","+17,249","7,957,453",574,"231,756",454,"86,237,109","686,684","125,584,838",Asia,4,"2,204",1,"1,185",3,"63,363"
7,S. Korea,"28,996,347","+65,207","32,095",+68,"27,722,122","+25,591","1,242,130",562,"564,902",625,"15,804,065","307,892","51,329,899",Asia,2,"1,599",3,"1,270",1,"24,199"
8,Italy,"25,143,705",,"184,642",,"24,541,402",,"417,661",314,"417,234","3,064","262,558,741","4,356,898","60,262,770",Europe,2,326,0,,,"6,931"
9,UK,"24,135,084",,"198,937",,"23,837,727","+3,579","98,420",146,"352,348","2,904","522,526,476","7,628,357","68,497,907",Europe,3,344,0,,,"1,437"
10,Russia,"21,792,982","+5,810","393,654",+50,"21,200,287","+7,695","199,041","2,300","149,466","2,700","273,400,000","1,875,095","145,805,947",Europe,7,370,1,40,0.3,"1,365"
11,Turkey,"17,042,722",,"101,492",,N/A,N/A,N/A,,"199,186","1,186","162,743,369","1,902,052","85,561,976",Asia,5,843,1,,,"1,819"
12,Spain,"13,684,258","+2,029","117,095",+28,"13,486,683","+2,730","80,480",339,"292,905","2,506","471,036,328","10,082,298","46,719,142",Europe,3,399,0,43,0.6,"1,723"
13,Vietnam,"11,525,144",+131,"43,186",+2,"10,611,183",+69,"870,775",35,"116,470",436,"85,826,548","867,342","98,953,541",Asia,9,"2,291",1,1,0.02,"8,800"
14,Australia,"11,128,312","+8,609","17,029",+17,"10,979,282","+15,658","132,001",121,"426,883",653,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,531",0,330,0.7,"5,064"
15,Argentina,"9,891,139",,"130,124",,"9,609,732",,"151,283",411,"214,977","2,828","35,716,069","776,264","46,010,234",South America,5,354,1,,,"3,288"
16,Taiwan,"8,821,620","+27,413","15,215",+34,"8,440,922","+14,247","365,483",,"369,282",637,"29,239,344","1,223,988","23,888,595",Asia,3,"1,570",1,"1,148",1,"15,299"
17,Netherlands,"8,569,228",+882,"22,989",+4,"8,519,909","+1,928","26,330",55,"497,880","1,336","25,984,435","1,509,718","17,211,447",Europe,2,749,1,51,0.2,"1,530"
18,Iran,"7,561,058",+60,"144,682",,"7,336,105",+34,"80,271",87,"87,896","1,682","54,420,785","632,632","86,022,837",Asia,11,595,2,0.7,,933
19,Mexico,"7,234,467",,"331,099",,"6,468,257",,"435,111","4,798","54,989","2,517","19,042,684","144,742","131,562,772",North America,18,397,7,,,"3,307"
20,Indonesia,"6,719,327",+552,"160,593",+10,"6,545,132",+904,"13,602","2,771","24,072",575,"113,953,446","408,238","279,134,505",Asia,42,"1,738",2,2,0.04,49
21,Poland,"6,367,856",+635,"118,512",+9,"5,335,940",,"913,404","1,192","168,731","3,140","37,975,739","1,006,252","37,739,785",Europe,6,318,1,17,0.2,"24,203"
22,Colombia,"6,345,115",,"142,179",,"6,164,293",,"38,643",342,"123,176","2,760","36,951,507","717,327","51,512,762",South America,8,362,1,,,750
23,Austria,"5,700,832","+4,173","21,422",,"5,632,260","+2,665","47,150",47,"628,765","2,363","204,481,907","22,553,044","9,066,710",Europe,2,423,0,460,,"5,200"
24,Portugal,"5,554,058",,"25,714",,"5,519,180",+274,"9,164",61,"547,707","2,536","45,801,053","4,516,615","10,140,570",Europe,2,394,0,,,904
25,Greece,"5,548,487",,"34,779",,"5,506,887","+6,821","6,821",115,"537,819","3,371","102,228,365","9,909,078","10,316,637",Europe,2,297,0,,,661
26,Ukraine,"5,354,738",,"110,766",,"5,236,553",+613,"7,419",,"123,975","2,564","32,603,805","754,855","43,192,122",Europe,8,390,1,,,172
27,Chile,"5,032,352","+5,818","63,149",+22,"4,954,317","+7,093","14,886",108,"261,418","3,280","47,673,165","2,476,503","19,250,195",South America,4,305,0,302,1,773
28,Malaysia,"5,026,164",+583,"36,852",+1,"4,976,990",+930,"12,322",32,"151,477","1,111","67,141,361","2,023,484","33,181,072",Asia,7,900,0,18,0.03,371
29,DPRK,"4,772,813",,74,,"4,772,739",,0,,"183,636",3,,,"25,990,679",Asia,5,"351,225",,,,
30,Israel,"4,762,779","+1,101","12,037",+7,"4,736,531",,"14,211",57,"510,699","1,291","41,373,364","4,436,346","9,326,000",Asia,2,775,0,118,0.8,"1,524"
31,Thailand,"4,721,808",,"33,594",,"4,649,509",,"38,705","1,496","67,379",479,"17,270,775","246,450","70,078,203",Asia,15,"2,086",4,,,552
32,Belgium,"4,668,248",,"33,228",,"4,604,073","+1,037","30,947",82,"400,080","2,848","36,317,596","3,112,507","11,668,278",Europe,2,351,0,,,"2,652"
33,Czechia,"4,579,420",+554,"42,116",+2,"4,531,473","+1,181","5,831",45,"426,517","3,923","56,771,838","5,287,602","10,736,784",Europe,2,255,0,52,0.2,543
34,Canada,"4,475,268",,"48,948",,"4,365,661","+2,111","60,659",99,"116,579","1,275","66,343,123","1,728,207","38,388,419",North America,9,784,1,,,"1,580"
35,Peru,"4,454,236",,"218,178",,"4,193,963","+6,233","42,095",116,"132,235","6,477","37,321,922","1,107,995","33,684,208",South America,8,154,1,,,"1,250"
36,Switzerland,"4,365,574",,"14,371",,"4,304,308",,"46,895",67,"497,579","1,638","23,194,219","2,643,626","8,773,637",Europe,2,611,0,,,"5,345"
37,Philippines,"4,063,816",+605,"65,359",+27,"3,984,635",+476,"13,822",162,"36,120",581,"34,009,206","302,280","112,508,994",Asia,28,"1,721",3,5,0.2,123
38,South Africa,"4,048,998",+418,"102,568",,"3,912,506",,"33,924",192,"66,643","1,688","26,473,049","435,726","60,756,135",Africa,15,592,2,7,,558
39,Romania,"3,308,480",,"67,374",,"3,234,288",,"6,818",114,"173,844","3,540","26,021,132","1,367,278","19,031,335",Europe,6,282,1,,,358
40,Denmark,"3,165,070",,"7,747",,"3,148,816",+707,"8,507",22,"542,433","1,328","129,001,826","22,108,472","5,834,950",Europe,2,753,0,,,"1,458"
41,Sweden,"2,674,862",,"21,795",,"2,608,935",,"44,132",47,"261,755","2,133","19,297,015","1,888,352","10,218,971",Europe,4,469,1,,,"4,319"
42,Hong Kong,"2,596,426","+27,830","11,755",+72,"2,056,627","+9,157","528,044",55,"341,442","1,546","73,960,809","9,726,184","7,604,299",Asia,3,647,0,"3,660",9,"69,440"
43,Iraq,"2,465,107",,"25,373",,"2,439,079",,655,21,"58,463",602,"19,448,292","461,243","42,164,965",Asia,17,"1,662",2,,,16
44,Serbia,"2,445,479",+929,"17,513",+5,"2,413,148",+743,"14,818",16,"282,616","2,024","11,866,017","1,371,316","8,653,016",Europe,4,494,1,107,0.6,"1,712"
45,Singapore,"2,201,379","+1,026","1,711",,"2,126,100",+654,"73,568",4,"370,381",288,"24,755,451","4,165,098","5,943,546",Asia,3,"3,474",0,173,,"12,378"
46,Hungary,"2,185,816",,"48,495",,"2,123,750",,"13,571",16,"227,541","5,048","11,394,556","1,186,160","9,606,259",Europe,4,198,1,,,"1,413"
47,New Zealand,"2,094,354",,"3,513",,"2,060,073",,"30,768",,"427,576",717,"7,701,681","1,572,348","4,898,203",Australia/Oceania,2,"1,394",1,,,"6,281"
48,Bangladesh,"2,037,102",+13,"29,439",,"1,987,686",+83,"19,977","1,331","12,134",175,"15,142,622","90,196","167,885,689",Asia,82,"5,703",11,0.08,,119
49,Slovakia,"1,859,083",+86,"20,821",+4,"1,836,948",+75,"1,314",40,"340,479","3,813","7,373,465","1,350,404","5,460,193",Europe,3,262,1,16,0.7,241
50,Georgia,"1,808,820",,"16,897",,"1,776,548",,"15,375",,"455,767","4,258","16,920,079","4,263,340","3,968,738",Asia,2,235,0,,,"3,874"
51,Jordan,"1,746,997",,"14,122",,"1,731,007",,"1,868",59,"169,597","1,371","17,201,885","1,669,945","10,300,869",Asia,6,729,1,,,181
52,Ireland,"1,687,668",,"8,293",,"1,672,255",,"7,120",33,"336,176","1,652","12,901,532","2,569,924","5,020,199",Europe,3,605,0,,,"1,418"
53,Pakistan,"1,575,773",+25,"30,636",,"1,538,689",,"6,448",18,"6,866",133,"30,570,862","133,213","229,488,994",Asia,146,"7,491",8,0.1,,28
54,Norway,"1,474,952",+220,"4,571",,"1,467,027",+256,"3,354",20,"267,620",829,"11,002,430","1,996,315","5,511,370",Europe,4,"1,206",1,40,,609
55,Finland,"1,438,205",,"7,933",,"1,406,837",+512,"23,435",21,"258,905","1,428","11,930,917","2,147,795","5,554,960",Europe,4,700,0,,,"4,219"
56,Kazakhstan,"1,402,754",+211,"13,695",,"1,383,020",,"6,039",24,"73,041",713,"11,575,012","602,707","19,205,043",Asia,14,"1,402",2,11,,314
57,Slovenia,"1,306,304","+1,194","7,006",+2,"1,278,995","+1,915","20,303",22,"628,625","3,371","2,805,967","1,350,299","2,078,034",Europe,2,297,1,575,1.0,"9,770"
58,Bulgaria,"1,292,033",+199,"38,106",+2,"1,250,179",+277,"3,748",34,"188,767","5,567","10,897,339","1,592,108","6,844,597",Europe,5,180,1,29,0.3,548
59,Lithuania,"1,287,877",+471,"9,481",+1,"1,271,096",+448,"7,300",9,"483,854","3,562","10,309,757","3,873,361","2,661,708",Europe,2,281,0,177,0.4,"2,743"
60,Morocco,"1,271,548",+55,"16,294",,"1,254,769",+69,485,293,"33,663",431,"12,853,216","340,277","37,772,756",Africa,30,"2,318",3,1,,13
61,Croatia,"1,263,517",+410,"17,583",+13,"1,243,138",+458,"2,796",24,"311,266","4,332","5,424,299","1,336,269","4,059,286",Europe,3,231,1,101,3,689
