#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"5,266,239","+70,323","211,459","+1,540","2,660,099","+46,489","2,394,681","26,298",,,,,,North America,,,
,South America,"3,850,303","+62,939","137,094","+1,549","2,606,430","+65,480","1,106,779","14,286",,,,,,South America,,,
,Asia,"4,047,260","+76,042","92,721","+1,343","2,938,645","+65,339","1,015,894","19,727",,,,,,Asia,,,
,Europe,"2,815,166","+15,135","202,067",+411,"1,688,983","+12,042","924,116","5,137",,,,,,Europe,,,
,Africa,"877,593","+13,499","18,540",+322,"527,821","+17,732","331,232","1,124",,,,,,Africa,,,
,Oceania,"17,033",+369,189,+6,"10,936",+1,"5,908",50,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,"16,874,315","+238,307","662,085","+5,171","10,433,565","+207,083","5,778,665","66,626","2,165",84.9,,,,All,,,
1,USA,"4,494,946","+61,536","152,145","+1,070","2,174,358","+37,755","2,168,443","19,097","13,574",459,"55,662,058","168,090","331,145,197",North America,74,"2,177",6
2,Brazil,"2,484,649","+41,169","88,634",+955,"1,721,560","+53,893","674,455","8,318","11,683",417,"12,601,096","59,252","212,669,472",South America,86,"2,399",17
3,India,"1,532,135","+49,632","34,224",+776,"988,770","+35,581","509,141","8,944","1,109",25,"17,334,885","12,553","1,380,974,594",Asia,901,"40,351",80
4,Russia,"823,515","+5,395","13,504",+150,"612,217","+8,888","197,794","2,300","5,643",93,"27,327,570","187,253","145,939,220",Europe,177,"10,807",5
5,South Africa,"459,761","+7,232","7,257",+190,"287,313","+12,388","165,191",539,"7,745",122,"2,830,635","47,685","59,361,137",Africa,129,"8,180",21
6,Mexico,"395,489","+4,973","44,022",+342,"256,777","+5,272","94,690","3,922","3,065",341,"924,359","7,164","129,029,171",North America,326,"2,931",140
7,Peru,"389,717",,"18,418",,"272,547",,"98,752","1,439","11,808",558,"2,250,256","68,182","33,003,766",South America,85,"1,792",15
8,Chile,"349,800","+1,877","9,240",+53,"322,332","+2,378","18,228","1,529","18,287",483,"1,563,693","81,749","19,128,035",South America,55,"2,070",12
9,Spain,"327,690","+1,828","28,436",+2,N/A,N/A,N/A,617,"7,008",608,"6,678,414","142,835","46,756,155",Europe,143,"1,644",7
10,UK,"300,692",+581,"45,878",+119,N/A,N/A,N/A,97,"4,428",676,"15,197,099","223,775","67,912,305",Europe,226,"1,480",4
11,Iran,"296,273","+2,667","16,147",+235,"257,019","+1,875","23,107","3,902","3,524",192,"2,380,122","28,312","84,068,250",Asia,284,"5,206",35
12,Pakistan,"275,225",+936,"5,865",+23,"242,436","+1,410","26,924","1,217","1,244",27,"1,909,846","8,635","221,178,468",Asia,804,"37,712",116
13,Saudi Arabia,"270,831","+1,897","2,789",+29,"225,624","+2,688","42,418","2,103","7,771",80,"3,174,886","91,099","34,851,095",Asia,129,"12,496",11
14,Colombia,"267,385","+10,284","9,074",+297,"136,690","+5,529","121,621","1,493","5,251",178,"1,470,613","28,880","50,921,453",South America,190,"5,612",35
15,Italy,"246,488",+181,"35,123",+11,"198,756",+163,"12,609",40,"4,077",581,"6,634,293","109,739","60,454,987",Europe,245,"1,721",9
16,Bangladesh,"229,185","+2,960","3,000",+35,"127,414","+1,731","98,771",1,"1,391",18,"1,137,131","6,900","164,806,606",Asia,719,"54,936",145
17,Turkey,"227,982",+963,"5,645",+15,"211,561","+1,092","10,776","1,280","2,701",67,"4,665,383","55,275","84,403,549",Asia,370,"14,952",18
18,Germany,"207,951",+572,"9,207",+2,"191,400",,"7,344",261,"2,481",110,"7,418,812","88,526","83,803,959",Europe,403,"9,102",11
19,France,"183,804",+725,"30,223",+14,"81,082",,"72,499",398,"2,815",463,"2,982,302","45,682","65,284,371",Europe,355,"2,160",22
20,Argentina,"173,355","+5,939","3,179",+120,"75,083","+2,508","95,093","1,002","3,833",70,"660,112","14,596","45,225,564",South America,261,"14,226",69
21,Iraq,"115,332","+2,747","4,535",+77,"81,062","+3,918","29,735",481,"2,863",113,"946,761","23,504","40,281,305",Asia,349,"8,882",43
22,Canada,"114,994",+397,"8,912",+11,"100,134",+274,"5,948","2,225","3,045",236,"3,899,192","103,246","37,765,990",North America,328,"4,238",10
23,Qatar,"109,880",+283,167,+2,"106,603",+275,"3,110",92,"39,134",59,"481,930","171,639","2,807,805",Asia,26,"16,813",6
