#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"12,211,232","+110,511","364,515","+1,038","7,925,955","+45,881","3,920,762","22,185",,,,,,North America,,,
,Asia,"14,425,549","+94,847","255,356","+1,500","12,881,129","+92,928","1,289,064","23,041",,,,,,Asia,,,
,South America,"9,997,835","+29,645","302,485",+640,"8,934,675","+27,354","760,675","17,710",,,,,,South America,,,
,Europe,"12,145,825","+217,518","292,872","+2,326","4,408,975","+57,160","7,443,978","27,151",,,,,,Europe,,,
,Africa,"1,893,615","+12,486","45,434",+238,"1,595,458","+10,036","252,723","2,434",,,,,,Africa,,,
,Oceania,"40,312",+14,980,,"32,851",+17,"6,481",26,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,"50,715,089","+465,021","1,261,657","+5,742","35,779,702","+233,376","13,673,730","92,551","6,506",161.9,,,,All,,,
1,USA,"10,282,756","+97,248","243,737",+480,"6,481,266","+37,181","3,557,753","18,440","31,001",735,"157,464,101","474,732","331,690,410",North America,32,"1,361",2
2,India,"8,553,864","+46,661","126,653",+491,"7,915,660","+48,369","511,551","8,944","6,177",91,"117,736,791","85,021","1,384,789,745",Asia,162,"10,934",12
3,Brazil,"5,664,115","+10,554","162,397",+111,"5,064,344",,"437,374","8,318","26,580",762,"21,900,000","102,772","213,094,038",South America,38,"1,312",10
4,France,"1,787,324","+38,619","40,439",+270,"128,614",+676,"1,618,271","4,539","27,361",619,"17,891,276","273,881","65,324,901",Europe,37,"1,615",4
5,Russia,"1,774,334","+20,498","30,537",+286,"1,324,419","+11,492","419,378","2,300","12,157",209,"64,600,000","442,597","145,956,770",Europe,82,"4,780",2
6,Spain,"1,388,411",,"38,833",,N/A,N/A,N/A,"2,863","29,691",830,"18,072,174","386,478","46,761,234",Europe,34,"1,204",3
7,Argentina,"1,242,182","+5,331","33,560",+212,"1,062,911","+9,598","145,711","4,608","27,396",740,"3,228,651","71,206","45,342,163",South America,37,"1,351",14
8,UK,"1,192,013","+20,572","49,044",+156,N/A,N/A,N/A,"1,185","17,526",721,"35,600,586","523,442","68,012,457",Europe,57,"1,387",2
9,Colombia,"1,143,887","+7,440","32,791",+196,"1,038,082","+9,000","73,014","2,376","22,397",642,"5,402,433","105,777","51,073,990",South America,45,"1,558",9
10,Mexico,"961,938","+6,810","94,808",+485,"710,940","+4,673","156,190","2,838","7,433",733,"2,503,564","19,346","129,410,151",North America,135,"1,365",52
11,Italy,"935,104","+32,616","41,394",+331,"335,074","+6,183","558,636","2,749","15,474",685,"17,374,713","287,518","60,430,066",Europe,65,"1,460",3
12,Peru,"922,333","+2,323","34,879",+39,"843,600",,"43,854","1,010","27,837","1,053","4,674,263","141,076","33,133,057",South America,36,950,7
13,South Africa,"737,278","+1,372","19,809",+20,"679,688",+950,"37,781",546,"12,376",333,"4,980,440","83,604","59,571,558",Africa,81,"3,007",12
14,Iran,"682,486","+9,236","38,291",+459,"520,329","+5,176","123,866","5,523","8,089",454,"5,224,252","61,920","84,370,788",Asia,124,"2,203",16
15,Germany,"672,507","+14,026","11,505",+70,"419,200","+7,200","241,802","2,904","8,018",137,"23,393,311","278,893","83,879,156",Europe,125,"7,291",4
16,Poland,"546,425","+24,785","7,872",+236,"209,363","+8,853","329,190","1,841","14,444",208,"5,241,205","138,540","37,831,809",Europe,69,"4,806",7
17,Chile,"521,558","+1,581","14,543",+44,"497,411","+1,559","9,604",735,"27,201",758,"4,583,940","239,069","19,174,162",South America,37,"1,318",4
18,Iraq,"498,549","+2,530","11,327",+44,"428,928","+3,002","58,294",288,"12,299",279,"3,002,586","74,072","40,535,927",Asia,81,"3,579",14
19,Belgium,"494,168","+6,124","12,907",+199,"29,357",+744,"451,904","1,464","42,573","1,112","5,252,154","452,478","11,607,526",Europe,23,899,2
20,Ukraine,"460,331","+9,397","8,450",+138,"206,866","+2,637","245,015",177,"10,549",194,"3,312,549","75,907","43,639,447",Europe,95,"5,164",13
21,Indonesia,"437,716","+3,880","14,614",+74,"368,298","+3,881","54,804",,"1,594",53,"4,754,436","17,318","274,542,856",Asia,627,"18,786",58
22,Bangladesh,"420,238","+1,474","6,067",+18,"338,145","+1,577","76,026",,"2,543",37,"2,442,602","14,780","165,267,995",Asia,393,"27,240",68
23,Czechia,"413,365","+2,145","4,793",+112,"237,860",+103,"170,712","1,206","38,574",447,"2,584,114","241,144","10,716,053",Europe,26,"2,236",4
24,Netherlands,"410,065","+5,664","8,004",+44,N/A,N/A,N/A,618,"23,913",467,"3,535,613","206,178","17,148,361",Europe,42,"2,142",5
25,Philippines,"396,395","+2,442","7,539",+54,"361,638","+11,430","27,218","1,455","3,601",68,"5,045,463","45,829","110,093,359",Asia,278,"14,603",22
26,Turkey,"394,255","+2,516","10,887",+84,"338,239","+2,018","45,129","2,740","4,657",129,"15,127,811","178,692","84,658,804",Asia,215,"7,776",6
27,Saudi Arabia,"350,592",+363,"5,540",+15,"337,386",+420,"7,666",757,"10,016",158,"8,494,327","242,669","35,003,778",Asia,100,"6,318",4
28,Pakistan,"343,189","+1,436","6,968",+25,"318,417",+519,"17,804",921,"1,543",31,"4,676,263","21,028","222,387,513",Asia,648,"31,916",48
29,Israel,"319,241",+292,"2,674",+10,"308,563","+1,090","8,004",330,"34,709",291,"4,794,817","521,312","9,197,590",Asia,29,"3,440",2
30,Romania,"303,751","+6,752","7,879",+86,"204,679","+3,565","91,193","1,056","15,827",411,"3,476,645","181,155","19,191,593",Europe,63,"2,436",6
31,Canada,"264,113","+4,058","10,522",+32,"215,005","+1,911","38,586",238,"6,976",278,"9,884,582","261,089","37,859,016",North America,143,"3,598",4
32,Morocco,"256,781","+4,596","4,272",+75,"209,801","+4,245","42,708",933,"6,928",115,"3,491,314","94,196","37,064,495",Africa,144,"8,676",11
33,Switzerland,"211,913",,"2,772",+14,"87,300",,"121,841",435,"24,422",319,"2,157,721","248,671","8,677,011",Europe,41,"3,130",4
34,Nepal,"194,453","+2,817","1,108",+21,"157,926","+2,812","35,419",,"6,632",38,"1,540,077","52,527","29,319,819",Asia,151,"26,462",19
35,Portugal,"179,324","+5,784","2,896",+48,"99,781","+2,034","76,647",366,"17,605",284,"3,642,907","357,636","10,186,072",Europe,57,"3,517",3
36,Ecuador,"174,907","+1,421","12,830",+15,"154,956","+5,908","7,121",343,"9,861",723,"572,598","32,283","17,736,938",South America,101,"1,382",31
37,Austria,"153,153","+5,933","1,411",+34,"91,719","+3,446","60,023",459,"16,971",156,"2,452,692","271,778","9,024,610",Europe,59,"6,396",4
38,Sweden,"146,461",,"6,022",,N/A,N/A,N/A,92,"14,470",595,"2,431,770","240,256","10,121,569",Europe,69,"1,681",4
39,Bolivia,"142,427",+84,"8,790",+9,"114,225",+326,"19,412",71,"12,143",749,"338,836","28,889","11,728,926",South America,82,"1,334",35
40,UAE,"142,143","+1,111",514,,"138,291",+683,"3,338",,"14,311",52,"14,137,717","1,423,389","9,932,436",Asia,70,"19,324",1
41,Panama,"139,527","+1,021","2,798",+17,"117,770",+947,"18,959",156,"32,160",645,"715,094","164,823","4,338,553",North America,31,"1,551",6
42,Qatar,"134,203",+190,232,,"131,276",+201,"2,695",39,"47,796",83,"1,015,828","361,787","2,807,805",Asia,21,"12,103",3
43,Kuwait,"131,743",+538,811,+3,"122,576",+687,"8,356",121,"30,690",189,"965,830","224,993","4,292,714",Asia,33,"5,293",4
44,Dominican Republic,"130,182",+537,"2,265",+2,"108,021",+441,"19,896",179,"11,958",208,"622,881","57,217","10,886,269",North America,84,"4,806",17
45,Oman,"118,140",+973,"1,301",+15,"108,681","+1,313","8,158",148,"22,933",253,"376,700","73,124","5,151,553",Asia,44,"3,960",14
46,Costa Rica,"116,363",,"1,464",,"71,119",,"43,780",179,"22,769",286,"326,539","63,895","5,110,538",North America,44,"3,491",16
47,Kazakhstan,"116,162",+723,"1,857",,"107,668",+138,"6,637",221,"6,161",98,"3,645,655","193,345","18,855,722",Asia,162,"10,154",5
48,Guatemala,"111,262",+212,"3,821",+10,"101,135",+327,"6,306",5,"6,171",212,"455,875","25,283","18,031,228",North America,162,"4,719",40
49,Hungary,"109,616","+4,673","2,438",+81,"25,070",+223,"82,108",417,"11,357",253,"1,209,151","125,280","9,651,578",Europe,88,"3,959",8
50,Jordan,"109,321","+4,519","1,233",+52,"8,808",+179,"99,280",378,"10,677",120,"2,040,687","199,308","10,238,856",Asia,94,"8,304",5
51,Egypt,"109,201",+239,"6,368",+13,"100,342",+103,"2,491",46,"1,060",62,"135,000","1,311","103,007,706",Africa,943,"16,176",763
52,Japan,"107,086","+1,172","1,812",+3,"97,197",+736,"8,077",196,848,14,"2,861,548","22,650","126,337,911",Asia,"1,180","69,723",44
53,Armenia,"106,424","+2,175","1,559",+26,"64,179",+921,"40,686",,"35,891",526,"438,816","147,988","2,965,214",Asia,28,"1,902",7
54,Belarus,"106,279",+996,"1,007",+3,"90,998",+940,"14,274",,"11,249",107,"2,689,137","284,619","9,448,214",Europe,89,"9,383",4
55,Honduras,"100,041",+465,"2,745",+4,"42,815",+206,"54,481",24,"10,045",276,"231,650","23,259","9,959,762",North America,100,"3,628",43
56,Ethiopia,"99,675",+474,"1,523",+5,"59,766",+818,"38,386",316,860,13,"1,526,221","13,163","115,949,507",Africa,"1,163","76,132",76
57,Venezuela,"94,883",+185,826,+2,"89,755",+253,"4,302",117,"3,340",29,"2,186,865","76,983","28,407,116",South America,299,"34,391",13
58,Lebanon,"94,236","+1,139",723,+10,"46,602",,"46,911",287,"13,829",106,"1,323,296","194,189","6,814,491",Asia,72,"9,425",5
59,Bahrain,"83,456",+192,329,,"81,000",+237,"2,127",26,"48,471",191,"1,833,427","1,064,842","1,721,783",Asia,21,"5,233",1
60,Moldova,"82,346",+671,"1,893",+2,"62,508","+1,194","17,945",852,"20,430",470,"394,986","97,997","4,030,611",Europe,49,"2,129",10
61,Slovakia,"75,495","+1,828",351,,"19,481","+1,127","55,663",229,"13,825",64,"901,327","165,061","5,460,585",Europe,72,"15,557",6
62,Bulgaria,"75,160",+675,"1,665",+33,"24,408",+603,"49,087",272,"10,846",240,"795,428","114,786","6,929,639",Europe,92,"4,162",9
63,Tunisia,"71,119","+1,576","1,873",+79,"48,103",+687,"21,143",262,"5,995",158,"382,554","32,250","11,862,204",Africa,167,"6,333",31
64,Uzbekistan,"68,512",+145,583,+2,"65,762",+212,"2,167",250,"2,037",17,"1,377,915","40,961","33,639,329",Asia,491,"57,700",24
65,Libya,"68,117","+1,078",929,+9,"40,119",+870,"27,069",,"9,866",135,"345,597","50,057","6,904,099",Africa,101,"7,432",20
66,Paraguay,"67,589",+648,"1,490",+11,"47,822",+668,"18,277",107,"9,435",208,"385,453","53,809","7,163,349",South America,106,"4,808",19
67,Croatia,"67,247","+2,543",794,+42,"50,775","+2,365","15,678",145,"16,417",194,"559,016","136,473","4,096,178",Europe,61,"5,159",7
68,Azerbaijan,"65,411","+1,663",840,+16,"48,908",+859,"15,663",,"6,431",83,"1,441,230","141,694","10,171,441",Asia,156,"12,109",7
69,Ireland,"65,394",+539,"1,947",+2,"23,364",,"40,083",39,"13,192",393,"1,715,684","346,099","4,957,209",Europe,76,"2,546",3
70,Nigeria,"64,090",+300,"1,155",,"59,910",+26,"3,025",10,308,6,"686,395","3,301","207,908,462",Africa,"3,244","180,007",303
71,Kyrgyzstan,"62,819",+515,"1,177",+5,"53,952",+546,"7,690",137,"9,573",179,"442,805","67,482","6,561,854",Asia,104,"5,575",15
72,Serbia,"62,747","+2,112",890,+10,"31,536",,"30,321",106,"7,192",102,"1,421,154","162,887","8,724,764",Europe,139,"9,803",6
73,Kenya,"62,488",+719,"1,111",+8,"41,931",+912,"19,446",60,"1,153",21,"742,481","13,703","54,182,819",Africa,867,"48,769",73
74,Bosnia and Herzegovina,"62,423","+1,211","1,510",+20,"30,939",+285,"29,974",,"19,069",461,"344,207","105,150","3,273,492",Europe,52,"2,168",10
75,Algeria,"62,051",+670,"2,048",+12,"42,037",+254,"17,966",29,"1,406",46,,,"44,127,546",Africa,711,"21,547",
76,Myanmar,"61,377","+1,029","1,420",+24,"45,756","+1,090","14,201",,"1,125",26,"794,933","14,576","54,538,920",Asia,889,"38,408",69
77,Palestine,"58,158",+501,515,+3,"50,407",+432,"7,236",,"11,309",100,"551,948","107,330","5,142,553",Asia,88,"9,986",9
78,Singapore,"58,056",+2,28,,"57,975",+7,53,,"9,896",5,"3,879,052","661,209","5,866,608",Asia,101,"209,522",2
79,Georgia,"57,753","+2,901",475,+34,"42,572","+2,799","14,706",,"14,487",119,"975,896","244,804","3,986,430",Asia,69,"8,392",4
80,Greece,"56,698","+1,889",784,+35,"9,989",,"45,925",228,"5,449",75,"1,941,656","186,612","10,404,800",Europe,184,"13,271",5
81,Denmark,"55,121",+891,743,+3,"40,305",+815,"14,073",30,"9,505",128,"5,801,295","1,000,318","5,799,449",Europe,105,"7,805",1
82,Ghana,"49,102",+198,320,,"47,726",+115,"1,056",15,"1,569",10,"549,249","17,549","31,298,628",Africa,637,"97,808",57
83,Slovenia,"45,161",+890,554,+23,"22,443","+1,683","22,164",174,"21,722",266,"404,071","194,355","2,079,040",Europe,46,"3,753",5
84,Afghanistan,"42,092",+59,"1,558",+2,"34,458",+12,"6,076",93,"1,073",40,"125,448","3,198","39,232,760",Asia,932,"25,181",313
85,Malaysia,"40,209",+852,286,+4,"28,234",+825,"11,689",94,"1,237",9,"2,275,234","69,982","32,511,740",Asia,809,"113,677",14
86,North Macedonia,"39,760",+978,"1,136",+26,"23,035",+24,"15,589",138,"19,085",545,"271,599","130,367","2,083,343",Europe,52,"1,834",8
87,El Salvador,"35,145",,"1,010",+4,"31,172",,"2,963",53,"5,409",155,"492,626","75,814","6,497,812",North America,185,"6,433",13
88,Australia,"27,658",+6,907,,"25,451",+11,"1,300",1,"1,080",35,"9,097,329","355,309","25,604,018",Australia/Oceania,926,"28,229",3
89,S. Korea,"27,427",+143,478,+1,"24,968",+58,"1,981",58,535,9,"2,702,880","52,703","51,284,907",Asia,"1,870","107,291",19
90,Lithuania,"24,699","+1,980",207,+4,"5,700",+85,"18,792",64,"9,119",76,"1,102,171","406,924","2,708,543",Europe,110,"13,085",2
91,Norway,"24,437",+194,285,,"11,863",,"12,289",19,"4,495",52,"1,786,321","328,596","5,436,228",Europe,222,"19,074",3
92,Albania,"24,206",+501,559,+2,"12,092",+90,"11,555",14,"8,415",194,"134,715","46,830","2,876,675",Europe,119,"5,146",21
93,Luxembourg,"23,051",+570,188,+3,"12,094",,"10,769",36,"36,616",299,"1,154,898","1,834,505","629,542",Europe,27,"3,349",1
94,Montenegro,"22,805",+426,337,+4,"15,893",+349,"6,575",31,"36,308",537,"98,385","156,641","628,094",Europe,28,"1,864",6
95,Cameroon,"22,421",+79,433,+4,"21,510",+359,478,41,837,16,"149,000","5,565","26,774,605",Africa,"1,194","61,835",180
96,Ivory Coast,"20,832",+19,126,,"20,508",+19,198,,783,5,"199,603","7,503","26,604,428",Africa,"1,277","211,146",133
97,Finland,"17,797",+412,362,,"12,700",,"4,735",13,"3,210",65,"1,619,352","292,102","5,543,785",Europe,312,"15,314",3
98,Madagascar,"17,223",+112,249,+5,"16,516",+107,458,16,616,9,"91,999","3,293","27,937,185",Africa,"1,622","112,198",304
99,Zambia,"16,954",+46,349,,"15,950",+77,655,,913,19,"297,999","16,055","18,561,459",Africa,"1,095","53,185",62
100,Senegal,"15,708",+15,326,,"15,336",+19,46,1,930,19,"213,649","12,645","16,896,380",Africa,"1,076","51,829",79
101,Uganda,"14,403",+337,132,+1,"7,771",+18,"6,500",,312,3,"569,624","12,320","46,236,680",Africa,"3,210","350,278",81
102,Sudan,"14,090",+57,"1,115",,"9,484",,"3,491",,319,25,,,"44,204,374",Africa,"3,137","39,645",
103,Sri Lanka,"13,929",+510,35,+1,"8,285",+562,"5,609",,650,2,"579,803","27,037","21,445,123",Asia,"1,540","612,718",37
104,Mozambique,"13,768",+191,99,,"11,605",+24,"2,064",,436,3,"200,946","6,368","31,557,330",Africa,"2,292","318,761",157
105,Namibia,"13,211",+41,134,,"11,605",+3,"1,472",4,"5,167",52,"134,270","52,511","2,556,972",Africa,194,"19,082",19
106,Angola,"12,433",+98,307,+4,"5,899",+252,"6,227",34,374,9,"171,247","5,155","33,217,302",Africa,"2,672","108,200",194
107,Guinea,"12,414",+14,74,+1,"10,817",+37,"1,523",24,936,6,"47,175","3,559","13,255,749",Africa,"1,068","179,132",281
108,Maldives,"11,986",+24,39,,"11,092",+26,855,12,"22,038",72,"150,743","277,167","543,870",Asia,45,"13,945",4
109,DRC,"11,591",+41,316,,"10,838",,437,,128,3,,,"90,497,172",Africa,"7,808","286,383",
110,Tajikistan,"11,294",,83,,"10,594",,617,,"1,175",9,,,"9,612,034",Asia,851,"115,808",
111,French Guiana,"10,704",,70,,"9,995",,639,1,"35,519",232,"77,017","255,566","301,358",South America,28,"4,305",4
112,French Polynesia,"9,995",,39,,"4,842",,"5,114",25,"35,508",139,"26,355","93,629","281,483",Australia/Oceania,28,"7,218",11
113,Jamaica,"9,506",+34,221,+3,"4,934",+56,"4,351",6,"3,205",75,"100,569","33,910","2,965,754",North America,312,"13,420",29
114,Cabo Verde,"9,369",+78,100,,"8,465",+34,804,23,"16,787",179,"101,878","182,540","558,114",Africa,60,"5,581",5
115,Haiti,"9,127",,232,,"7,618",,"1,277",,797,20,"33,073","2,888","11,451,417",North America,"1,255","49,360",346
116,Gabon,"9,022",,55,,"8,878",,89,10,"4,021",25,"254,291","113,323","2,243,944",Africa,249,"40,799",9
117,Zimbabwe,"8,531",+33,253,+2,"8,005",+10,273,,571,17,"167,535","11,215","14,938,803",Africa,"1,751","59,047",89
118,Latvia,"8,095",+215,99,+3,"1,466",+22,"6,530",10,"4,309",53,"497,949","265,054","1,878,673",Europe,232,"18,976",4
119,Guadeloupe,"7,903",,133,,"2,242",,"5,528",19,"19,750",332,"70,195","175,423","400,148",North America,51,"3,009",6
120,Botswana,"7,835",,27,,"5,534",,"2,274",1,"3,308",11,"330,611","139,607","2,368,163",Africa,302,"87,710",7
121,Mauritania,"7,820",+6,165,,"7,479",+6,176,3,"1,667",35,"92,002","19,609","4,691,889",Africa,600,"28,436",51
122,Cuba,"7,297",+30,130,,"6,680",+98,487,6,644,11,"909,632","80,327","11,324,149",North America,"1,552","87,109",12
123,Malta,"7,141",+102,76,+2,"5,103",+103,"1,962",15,"16,158",172,"361,398","817,715","441,961",Europe,62,"5,815",1
124,Bahamas,"6,947",,152,,"4,942",,"1,853",4,"17,607",385,"37,620","95,344","394,570",North America,57,"2,596",10
125,Réunion,"6,264",,27,,"5,380",,857,14,"6,979",30,"48,859","54,435","897,573",Africa,143,"33,243",18
126,Syria,"6,215",+68,317,+4,"2,357",+55,"3,541",,352,18,,,"17,647,938",Asia,"2,840","55,672",
127,Estonia,"6,125",+192,75,+2,"4,193",+9,"1,857",6,"4,616",57,"278,513","209,905","1,326,853",Europe,217,"17,691",5
128,Eswatini,"6,003",+14,117,,"5,724",+5,162,9,"5,155",100,"54,972","47,211","1,164,398",Africa,194,"9,952",21
129,Malawi,"5,951",+3,184,,"5,348",+2,419,4,308,10,"66,287","3,434","19,300,860",Africa,"3,243","104,896",291
130,Cyprus,"5,871",,35,,"1,882",,"3,954",7,"4,850",29,"510,305","421,577","1,210,468",Asia,206,"34,585",2
131,Trinidad and Tobago,"5,838",,111,,"5,127",,600,3,"4,167",79,"33,925","24,213","1,401,099",North America,240,"12,623",41
132,Djibouti,"5,605",,61,,"5,485",,59,,"5,644",61,"86,571","87,178","993,039",Africa,177,"16,279",11
133,Nicaragua,"5,591",,157,,"4,225",,"1,209",,840,24,,,"6,652,284",North America,"1,190","42,371",
134,Andorra,"5,383",+64,75,,"4,248",+205,"1,060",22,"69,630",970,"146,308","1,892,509","77,309",Europe,14,"1,031",1
135,Congo,"5,379",,92,,"3,887",,"1,400",,967,17,,,"5,565,121",Africa,"1,035","60,490",
136,Hong Kong,"5,375",+10,107,,"5,144",+5,124,7,715,14,"3,753,969","499,299","7,518,477",Asia,"1,399","70,266",2
137,Suriname,"5,239",+5,113,,"5,107",+2,19,5,"8,902",192,"19,772","33,598","588,488",South America,112,"5,208",30
138,Rwanda,"5,222",+9,36,,"4,960",+7,226,,400,3,"570,609","43,680","13,063,376",Africa,"2,502","362,872",23
139,Equatorial Guinea,"5,092",,85,,"4,968",,39,2,"3,589",60,"66,600","46,942","1,418,774",Africa,279,"16,691",21
140,Iceland,"5,078",+15,20,+2,"4,423",+88,635,4,"14,847",58,"366,707","1,072,158","342,027",Europe,67,"17,101",1
141,CAR,"4,879",,62,,"1,924",,"2,893",2,"1,004",13,"32,711","6,732","4,859,114",Africa,996,"78,373",149
142,Aruba,"4,600",+11,40,,"4,389",+6,171,4,"43,020",374,"42,189","394,559","106,927",North America,23,"2,673",3
143,Mayotte,"4,550",,45,,"2,964",,"1,541",6,"16,540",164,"15,781","57,365","275,096",Africa,60,"6,113",17
144,Guyana,"4,484",,134,,"3,511",,839,11,"5,691",170,"21,754","27,610","787,898",South America,176,"5,880",36
145,Somalia,"4,229",,107,,"3,247",,875,,264,7,,,"16,046,114",Africa,"3,794","149,964",
146,Martinique,"4,215",,33,,98,,"4,084",16,"11,235",88,"54,161","144,367","375,161",North America,89,"11,369",7
147,Belize,"4,076",+60,68,+1,"2,353",+23,"1,655",2,"10,186",170,"24,701","61,730","400,148",North America,98,"5,885",16
148,Thailand,"3,837",+7,60,,"3,654",+10,123,1,55,0.9,"977,854","13,997","69,862,274",Asia,"18,208","1,164,371",71
149,Mali,"3,706",+30,137,,"2,828",+6,741,,181,7,"81,056","3,963","20,451,717",Africa,"5,519","149,283",252
