#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"123,946,390","+14,891","1,604,377",+180,"118,988,199","+27,701","3,353,814","8,288",,,,,,North America,,,,,,
,Asia,"213,502,539","+65,193","1,532,585",+321,"197,982,546","+58,280","13,987,408","15,722",,,,,,Asia,,,,,,
,Europe,"245,255,461","+20,265","2,010,623",+113,"240,960,987","+32,352","2,283,851","6,441",,,,,,Europe,,,,,,
,South America,"67,824,280","+1,964","1,348,534",+25,"66,012,127","+1,490","463,619","10,213",,,,,,South America,,,,,,
,Oceania,"13,932,567","+2,491","25,713",+35,"13,788,635","+4,898","118,219",72,,,,,,Australia/Oceania,,,,,,
,Africa,"12,782,404",+27,"258,536",,"12,065,829",+13,"458,039",547,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"677,244,362","+104,831","6,780,383",+674,"649,799,029","+124,734","20,664,950","41,283","86,884",869.9,,,,All,,,,,,
1,USA,"104,741,283","+9,779","1,139,796",+121,"101,943,267","+22,011","1,658,220","3,122","312,842","3,404","1,161,762,758","3,469,966","334,805,269",North America,3,294,0,29,0.4,"4,953"
2,India,"44,683,862",,"530,750",,"44,151,315",,"1,797",N/A,"31,767",377,"916,685,932","651,689","1,406,631,776",Asia,31,"2,650",2,,,1
3,France,"39,559,127","+3,366","164,537",+20,"39,316,555","+4,307","78,035",869,"603,178","2,509","271,490,188","4,139,547","65,584,518",Europe,2,399,0,51,0.3,"1,190"
4,Germany,"37,893,892",,"166,660",,"37,508,200","+10,500","219,032",N/A,"451,744","1,987","122,332,384","1,458,359","83,883,596",Europe,2,503,1,,,"2,611"
5,Brazil,"36,917,623",,"697,620",,"36,032,982",,"187,021",N/A,"171,428","3,239","63,776,166","296,146","215,353,593",South America,6,309,3,,,868
6,Japan,"32,908,240","+28,615","70,377",+192,"21,624,881","+4,833","11,212,982",326,"262,040",560,"93,345,127","743,283","125,584,838",Asia,4,"1,784",1,228,2,"89,286"
7,S. Korea,"30,325,483","+13,504","33,697",+17,"29,975,076","+9,193","316,710",287,"590,796",656,"15,804,065","307,892","51,329,899",Asia,2,"1,523",3,263,0.3,"6,170"
8,Italy,"25,519,067",,"187,551",,"25,135,458",,"196,058",163,"423,463","3,112","266,620,812","4,424,304","60,262,770",Europe,2,321,0,,,"3,253"
9,UK,"24,293,752",,"204,898",,"24,047,239","+2,102","41,615",N/A,"354,664","2,991","522,526,476","7,628,357","68,497,907",Europe,3,334,0,,,608
10,Russia,"22,047,525","+12,392","395,484",+37,"21,417,631","+7,503","234,410",N/A,"151,211","2,712","273,400,000","1,875,095","145,805,947",Europe,7,369,1,85,0.3,"1,608"
11,Turkey,"17,042,722",,"101,492",,N/A,N/A,N/A,,"199,186","1,186","162,743,369","1,902,052","85,561,976",Asia,5,843,1,,,"1,819"
12,Spain,"13,748,918","+1,199","118,976",+36,"13,578,453","+1,281","51,489",231,"294,289","2,547","471,036,328","10,082,298","46,719,142",Europe,3,393,0,26,0.8,"1,102"
13,Vietnam,"11,526,640",+13,"43,186",,"10,614,654",+10,"868,800",3,"116,485",436,"85,826,548","867,342","98,953,541",Asia,9,"2,291",1,0.1,,"8,780"
14,Australia,"11,330,342","+2,491","19,070",+35,"11,294,919","+4,898","16,353",44,"434,632",732,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,367",0,96,1,627
15,Argentina,"10,040,329",,"130,437",,"9,897,350","+1,231","12,542",363,"218,219","2,835","35,716,069","776,264","46,010,234",South America,5,353,1,,,273
16,Taiwan,"9,773,627","+19,629","16,964",+70,"9,306,877","+21,033","449,786",,"409,134",710,"30,482,139","1,276,012","23,888,595",Asia,2,"1,408",1,822,3,"18,828"
17,Netherlands,"8,585,025",,"22,992",,"8,553,531",+793,"8,502",53,"498,797","1,336","25,984,435","1,509,718","17,211,447",Europe,2,749,1,,,494
18,Iran,"7,565,367",+114,"144,779",+4,"7,338,123",+64,"82,465",234,"87,946","1,683","55,034,937","639,771","86,022,837",Asia,11,594,2,1,0.05,959
19,Mexico,"7,400,848","+5,107","332,580",+59,"6,640,822","+3,325","427,446",N/A,"56,253","2,528","19,414,006","147,565","131,562,772",North America,18,396,7,39,0.4,"3,249"
20,Indonesia,"6,732,418",+239,"160,858",+3,"6,567,444",+275,"4,116",N/A,"24,119",576,"114,158,919","408,975","279,134,505",Asia,41,"1,735",2,0.9,0.01,15
21,Poland,"6,388,226","+1,179","118,775",+8,"5,335,940",,"933,511",696,"169,270","3,147","38,166,741","1,011,313","37,739,785",Europe,6,318,1,31,0.2,"24,735"
22,Colombia,"6,358,068",,"142,576",,"6,181,914",,"33,578",342,"123,427","2,768","36,951,507","717,327","51,512,762",South America,8,361,1,,,652
23,Austria,"5,812,695",+1,"21,773",,"5,754,729","+2,091","36,193",40,"641,103","2,401","211,273,524","23,302,116","9,066,710",Europe,2,416,0,0.1,,"3,992"
24,Greece,"5,723,715",,"35,822",,"5,672,479",,"15,414",115,"554,804","3,472","102,228,365","9,909,078","10,316,637",Europe,2,288,0,,,"1,494"
25,Portugal,"5,564,925",,"26,052",,"5,535,386",+156,"3,487",61,"548,778","2,569","45,931,864","4,529,515","10,140,570",Europe,2,389,0,,,344
26,Ukraine,"5,376,812",,"111,131",,"5,256,786",,"8,895",,"124,486","2,573","32,603,805","754,855","43,192,122",Europe,8,389,1,,,206
