#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"112,639,371","+58,402","1,513,964",+284,"105,890,388","+144,561","5,235,019","9,853",,,,,,North America,,,,,,
,Asia,"177,451,463","+315,393","1,456,806",+500,"169,057,802","+386,040","6,936,855","13,328",,,,,,Asia,,,,,,
,Europe,"218,851,288","+75,750","1,890,895",+420,"211,531,219","+335,517","5,429,174","9,422",,,,,,Europe,,,,,,
,South America,"63,088,569","+30,405","1,321,319",+137,"60,838,766","+101,211","928,484","10,576",,,,,,South America,,,,,,
,Oceania,"11,883,628","+27,067","18,251",+95,"11,543,886","+25,298","321,491",195,,,,,,Australia/Oceania,,,,,,
,Africa,"12,577,938","+1,094","257,164",+2,"11,920,429","+1,162","400,345",960,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"596,492,978","+508,111","6,458,414","+1,438","570,783,196","+993,789","19,251,368","44,334","76,524",828.6,,,,All,,,,,,
1,USA,"94,867,314","+51,568","1,063,072",+247,"90,158,082","+122,610","3,646,160","4,455",,,"1,093,573,310",,,North America,,,,,,
2,India,"44,284,135","+6,941","527,098",,"43,638,844",,"118,193",698,"31,435",374,"880,480,374","625,006","1,408,754,822",Asia,32,"2,673",2,5,,84
3,France,"34,240,336","+6,331","153,242",+113,"33,536,528","+58,573","550,566",869,"522,120","2,337","271,490,188","4,139,864","65,579,491",Europe,2,428,0,97,2,"8,395"
4,Brazil,"34,201,280","+23,040","681,828",+123,"33,087,797","+54,480","431,655","8,318","158,515","3,160","63,776,166","295,587","215,760,971",South America,6,316,3,107,0.6,"2,001"
5,Germany,"31,599,085",,"145,838",,"30,335,400","+117,700","1,117,847","1,406","374,612","1,729","122,332,384","1,450,269","84,351,506",Europe,3,578,1,,,"13,252"
6,UK,"23,420,826",,"186,087",,"23,040,291","+16,604","194,448",146,"341,205","2,711","522,526,476","7,612,391","68,641,567",Europe,3,369,0,,,"2,833"
7,Italy,"21,518,365","+8,941","174,172",+70,"20,490,170","+21,912","854,023",299,"357,012","2,890","240,116,727","3,983,785","60,273,522",Europe,3,346,0,148,1,"14,169"
