#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"96,251,969","+44,144","1,435,940",+736,"76,780,205","+150,922","18,035,824","8,349",,,,,,North America,,,,,,
,Asia,"135,203,201","+670,515","1,390,005","+1,582","116,607,311","+342,728","17,205,885","27,326",,,,,,Asia,,,,,,
,South America,"55,866,467","+51,368","1,285,075",+512,"51,101,721","+70,344","3,479,671","11,926",,,,,,South America,,,,,,
,Europe,"173,788,020","+836,652","1,760,484","+1,745","153,024,815","+615,210","19,002,721","11,046",,,,,,Europe,,,,,,
,Oceania,"4,943,172","+82,718","8,603",+47,"4,291,070","+19,880","643,499",152,,,,,,Australia/Oceania,,,,,,
,Africa,"11,685,320","+2,821","252,337",+39,"10,878,315","+4,337","554,668","1,416",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"477,738,870","+1,688,218","6,132,459","+4,661","412,684,143","+1,203,421","58,922,268","60,215","61,289",786.7,,,,All,,,,,,
1,USA,"81,553,447","+26,118","1,001,704",+486,"63,754,924","+131,758","16,796,819","2,725","243,918","2,996","976,540,187","2,920,733","334,347,663",North America,4,334,0,78,1,"50,238"
2,India,"43,016,149","+1,462","516,785",+82,"42,475,588",,"23,776","8,944","30,652",368,"784,952,800","559,329","1,403,383,978",Asia,33,"2,716",2,1,0.06,17
3,Brazil,"29,767,681","+37,690","658,367",+300,"28,407,457","+43,491","701,857","8,318","138,349","3,060","63,776,166","296,408","215,163,281",South America,7,327,3,175,1,"3,262"
4,France,"24,636,311","+148,635","141,443",+124,"22,817,001","+57,688","1,677,867","1,564","375,998","2,159","254,106,036","3,878,153","65,522,434",Europe,3,463,0,"2,268",2,"25,608"
5,UK,"20,613,817","+51,762","164,282",+159,"18,758,225","+27,658","1,691,310",302,"300,929","2,398","499,886,168","7,297,547","68,500,576",Europe,3,417,0,756,2,"24,690"
6,Germany,"19,741,719","+305,592","128,457",+261,"15,329,000","+207,900","4,284,262","2,494","234,335","1,525","104,701,826","1,242,816","84,245,647",Europe,4,656,1,"3,627",3,"50,854"
7,Russia,"17,690,008","+25,387","366,220",+418,"16,483,898","+66,476","839,890","2,300","121,129","2,508","273,400,000","1,872,060","146,042,306",Europe,8,399,1,174,3,"5,751"
8,Turkey,"14,760,331","+16,894","97,598",+77,"14,404,817","+19,553","257,916",975,"171,826","1,136","151,858,785","1,767,797","85,902,862",Asia,6,880,1,197,0.9,"3,002"
9,Italy,"14,153,098","+81,811","158,436",+182,"12,748,859","+63,553","1,245,803",447,"234,678","2,627","197,631,659","3,277,006","60,308,605",Europe,4,381,0,"1,357",3,"20,657"
10,Spain,"11,378,784",,"102,053",,"10,707,169",,"569,562",682,"243,209","2,181","471,036,328","10,067,893","46,785,988",Europe,4,458,0,,,"12,174"
11,S. Korea,"10,822,836","+395,589","13,902",+470,N/A,N/A,N/A,"1,081","210,786",271,"15,804,065","307,800","51,345,227",Asia,5,"3,693",3,"7,704",9,"191,632"
12,Argentina,"9,021,240","+1,580","127,780",+28,"8,827,814","+4,090","65,646",664,"196,496","2,783","35,209,764","766,923","45,910,441",South America,5,359,1,34,0.6,"1,430"
13,Vietnam,"8,599,751","+120,000","42,145",+70,"4,826,024","+164,754","3,731,582","3,650","87,000",426,"83,048,614","840,166","98,847,807",Asia,11,"2,345",1,"1,214",0.7,"37,751"
14,Netherlands,"7,665,726","+39,086","21,851",+15,"6,131,371","+34,649","1,512,504",151,"445,676","1,270","21,107,399","1,227,159","17,200,213",Europe,2,787,1,"2,272",0.9,"87,935"
15,Iran,"7,145,877","+1,345","139,865",+63,"6,842,103","+4,382","163,909","1,753","83,241","1,629","48,991,010","570,690","85,845,294",Asia,12,614,2,16,0.7,"1,909"
16,Japan,"6,189,816","+36,605","27,356",+110,"5,728,024","+56,967","434,436",891,"49,200",217,"42,372,009","336,796","125,809,201",Asia,20,"4,599",3,291,0.9,"3,453"
17,Colombia,"6,082,577",+351,"139,531",+23,"5,915,073",+495,"27,973",342,"117,385","2,693","33,766,171","651,637","51,817,422",South America,9,371,2,7,0.4,540
18,Indonesia,"5,986,830","+5,808","154,343",+122,"5,676,510","+18,272","155,977","2,771","21,496",554,"91,035,716","326,870","278,507,531",Asia,47,"1,804",3,21,0.4,560
19,Poland,"5,924,876","+8,994","114,626",+146,"5,269,997","+8,067","540,253",363,"156,846","3,034","35,279,889","933,944","37,775,174",Europe,6,330,1,238,4,"14,302"
20,Mexico,"5,640,305","+4,251","322,277",+158,"4,937,642","+3,888","380,386","4,798","42,968","2,455","15,475,238","117,891","131,266,967",North America,23,407,8,32,1,"2,898"
21,Ukraine,"4,949,283","+3,855","107,779",+55,N/A,N/A,N/A,177,"114,352","2,490","19,521,252","451,035","43,280,972",Europe,9,402,2,89,1,"18,102"
22,Australia,"4,122,142","+63,184","5,824",+35,"3,646,301",,"470,017",102,"158,485",224,"65,708,491","2,526,309","26,009,686",Australia/Oceania,6,"4,466",0,"2,429",1,"18,071"
23,Malaysia,"4,079,242","+24,316","34,664",+64,"3,796,975","+25,512","247,603",321,"123,313","1,048","54,258,550","1,640,197","33,080,501",Asia,8,954,1,735,2,"7,485"
24,Israel,"3,818,065","+3,430","10,455",,"3,734,564",,"73,046",301,"409,400","1,121","41,373,364","4,436,346","9,326,000",Asia,2,892,0,368,,"7,833"
25,Czechia,"3,769,667","+8,475","39,467",+12,"3,649,941","+3,838","80,259",104,"350,888","3,674","54,492,549","5,072,273","10,743,221",Europe,3,272,0,789,1,"7,471"
26,Belgium,"3,757,776","+16,162","30,635",+30,"3,481,607","+5,954","245,534",179,"321,822","2,624","32,547,492","2,787,424","11,676,549",Europe,3,381,0,"1,384",3,"21,028"
27,South Africa,"3,709,209","+2,120","99,932",+33,"3,595,512","+1,318","13,765",546,"61,211","1,649","23,676,087","390,713","60,597,103",Africa,16,606,3,35,0.5,227
28,Philippines,"3,675,821",+442,"58,771",+208,"3,572,477",+253,"44,573",289,"32,792",524,"28,781,758","256,764","112,094,015",Asia,30,"1,907",4,4,2,398
29,Austria,"3,627,093","+41,607","15,579",+49,"3,168,886","+39,882","442,628",233,"398,803","1,713","172,558,127","18,972,942","9,094,959",Europe,3,584,0,"4,575",5,"48,667"
30,Peru,"3,543,179",,"211,981",,N/A,N/A,N/A,568,"104,942","6,278","28,350,635","839,691","33,763,193",South America,10,159,1,,,"47,701"
31,Portugal,"3,458,727",,"21,408",,N/A,N/A,N/A,66,"340,913","2,110","39,624,193","3,905,604","10,145,471",Europe,3,474,0,,,"55,310"
32,Thailand,"3,450,980","+27,024","24,582",+82,"3,186,052","+23,721","240,346","1,496","49,228",351,"17,270,775","246,367","70,101,829",Asia,20,"2,852",4,385,1,"3,429"
33,Canada,"3,429,843","+9,551","37,360",+74,"3,260,385","+4,552","132,098",409,"89,523",975,"59,142,418","1,543,689","38,312,403",North America,11,"1,025",1,249,2,"3,448"
34,Chile,"3,426,147","+9,414","56,147",+155,"2,839,939","+18,364","530,061",735,"176,615","2,894","34,996,788","1,804,054","19,398,973",South America,6,346,1,485,8,"27,324"
35,Switzerland,"3,386,428","+13,378","13,635",+3,"2,693,876","+19,574","678,917",162,"386,416","1,556","20,493,186","2,338,419","8,763,693",Europe,3,643,0,"1,527",0.3,"77,469"
36,Greece,"2,884,100","+22,107","27,125",+42,"2,596,545","+18,948","260,430",344,"279,053","2,624","72,252,783","6,990,865","10,335,314",Europe,4,381,0,"2,139",4,"25,198"
37,Denmark,"2,883,937","+5,106","5,518",+32,"2,777,898","+13,477","100,521",20,"494,896",947,"126,636,126","21,731,322","5,827,355",Europe,2,"1,056",0,876,5,"17,250"
38,Romania,"2,832,024","+4,088","64,826",+33,"2,606,660",,"160,538",428,"148,924","3,409","21,892,597","1,151,240","19,016,536",Europe,7,293,1,215,2,"8,442"
39,Sweden,"2,481,736",,"18,155",,"2,416,719","+3,145","46,862",32,"243,122","1,779","18,382,831","1,800,863","10,207,790",Europe,4,562,1,,,"4,591"
40,Iraq,"2,317,128",+370,"25,138",+4,"2,277,125","+1,006","14,865",68,"55,464",602,"18,267,885","437,272","41,776,904",Asia,18,"1,662",2,9,0.10,356
41,Serbia,"1,964,129","+2,116","15,727",+9,"1,909,900","+1,629","38,502",39,"226,368","1,813","9,093,179","1,047,997","8,676,719",Europe,4,552,1,244,1,"4,437"
42,Bangladesh,"1,951,072",+92,"29,118",,"1,874,880","+1,114","47,074","1,264","11,647",174,"13,762,715","82,157","167,516,707",Asia,86,"5,753",12,0.5,,281
43,Hungary,"1,836,919","+2,651","45,220",+35,"1,689,460","+3,141","102,239",71,"190,986","4,702","11,040,273","1,147,867","9,618,077",Europe,5,213,1,276,4,"10,630"
44,Jordan,"1,689,314",,"14,003",,"1,668,852",,"6,459",276,"162,783","1,349","16,575,546","1,597,231","10,377,676",Asia,6,741,1,,,622
45,Slovakia,"1,666,482","+9,649","19,209",+24,"1,527,325","+12,042","119,948",203,"304,982","3,515","6,782,808","1,241,318","5,464,200",Europe,3,284,1,"1,766",4,"21,952"
46,Georgia,"1,644,711",+599,"16,688",+7,"1,608,441","+3,846","19,582",,"413,663","4,197","16,262,859","4,090,287","3,975,970",Asia,2,238,0,151,2,"4,925"
47,Pakistan,"1,523,072",+210,"30,333",,"1,484,676",+180,"8,063",445,"6,672",133,"27,268,079","119,450","228,280,137",Asia,150,"7,526",8,0.9,,35
48,Ireland,"1,413,798","+8,869","6,693",+8,"1,273,373","+3,275","133,732",53,"280,915","1,330","11,692,937","2,323,334","5,032,827",Europe,4,752,0,"1,762",2,"26,572"
49,Norway,"1,393,061","+3,026","2,339",,N/A,N/A,N/A,20,"253,547",426,"9,852,076","1,793,148","5,494,292",Europe,4,"2,349",1,551,,"236,931"
50,Kazakhstan,"1,304,961",+12,"13,656",,"1,285,329",+229,"5,976",528,"68,095",713,"11,575,012","604,007","19,163,698",Asia,15,"1,403",2,0.6,,312
51,Morocco,"1,162,764",+78,"16,056",+1,"1,146,137",+77,571,293,"30,872",426,"11,237,010","298,346","37,664,392",Africa,32,"2,346",3,2,0.03,15
52,Bulgaria,"1,131,065","+1,424","36,396",+21,"904,636","+2,624","190,033",241,"164,919","5,307","9,524,020","1,388,684","6,858,307",Europe,6,188,1,208,3,"27,708"
53,Hong Kong,"1,101,224","+13,074","6,770",+201,N/A,N/A,N/A,115,"144,864",891,"36,260,319","4,769,968","7,601,795",Asia,7,"1,123",0,"1,720",26,"142,232"
