#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"131,409,693","+2,591","1,674,645",+20,"126,864,448","+10,425","2,870,600","6,926",,,,,,North America,,,,,,
,Asia,"221,452,067",+108,"1,553,003",+1,"205,616,199",+553,"14,282,865","14,733",,,,,,Asia,,,,,,
,Europe,"253,184,533","+28,858","2,100,038",+107,"248,506,565","+28,775","2,577,930","4,521",,,,,,Europe,,,,,,
,South America,"69,791,773",,"1,365,551",,"66,648,277","+6,127","1,777,945","8,953",,,,,,South America,,,,,,
,Oceania,"14,825,435","+1,144","32,665",,"14,572,565",,"220,205",33,,,,,,Australia/Oceania,,,,,,
,Africa,"12,859,770",,"258,884",,"12,089,899",,"510,987",529,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"703,523,992","+32,701","6,984,801",+128,"674,298,659","+45,880","22,240,532","35,695","90,256",896.1,,,,All,,,,,,
1,USA,"111,367,209","+2,591","1,199,031",+20,"109,053,249","+9,165","1,114,929","1,771","332,633","3,581","1,186,742,917","3,544,577","334,805,269",North America,3,279,0,8,0.06,"3,330"
2,India,"45,028,268",+105,"533,473",+1,N/A,N/A,N/A,N/A,"32,011",379,"935,879,495","665,334","1,406,631,776",Asia,31,"2,637",2,0.07,,0.6
3,France,"40,138,560",,"167,642",,"39,970,918",,0,,"612,013","2,556","271,490,188","4,139,547","65,584,518",Europe,2,391,0,,,
4,Germany,"38,817,958",,"182,375",,"38,240,600",,"394,983",N/A,"462,760","2,174","122,332,384","1,458,359","83,883,596",Europe,2,460,1,,,"4,709"
5,Brazil,"38,407,327",,"709,765",,"36,249,161",,"1,448,401",N/A,"178,345","3,296","63,776,166","296,146","215,353,593",South America,6,303,3,,,"6,726"
6,S. Korea,"34,571,873",,"35,934",,"34,535,939",,0,,"673,523",700,"15,804,065","307,892","51,329,899",Asia,1,"1,428",3,,,
7,Japan,"33,803,572",,"74,694",,N/A,N/A,N/A,N/A,"269,169",595,"100,414,883","799,578","125,584,838",Asia,4,"1,681",1,,,"95,582"
8,Italy,"26,716,804",,"196,257",,"26,347,863",,"172,684",67,"443,338","3,257","280,238,086","4,650,269","60,262,770",Europe,2,307,0,,,"2,866"
9,UK,"24,898,914",,"232,112",,"24,655,170",+456,"11,632",N/A,"363,499","3,389","522,526,476","7,628,357","68,497,907",Europe,3,295,0,,,170
10,Russia,"23,957,146","+28,257","402,264",+106,"23,370,779","+27,469","184,103",N/A,"164,308","2,759","273,400,000","1,875,095","145,805,947",Europe,6,362,1,194,0.7,"1,263"
