#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"40,149,358","+16,478","907,196",+632,"33,255,979","+39,582","5,986,183","12,362",,,,,,North America,,,,,,
,Asia,"53,378,477","+130,236","739,680","+4,121","50,391,379","+192,193","2,247,418","27,501",,,,,,Asia,,,,,,
,South America,"30,558,841","+141,626","941,341","+3,649","27,626,746","+105,900","1,990,754","32,306",,,,,,South America,,,,,,
,Europe,"47,149,168","+36,493","1,085,732",+757,"44,457,115","+52,596","1,606,321","10,629",,,,,,Europe,,,,,,
,Africa,"5,070,849","+19,291","134,732",+282,"4,535,919","+9,082","400,198","2,662",,,,,,Africa,,,,,,
,Oceania,"70,106",+52,"1,254",,"67,358",+26,"1,494",11,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"176,377,520","+344,176","3,809,950","+9,441","160,335,202","+399,379","12,232,368","85,471","22,628",488.8,,,,All,,,,,,
1,USA,"34,314,633","+8,187","615,034",+302,"28,381,499","+35,175","5,318,100","4,861","103,098","1,848","493,874,811","1,483,848","332,833,770",North America,10,541,1,25,0.9,"15,978"
2,India,"29,424,006","+65,973","370,168","+3,071","28,015,044","+113,356","1,038,794","8,944","21,126",266,"376,232,162","270,128","1,392,790,451",Asia,47,"3,763",4,47,2,746
3,Brazil,"17,376,998","+75,778","486,358","+2,008","15,761,177","+42,584","1,129,463","8,318","81,207","2,273","50,245,852","234,811","213,984,390",South America,12,440,4,354,9,"5,278"
4,France,"5,737,810","+3,972","110,407",+34,"5,493,293","+9,604","134,110","2,110","87,721","1,688","88,620,224","1,354,844","65,409,895",Europe,11,592,1,61,0.5,"2,050"
5,Turkey,"5,325,435","+6,076","48,668",+75,"5,198,057","+5,112","78,710",973,"62,509",571,"56,789,542","666,590","85,194,096",Asia,16,"1,751",2,71,0.9,924
6,Russia,"5,193,964","+13,510","126,073",+399,"4,792,169","+9,986","275,722","2,300","35,577",864,"142,300,000","974,700","145,993,575",Europe,28,"1,158",1,93,3,"1,889"
7,UK,"4,558,494","+7,738","127,896",+12,"4,286,165","+1,432","144,433",158,"66,818","1,875","193,264,021","2,832,849","68,222,484",Europe,15,533,0,113,0.2,"2,117"
8,Italy,"4,243,482","+1,723","126,976",+52,"3,954,097","+4,500","162,409",574,"70,282","2,103","68,470,425","1,134,033","60,377,804",Europe,14,476,1,29,0.9,"2,690"
9,Argentina,"4,111,147","+18,057","85,075",+447,"3,695,288","+26,616","330,784","7,895","90,183","1,866","15,152,696","332,393","45,586,681",South America,11,536,3,396,10,"7,256"
10,Spain,"3,733,600",,"80,501",,"3,509,730",,"143,369",966,"79,826","1,721","51,240,666","1,095,544","46,771,885",Europe,13,581,1,,,"3,065"
11,Colombia,"3,724,705","+29,998","95,192",+577,"3,457,117","+22,008","172,396","8,155","72,474","1,852","18,114,673","352,468","51,393,873",South America,14,540,3,584,11,"3,354"
12,Germany,"3,722,295","+1,484","90,456",+58,"3,573,600","+4,600","58,239","1,598","44,294","1,076","62,263,057","740,902","84,036,849",Europe,23,929,1,18,0.7,693
13,Iran,"3,020,522","+7,444","81,911",+115,"2,640,281","+15,479","298,330","3,483","35,533",964,"21,435,900","252,172","85,005,237",Asia,28,"1,038",4,88,1,"3,510"
14,Poland,"2,877,243",+239,"74,562",+47,"2,648,207",+519,"154,474",313,"76,103","1,972","16,522,649","437,021","37,807,440",Europe,13,507,2,6,1,"4,086"
