#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"115,710,712","+12,199","1,533,392",+98,"110,187,491","+47,131","3,989,829","8,478",,,,,,North America,,,,,,
,Asia,"188,093,806","+136,865","1,476,307",+276,"181,873,860","+213,944","4,743,639","11,192",,,,,,Asia,,,,,,
,Europe,"224,732,514","+78,374","1,915,488",+231,"218,855,135","+159,327","3,961,891","8,955",,,,,,Europe,,,,,,
,South America,"63,966,008","+8,643","1,328,351",+60,"62,188,443","+49,420","449,214","10,304",,,,,,South America,,,,,,
,Oceania,"12,304,383","+2,543","20,460",+8,"12,120,727","+1,474","163,196",108,,,,,,Australia/Oceania,,,,,,
,Africa,"12,635,823",+706,"257,553",+19,"11,981,421",+301,"396,849","1,018",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"617,443,967","+239,330","6,531,566",+692,"597,207,783","+471,597","13,704,618","40,055","79,212",837.9,,,,All,,,,,,
1,USA,"97,537,005","+11,412","1,078,802",+84,"94,011,031","+41,142","2,447,172","3,275","291,143","3,220","1,111,158,010","3,316,747","335,014,373",North America,3,311,0,34,0.3,"7,305"
2,India,"44,540,727","+1,681","528,355",,"43,962,664",,"49,708",698,"31,589",375,"891,577,185","632,318","1,410,014,192",Asia,32,"2,669",2,1,,35
3,France,"34,921,603","+5,219","154,743",+58,"34,355,276","+27,345","411,584",869,"532,399","2,359","271,490,188","4,139,020","65,592,869",Europe,2,424,0,80,0.9,"6,275"
4,Brazil,"34,636,731","+6,972","685,482",+60,"33,750,459","+44,228","200,790","8,318","160,429","3,175","63,776,166","295,395","215,901,119",South America,6,315,3,32,0.3,930
5,Germany,"32,680,355",,"148,933",,"31,949,200","+45,800","582,222","1,406","387,317","1,765","122,332,384","1,449,842","84,376,328",Europe,3,567,1,,,"6,900"
6,S. Korea,"24,413,873","+19,407","27,867",+39,"23,300,069","+81,453","1,085,937",508,"475,286",543,"15,804,065","307,671","51,366,736",Asia,2,"1,843",3,378,0.8,"21,141"
7,UK,"23,585,305",,"189,484",,"23,303,056","+5,148","92,765",146,"343,436","2,759","522,526,476","7,608,727","68,674,627",Europe,3,362,0,,,"1,351"
8,Italy,"22,169,273","+8,257","176,609",+31,"21,565,442","+9,058","427,222",151,"367,861","2,931","244,965,453","4,064,785","60,265,295",Europe,3,341,0,137,0.5,"7,089"
9,Japan,"20,699,467","+63,620","43,754",+82,"19,788,608","+71,641","867,105",300,"164,778",348,"75,155,424","598,273","125,620,677",Asia,6,"2,871",2,506,0.7,"6,903"
10,Russia,"20,488,583","+49,488","386,136",+91,"19,425,631","+38,595","676,816","2,300","140,263","2,643","273,400,000","1,871,669","146,072,806",Europe,7,378,1,339,0.6,"4,633"
11,Turkey,"16,852,382",,"101,068",,"16,715,074","+4,598","36,240",975,"195,172","1,170","162,743,369","1,884,772","86,346,461",Asia,5,854,1,,,420
12,Spain,"13,384,876",,"113,725",,"13,189,537",,"81,614",339,"286,033","2,430","471,036,328","10,065,994","46,794,815",Europe,3,411,0,,,"1,744"
13,Vietnam,"11,460,227","+1,778","43,141",+2,"10,579,588",+559,"837,498",93,"115,438",435,"85,826,548","864,527","99,275,703",Asia,9,"2,301",1,18,0.02,"8,436"
14,Australia,"10,159,613","+1,168","14,764",+5,"10,064,797",,"80,052",53,"388,449",564,"78,815,163","3,013,464","26,154,337",Australia/Oceania,3,"1,771",0,45,0.2,"3,061"
15,Argentina,"9,703,938",,"129,855",,"9,545,559","+2,833","28,524",308,"210,438","2,816","35,716,069","774,532","46,113,074",South America,5,355,1,,,619
16,Netherlands,"8,405,580",,"22,626",,"8,350,335","+1,435","32,619",31,"488,166","1,314","21,107,399","1,225,842","17,218,701",Europe,2,761,1,,,"1,894"
17,Iran,"7,543,548",+726,"144,319",+18,"7,321,458",+517,"77,771",249,"87,339","1,671","53,905,794","624,119","86,371,064",Asia,11,598,2,8,0.2,900
18,Mexico,"7,070,902",+550,"329,899",+1,"6,339,543","+2,273","401,460","4,798","53,596","2,501","18,333,521","138,965","131,929,058",North America,19,400,7,4,0.01,"3,043"
19,Indonesia,"6,410,426","+1,620","157,915",+23,"6,226,446","+3,390","26,065","2,771","22,901",564,"107,942,059","385,616","279,921,230",Asia,44,"1,773",3,6,0.08,93
20,Colombia,"6,305,562",,"141,746",,"6,132,645",,"31,171",342,"121,069","2,722","36,469,553","700,226","52,082,511",South America,8,367,1,,,598
21,Poland,"6,245,370",+720,"117,351",,"5,335,950",,"792,069","2,782","165,418","3,108","37,166,399","984,411","37,754,979",Europe,6,322,1,19,,"20,979"
22,Taiwan,"5,998,860","+28,449","10,579",+31,"5,262,858","+31,406","725,423",,"250,871",442,"25,369,659","1,060,955","23,912,086",Asia,4,"2,260",1,"1,190",1,"30,337"
23,Portugal,"5,461,888",+948,"24,966",+4,"5,368,268","+2,579","68,654",61,"539,127","2,464","44,824,531","4,424,495","10,130,994",Europe,2,406,0,94,0.4,"6,777"
24,Ukraine,"5,096,397",,"108,955",,"4,945,784","+1,633","41,658",177,"118,100","2,525","19,521,252","452,371","43,153,149",Europe,8,396,2,,,965
25,Austria,"5,027,739","+3,626","20,677",,"4,953,814","+3,732","53,248",47,"551,285","2,267","196,767,219","21,575,251","9,120,043",Europe,2,441,0,398,,"5,839"
26,Greece,"4,838,811",,"33,829",,"4,780,817","+4,832","24,165",115,"469,307","3,281","92,282,015","8,950,262","10,310,538",Europe,2,305,0,,,"2,344"
27,Malaysia,"4,820,197","+1,307","36,317",+5,"4,758,797","+1,830","25,083",55,"144,823","1,091","64,302,983","1,931,989","33,283,307",Asia,7,916,1,39,0.2,754
28,DPRK,"4,772,813",,74,,"4,772,739",,0,,"183,368",3,,,"26,028,642",Asia,5,"351,738",,,,
29,Thailand,"4,673,629",+242,"32,643",+11,"4,632,640","+1,105","8,346","1,496","66,588",465,"17,270,775","246,067","70,187,248",Asia,15,"2,150",4,3,0.2,119
30,Israel,"4,651,777","+1,482","11,681",,"4,631,348","+1,202","8,748",101,"498,797","1,253","41,373,364","4,436,346","9,326,000",Asia,2,798,0,159,,938
31,Chile,"4,587,152","+1,602","60,923",,"4,511,362",,"14,867",131,"235,491","3,128","44,767,596","2,298,233","19,479,134",South America,4,320,0,82,,763
32,Belgium,"4,511,590",,"32,625",,"4,434,851","+1,381","44,114",52,"385,568","2,788","35,440,277","3,028,783","11,701,161",Europe,3,359,0,,,"3,770"
33,Canada,"4,216,141",,"44,740",,"4,097,405","+3,269","73,996",99,"109,584","1,163","64,759,986","1,683,211","38,474,069",North America,9,860,1,,,"1,923"
34,Peru,"4,132,687",,"216,309",,"3,900,959","+1,345","15,419",162,"121,593","6,364","34,842,182","1,025,135","33,987,882",South America,8,157,1,,,454
35,Czechia,"4,074,269",+300,"40,956",+1,"4,017,354","+2,085","15,959",18,"378,899","3,809","56,103,973","5,217,563","10,752,908",Europe,3,263,0,28,0.09,"1,484"
36,Switzerland,"4,053,996",,"14,171",,"3,989,409","+2,519","50,416",47,"460,964","1,611","22,207,189","2,525,093","8,794,602",Europe,2,621,0,,,"5,733"
