#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"33,791,318","+75,599","767,349","+3,274","23,599,112","+108,720","9,424,857","20,925",,,,,,North America,,,
,Asia,"25,230,682","+80,071","400,673",+820,"23,703,008","+66,673","1,127,001","21,964",,,,,,Asia,,,
,South America,"18,221,082","+92,780","472,811","+2,348","16,496,477","+77,751","1,251,794","18,996",,,,,,South America,,,
,Europe,"34,489,277","+166,801","823,542","+3,648","24,103,060","+68,421","9,562,675","25,698",,,,,,Europe,,,
,Africa,"3,952,922","+9,530","104,789",+227,"3,516,073","+10,702","332,060","2,484",,,,,,Africa,,,
,Oceania,"51,331",+16,"1,091",,"34,308",+15,"15,932",2,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"115,737,333","+424,797","2,570,270","+10,317","91,452,744","+332,282","21,714,319","90,069","14,848",329.7,,,,All,,,
1,USA,"29,450,962","+62,355","531,459","+2,137","20,007,730","+98,580","8,911,773","14,404","88,628","1,599","363,241,855","1,093,117","332,299,143",North America,11,625,1
2,India,"11,156,748","+17,425","157,471",+86,"10,824,233","+14,071","175,044","8,944","8,032",113,"217,618,057","156,667","1,389,049,380",Asia,125,"8,821",6
3,Brazil,"10,722,221","+74,376","259,402","+1,840","9,591,590","+64,417","871,229","8,318","50,205","1,215","28,600,000","133,915","213,568,068",South America,20,823,7
4,Russia,"4,278,750","+10,535","87,348",+452,"3,853,734","+15,694","337,668","2,300","29,311",598,"111,800,000","765,877","145,976,365",Europe,34,"1,671",1
5,UK,"4,194,785","+6,385","123,783",+315,"3,005,720",,"1,065,282","1,709","61,575","1,817","92,253,379","1,354,192","68,124,277",Europe,16,550,1
6,France,"3,810,316","+26,788","87,542",+322,"261,289","+1,396","3,461,485","3,637","58,288","1,339","53,548,191","819,154","65,370,152",Europe,17,747,1
7,Spain,"3,136,321","+6,137","70,247",+446,"2,722,304",,"343,770","2,709","67,063","1,502","39,313,189","840,620","46,766,905",Europe,15,666,1
8,Italy,"2,976,274","+20,884","98,635",+347,"2,440,218","+14,068","437,421","2,411","49,274","1,633","40,998,387","678,756","60,402,241",Europe,20,612,1
9,Turkey,"2,734,836","+11,520","28,771",+65,"2,593,264","+7,191","112,801","1,224","32,196",339,"33,578,861","395,307","84,943,797",Asia,31,"2,952",3
10,Germany,"2,472,896","+10,835","71,711",+386,"2,274,400","+9,800","126,785","2,848","29,452",854,"43,950,029","523,444","83,963,113",Europe,34,"1,171",2
11,Colombia,"2,262,646","+3,047","60,082",+110,"2,160,555","+4,498","42,009","2,240","44,154","1,172","11,568,895","225,760","51,244,298",South America,23,853,4
12,Argentina,"2,126,531","+7,855","52,453",+261,"1,921,589","+4,653","152,489","3,521","46,765","1,154","7,565,413","166,374","45,472,346",South America,21,867,6
13,Mexico,"2,097,194","+7,913","187,187","+1,035","1,645,312","+5,369","264,695","4,798","16,153","1,442","5,493,439","42,311","129,835,517",North America,62,694,24
14,Poland,"1,735,406","+15,698","44,360",+309,"1,441,479","+3,447","249,567","1,583","45,887","1,173","10,008,084","264,632","37,818,835",Europe,22,853,4
15,Iran,"1,656,699","+8,525","60,353",+86,"1,413,717","+6,872","182,629","3,747","19,558",712,"11,032,310","130,238","84,708,574",Asia,51,"1,404",8
16,South Africa,"1,516,262","+1,447","50,366",+95,"1,434,772","+1,452","31,124",546,"25,353",842,"9,114,026","152,392","59,806,493",Africa,39,"1,187",7
17,Ukraine,"1,364,705","+7,235","26,397",+185,"1,182,036","+5,118","156,272",177,"31,331",606,"6,983,925","160,339","43,557,326",Europe,32,"1,650",6
18,Indonesia,"1,353,834","+6,808","36,721",+203,"1,169,916","+9,053","147,197",,"4,915",133,"10,868,049","39,455","275,451,098",Asia,203,"7,501",25
