#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"118,382,284","+7,096","1,557,744",+13,"113,839,116","+14,114","2,985,424","7,833",,,,,,North America,,,,,,
,Asia,"195,762,868","+177,719","1,492,407",+295,"188,434,486","+160,409","5,835,975","9,239",,,,,,Asia,,,,,,
,Europe,"235,917,843","+17,714","1,951,030",+94,"229,911,725","+96,558","4,055,088","7,643",,,,,,Europe,,,,,,
,South America,"64,612,588","+11,873","1,333,975",+60,"62,928,054","+6,311","350,559","10,122",,,,,,South America,,,,,,
,Oceania,"12,741,776","+2,993","21,832",+11,"12,512,313",,"207,631",115,,,,,,Australia/Oceania,,,,,,
,Africa,"12,687,097",+828,"257,967",,"12,009,217",+215,"419,913",842,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"640,105,177","+218,223","6,614,970",+473,"619,635,617","+277,607","13,854,590","35,794","82,120",848.6,,,,All,,,,,,
1,USA,"99,895,148","+4,642","1,100,124",+3,"97,408,118","+10,912","1,386,906","2,649","298,368","3,286","1,134,257,006","3,387,811","334,805,269",North America,3,304,0,14,0.01,"4,142"
2,India,"44,666,020",+377,"530,528",,"44,122,562",,"12,930",698,"31,754",377,"902,386,407","641,523","1,406,631,776",Asia,31,"2,651",2,0.3,,9
3,France,"37,100,018","+5,577","157,704",,"36,442,117","+31,437","500,197",869,"565,683","2,405","271,490,188","4,139,547","65,584,518",Europe,2,416,0,85,,"7,627"
4,Germany,"36,033,394",,"155,588",,"34,914,900","+21,600","962,906","1,406","429,564","1,855","122,332,384","1,458,359","83,883,596",Europe,2,539,1,,,"11,479"
5,Brazil,"34,954,680","+5,262","688,735",+30,"34,115,188",,"150,757","8,318","162,313","3,198","63,776,166","296,146","215,353,593",South America,6,313,3,24,0.1,700
6,S. Korea,"26,145,764","+54,225","29,617",+46,"25,325,779","+43,674","790,368",371,"509,367",577,"15,804,065","307,892","51,329,899",Asia,2,"1,733",3,"1,056",0.9,"15,398"
7,UK,"23,954,192",,"195,530",,"23,634,170","+6,427","124,492",146,"349,707","2,855","522,526,476","7,628,357","68,497,907",Europe,3,350,0,,,"1,817"
8,Italy,"23,823,192",,"179,985",,"23,224,653",,"418,554",203,"395,322","2,987","254,586,854","4,224,613","60,262,770",Europe,3,335,0,,,"6,945"
9,Japan,"23,109,816","+79,486","47,512",+95,"20,555,300","+10,547","2,507,004",224,"184,018",378,"79,118,302","629,999","125,584,838",Asia,5,"2,643",2,633,0.8,"19,963"
10,Russia,"21,494,588","+5,514","390,964",+62,"20,896,445","+5,717","207,179","2,300","147,419","2,681","273,400,000","1,875,095","145,805,947",Europe,7,373,1,38,0.4,"1,421"
11,Turkey,"16,976,729",,"101,327",,"16,867,227","+48,792","8,175",,"198,414","1,184","162,743,369","1,902,052","85,561,976",Asia,5,844,1,,,96
12,Spain,"13,551,539",,"115,357",,"13,335,434",,"100,748",339,"290,064","2,469","471,036,328","10,082,298","46,719,142",Europe,3,405,0,,,"2,156"
13,Vietnam,"11,508,447",+277,"43,166",,"10,605,867",+198,"859,414",68,"116,302",436,"85,826,548","867,342","98,953,541",Asia,9,"2,292",1,3,,"8,685"
14,Australia,"10,479,214","+2,993","15,870",+11,"10,364,130",,"99,214",60,"401,983",609,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,643",0,115,0.4,"3,806"
15,Argentina,"9,720,232",,"130,003",,"9,585,461",,"4,768",246,"211,262","2,826","35,716,069","776,264","46,010,234",South America,5,354,1,,,104
16,Netherlands,"8,528,515",,"22,870",,"8,445,820",,"59,825",46,"495,514","1,329","25,984,435","1,509,718","17,211,447",Europe,2,753,1,,,"3,476"
17,Taiwan,"8,015,698","+19,224","13,501",+60,"7,436,680","+35,266","565,517",,"335,545",565,"28,108,451","1,176,647","23,888,595",Asia,3,"1,769",1,805,3,"23,673"
18,Iran,"7,558,893",+81,"144,610",+1,"7,333,879",+136,"80,404",77,"87,871","1,681","54,420,785","632,632","86,022,837",Asia,11,595,2,0.9,0.01,935
19,Mexico,"7,116,424",,"330,430",,"6,388,288",,"397,706","4,798","54,091","2,512","18,657,400","141,814","131,562,772",North America,18,398,7,,,"3,023"
20,Indonesia,"6,556,627","+6,179","159,068",+33,"6,348,259","+4,739","49,300","2,771","23,489",570,"111,225,464","398,465","279,134,505",Asia,43,"1,755",3,22,0.1,177
21,Poland,"6,346,228",+73,"118,210",,"5,335,940",,"892,078","1,530","168,158","3,132","37,703,501","999,039","37,739,785",Europe,6,319,1,2,,"23,638"
22,Colombia,"6,311,359",,"141,862",,"6,138,831",,"30,666",342,"122,520","2,754","36,791,759","714,226","51,512,762",South America,8,363,1,,,595
23,Portugal,"5,531,172",,"25,339",,"5,482,408","+1,760","23,425",61,"545,450","2,499","45,059,939","4,443,531","10,140,570",Europe,2,400,0,,,"2,310"
24,Austria,"5,488,376","+3,823","21,090",+8,"5,425,561","+4,708","41,725",47,"605,333","2,326","201,543,033","22,228,905","9,066,710",Europe,2,430,0,422,0.9,"4,602"
25,Ukraine,"5,312,632",,"110,186",,"5,176,405","+2,415","26,041",,"123,000","2,551","32,603,805","754,855","43,192,122",Europe,8,392,1,,,603
26,Greece,"5,250,288",,"33,888",,"5,155,002","+7,670","61,398",115,"508,915","3,285","98,273,331","9,525,714","10,316,637",Europe,2,304,0,,,"5,951"
27,Malaysia,"4,946,583","+2,882","36,546",+9,"4,878,828","+4,651","31,209",84,"149,078","1,101","65,826,367","1,983,853","33,181,072",Asia,7,908,1,87,0.3,941
28,Chile,"4,832,838","+6,604","61,983",+30,"4,750,223","+5,533","20,632",140,"251,054","3,220","46,545,203","2,417,908","19,250,195",South America,4,311,0,343,2,"1,072"
29,DPRK,"4,772,813",,74,,"4,772,739",,0,,"183,636",3,,,"25,990,679",Asia,5,"351,225",,,,
30,Thailand,"4,695,207",,"32,995",,"4,649,509",,"12,703","1,496","67,000",471,"17,270,775","246,450","70,078,203",Asia,15,"2,124",4,,,181
31,Israel,"4,694,845",,"11,788",,"4,673,641",,"9,416",24,"503,415","1,264","41,373,364","4,436,346","9,326,000",Asia,2,791,0,,,"1,010"
32,Belgium,"4,622,723",,"32,976",,"4,549,905",,"39,842",50,"396,179","2,826","36,005,731","3,085,779","11,668,278",Europe,3,354,0,,,"3,415"
33,Canada,"4,357,478",,"46,710",,"4,246,563","+3,200","64,205",99,"113,510","1,217","65,873,060","1,715,962","38,388,419",North America,9,822,1,,,"1,673"
34,Switzerland,"4,256,095",,"14,275",,"4,139,776","+6,513","102,044",69,"485,100","1,627","22,792,281","2,597,814","8,773,637",Europe,2,615,0,,,"11,631"
35,Peru,"4,169,751",,"217,172",,"3,938,932",+775,"13,647",34,"123,789","6,447","35,974,387","1,067,990","33,684,208",South America,8,155,1,,,405
36,Czechia,"4,165,131",+524,"41,710",+1,"4,119,338",+993,"4,083",20,"387,931","3,885","56,537,165","5,265,745","10,736,784",Europe,3,257,0,49,0.09,380
37,South Africa,"4,033,182",+464,"102,371",,"3,912,506",,"18,305",192,"66,383","1,685","26,473,049","435,726","60,756,135",Africa,15,593,2,8,,301
38,Philippines,"4,016,401","+1,135","64,382",+27,"3,934,344",+621,"17,675",125,"35,698",572,"33,323,944","296,189","112,508,994",Asia,28,"1,748",3,10,0.2,157
39,Romania,"3,291,589",+241,"67,236",+5,"3,218,602",+433,"5,751",100,"172,956","3,533","25,598,458","1,345,069","19,031,335",Europe,6,283,1,13,0.3,302
40,Denmark,"3,141,109",,"7,434",,"3,128,313",,"5,362",1,"538,327","1,274","128,708,583","22,058,215","5,834,950",Europe,2,785,0,,,919
41,Sweden,"2,618,688",,"20,825",,"2,584,046",+604,"13,817",18,"256,258","2,038","19,091,622","1,868,253","10,218,971",Europe,4,491,1,,,"1,352"
42,Iraq,"2,461,857",,"25,361",,"2,435,999",,497,21,"58,386",601,"19,377,732","459,570","42,164,965",Asia,17,"1,663",2,,,12
43,Serbia,"2,412,750",+452,"17,308",+5,"2,381,597","+1,213","13,845",27,"278,833","2,000","11,475,323","1,326,165","8,653,016",Europe,4,500,1,52,0.6,"1,600"
44,Hungary,"2,153,564",,"48,111",,"2,082,525",,"22,928",18,"224,183","5,008","11,394,556","1,186,160","9,606,259",Europe,4,200,1,,,"2,387"
