#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"123,239,817","+2,908","1,595,736",+2,"118,159,712","+7,948","3,484,369","8,810",,,,,,North America,,,,,,
,Asia,"212,549,941","+95,688","1,527,910",+347,"197,009,684","+102,082","14,012,347","16,034",,,,,,Asia,,,,,,
,Europe,"244,696,292","+11,815","2,004,882",+61,"240,300,578","+15,422","2,390,832","6,550",,,,,,Europe,,,,,,
,South America,"67,678,975","+1,638","1,346,895",+27,"65,714,865","+8,416","617,215","10,239",,,,,,South America,,,,,,
,Oceania,"13,877,644",,"25,205",,"13,704,957",+3,"147,482",77,,,,,,Australia/Oceania,,,,,,
,Africa,"12,771,801",+149,"258,487",,"12,057,374",+17,"455,940",547,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"674,815,191","+112,198","6,759,130",+437,"646,947,876","+133,888","21,108,185","42,257","86,572",867.1,,,,All,,,,,,
1,USA,"104,114,647","+2,900","1,132,256",+2,"101,199,233","+5,534","1,783,158","3,644","310,971","3,382","1,159,352,643","3,462,767","334,805,269",North America,3,296,0,9,0.01,"5,326"
2,India,"44,682,639",,"530,740",,"44,150,057",,"1,842",698,"31,766",377,"914,981,222","650,477","1,406,631,776",Asia,31,"2,650",2,,,1
3,France,"39,516,469","+3,802","164,080",,"39,245,349","+1,702","107,040",869,"602,527","2,502","271,490,188","4,139,547","65,584,518",Europe,2,400,0,58,,"1,632"
4,Germany,"37,739,472",,"165,441",,"37,328,400","+3,200","245,631","1,281","449,903","1,972","122,332,384","1,458,359","83,883,596",Europe,2,507,1,,,"2,928"
5,Brazil,"36,809,608",,"696,809",,"35,812,908",,"299,891","8,318","170,926","3,236","63,776,166","296,146","215,353,593",South America,6,309,3,,,"1,393"
6,Japan,"32,464,361","+44,729","67,639",+251,"21,552,255","+7,388","10,844,467",522,"258,505",539,"90,589,390","721,340","125,584,838",Asia,4,"1,857",1,356,2,"86,352"
7,S. Korea,"30,149,601","+18,871","33,390",+29,"29,620,729","+54,314","495,482",420,"587,369",650,"15,804,065","307,892","51,329,899",Asia,2,"1,537",3,368,0.6,"9,653"
8,Italy,"25,453,789",,"186,833",,"25,014,986",,"251,970",205,"422,380","3,100","265,478,247","4,405,344","60,262,770",Europe,2,323,0,,,"4,181"
9,UK,"24,274,361",,"204,171",,"24,003,215",,"66,975",146,"354,381","2,981","522,526,476","7,628,357","68,497,907",Europe,3,335,0,,,978
10,Russia,"21,938,421","+6,941","394,984",+40,"21,339,316","+3,612","204,121","2,300","150,463","2,709","273,400,000","1,875,095","145,805,947",Europe,7,369,1,48,0.3,"1,400"
11,Turkey,"17,042,722",,"101,492",,N/A,N/A,N/A,,"199,186","1,186","162,743,369","1,902,052","85,561,976",Asia,5,843,1,,,"1,819"
12,Spain,"13,731,478",,"118,434",,"13,557,699",,"55,345",231,"293,915","2,535","471,036,328","10,082,298","46,719,142",Europe,3,394,0,,,"1,185"
13,Vietnam,"11,526,408",+13,"43,186",,"10,612,444",+6,"870,778",1,"116,483",436,"85,826,548","867,342","98,953,541",Asia,9,"2,291",1,0.1,,"8,800"
14,Australia,"11,295,446",,"18,615",,"11,235,771",,"41,060",49,"433,294",714,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,400",0,,,"1,575"
15,Argentina,"10,032,709",,"130,394",,"9,862,576","+5,855","39,739",363,"218,054","2,834","35,716,069","776,264","46,010,234",South America,5,353,1,,,864
16,Taiwan,"9,483,267","+27,350","16,246",+22,"9,056,267","+17,284","410,754",,"396,979",680,"30,092,110","1,259,685","23,888,595",Asia,3,"1,470",1,"1,145",0.9,"17,195"
17,Netherlands,"8,581,421",,"22,989",,"8,545,357","+1,219","13,075",53,"498,588","1,336","25,984,435","1,509,718","17,211,447",Europe,2,749,1,,,760
18,Iran,"7,564,146",+100,"144,747",+3,"7,337,433",+54,"81,966",224,"87,932","1,683","54,420,785","632,632","86,022,837",Asia,11,594,2,1,0.03,953
19,Mexico,"7,358,593",,"332,087",,"6,592,536",,"433,970","4,798","55,932","2,524","19,331,506","146,938","131,562,772",North America,18,396,7,,,"3,299"
20,Indonesia,"6,729,573",+165,"160,803",+1,"6,564,335",+199,"4,435","2,771","24,109",576,"114,158,919","408,975","279,134,505",Asia,41,"1,736",2,0.6,,16
21,Poland,"6,378,349",+50,"118,715",,"5,335,940",,"923,694",696,"169,009","3,146","38,106,397","1,009,714","37,739,785",Europe,6,318,1,1,,"24,475"
22,Colombia,"6,356,309",,"142,486",,"6,179,501",,"34,322",342,"123,393","2,766","36,951,507","717,327","51,512,762",South America,8,362,1,,,666
23,Austria,"5,772,280",,"21,661",,"5,723,204",,"27,415",36,"636,645","2,389","211,273,524","23,302,116","9,066,710",Europe,2,419,0,,,"3,024"
24,Greece,"5,708,301",,"35,630",,"5,648,505",,"24,166",115,"553,310","3,454","102,228,365","9,909,078","10,316,637",Europe,2,290,0,,,"2,342"
25,Portugal,"5,563,265",,"26,002",,"5,532,061",+107,"5,202",61,"548,615","2,564","45,904,344","4,526,801","10,140,570",Europe,2,390,0,,,513
26,Ukraine,"5,370,131",,"111,020",,"5,252,071",+424,"7,040",,"124,331","2,570","32,603,805","754,855","43,192,122",Europe,8,389,1,,,163
27,Chile,"5,116,768","+1,638","63,791",+27,"5,047,963","+2,395","5,014",109,"265,803","3,314","48,112,574","2,499,329","19,250,195",South America,4,302,0,85,1,260
28,Malaysia,"5,036,140",+269,"36,940",,"4,989,720",+285,"9,480",21,"151,777","1,113","67,641,728","2,038,564","33,181,072",Asia,7,898,0,8,,286
29,Israel,"4,784,711",+141,"12,174",+4,"4,766,792",+524,"5,745",57,"513,051","1,305","41,373,364","4,436,346","9,326,000",Asia,2,766,0,15,0.4,616
30,DPRK,"4,772,813",,74,,"4,772,739",,0,,"183,636",3,,,"25,990,679",Asia,5,"351,225",,,,
31,Thailand,"4,726,512",,"33,836",,"4,692,164",,512,"1,496","67,446",483,"17,270,775","246,450","70,078,203",Asia,15,"2,071",4,,,7
32,Belgium,"4,691,499",,"33,557",,"4,641,684",+999,"16,258",48,"402,073","2,876","36,548,544","3,132,300","11,668,278",Europe,2,348,0,,,"1,393"
33,Czechia,"4,588,772",+43,"42,303",,"4,538,140",+8,"8,329",19,"427,388","3,940","56,882,551","5,297,913","10,736,784",Europe,2,254,0,4,,776
34,Canada,"4,539,229",,"50,135",,"4,437,141","+2,402","51,953",99,"118,245","1,306","66,343,123","1,728,207","38,388,419",North America,8,766,1,,,"1,353"
35,Peru,"4,481,101",,"218,750",,"4,256,881",+166,"5,470",61,"133,033","6,494","37,728,611","1,120,068","33,684,208",South America,8,154,1,,,162
36,Switzerland,"4,385,701",,"14,452",,"4,364,109",+347,"7,140",43,"499,873","1,647","23,318,743","2,657,819","8,773,637",Europe,2,607,0,,,814
37,Philippines,"4,072,911",+166,"65,767",+10,"3,997,162",+113,"9,982",162,"36,201",585,"34,310,316","304,956","112,508,994",Asia,28,"1,711",3,1,0.09,89
38,South Africa,"4,055,416",+132,"102,595",,"3,912,506",,"40,315",192,"66,749","1,689","26,473,049","435,726","60,756,135",Africa,15,592,2,2,,664
39,Romania,"3,322,648",,"67,542",,"3,248,650",,"6,456",111,"174,588","3,549","26,323,702","1,383,177","19,031,335",Europe,6,282,1,,,339
40,Denmark,"3,172,936",,"8,120",,"3,163,395",,"1,421",19,"543,781","1,392","129,135,783","22,131,429","5,834,950",Europe,2,719,0,,,244
41,Hong Kong,"2,876,106","+3,283","13,333",+20,"2,450,244","+21,329","412,529",28,"378,221","1,753","76,123,870","10,010,636","7,604,299",Asia,3,570,0,432,3,"54,249"
42,Sweden,"2,693,458",,"23,246",,"2,654,984","+1,796","15,228",12,"263,574","2,275","19,410,527","1,899,460","10,218,971",Europe,4,440,1,,,"1,490"
43,Serbia,"2,469,468",+862,"17,695",+12,"2,438,610","+1,055","13,163",10,"285,388","2,045","12,131,592","1,402,007","8,653,016",Europe,4,489,1,100,1,"1,521"
44,Iraq,"2,465,545",,"25,375",,"2,439,497",,673,21,"58,474",602,"19,544,451","463,523","42,164,965",Asia,17,"1,662",2,,,16
45,Singapore,"2,216,185",+296,"1,721",+1,"2,143,778",+471,"70,686",1,"372,873",290,"24,756,666","4,165,302","5,943,546",Asia,3,"3,454",0,50,0.2,"11,893"
46,Hungary,"2,191,827",,"48,658",,"2,137,305",,"5,864",11,"228,167","5,065","11,394,556","1,186,160","9,606,259",Europe,4,197,1,,,610
47,New Zealand,"2,171,788",,"3,754",,"2,155,471",,"12,563",,"443,385",766,"7,710,637","1,574,177","4,898,203",Australia/Oceania,2,"1,305",1,,,"2,565"
