#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"31,333,889","+134,510","677,839","+5,047","20,288,016","+118,456","10,368,034","30,854",,,,,,North America,,,
,Asia,"23,445,288","+69,530","377,780",+953,"21,903,118","+65,793","1,164,390","22,945",,,,,,Asia,,,
,South America,"16,291,366","+74,189","425,499","+1,877","14,549,946","+60,012","1,315,921","19,810",,,,,,South America,,,
,Europe,"31,087,693","+169,024","730,383","+5,289","17,702,486","+140,277","12,654,824","29,308",,,,,,Europe,,,
,Africa,"3,662,043","+15,075","94,289",+537,"3,160,486","+19,555","407,268","2,603",,,,,,Africa,,,
,Oceania,"50,366",+26,"1,078",,"34,100",+1,"15,188",8,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"105,871,366","+462,354","2,306,883","+13,703","77,638,858","+404,094","25,925,625","105,528","13,582",296.0,,,,All,,,
1,USA,"27,391,589","+111,681","470,310","+3,177","17,132,075","+98,507","9,789,204","23,078","82,465","1,416","320,363,443","964,481","332,161,517",North America,12,706,1
2,India,"10,815,222","+11,689","154,956",+94,"10,509,790","+14,389","150,476","8,944","7,791",112,"199,931,795","144,034","1,388,086,332",Asia,128,"8,958",7
3,Brazil,"9,447,165","+49,396","230,034","+1,151","8,326,798","+35,035","890,333","8,318","44,257","1,078","28,600,000","133,982","213,460,896",South America,23,928,7
4,Russia,"3,934,606","+16,688","75,732",+527,"3,413,495","+23,582","445,379","2,300","26,955",519,"103,600,000","709,725","145,971,935",Europe,37,"1,927",1
5,UK,"3,911,573","+19,114","111,264","+1,014","1,862,645","+34,135","1,937,664","3,625","57,440","1,634","76,432,166","1,122,368","68,098,996",Europe,17,612,1
6,France,"3,296,747","+22,139","78,603",+413,"231,549","+3,077","2,986,595","3,245","50,440","1,203","45,597,298","697,634","65,359,921",Europe,20,832,1
7,Spain,"2,971,914","+28,565","61,386",+584,N/A,N/A,N/A,"4,795","63,549","1,313","33,901,309","724,919","46,765,623",Europe,16,762,1
8,Italy,"2,611,659","+14,218","90,618",+377,"2,091,923","+14,995","429,118","2,142","43,233","1,500","33,873,530","560,741","60,408,532",Europe,23,667,2
9,Turkey,"2,516,889","+7,901","26,577",+110,"2,404,416","+8,217","85,896","1,423","29,653",313,"30,349,042","357,555","84,879,364",Asia,34,"3,194",3
10,Germany,"2,276,108","+10,614","61,661",+776,"2,008,200","+17,200","206,247","4,222","27,115",735,"40,705,522","484,912","83,944,131",Europe,37,"1,361",2
11,Colombia,"2,142,660","+7,248","55,403",+272,"2,010,941","+9,806","76,316","3,482","41,844","1,082","10,410,282","203,303","51,205,793",South America,24,924,5
12,Argentina,"1,970,009","+8,374","48,985",+285,"1,763,762","+9,057","157,262","3,550","43,351","1,078","6,441,249","141,744","45,442,913",South America,23,928,7
13,Mexico,"1,899,820","+13,575","162,922","+1,682","1,461,011","+10,774","275,887","5,692","14,643","1,256","4,805,195","37,037","129,739,348",North America,68,796,27
14,Poland,"1,539,564","+6,053","38,712",+368,"1,294,687","+6,524","206,165","1,338","40,706","1,024","8,835,802","233,617","37,821,768",Europe,25,977,4
15,South Africa,"1,470,516","+3,749","45,902",+297,"1,335,618","+8,432","88,996",546,"24,610",768,"8,436,569","141,190","59,753,378",Africa,41,"1,302",7
16,Iran,"1,452,380","+7,061","58,336",+80,"1,241,320","+5,739","152,724","3,819","17,161",689,"9,504,930","112,309","84,632,205",Asia,58,"1,451",9
17,Ukraine,"1,237,169","+4,923","23,387",+158,"1,063,591","+8,185","150,191",177,"28,391",537,"6,299,699","144,568","43,575,893",Europe,35,"1,863",7
18,Peru,"1,165,052",,"41,753",,"1,076,446",,"46,853","1,953","35,045","1,256","6,491,121","195,252","33,244,774",South America,29,796,5
