#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"120,466,519","+31,743","1,572,859",+151,"115,401,288","+36,683","3,492,372","9,320",,,,,,North America,,,,,,
,Asia,"202,969,425","+262,380","1,504,622",+446,"191,985,881","+65,883","9,478,922","9,726",,,,,,Asia,,,,,,
,Europe,"241,307,606","+78,497","1,972,221",+288,"235,050,235","+107,127","4,285,150","7,782",,,,,,Europe,,,,,,
,South America,"66,080,097","+73,459","1,338,742",+160,"63,681,797","+47,578","1,059,558","10,190",,,,,,South America,,,,,,
,Oceania,"13,387,497","+20,120","22,865",+42,"12,824,923",+3,"539,709",164,,,,,,Australia/Oceania,,,,,,
,Africa,"12,729,360","+1,508","258,283",+8,"12,027,949",+578,"443,128",844,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"656,941,225","+467,707","6,669,607","+1,095","630,972,779","+257,852","19,298,839","38,026","84,279",855.6,,,,All,,,,,,
1,USA,"101,743,845","+28,877","1,112,944",+147,"98,803,214","+33,836","1,827,687","4,137","303,890","3,324","1,146,933,842","3,425,674","334,805,269",North America,3,301,0,86,0.4,"5,459"
2,India,"44,676,911",+220,"530,663",,"44,141,255",,"4,993",698,"31,762",377,"908,641,514","645,970","1,406,631,776",Asia,31,"2,651",2,0.2,,4
3,France,"38,801,884","+56,361","160,359",+131,"37,479,396","+48,225","1,162,129",869,"591,632","2,445","271,490,188","4,139,547","65,584,518",Europe,2,409,0,859,2,"17,720"
4,Germany,"36,946,574",,"159,737",,"36,221,000","+27,100","565,837","1,406","440,451","1,904","122,332,384","1,458,359","83,883,596",Europe,2,525,1,,,"6,746"
5,Brazil,"35,874,528","+64,696","691,776",+124,"34,542,868","+15,208","639,884","8,318","166,584","3,212","63,776,166","296,146","215,353,593",South America,6,311,3,300,0.6,"2,971"
6,S. Korea,"28,062,679","+66,953","31,298",+66,"26,928,611","+22,269","1,102,770",474,"546,712",610,"15,804,065","307,892","51,329,899",Asia,2,"1,640",3,"1,304",1,"21,484"
7,Japan,"26,821,853","+153,602","52,823",+259,"20,888,050","+13,110","5,880,980",491,"213,576",421,"83,692,489","666,422","125,584,838",Asia,5,"2,377",2,"1,223",2,"46,829"
8,Italy,"24,884,034",,"183,138",,"24,215,242",,"485,654",321,"412,925","3,039","260,732,261","4,326,589","60,262,770",Europe,2,329,0,,,"8,059"
9,UK,"24,053,576",,"197,723",,"23,789,969","+2,768","65,884",146,"351,158","2,887","522,526,476","7,628,357","68,497,907",Europe,3,346,0,,,962
10,Russia,"21,701,321","+8,451","392,891",+59,"21,096,061","+7,393","212,369","2,300","148,837","2,695","273,400,000","1,875,095","145,805,947",Europe,7,371,1,58,0.4,"1,457"
11,Turkey,"17,042,722",,"101,492",,N/A,N/A,N/A,,"199,186","1,186","162,743,369","1,902,052","85,561,976",Asia,5,843,1,,,"1,819"
12,Spain,"13,651,239","+2,656","116,658",+32,"13,444,388","+3,137","90,193",339,"292,198","2,497","471,036,328","10,082,298","46,719,142",Europe,3,400,0,57,0.7,"1,931"
13,Vietnam,"11,522,431",+333,"43,179",,"10,610,122",+87,"869,130",48,"116,443",436,"85,826,548","867,342","98,953,541",Asia,9,"2,292",1,3,,"8,783"
14,Australia,"10,966,207","+20,033","16,673",+42,"10,546,102",,"403,432",109,"420,664",640,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,564",0,768,2,"15,476"
15,Argentina,"9,766,975",,"130,041",,"9,593,883",,"43,051",248,"212,278","2,826","35,716,069","776,264","46,010,234",South America,5,354,1,,,936
16,Netherlands,"8,553,219",,"22,939",,"8,508,508","+1,053","21,772",33,"496,949","1,333","25,984,435","1,509,718","17,211,447",Europe,2,750,1,,,"1,265"
17,Taiwan,"8,547,315","+15,416","14,820",+24,"8,239,613","+13,218","292,882",,"357,799",620,"28,874,470","1,208,714","23,888,595",Asia,3,"1,612",1,645,1,"12,260"
18,Iran,"7,560,323",,"144,659",,"7,335,624",,"80,040",57,"87,887","1,682","54,420,785","632,632","86,022,837",Asia,11,595,2,,,930
19,Mexico,"7,174,464",,"330,743",,"6,424,005",,"419,716","4,798","54,533","2,514","18,887,835","143,565","131,562,772",North America,18,398,7,,,"3,190"
20,Indonesia,"6,707,504","+1,451","160,362",+27,"6,515,100","+2,806","32,042","2,771","24,030",574,"113,303,536","405,910","279,134,505",Asia,42,"1,741",2,5,0.10,115
21,Poland,"6,360,843",+604,"118,419",+7,"5,335,940",,"906,484","1,530","168,545","3,138","37,891,302","1,004,015","37,739,785",Europe,6,319,1,16,0.2,"24,019"
22,Colombia,"6,330,409",,"141,996",,"6,150,571",,"37,842",342,"122,890","2,757","36,951,507","717,327","51,512,762",South America,8,363,1,,,735
23,Austria,"5,639,992","+5,048","21,306",+15,"5,565,506","+3,307","53,180",47,"622,055","2,350","203,650,358","22,461,329","9,066,710",Europe,2,426,0,557,2,"5,865"
24,Portugal,"5,551,364",,"25,643",,"5,509,723",+915,"15,998",61,"547,441","2,529","45,641,725","4,500,903","10,140,570",Europe,2,395,0,,,"1,578"
25,Greece,"5,500,737",,"34,614",,"5,407,798",,"58,325",115,"533,191","3,355","101,576,831","9,845,925","10,316,637",Europe,2,298,0,,,"5,653"
26,Ukraine,"5,350,380",,"110,696",,"5,227,023",+713,"12,661",,"123,874","2,563","32,603,805","754,855","43,192,122",Europe,8,390,1,,,293
27,Malaysia,"5,016,023","+1,138","36,795",+8,"4,962,707","+1,420","16,521",56,"151,171","1,109","66,879,472","2,015,591","33,181,072",Asia,7,902,0,34,0.2,498
28,Chile,"4,975,862","+4,009","62,822",+27,"4,902,387","+6,807","10,653",111,"258,484","3,263","47,400,798","2,462,354","19,250,195",South America,4,306,0,208,1,553
29,DPRK,"4,772,813",,74,,"4,772,739",,0,,"183,636",3,,,"25,990,679",Asia,5,"351,225",,,,
30,Israel,"4,746,707","+1,529","11,954",,"4,721,244","+1,535","13,509",57,"508,976","1,282","41,373,364","4,436,346","9,326,000",Asia,2,780,0,164,,"1,449"
31,Thailand,"4,715,489",,"33,392",,"4,649,509",,"32,588","1,496","67,289",476,"17,270,775","246,450","70,078,203",Asia,15,"2,099",4,,,465
32,Belgium,"4,658,298",,"33,155",,"4,592,966","+1,848","32,177",58,"399,228","2,841","36,249,482","3,106,669","11,668,278",Europe,3,352,0,,,"2,758"
33,Czechia,"4,571,924",+790,"42,001",+5,"4,520,273","+1,656","9,650",45,"425,819","3,912","56,706,290","5,281,497","10,736,784",Europe,2,256,0,74,0.5,899
34,Canada,"4,440,839",,"48,353",,"4,335,436","+2,240","57,050",99,"115,682","1,260","66,343,123","1,728,207","38,388,419",North America,9,794,1,,,"1,486"
35,Peru,"4,399,073",,"217,782",,"4,073,591","+25,044","107,700",128,"130,597","6,465","37,010,098","1,098,737","33,684,208",South America,8,155,1,,,"3,197"
36,Switzerland,"4,351,857",,"14,353",,"4,264,255","+4,857","73,249",76,"496,015","1,636","23,132,609","2,636,604","8,773,637",Europe,2,611,0,,,"8,349"
37,Philippines,"4,054,159","+1,306","64,995",+27,"3,970,254",+620,"18,910",162,"36,034",578,"33,871,893","301,059","112,508,994",Asia,28,"1,731",3,12,0.2,168
