#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"125,990,960","+1,991","1,625,899",+12,"121,679,495","+18,342","2,685,566","6,760",,,,,,North America,,,,,,
,Asia,"215,993,374","+17,636","1,542,857",+37,"200,197,885","+5,680","14,252,632","15,528",,,,,,Asia,,,,,,
,Europe,"248,359,036","+10,560","2,034,991",+85,"244,147,823","+32,085","2,176,222","6,409",,,,,,Europe,,,,,,
,South America,"68,453,296",+368,"1,353,366",,"66,434,165",+996,"665,765","10,166",,,,,,South America,,,,,,
,Oceania,"14,099,143","+2,154","26,971",+4,"13,913,261","+1,728","158,911",71,,,,,,Australia/Oceania,,,,,,
,Africa,"12,816,313",+622,"258,682",,"12,082,716",+12,"474,915",548,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"685,712,843","+33,331","6,842,781",+138,"658,456,051","+58,843","20,414,011","39,482","87,971",877.9,,,,All,,,,,,
1,USA,"106,474,927","+1,975","1,158,254",+12,"104,336,666","+17,079","980,007","1,594","318,020","3,459","1,176,055,890","3,512,656","334,805,269",North America,3,289,0,6,0.04,"2,927"
2,India,"44,827,226",,"531,141",,"44,235,772",,"60,313",N/A,"31,868",378,"924,057,685","656,929","1,406,631,776",Asia,31,"2,648",2,,,43
3,France,"39,903,419","+1,411","166,024",,"39,605,680","+12,933","131,715",869,"608,427","2,531","271,490,188","4,139,547","65,584,518",Europe,2,395,0,22,,"2,008"
4,Germany,"38,382,386",,"171,992",,"38,156,400","+6,300","53,994",N/A,"457,567","2,050","122,332,384","1,458,359","83,883,596",Europe,2,488,1,,,644
5,Brazil,"37,358,092",,"700,811",,"36,249,161",,"408,120",N/A,"173,473","3,254","63,776,166","296,146","215,353,593",South America,6,307,3,,,"1,895"
6,Japan,"33,584,222","+3,499","74,244",+9,"21,725,273",,"11,784,705",57,"267,423",591,"99,172,352","789,684","125,584,838",Asia,4,"1,692",1,28,0.07,"93,839"
7,S. Korea,"30,994,088","+4,946","34,376",+4,"30,775,390",,"184,322",130,"603,821",670,"15,804,065","307,892","51,329,899",Asia,2,"1,493",3,96,0.08,"3,591"
8,Italy,"25,737,170",,"189,391",,"25,413,901",,"133,878",83,"427,082","3,143","270,717,229","4,492,280","60,262,770",Europe,2,318,0,,,"2,222"
9,UK,"24,448,729",,"209,396",,"24,239,333",,0,N/A,"356,927","3,057","522,526,476","7,628,357","68,497,907",Europe,3,327,0,,,
10,Russia,"22,771,126","+5,789","397,864",+36,"22,157,098","+5,944","216,164",N/A,"156,174","2,729","273,400,000","1,875,095","145,805,947",Europe,6,366,1,40,0.2,"1,483"
11,Turkey,"17,232,066",,"102,174",,N/A,N/A,N/A,,"201,399","1,194","162,743,369","1,902,052","85,561,976",Asia,5,837,1,,,"4,024"
12,Spain,"13,813,830",,"120,606",,"13,659,874",,"33,350",231,"295,678","2,582","471,036,328","10,082,298","46,719,142",Europe,3,387,0,,,714
13,Vietnam,"11,532,103","+1,031","43,186",,"10,615,395",+2,"873,522",14,"116,541",436,"85,826,548","867,342","98,953,541",Asia,9,"2,291",1,10,,"8,828"
14,Australia,"11,381,793",,"20,049",,"11,314,115",,"47,629",43,"436,606",769,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,300",0,,,"1,827"
15,Taiwan,"10,239,998",,"19,005",,"10,220,993",,0,,"428,656",796,"30,742,304","1,286,903","23,888,595",Asia,2,"1,257",1,,,
16,Argentina,"10,044,957",,"130,472",,"9,914,485",,0,363,"218,320","2,836","35,716,069","776,264","46,010,234",South America,5,353,1,,,
17,Netherlands,"8,610,372",,"22,992",,"8,583,004",+478,"4,376",53,"500,270","1,336","25,984,435","1,509,718","17,211,447",Europe,2,749,1,,,254
18,Iran,"7,597,982",,"145,571",,"7,342,490",,"109,921",407,"88,325","1,692","55,353,767","643,478","86,022,837",Asia,11,591,2,,,"1,278"
19,Mexico,"7,565,591",,"333,680",,"6,811,172",,"420,739",N/A,"57,506","2,536","19,835,770","150,770","131,562,772",North America,17,394,7,,,"3,198"
20,Indonesia,"6,758,170",+725,"161,129",+6,"6,588,017",+736,"9,024",N/A,"24,211",577,"114,158,919","408,975","279,134,505",Asia,41,"1,732",2,3,0.02,32
21,Poland,"6,508,847",+107,"119,482",,"5,335,940",,"1,053,425",696,"172,466","3,166","38,610,038","1,023,059","37,739,785",Europe,6,316,1,3,,"27,913"
22,Colombia,"6,363,544",,"142,698",,"6,186,501",,"34,345",342,"123,533","2,770","36,951,507","717,327","51,512,762",South America,8,361,1,,,667
23,Austria,"6,054,092",+604,"22,276",,"6,018,610",+977,"13,206",55,"667,728","2,457","211,273,524","23,302,116","9,066,710",Europe,1,407,0,67,,"1,457"
24,Greece,"5,972,760",,"36,629",,"5,929,014","+1,964","7,117",115,"578,944","3,550","102,228,365","9,909,078","10,316,637",Europe,2,282,0,,,690
25,Portugal,"5,577,825",,"26,480",,"5,545,402",,"5,943",61,"550,050","2,611","46,065,483","4,542,692","10,140,570",Europe,2,383,0,,,586
26,Ukraine,"5,484,936",,"111,789",,"5,334,190",,"38,957",,"126,989","2,588","32,603,805","754,855","43,192,122",Europe,8,386,1,,,902
27,Chile,"5,279,266",+368,"64,497",,"5,213,275",+773,"1,494",69,"274,245","3,350","49,246,425","2,558,230","19,250,195",South America,4,298,0,19,,78
28,Malaysia,"5,062,060","+5,149","37,000",+6,"5,010,543","+3,909","14,517",14,"152,559","1,115","68,344,917","2,059,756","33,181,072",Asia,7,897,0,155,0.2,438
29,Israel,"4,818,657",,"12,440",,"4,798,473",,"7,744",21,"516,691","1,334","41,373,364","4,436,346","9,326,000",Asia,2,750,0,,,830
30,Belgium,"4,786,803",,"34,166",,"4,724,751","+1,469","27,886",43,"410,241","2,928","36,973,399","3,168,711","11,668,278",Europe,2,342,0,,,"2,390"
31,DPRK,"4,772,813",,74,,"4,772,739",,0,,"183,636",3,,,"25,990,679",Asia,5,"351,225",,,,
32,Thailand,"4,729,402",+435,"33,942",+2,"4,692,636",,"2,824",N/A,"67,487",484,"17,270,775","246,450","70,078,203",Asia,15,"2,065",4,6,0.03,40
33,Canada,"4,641,301",,"52,247",,"4,564,557","+1,254","24,497",99,"120,904","1,361","66,343,123","1,728,207","38,388,419",North America,8,735,1,,,638
34,Czechia,"4,637,977",+44,"42,727",,"4,591,775",+266,"3,475",18,"431,971","3,979","57,150,076","5,322,830","10,736,784",Europe,2,251,0,4,,324
