#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"124,703,471",,"1,612,428",,"119,940,079","+1,529","3,150,964","7,727",,,,,,North America,,,,,,
,Asia,"214,410,841","+10,450","1,536,965",+11,"199,030,523","+5,129","13,843,353","15,475",,,,,,Asia,,,,,,
,Europe,"246,406,215",,"2,017,836",,"241,971,569","+6,702","2,416,810","6,478",,,,,,Europe,,,,,,
,South America,"68,030,039",,"1,350,809",,"66,284,829",,"394,401","10,187",,,,,,South America,,,,,,
,Oceania,"13,996,630",,"26,117",,"13,834,577",,"135,936",64,,,,,,Australia/Oceania,,,,,,
,Africa,"12,795,801",,"258,590",,"12,076,247",,"460,964",548,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"680,343,718","+10,450","6,802,760",+11,"653,138,530","+13,351","20,402,428","40,479","87,282",872.7,,,,All,,,,,,
1,USA,"105,384,017",,"1,146,630",,"102,790,152",,"1,447,235","2,561","314,762","3,425","1,167,463,368","3,486,992","334,805,269",North America,3,292,0,,,"4,323"
2,India,"44,686,879",,"530,772",,"44,153,668",,"2,439",N/A,"31,769",377,"918,794,368","653,188","1,406,631,776",Asia,31,"2,650",2,,,2
3,France,"39,630,952",,"165,009",,"39,394,118",,"71,825",869,"604,273","2,516","271,490,188","4,139,547","65,584,518",Europe,2,397,0,,,"1,095"
4,Germany,"38,189,954",,"168,175",,"37,729,600",,"292,179",N/A,"455,273","2,005","122,332,384","1,458,359","83,883,596",Europe,2,499,1,,,"3,483"
5,Brazil,"37,066,791",,"699,230",,"36,241,001",,"126,560",N/A,"172,121","3,247","63,776,166","296,146","215,353,593",South America,6,308,3,,,588
6,Japan,"33,230,544",,"72,573",,"21,687,770",,"11,470,201",141,"264,606",578,"95,386,077","759,535","125,584,838",Asia,4,"1,730",1,,,"91,334"
7,S. Korea,"30,543,981","+10,408","34,014",+11,"30,321,370","+5,159","188,597",135,"595,052",663,"15,804,065","307,892","51,329,899",Asia,2,"1,509",3,203,0.2,"3,674"
8,Italy,"25,576,852",,"188,094",,"25,219,653",,"169,105",133,"424,422","3,121","267,663,187","4,441,601","60,262,770",Europe,2,320,0,,,"2,806"
9,UK,"24,341,615",,"206,246",,"24,097,479","+2,944","37,890",N/A,"355,363","3,011","522,526,476","7,628,357","68,497,907",Europe,3,332,0,,,553
10,Russia,"22,300,004",,"396,176",,"21,645,346",,"258,482",N/A,"152,943","2,717","273,400,000","1,875,095","145,805,947",Europe,7,368,1,,,"1,773"
11,Turkey,"17,042,722",,"101,492",,N/A,N/A,N/A,,"199,186","1,186","162,743,369","1,902,052","85,561,976",Asia,5,843,1,,,"1,819"
12,Spain,"13,763,336",,"119,380",,"13,607,068",,"36,888",231,"294,597","2,555","471,036,328","10,082,298","46,719,142",Europe,3,391,0,,,790
13,Vietnam,"11,526,937",,"43,186",,"10,614,783",,"868,968",4,"116,488",436,"85,826,548","867,342","98,953,541",Asia,9,"2,291",1,,,"8,782"
14,Australia,"11,366,361",,"19,373",,"11,314,814",,"32,174",36,"436,014",743,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,346",0,,,"1,234"
15,Taiwan,"10,069,539",,"18,010",,"9,755,598",,"295,931",,"421,521",754,"30,742,304","1,286,903","23,888,595",Asia,2,"1,326",1,,,"12,388"
16,Argentina,"10,044,125",,"130,463",,"9,909,866",,"3,796",363,"218,302","2,836","35,716,069","776,264","46,010,234",South America,5,353,1,,,83
17,Netherlands,"8,596,296",,"22,992",,"8,559,508",+506,"13,796",53,"499,452","1,336","25,984,435","1,509,718","17,211,447",Europe,2,749,1,,,802
18,Iran,"7,569,261",,"144,864",,"7,339,518",,"84,879",312,"87,991","1,684","55,034,937","639,771","86,022,837",Asia,11,594,2,,,987
19,Mexico,"7,459,860",,"333,038",,"6,696,871",,"429,951",N/A,"56,702","2,531","19,572,325","148,768","131,562,772",North America,18,395,7,,,"3,268"
20,Indonesia,"6,736,576",,"160,920",,"6,572,098",,"3,558",N/A,"24,134",576,"114,158,919","408,975","279,134,505",Asia,41,"1,735",2,,,13
21,Poland,"6,425,500",,"118,924",,"5,335,940",,"970,636",696,"170,258","3,151","38,288,150","1,014,530","37,739,785",Europe,6,317,1,,,"25,719"
22,Colombia,"6,360,089",,"142,629",,"6,183,658",,"33,802",342,"123,466","2,769","36,951,507","717,327","51,512,762",South America,8,361,1,,,656
23,Austria,"5,926,148",,"21,899",,"5,845,030",,"59,219",81,"653,616","2,415","211,273,524","23,302,116","9,066,710",Europe,2,414,0,,,"6,531"
24,Greece,"5,871,458",,"36,185",,"5,809,088","+2,510","26,185",115,"569,125","3,507","102,228,365","9,909,078","10,316,637",Europe,2,285,0,,,"2,538"
25,Portugal,"5,568,084",,"26,180",,"5,538,074",+347,"3,830",61,"549,090","2,582","45,980,330","4,534,294","10,140,570",Europe,2,387,0,,,378
26,Ukraine,"5,389,439",,"111,235",,"5,265,577",,"12,627",,"124,778","2,575","32,603,805","754,855","43,192,122",Europe,8,388,1,,,292
27,Chile,"5,172,090",,"64,197",,"5,101,501",,"6,392",82,"268,677","3,335","48,470,891","2,517,943","19,250,195",South America,4,300,0,,,332
28,Malaysia,"5,043,252",,"36,965",,"4,996,818",,"9,469",7,"151,992","1,114","68,217,426","2,055,914","33,181,072",Asia,7,898,0,,,285
29,Israel,"4,800,397",,"12,303",,"4,781,252",,"6,842",57,"514,733","1,319","41,373,364","4,436,346","9,326,000",Asia,2,758,0,,,734
30,DPRK,"4,772,813",,74,,"4,772,739",,0,,"183,636",3,,,"25,990,679",Asia,5,"351,225",,,,
31,Thailand,"4,728,035",,"33,911",,"4,692,636",,"1,488",N/A,"67,468",484,"17,270,775","246,450","70,078,203",Asia,15,"2,067",4,,,21
32,Belgium,"4,717,655",,"33,717",,"4,660,571",+558,"23,367",43,"404,315","2,890","36,709,556","3,146,099","11,668,278",Europe,2,346,0,,,"2,003"
33,Czechia,"4,611,985",,"42,446",,"4,558,503",,"11,036",36,"429,550","3,953","57,008,620","5,309,655","10,736,784",Europe,2,253,0,,,"1,028"
