#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"36,541,416","+94,281","831,616","+1,653","28,271,421","+83,537","7,438,379","15,972",,,,,,North America,,,
,South America,"22,105,254","+149,536","582,984","+5,302","19,787,913","+111,452","1,734,357","21,743",,,,,,South America,,,
,Asia,"30,336,827","+280,227","442,019","+2,036","27,214,509","+156,424","2,680,299","27,214",,,,,,Asia,,,
,Europe,"41,098,035","+188,411","941,108","+4,384","29,088,144","+136,527","11,068,783","33,076",,,,,,Europe,,,
,Africa,"4,353,351","+16,712","115,228",+351,"3,897,720","+11,754","340,403","3,537",,,,,,Africa,,,
,Oceania,"59,070",+244,"1,151",+1,"34,640",+12,"23,279",5,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"134,494,674","+729,411","2,914,121","+13,727","108,295,053","+499,706","23,285,500","101,547","17,254",373.9,,,,All,,,
1,USA,"31,714,254","+77,011","573,816",+968,"24,271,006","+71,313","6,869,432","9,053","95,383","1,726","415,049,781","1,248,289","332,494,997",North America,10,579,1
2,Brazil,"13,286,324","+89,293","345,287","+4,190","11,732,193","+68,035","1,208,844","8,318","62,167","1,616","28,600,000","133,820","213,720,582",South America,16,619,7
3,India,"13,057,954","+131,893","167,694",+802,"11,910,741","+61,836","979,519","8,944","9,391",121,"252,677,379","181,727","1,390,419,871",Asia,106,"8,291",6
4,France,"4,939,258","+15,869","98,065",+345,"303,639","+2,340","4,537,554","5,729","75,541","1,500","68,007,540","1,040,114","65,384,711",Europe,13,667,1
5,Russia,"4,614,834","+8,672","101,845",+365,"4,239,038","+9,558","273,951","2,300","31,612",698,"122,600,000","839,826","145,982,669",Europe,32,"1,433",1
6,UK,"4,370,321","+3,030","126,980",+53,"3,945,354","+12,577","297,987",440,"64,118","1,863","133,233,062","1,954,703","68,160,254",Europe,16,537,1
7,Italy,"3,717,602","+17,221","112,861",+487,"3,060,411","+20,229","544,330","3,663","61,557","1,869","52,117,901","862,975","60,393,289",Europe,16,535,1
8,Turkey,"3,689,866","+55,941","33,201",+258,"3,232,892","+37,914","423,773","2,615","43,392",390,"40,689,742","478,503","85,035,491",Asia,23,"2,561",2
9,Spain,"3,336,637","+9,901","76,179",+142,"3,088,946","+3,887","171,512","2,024","71,343","1,629","43,458,915","929,230","46,768,730",Europe,14,614,1
10,Germany,"2,951,814","+24,242","78,473",+299,"2,631,400","+16,900","241,941","4,439","35,145",934,"51,559,277","613,873","83,990,125",Europe,28,"1,070",2
11,Poland,"2,499,507","+27,887","56,659",+954,"2,076,504","+21,807","366,344","3,362","66,099","1,498","12,700,278","335,856","37,814,661",Europe,15,667,3
12,Colombia,"2,492,081","+12,464","65,014",+247,"2,355,832","+10,361","71,235","2,603","48,579","1,267","13,109,505","255,550","51,299,093",South America,21,789,4
13,Argentina,"2,473,751","+23,683","57,122",+290,"2,188,983","+14,358","227,646","3,742","54,351","1,255","9,361,097","205,674","45,514,231",South America,18,797,5
14,Mexico,"2,261,879","+5,499","205,598",+596,"1,798,657","+3,444","257,624","4,798","17,403","1,582","6,191,679","47,638","129,972,374",North America,57,632,21
15,Iran,"2,006,934","+22,586","63,884",+185,"1,684,570","+8,679","258,480","4,221","23,662",753,"13,412,327","158,132","84,817,252",Asia,42,"1,328",6
16,Ukraine,"1,803,998","+19,419","35,962",+464,"1,383,883","+10,032","384,153",177,"41,442",826,"8,514,631","195,600","43,530,905",Europe,24,"1,210",5
17,Peru,"1,617,864","+9,966","53,978",+253,"1,537,085","+9,973","26,801","2,246","48,550","1,620","9,790,744","293,806","33,323,855",South America,21,617,3
18,Czechia,"1,567,848","+7,015","27,466",+56,"1,434,281",+339,"106,101","1,349","146,196","2,561","13,812,844","1,287,997","10,724,279",Europe,7,390,1
19,South Africa,"1,554,975","+1,366","53,173",+62,"1,480,632",+811,"21,170",546,"25,967",888,"10,055,899","167,928","59,882,081",Africa,39,"1,126",6
20,Indonesia,"1,552,880","+5,504","42,227",+163,"1,399,382","+7,640","111,271",,"5,632",153,"13,208,066","47,900","275,743,315",Asia,178,"6,530",21
21,Netherlands,"1,327,136","+7,783","16,691",+19,N/A,N/A,N/A,788,"77,321",972,"10,795,845","628,980","17,164,061",Europe,13,"1,028",2
22,Chile,"1,051,270","+8,248","23,979",+183,"986,285","+6,040","41,006","3,044","54,633","1,246","11,673,902","606,681","19,242,232",South America,18,802,2
23,Canada,"1,036,023","+7,982","23,211",+38,"948,382","+5,650","64,430",835,"27,266",611,"28,455,431","748,900","37,996,296",North America,37,"1,637",1
24,Romania,"993,613","+4,989","24,733",+172,"890,528","+4,818","78,352","1,495","51,917","1,292","7,591,365","396,652","19,138,587",Europe,19,774,3
25,Belgium,"908,212","+3,539","23,301",+54,"58,568",+110,"826,343",898,"78,103","2,004","11,511,956","989,984","11,628,425",Europe,13,499,1
26,Iraq,"903,439","+7,817","14,606",+34,"799,327","+4,883","89,506",454,"22,083",357,"8,380,401","204,841","40,911,681",Asia,45,"2,801",5
27,Sweden,"849,629",,"13,595",+32,N/A,N/A,N/A,345,"83,726","1,340","7,530,772","742,118","10,147,676",Europe,12,746,1
28,Israel,"835,486",+270,"6,279",+13,"824,748",+588,"4,459",280,"90,837",683,"13,686,147","1,488,014","9,197,590",Asia,11,"1,465",1
29,Philippines,"828,366","+9,216","14,119",+60,"646,968",+598,"167,279",785,"7,483",128,"10,572,920","95,510","110,699,135",Asia,134,"7,840",10
30,Portugal,"825,633",+602,"16,899",+9,"782,895",+601,"25,839",122,"81,153","1,661","9,363,361","920,343","10,173,778",Europe,12,602,1
31,Pakistan,"705,517","+5,329","15,124",+98,"623,399","+2,610","66,994","3,942","3,147",67,"10,584,877","47,218","224,171,734",Asia,318,"14,822",21
32,Hungary,"698,490","+4,814","22,681",+272,"419,765",+613,"256,044","1,337","72,447","2,352","4,825,607","500,507","9,641,434",Europe,14,425,2
33,Bangladesh,"666,132","+6,854","9,521",+74,"565,030","+3,391","91,581",,"4,014",57,"4,915,758","29,622","165,948,880",Asia,249,"17,430",34
34,Jordan,"655,456","+4,775","7,565",+96,"576,771","+6,444","71,120",729,"63,755",736,"6,238,652","606,820","10,280,889",Asia,16,"1,359",2
