#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"32,366,744","+79,016","717,326","+2,431","21,561,250","+83,341","10,088,168","26,202",,,,,,North America,,,
,Asia,"24,033,696","+58,891","385,744",+765,"22,579,514","+87,736","1,068,438","22,376",,,,,,Asia,,,
,South America,"16,921,726","+40,422","441,825","+1,097","15,249,184","+62,502","1,230,717","19,980",,,,,,South America,,,
,Europe,"32,223,111","+92,685","766,097","+1,943","18,877,162","+93,550","12,579,852","27,637",,,,,,Europe,,,
,Africa,"3,775,513","+10,045","98,601",+296,"3,303,174","+8,812","373,738","2,422",,,,,,Africa,,,
,Oceania,"50,549",+8,"1,080",,"34,196",+7,"15,273",6,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"109,372,060","+281,067","2,410,688","+6,532","81,605,186","+335,948","25,356,186","98,623","14,031",309.3,,,,All,,,
1,USA,"28,260,619","+63,446","497,134","+1,071","18,221,104","+67,778","9,542,381","19,482","85,069","1,496","335,113,202","1,008,742","332,209,157",North America,12,668,1
2,India,"10,916,172","+11,434","155,764",+91,"10,619,083","+9,295","141,325","8,944","7,862",112,"206,230,512","148,536","1,388,419,695",Asia,127,"8,914",7
3,Brazil,"9,834,513","+23,258","239,294",+647,"8,745,424","+34,584","849,795","8,318","46,064","1,121","28,600,000","133,959","213,497,994",South America,22,892,7
4,Russia,"4,071,883","+14,185","80,126",+430,"3,593,101","+15,194","398,656","2,300","27,895",549,"106,800,000","731,640","145,973,468",Europe,36,"1,822",1
5,UK,"4,038,078","+10,972","117,166",+258,"2,160,515","+35,184","1,760,397","2,943","59,290","1,720","81,044,007","1,189,938","68,107,747",Europe,17,581,1
6,France,"3,465,163","+16,546","81,814",+167,"238,753",,"3,144,596","3,337","53,014","1,252","48,207,178","737,525","65,363,463",Europe,19,799,1
7,Spain,"3,056,035",,"64,747",,N/A,N/A,N/A,"4,432","65,347","1,384","35,782,465","765,137","46,766,067",Europe,15,722,1
8,Italy,"2,721,879","+11,068","93,577",+221,"2,225,519","+9,469","402,783","2,085","45,059","1,549","36,168,581","598,755","60,406,354",Europe,22,646,2
9,Turkey,"2,586,183","+6,287","27,471",+94,"2,475,329","+6,910","83,383","1,230","30,461",324,"31,516,719","371,214","84,901,668",Asia,33,"3,091",3
10,Germany,"2,341,701","+4,796","65,566",+151,"2,119,100","+7,100","157,035","3,736","27,894",781,"41,758,675","497,419","83,950,702",Europe,36,"1,280",2
11,Colombia,"2,195,039","+4,923","57,605",+180,"2,083,551","+5,160","53,883","3,482","42,856","1,125","10,847,421","211,785","51,219,122",South America,23,889,5
12,Argentina,"2,025,798","+4,245","50,236",+48,"1,827,118","+6,153","148,444","3,547","44,569","1,105","6,835,470","150,385","45,453,102",South America,22,905,7
13,Mexico,"1,988,695","+9,741","173,771","+1,214","1,542,991","+7,205","271,933","4,798","15,324","1,339","5,085,315","39,186","129,772,637",North America,65,747,26
14,Poland,"1,588,955","+5,334","40,807",+98,"1,342,031","+5,564","206,117","1,295","42,013","1,079","9,178,403","242,682","37,820,753",Europe,24,927,4
15,Iran,"1,518,263","+7,390","58,945",+62,"1,298,023","+6,297","161,295","3,709","17,934",696,"10,048,871","118,699","84,658,640",Asia,56,"1,436",8
16,South Africa,"1,491,807","+1,744","47,899",+78,"1,388,321","+2,325","55,587",546,"24,958",801,"8,697,066","145,505","59,771,764",Africa,40,"1,248",7
17,Ukraine,"1,271,143","+3,094","24,330",+45,"1,114,301","+2,002","132,512",177,"29,175",558,"6,447,576","147,984","43,569,466",Europe,34,"1,791",7
