#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"31,593,028","+106,591","685,725","+2,988","20,541,252","+91,818","10,366,051","29,671",,,,,,North America,,,
,Asia,"23,578,605","+64,263","379,554",+856,"22,092,074","+104,865","1,106,977","22,693",,,,,,Asia,,,
,South America,"16,432,263","+49,999","428,736","+1,222","14,695,659","+67,901","1,307,868","19,860",,,,,,South America,,,
,Europe,"31,328,170","+109,361","736,415","+2,331","17,939,232","+96,218","12,652,523","29,048",,,,,,Europe,,,
,Africa,"3,688,282","+11,488","95,202",+351,"3,205,397","+28,439","387,683","2,491",,,,,,Africa,,,
,Oceania,"50,381",+7,"1,078",,"34,107",+4,"15,196",8,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"106,671,450","+341,709","2,326,725","+7,748","78,508,427","+389,245","25,836,298","103,771","13,685",298.5,,,,All,,,
1,USA,"27,607,124","+86,592","474,890","+1,315","17,342,837","+72,867","9,789,397","21,907","83,111","1,430","323,804,078","974,808","332,172,103",North America,12,699,1
2,India,"10,838,843","+11,673","155,114",+86,"10,533,076","+11,667","150,653","8,944","7,808",112,"200,672,589","144,560","1,388,160,413",Asia,128,"8,949",7
3,Brazil,"9,524,640","+26,845","231,561",+492,"8,397,187","+33,510","895,892","8,318","44,618","1,085","28,600,000","133,977","213,469,140",South America,22,922,7
4,Russia,"3,967,281","+16,048","76,661",+432,"3,456,210","+19,884","434,410","2,300","27,178",525,"104,000,000","712,464","145,972,276",Europe,37,"1,904",1
5,UK,"3,945,680","+15,845","112,465",+373,"1,915,629","+25,757","1,917,586","3,505","57,939","1,651","76,432,166","1,122,336","68,100,941",Europe,17,606,1
6,France,"3,337,048","+19,715","78,965",+171,"232,977",+284,"3,025,106","3,272","51,056","1,208","46,330,889","708,849","65,360,708",Europe,20,828,1
7,Spain,"2,971,914",,"61,386",,N/A,N/A,N/A,"4,795","63,549","1,313","33,901,309","724,918","46,765,722",Europe,16,762,1
8,Italy,"2,636,738","+11,641","91,273",+270,"2,118,441","+11,380","427,024","2,107","43,649","1,511","34,362,726","568,844","60,408,048",Europe,23,662,2
9,Turkey,"2,531,456","+6,670","26,797",+112,"2,440,706","+28,201","63,953","1,317","29,822",316,"30,616,406","360,684","84,884,320",Asia,34,"3,168",3
10,Germany,"2,291,441","+6,442","62,128",+130,"2,029,200","+8,300","200,113","4,222","27,297",740,"40,705,522","484,904","83,945,591",Europe,37,"1,351",2
11,Colombia,"2,157,216","+6,009","55,993",+300,"2,027,333","+5,002","73,890","3,482","42,126","1,093","10,503,212","205,106","51,208,755",South America,24,915,5
12,Argentina,"1,980,347","+3,658","49,171",+61,"1,778,965","+6,906","152,211","3,550","43,577","1,082","6,508,214","143,210","45,445,177",South America,23,924,7
