#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"9,251,017","+48,305","320,352",+968,"6,031,471","+41,304","2,899,194","17,596",,,,,,North America,,,
,Asia,"11,289,686","+108,325","204,825","+1,699","9,589,236","+113,113","1,495,625","20,707",,,,,,Asia,,,
,South America,"8,391,942","+55,406","264,071","+1,416","7,276,913","+75,864","850,958","17,480",,,,,,South America,,,
,Europe,"5,522,832","+82,511","226,732","+1,060","2,919,896","+20,252","2,376,204","9,643",,,,,,Europe,,,
,Africa,"1,534,485","+6,580","36,885",+188,"1,275,086","+6,681","222,514","1,607",,,,,,Africa,,,
,Oceania,"31,860",+28,938,+1,"29,033",,"1,889",13,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,"36,022,543","+301,155","1,053,818","+5,332","27,122,286","+257,214","7,846,439","67,050","4,621",135.2,,,,All,,,
1,USA,"7,717,830","+38,744","215,721",+689,"4,926,980","+31,902","2,575,129","14,314","23,280",651,"113,255,981","341,631","331,515,730",North America,43,"1,537",3
2,India,"6,754,179","+72,106","104,591",+991,"5,741,253","+82,143","908,335","8,944","4,882",76,"81,071,797","58,596","1,383,567,415",Asia,205,"13,228",17
3,Brazil,"4,970,953","+30,454","147,571",+798,"4,352,871","+57,569","470,511","8,318","23,342",693,"17,900,000","84,054","212,958,012",South America,43,"1,443",12
4,Russia,"1,237,504","+11,615","21,663",+188,"988,576","+6,252","227,265","2,300","8,479",148,"48,337,992","331,193","145,951,147",Europe,118,"6,737",3
5,Colombia,"869,808","+7,650","27,017",+173,"770,812","+4,512","71,979","2,220","17,047",529,"3,967,885","77,763","51,025,119",South America,59,"1,889",13
6,Spain,"865,631","+12,793","32,486",+261,N/A,N/A,N/A,"1,544","18,512",695,"13,689,776","292,769","46,759,607",Europe,54,"1,439",3
7,Peru,"829,999",,"32,834",,"712,888",,"84,277","1,269","25,082",992,"3,961,345","119,708","33,091,634",South America,40,"1,008",8
8,Argentina,"824,468","+14,740","21,827",+359,"660,272","+11,255","142,369","4,007","18,198",482,"2,110,994","46,595","45,304,806",South America,55,"2,076",21
9,Mexico,"789,780","+3,417","81,877",+180,"553,937","+3,884","153,966","2,353","6,109",633,"2,007,202","15,525","129,288,090",North America,164,"1,579",64
10,South Africa,"683,242","+1,027","17,103",+87,"616,857","+1,173","49,282",539,"11,482",287,"4,294,931","72,179","59,504,141",Africa,87,"3,479",14
11,France,"634,763","+10,489","32,365",+66,"99,295",+615,"503,103","1,426","9,719",496,"11,699,517","179,133","65,311,915",Europe,103,"2,018",6
12,UK,"530,113","+14,542","42,445",+76,N/A,N/A,N/A,393,"7,798",624,"26,147,138","384,628","67,980,370",Europe,128,"1,602",3
13,Iran,"479,825","+4,151","27,419",+227,"394,800","+2,507","57,606","4,200","5,694",325,"4,179,338","49,592","84,273,859",Asia,176,"3,074",20
14,Chile,"473,306","+1,560","13,070",+33,"445,418","+1,965","14,818",847,"24,704",682,"3,529,067","184,195","19,159,383",South America,40,"1,466",5
15,Iraq,"387,121","+4,172","9,531",+67,"316,371","+4,213","61,219",479,"9,569",236,"2,395,387","59,212","40,454,349",Asia,105,"4,245",17
16,Bangladesh,"371,631","+1,499","5,405",+30,"284,833","+1,651","81,393",,"2,251",33,"2,013,776","12,196","165,120,172",Asia,444,"30,550",82
17,Saudi Arabia,"337,243",+477,"4,923",+25,"322,612",+557,"9,708",932,"9,648",141,"6,775,933","193,848","34,954,860",Asia,104,"7,100",5
18,Italy,"330,263","+2,677","36,030",+28,"234,099","+1,418","60,134",319,"5,464",596,"11,944,088","197,625","60,438,050",Europe,183,"1,677",5
19,Turkey,"327,557","+1,511","8,553",+55,"287,599","+1,229","31,405","1,414","3,873",101,"11,044,338","130,583","84,577,023",Asia,258,"9,889",8
20,Philippines,"326,833","+2,093","5,865",+25,"273,313",+209,"47,655","1,758","2,972",53,"3,946,226","35,887","109,961,842",Asia,336,"18,749",28
21,Pakistan,"315,727",+467,"6,523",+6,"300,616",+780,"8,588",516,"1,422",29,"3,702,607","16,678","222,000,149",Asia,703,"34,033",60
22,Indonesia,"311,176","+4,056","11,374",+121,"236,437","+3,844","63,365",,"1,135",41,"3,551,507","12,948","274,282,230",Asia,881,"24,115",77
23,Germany,"307,119","+2,462","9,635",+19,"263,700",,"33,784",447,"3,662",115,"16,999,253","202,722","83,855,064",Europe,273,"8,703",5
24,Israel,"277,026","+4,717","1,797",+40,"211,397","+7,042","63,832",880,"30,119",195,"3,783,730","411,383","9,197,590",Asia,33,"5,118",2
25,Ukraine,"234,584","+4,348","4,520",+90,"103,401","+2,149","126,663",177,"5,373",104,"2,397,905","54,918","43,663,012",Europe,186,"9,660",18
26,Canada,"171,323","+2,363","9,530",+26,"143,994","+1,660","17,799",126,"4,529",252,"7,759,301","205,114","37,829,211",North America,221,"3,969",5
27,Netherlands,"144,999","+4,528","6,482",+21,N/A,N/A,N/A,211,"8,457",378,"2,656,731","154,957","17,144,953",Europe,118,"2,645",6
28,Ecuador,"142,056",+717,"11,702",+21,"120,511",,"9,843",354,"8,020",661,"455,122","25,695","17,712,769",South America,125,"1,514",39
29,Romania,"139,612","+2,121","5,121",+73,"109,898","+1,372","24,593",608,"7,270",267,"2,540,222","132,282","19,203,100",Europe,138,"3,750",8
30,Morocco,"137,248","+2,553","2,410",+41,"115,354","+2,018","19,484",434,"3,707",65,"2,753,882","74,379","37,025,060",Africa,270,"15,363",13
31,Bolivia,"137,107",+239,"8,129",+28,"98,007",+460,"30,971",71,"11,704",694,"308,129","26,303","11,714,567",South America,85,"1,441",38
32,Belgium,"132,203","+1,968","10,078",+14,"19,712",+33,"102,413",195,"11,394",869,"3,426,621","295,322","11,602,989",Europe,88,"1,151",3
33,Qatar,"126,943",+251,216,,"123,893",+229,"2,834",56,"45,211",77,"805,365","286,831","2,807,805",Asia,22,"12,999",3
