#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"36,133,642","+79,349","824,060","+1,061","27,833,415","+79,868","7,476,167","15,372",,,,,,North America,,,
,South America,"21,500,675","+72,954","562,925","+2,348","19,132,831","+57,597","1,804,919","21,413",,,,,,South America,,,
,Asia,"29,108,949","+208,990","432,695","+1,532","26,466,223","+136,884","2,210,031","26,055",,,,,,Asia,,,
,Europe,"40,229,964","+152,353","923,535","+2,806","28,399,346","+127,421","10,907,083","31,467",,,,,,Europe,,,
,Africa,"4,295,635","+8,718","113,858",+167,"3,850,160","+5,985","331,617","3,034",,,,,,Africa,,,
,Oceania,"57,728",+158,"1,142",,"34,587",+9,"21,999",6,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"131,327,314","+522,522","2,858,230","+7,914","105,717,268","+407,764","22,751,816","97,347","16,848",366.7,,,,All,,,
1,USA,"31,381,702","+64,730","568,496",+790,"23,894,040","+68,760","6,919,166","8,667","94,390","1,710","410,012,464","1,233,237","332,468,530",North America,11,585,1
2,Brazil,"12,953,597","+41,218","330,297","+1,931","11,305,746","+29,118","1,317,554","8,318","60,616","1,546","28,600,000","133,832","213,699,972",South America,16,647,7
3,India,"12,484,127","+92,998","164,655",+514,"11,627,122","+60,062","692,350","8,944","8,980",118,"246,959,192","177,638","1,390,234,670",Asia,111,"8,443",6
4,France,"4,741,759",,"96,280",,"297,734",,"4,347,745","5,254","72,523","1,473","65,482,489","1,001,526","65,382,744",Europe,14,679,1
5,Russia,"4,572,077","+9,021","100,017",+384,"4,195,869","+9,618","276,191","2,300","31,319",685,"121,300,000","830,925","145,981,818",Europe,32,"1,460",1
6,UK,"4,357,091","+3,423","126,826",+10,"3,888,455","+14,968","341,810",517,"63,929","1,861","127,546,869","1,871,413","68,155,392",Europe,16,537,1
7,Italy,"3,650,247","+21,261","110,704",+376,"2,974,688","+21,311","564,855","3,714","60,440","1,833","50,949,110","843,605","60,394,499",Europe,17,546,1
8,Turkey,"3,445,052","+44,756","32,078",+186,"3,082,676","+23,214","330,298","2,231","40,519",377,"39,319,889","462,461","85,023,100",Asia,25,"2,651",2
9,Spain,"3,291,394",,"75,541",,"3,054,725",,"161,128","1,843","70,376","1,615","42,707,830","913,175","46,768,483",Europe,14,619,1
10,Germany,"2,886,020","+13,641","77,502",+81,"2,560,400","+12,200","248,118","3,680","34,363",923,"50,399,177","600,087","83,986,475",Europe,29,"1,084",2
11,Colombia,"2,437,197","+9,149","63,932",+155,"2,309,356","+8,469","63,909","2,603","47,516","1,246","12,870,222","250,922","51,291,688",South America,21,802,4
12,Poland,"2,415,584","+28,073","54,737",+571,"1,945,994","+34,745","414,853","3,209","63,879","1,447","12,341,238","326,356","37,815,225",Europe,16,691,3
13,Argentina,"2,383,537","+10,384","56,106",+83,"2,130,640","+8,686","196,791","3,618","52,376","1,233","9,036,839","198,574","45,508,571",South America,19,811,5
14,Mexico,"2,247,357","+3,089","203,854",+190,"1,781,629","+3,932","261,874","4,798","17,293","1,569","6,124,274","47,127","129,953,880",North America,58,637,21
15,Iran,"1,920,394","+11,420","62,999",+123,"1,642,418","+8,469","214,977","4,024","22,645",743,"13,038,709","153,754","84,802,566",Asia,44,"1,346",7
16,Ukraine,"1,731,971","+20,341","34,075",+396,"1,342,536","+9,166","355,360",177,"39,784",783,"8,297,800","190,603","43,534,475",Europe,25,"1,278",5
17,Peru,"1,568,345",,"52,331",,"1,485,582",,"30,432","2,357","47,073","1,571","9,445,356","283,495","33,317,579",South America,21,637,4
18,South Africa,"1,551,501",+777,"52,954",+8,"1,476,605","+1,207","21,942",546,"25,914",884,"9,956,086","166,290","59,871,867",Africa,39,"1,131",6
19,Czechia,"1,549,734","+3,809","26,867",+51,"1,389,189",+187,"133,678","1,469","144,511","2,505","13,037,523","1,215,732","10,724,008",Europe,7,399,1
20,Indonesia,"1,527,524","+4,345","41,242",+91,"1,366,214","+5,197","120,068",,"5,540",150,"12,897,665","46,781","275,703,827",Asia,180,"6,685",21
21,Netherlands,"1,295,324","+7,628","16,606",+31,N/A,N/A,N/A,716,"75,469",968,"10,298,103","599,999","17,163,545",Europe,13,"1,034",2
22,Chile,"1,019,478","+7,993","23,524",+103,"950,889","+8,476","45,065","2,867","52,987","1,223","11,422,507","593,686","19,239,993",South America,19,818,2
23,Canada,"999,555","+8,951","23,050",+42,"921,459","+5,037","55,046",704,"26,310",607,"27,770,015","730,948","37,991,781",North America,38,"1,648",1
24,Romania,"970,224","+5,498","23,973",+154,"867,663","+5,526","78,588","1,448","50,690","1,252","7,437,427","388,574","19,140,331",Europe,20,798,3
25,Belgium,"892,585","+4,665","23,083",+38,"57,671",+280,"811,831",790,"76,763","1,985","11,303,497","972,115","11,627,738",Europe,13,504,1
26,Iraq,"868,200","+5,379","14,430",+40,"773,232","+5,017","80,538",481,"21,228",353,"8,158,395","199,475","40,899,321",Asia,47,"2,834",5
27,Israel,"834,070",+363,"6,236",+16,"821,748",+842,"6,086",351,"90,684",678,"13,576,884","1,476,135","9,197,590",Asia,11,"1,475",1
28,Portugal,"823,142",+280,"16,875",+7,"779,973",+318,"26,294",126,"80,905","1,659","9,126,967","897,071","10,174,182",Europe,12,603,1
29,Sweden,"813,191",,"13,498",,N/A,N/A,N/A,319,"80,142","1,330","7,201,692","709,749","10,146,817",Europe,12,752,1
30,Philippines,"784,043","+12,576","13,423",+103,"604,905",+599,"165,715",785,"7,084",121,"10,351,275","93,525","110,679,208",Asia,141,"8,245",11
31,Pakistan,"682,888","+4,723","14,697",+84,"609,691","+2,486","58,500","3,490","3,047",66,"10,347,730","46,172","224,113,042",Asia,328,"15,249",22
32,Hungary,"679,413","+8,637","21,504",+242,"415,601","+2,231","242,308","1,437","70,466","2,230","4,726,187","490,178","9,641,768",Europe,14,448,2
33,Bangladesh,"630,277","+5,683","9,213",+58,"549,775","+2,364","71,289",,"3,799",56,"4,752,661","28,643","165,926,483",Asia,263,"18,010",35
34,Jordan,"626,875","+4,042","7,130",+91,"534,492","+8,789","85,253",729,"60,983",694,"6,030,272","586,631","10,279,506",Asia,16,"1,442",2
35,Serbia,"614,365","+4,133","5,422",+38,"510,932",,"98,011",297,"70,530",622,"3,471,955","398,585","8,710,695",Europe,14,"1,607",3
36,Switzerland,"605,342",,"10,351",,"548,375",,"46,616",158,"69,560","1,189","6,126,488","704,000","8,702,394",Europe,14,841,1
37,Austria,"556,012","+3,283","9,434",+37,"509,550","+2,875","37,028",531,"61,470","1,043","24,402,915","2,697,883","9,045,210",Europe,16,959,0
38,Morocco,"497,832",+575,"8,842",+7,"484,793",+569,"4,197",237,"13,368",237,"6,012,128","161,442","37,240,162",Africa,75,"4,212",6
39,Japan,"480,165","+2,707","9,213",+28,"449,091","+1,376","21,861",408,"3,805",73,"10,005,007","79,290","126,183,089",Asia,263,"13,696",13
40,Lebanon,"477,113","+2,188","6,379",+33,"380,472","+3,336","90,262",914,"70,140",938,"3,581,760","526,553","6,802,274",Asia,14,"1,066",2
41,UAE,"468,023","+2,084","1,504",+2,"452,321","+2,210","14,198",,"46,894",151,"38,332,888","3,840,809","9,980,421",Asia,21,"6,636",0
42,Saudi Arabia,"392,009",+684,"6,690",+6,"379,312",+439,"6,007",761,"11,130",190,"15,299,171","434,368","35,221,685",Asia,90,"5,265",2
