#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"94,121,073","+41,196","1,383,773",+808,"63,859,349","+160,109","28,877,951","18,126",,,,,,North America,,,,,,
,Asia,"112,080,040","+521,044","1,333,374","+1,764","104,066,206","+487,825","6,680,460","30,569",,,,,,Asia,,,,,,
,South America,"53,303,279","+83,054","1,248,454",+800,"46,303,691","+147,308","5,751,134","13,960",,,,,,South America,,,,,,
,Europe,"150,562,428","+548,026","1,685,107","+1,696","122,624,817","+924,989","26,252,504","16,595",,,,,,Europe,,,,,,
,Africa,"11,441,002","+6,767","247,646",+151,"10,448,753","+9,819","744,603","1,984",,,,,,Africa,,,,,,
,Oceania,"3,284,136","+20,206","7,457",+49,"2,977,128",+826,"299,551",263,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"424,792,679","+1,220,293","5,905,826","+5,268","350,280,650","+1,730,876","68,606,203","81,497","54,497",757.7,,,,All,,,,,,
1,USA,"80,087,617","+15,056","959,412",+282,"51,673,555","+128,704","27,454,650","11,671","239,655","2,871","938,696,089","2,808,968","334,178,277",North America,4,348,0,45,0.8,"82,156"
2,India,"42,837,960","+15,487","512,141",+206,"42,113,782","+27,399","212,037","8,944","30,551",365,"759,315,246","541,518","1,402,198,688",Asia,33,"2,738",2,11,0.1,151
3,Brazil,"28,208,212","+40,625","644,362",+424,"25,048,072","+98,290","2,515,778","8,318","131,182","2,997","63,776,166","296,590","215,031,377",South America,8,334,3,189,2,"11,700"
4,France,"22,227,826",,"136,594",,"18,921,479",,"3,169,753","3,055","339,305","2,085","243,529,298","3,717,446","65,509,842",Europe,3,480,0,,,"48,386"
5,UK,"18,605,752","+25,696","160,581",+74,"16,710,324","+98,329","1,734,847",331,"271,738","2,345","474,976,532","6,937,057","68,469,461",Europe,4,426,0,375,1,"25,338"
6,Russia,"15,370,419","+170,699","345,500",+745,"12,365,238","+147,296","2,659,681","2,300","105,250","2,366","271,700,000","1,860,489","146,036,854",Europe,10,423,1,"1,169",5,"18,212"
7,Germany,"13,602,431","+104,131","121,891",+65,"9,673,700","+78,800","3,806,840","2,494","161,506","1,447","104,701,826","1,243,161","84,222,285",Europe,6,691,1,"1,236",0.8,"45,200"
8,Turkey,"13,504,485","+70,355","92,451",+263,"12,661,298","+91,164","750,736","1,128","157,352","1,077","140,286,626","1,634,593","85,823,560",Asia,6,928,1,820,3,"8,747"
9,Italy,"12,469,975","+42,081","152,989",+141,"10,968,639","+63,492","1,348,347",934,"206,743","2,536","184,146,508","3,053,012","60,316,347",Europe,5,394,0,698,2,"22,355"
10,Spain,"10,809,222",,"97,998",,"8,326,793",,"2,384,431","1,284","231,043","2,095","471,036,328","10,068,233","46,784,411",Europe,4,477,0,,,"50,966"
11,Argentina,"8,827,504","+4,450","125,278",+93,"8,583,507","+18,857","118,719","1,572","192,428","2,731","33,868,897","738,299","45,874,216",South America,5,366,1,97,2,"2,588"
12,Iran,"6,942,452","+16,967","135,040",+242,"6,489,920","+31,291","317,492","4,053","80,960","1,575","46,620,277","543,668","85,751,302",Asia,12,635,2,198,3,"3,702"
13,Netherlands,"6,082,555","+36,437","21,483",+8,"3,793,192","+66,556","2,267,880",171,"353,701","1,249","21,107,399","1,227,395","17,196,907",Europe,3,800,1,"2,119",0.5,"131,877"
14,Colombia,"6,047,042","+3,381","138,106",+110,"5,866,006","+4,365","42,930",342,"116,806","2,668","32,953,805","636,542","51,770,032",South America,9,375,2,65,2,829
15,Poland,"5,553,841","+13,687","109,817",+25,"4,856,629","+32,419","587,395","1,010","147,010","2,907","33,026,290","874,202","37,778,784",Europe,7,344,1,362,0.7,"15,548"
16,Mexico,"5,407,711","+19,857","315,525",+470,"4,653,066","+20,425","439,120","4,798","41,233","2,406","14,874,503","113,417","131,148,604",North America,24,416,9,151,4,"3,348"
17,Indonesia,"5,197,505","+48,484","146,365",+163,"4,514,782","+32,873","536,358","2,536","18,679",526,"81,003,675","291,113","278,254,803",Asia,54,"1,901",3,174,0.6,"1,928"
18,Ukraine,"4,720,771","+17,448","104,518",+152,"3,938,459","+11,963","677,794",177,"109,015","2,414","19,288,823","445,430","43,303,823",Europe,9,414,2,403,4,"15,652"
19,Japan,"4,411,892","+77,153","21,636",+203,"3,540,290","+84,459","849,966","1,477","35,059",172,"37,519,629","298,147","125,842,904",Asia,29,"5,816",3,613,2,"6,754"
20,South Africa,"3,658,547","+1,456","98,667",+50,"3,522,732","+1,486","37,148",546,"60,440","1,630","22,880,879","377,998","60,531,730",Africa,17,613,3,24,0.8,614
21,Philippines,"3,652,203","+1,712","55,684",+77,"3,535,987","+3,686","60,532",305,"32,619",497,"27,872,998","248,941","111,966,483",Asia,31,"2,011",4,15,0.7,541
22,Israel,"3,552,865","+17,803","9,971",+129,"3,409,854","+27,120","133,040",804,"380,963","1,069","41,373,364","4,436,346","9,326,000",Asia,3,935,0,"1,909",14,"14,265"
23,Czechia,"3,506,076","+8,220","38,226",+19,"3,310,686","+23,881","157,164",248,"326,405","3,559","52,212,048","4,860,783","10,741,489",Europe,3,281,0,765,2,"14,631"
24,Belgium,"3,494,223",,"29,920",,"2,545,393","+53,817","918,910",350,"299,364","2,563","31,353,093","2,686,146","11,672,149",Europe,3,390,0,,,"78,727"
25,Peru,"3,490,988",,"209,298",,N/A,N/A,N/A,"1,166","103,519","6,206","26,909,789","797,965","33,723,025",South America,10,161,1,,,"46,290"
26,Canada,"3,241,867","+3,377","36,041",+25,"3,080,519","+5,671","125,307",912,"84,681",941,"57,686,902","1,506,835","38,283,502",North America,12,"1,062",1,88,0.7,"3,273"
27,Malaysia,"3,221,680","+26,832","32,347",+37,"2,937,655","+18,459","251,678",247,"97,496",979,"48,006,386","1,452,791","33,044,246",Asia,10,"1,022",1,812,1,"7,616"
28,Portugal,"3,187,389","+9,360","20,831",+35,"2,676,699","+23,651","489,859",116,"314,089","2,053","33,409,187","3,292,175","10,148,059",Europe,3,487,0,922,3,"48,271"
29,Australia,"3,032,081","+17,421","4,913",+33,"2,791,833",,"235,335",184,"116,691",189,"62,876,170","2,419,819","25,983,827",Australia/Oceania,9,"5,289",0,670,1,"9,057"
30,Chile,"2,851,382","+30,398","41,347",+151,"1,893,008","+17,553","917,027","1,008","147,095","2,133","32,267,018","1,664,566","19,384,642",South America,7,469,1,"1,568",8,"47,307"
31,Vietnam,"2,787,493","+47,200","39,501",+78,"2,281,434","+13,414","466,558","2,347","28,222",400,"78,429,511","794,052","98,771,311",Asia,35,"2,500",1,478,0.8,"4,724"
32,Thailand,"2,712,315","+18,953","22,627",+30,"2,527,231","+13,962","162,457",687,"38,700",323,"17,270,775","246,421","70,086,559",Asia,26,"3,097",4,270,0.4,"2,318"
33,Romania,"2,663,620","+7,687","62,539",+66,"2,304,653","+25,638","296,428","1,104","139,986","3,287","20,656,577","1,085,606","19,027,695",Europe,7,304,1,404,3,"15,579"
34,Switzerland,"2,652,931",,"13,117",,"1,846,386","+39,340","793,428",183,"302,909","1,498","18,265,214","2,085,506","8,758,168",Europe,3,668,0,,,"90,593"
35,Austria,"2,473,099","+22,075","14,581",+19,"2,169,869","+29,157","288,649",186,"272,054","1,604","154,061,824","16,947,612","9,090,474",Europe,4,623,0,"2,428",2,"31,753"
36,Denmark,"2,457,086","+24,309","4,312",+34,"1,909,800","+34,643","542,974",40,"421,776",740,"124,417,925","21,357,189","5,825,576",Europe,2,"1,351",0,"4,173",6,"93,205"
37,Sweden,"2,422,856",,"16,817",,"1,808,486","+83,428","597,553",85,"237,481","1,648","18,107,257","1,774,822","10,202,294",Europe,4,607,1,,,"58,570"
38,Greece,"2,298,926","+9,596","25,327",+67,"2,065,123","+22,812","208,476",471,"222,339","2,449","63,346,638","6,126,519","10,339,744",Europe,4,408,0,928,6,"20,163"
