#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"117,251,378","+12,259","1,547,005",+72,"112,538,295","+45,346","3,166,078","7,730",,,,,,North America,,,,,,
,Asia,"191,904,342","+75,229","1,484,203",+159,"185,925,921","+106,861","4,494,218","9,530",,,,,,Asia,,,,,,
,Europe,"231,521,014","+48,481","1,930,663",+373,"224,008,508","+214,011","5,581,843","10,056",,,,,,Europe,,,,,,
,South America,"64,268,411","+8,232","1,331,534",+120,"62,577,009","+8,318","359,868","10,165",,,,,,South America,,,,,,
,Oceania,"12,501,622","+2,841","21,316",+5,"12,313,681","+1,602","166,625",92,,,,,,Australia/Oceania,,,,,,
,Africa,"12,659,912",+508,"257,742",+1,"11,998,054",+107,"404,116","1,000",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"630,107,400","+147,550","6,572,478",+730,"609,362,174","+376,245","14,172,748","38,573","80,837",843.2,,,,All,,,,,,
1,USA,"98,874,433","+12,161","1,090,765",+70,"96,211,086","+42,733","1,572,582","2,546","295,319","3,258","1,124,041,571","3,357,300","334,805,269",North America,3,307,0,36,0.2,"4,697"
2,India,"44,632,004","+1,116","528,905",,"44,075,149",,"27,950",698,"31,730",376,"897,877,536","638,317","1,406,631,776",Asia,32,"2,660",2,0.8,,20
3,France,"36,268,028","+9,421","155,980",+112,"35,082,306","+73,587","1,029,742",869,"552,997","2,378","271,490,188","4,139,547","65,584,518",Europe,2,420,0,144,2,"15,701"
4,Brazil,"34,796,212","+3,826","687,293",+96,"33,953,433",,"155,486","8,318","161,577","3,191","63,776,166","296,146","215,353,593",South America,6,313,3,18,0.4,722
