#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"96,998,072","+74,516","1,447,949",+455,"79,569,329","+128,533","15,980,794","7,266",,,,,,North America,,,,,,
,Asia,"142,960,431","+335,936","1,409,478",+959,"122,384,037","+115,104","19,166,916","24,259",,,,,,Asia,,,,,,
,South America,"56,368,981","+36,796","1,290,365",+243,"52,130,274","+46,259","2,948,342","11,214",,,,,,South America,,,,,,
,Europe,"183,253,694","+514,271","1,788,124","+1,596","162,592,992","+715,013","18,872,578","10,141",,,,,,Europe,,,,,,
,Oceania,"6,002,410","+69,612","9,576",+40,"5,322,574","+14,155","670,260",141,,,,,,Australia/Oceania,,,,,,
,Africa,"11,790,925","+1,669","253,118",+11,"11,025,218","+3,935","512,589","1,345",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"497,375,234","+1,032,800","6,198,625","+3,304","433,025,130","+1,022,999","58,151,479","54,366","63,809",795.2,,,,All,,,,,,
1,USA,"82,025,481","+31,377","1,011,486",+299,"66,307,706","+88,253","14,706,289","1,732","245,272","3,025","990,673,951","2,962,302","334,427,063",North America,4,331,0,94,0.9,"43,975"
2,India,"43,034,033",+966,"521,686",+82,"42,500,002",,"12,345","8,944","30,652",372,"792,509,451","564,490","1,403,939,582",Asia,33,"2,691",2,0.7,0.06,9
3,Brazil,"30,123,963","+29,575","661,182",+147,"29,001,370","+24,973","461,411","8,318","139,965","3,072","63,776,166","296,323","215,225,111",South America,7,326,3,137,0.7,"2,144"
4,France,"26,698,031","+148,768","143,156",+139,"23,912,860","+97,999","2,642,015","1,541","407,427","2,185","260,504,402","3,975,447","65,528,336",Europe,2,458,0,"2,270",2,"40,319"
5,Germany,"22,534,061","+169,454","132,141",+336,"18,168,200","+237,300","4,233,720","2,494","267,446","1,568","122,332,384","1,451,903","84,256,598",Europe,4,638,1,"2,011",4,"50,248"
6,UK,"21,549,830","+25,305","169,759",+347,"19,532,167","+61,669","1,847,904",357,"314,526","2,478","509,604,812","7,437,840","68,515,161",Europe,3,404,0,369,5,"26,971"
7,Russia,"17,969,431","+14,311","371,169",+280,"17,143,630","+37,684","454,632","2,300","123,040","2,541","273,400,000","1,872,028","146,044,862",Europe,8,393,1,98,2,"3,113"
8,Italy,"15,173,707","+66,535","160,973",,"13,763,554","+70,946","1,249,180",462,"251,616","2,669","205,609,215","3,409,490","60,304,976",Europe,4,375,0,"1,103",,"20,714"
9,S. Korea,"14,983,694","+205,289","18,754",+373,N/A,N/A,N/A,"1,093","291,812",365,"15,804,065","307,789","51,347,030",Asia,3,"2,738",3,"3,998",7,"272,565"
10,Turkey,"14,946,379","+7,120","98,342",+31,"14,634,481","+11,217","213,556",975,"173,916","1,144","155,597,564","1,810,536","85,940,035",Asia,6,874,1,83,0.4,"2,485"
11,Spain,"11,627,487","+16,278","103,104",+119,"11,033,321","+11,880","491,062",371,"248,521","2,204","471,036,328","10,067,734","46,786,728",Europe,4,454,0,348,3,"10,496"
12,Vietnam,"10,070,692",,"42,733",,"8,395,066",,"1,632,893","1,674","101,844",432,"84,845,790","858,036","98,883,664",Asia,10,"2,314",1,,,"16,513"
13,Argentina,"9,051,243","+1,993","128,194",+36,"8,880,138","+2,801","42,911",429,"197,077","2,791","35,585,583","774,822","45,927,421",South America,5,358,1,43,0.8,934
14,Netherlands,"7,971,855","+10,903","22,080",+14,"6,890,044","+74,228","1,059,731",122,"463,432","1,284","21,107,399","1,227,049","17,201,762",Europe,2,779,1,634,0.8,"61,606"
15,Iran,"7,186,992","+3,184","140,528",+36,"6,909,967","+5,234","136,497","1,594","83,677","1,636","49,358,909","574,680","85,889,353",Asia,12,611,2,37,0.4,"1,589"
16,Japan,"6,887,421","+55,044","28,528",+72,"6,369,339","+40,322","489,554",484,"54,752",227,"44,376,538","352,773","125,793,403",Asia,18,"4,409",3,438,0.6,"3,892"
17,Colombia,"6,087,443",+320,"139,703",+10,"5,920,596",+367,"27,144",342,"117,428","2,695","34,099,595","657,790","51,839,636",South America,9,371,2,6,0.2,524
18,Indonesia,"6,030,168","+1,755","155,556",+47,"5,798,044","+3,442","76,568","2,771","21,643",558,"92,947,569","333,593","278,625,997",Asia,46,"1,791",3,6,0.2,275
19,Poland,"5,976,364","+1,330","115,594",+58,"5,333,728",+98,"527,042",268,"158,216","3,060","35,827,025","948,470","37,773,481",Europe,6,327,1,35,2,"13,953"
20,Mexico,"5,715,504","+32,216","323,508",+105,"5,014,280","+31,992","377,716","4,798","43,523","2,463","15,645,671","119,139","131,322,449",North America,23,406,8,245,0.8,"2,876"
21,Ukraine,"4,982,249","+2,025","108,118",+20,N/A,N/A,N/A,177,"115,143","2,499","19,521,252","451,147","43,270,260",Europe,9,400,2,47,0.5,"18,861"
22,Australia,"4,970,754","+59,029","6,526",+31,"4,420,823",,"543,405",93,"191,023",251,"67,474,141","2,592,984","26,021,808",Australia/Oceania,5,"3,987",0,"2,268",1,"20,883"
23,Malaysia,"4,307,529","+14,944","35,259",+31,"4,113,831","+14,045","158,439",206,"130,147","1,065","57,291,591","1,730,995","33,097,496",Asia,8,939,1,452,0.9,"4,787"
