#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"97,758,219","+55,062","1,455,927",+294,"93,803,281","+35,727","2,499,011","7,052",,,,,,North America,,,,,,
,Asia,"146,644,112","+185,907","1,418,553",+591,"124,905,239","+116,453","20,320,320","13,432",,,,,,Asia,,,,,,
,South America,"56,652,185","+11,742","1,292,874",+104,"52,701,392","+9,474","2,657,919","10,947",,,,,,South America,,,,,,
,Europe,"188,716,266","+340,100","1,807,454","+1,303","172,088,334","+645,049","14,820,478","9,170",,,,,,Europe,,,,,,
,Oceania,"6,772,662","+58,821","10,221",+61,"6,235,671","+8,553","526,770",169,,,,,,Australia/Oceania,,,,,,
,Africa,"11,859,940","+4,956","253,680",+13,"11,080,725","+2,069","525,535",957,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"508,404,105","+656,588","6,238,724","+2,366","460,815,348","+817,325","41,350,033","41,727","65,224",800.4,,,,All,,,,,,
1,USA,"82,597,872","+43,373","1,017,834",+171,"80,380,693","+24,976","1,199,345","1,514","246,928","3,043","1,000,053,608","2,989,686","334,501,170",North America,4,329,0,130,0.5,"3,585"
2,India,"43,053,299",+874,"522,146",+30,"42,516,068",,"15,085",698,"30,655",372,"833,825,991","593,699","1,404,458,147",Asia,33,"2,690",2,0.6,0.02,11
3,Brazil,"30,338,697","+8,068","662,618",+62,"29,353,398",,"322,681","8,318","140,925","3,078","63,776,166","296,244","215,282,819",South America,7,325,3,37,0.3,"1,499"
4,France,"28,164,406","+88,389","144,945",+146,"25,750,787","+131,929","2,268,674","1,677","429,769","2,212","266,484,045","4,066,358","65,533,845",Europe,2,452,0,"1,349",2,"34,618"
5,Germany,"24,019,768","+104,331","134,471",+187,"21,058,000","+204,900","2,827,297","1,980","285,044","1,596","122,332,384","1,451,727","84,266,819",Europe,4,627,1,"1,238",2,"33,552"
6,UK,"21,933,206","+11,393","173,352",+320,"20,714,351","+60,768","1,045,503",339,"320,058","2,530","514,985,782","7,514,884","68,528,774",Europe,3,395,0,166,5,"15,256"
7,Russia,"18,119,862","+9,001","374,563",+195,"17,451,090","+13,480","294,209","2,300","124,068","2,565","273,400,000","1,871,997","146,047,248",Europe,8,390,1,62,1,"2,014"
8,S. Korea,"16,755,055","+81,010","21,873",+206,N/A,N/A,N/A,833,"326,299",426,"15,804,065","307,779","51,348,712",Asia,3,"2,348",3,"1,578",4,"306,992"
9,Italy,"16,008,181","+73,212","162,466",+202,"14,622,593","+73,233","1,223,122",411,"265,469","2,694","210,944,097","3,498,152","60,301,588",Europe,4,371,0,"1,214",3,"20,283"
10,Turkey,"15,013,616","+2,898","98,660",+15,"14,836,951","+19,693","78,005",975,"174,628","1,148","157,973,070","1,837,436","85,974,730",Asia,6,871,1,34,0.2,907
11,Spain,"11,786,036","+16,381","103,908",+63,"11,261,340","+13,474","420,788",339,"251,906","2,221","471,036,328","10,067,585","46,787,418",Europe,4,450,0,350,1,"8,994"
12,Vietnam,"10,544,324","+11,160","42,998",+7,"9,079,265","+2,338","1,422,061",822,"106,598",435,"85,776,230","867,152","98,917,131",Asia,9,"2,301",1,113,0.07,"14,376"
13,Argentina,"9,060,923",,"128,344",,"8,895,999",,"36,580",412,"197,220","2,794","35,716,069","777,395","45,943,270",South America,5,358,1,,,796
14,Netherlands,"8,035,603","+2,628","22,206",+9,"7,604,443","+42,770","408,954",94,"467,099","1,291","21,107,399","1,226,946","17,203,208",Europe,2,775,1,153,0.5,"23,772"
15,Japan,"7,535,033","+47,409","29,201",+50,"7,027,666","+42,371","478,166",207,"59,907",232,"46,394,230","368,856","125,778,658",Asia,17,"4,307",3,377,0.4,"3,802"
16,Iran,"7,214,904","+1,096","140,940",+21,"6,960,970","+2,925","112,994","1,134","83,962","1,640","50,079,995","582,797","85,930,475",Asia,12,610,2,13,0.2,"1,315"
17,Colombia,"6,090,803",+283,"139,765",+6,"5,924,143",+242,"26,895",342,"117,446","2,695","34,345,975","662,278","51,860,369",South America,9,371,2,5,0.1,519
18,Indonesia,"6,043,246",+651,"156,040",+25,"5,866,169","+10,808","21,037","2,771","21,681",560,"94,695,148","339,730","278,736,566",Asia,46,"1,786",3,2,0.09,75
19,Poland,"5,989,614","+1,097","115,926",+27,"5,334,291",+72,"539,397",268,"158,573","3,069","36,005,439","953,233","37,771,902",Europe,6,326,1,29,0.7,"14,280"
20,Mexico,"5,731,635","+1,075","324,033",+29,"5,032,356",+869,"375,246","4,798","43,628","2,466","15,747,399","119,867","131,374,233",North America,23,405,8,8,0.2,"2,856"
21,Australia,"5,612,854","+48,984","6,939",+46,"5,186,006",,"419,909",134,"215,604",267,"68,697,978","2,638,868","26,033,121",Australia/Oceania,5,"3,752",0,"1,882",2,"16,130"
22,Ukraine,"4,997,224",+813,"108,306",+10,N/A,N/A,N/A,177,"115,515","2,504","19,521,252","451,251","43,260,263",Europe,9,399,2,19,0.2,"19,207"
23,Malaysia,"4,421,443","+6,342","35,482",+12,"4,300,558","+9,111","85,403",91,"133,524","1,072","58,261,657","1,759,461","33,113,358",Asia,7,933,1,192,0.4,"2,579"
24,Thailand,"4,128,038","+21,808","27,523",+128,"3,909,738","+19,826","190,777","1,496","58,875",393,"17,270,775","246,318","70,115,668",Asia,17,"2,548",4,311,2,"2,721"
25,Austria,"4,092,513","+8,155","17,057",,"3,967,810","+9,448","107,646",127,"449,775","1,875","181,611,092","19,959,406","9,099,023",Europe,2,533,0,896,,"11,831"
26,Israel,"4,047,693",,"10,658",,"4,009,152",,"27,883",220,"434,022","1,143","41,373,364","4,436,346","9,326,000",Asia,2,875,0,,,"2,990"
27,Belgium,"4,015,791",,"31,319",,"3,710,449","+20,146","274,023",169,"343,802","2,681","33,456,470","2,864,292","11,680,536",Europe,3,373,0,,,"23,460"
28,Czechia,"3,892,504","+2,164","40,058",+8,"3,831,186","+5,729","21,260",50,"362,269","3,728","55,091,627","5,127,287","10,744,790",Europe,3,268,0,201,0.7,"1,979"
29,South Africa,"3,755,459","+4,629","100,286",+10,"3,632,282","+1,200","22,891",175,"61,914","1,653","24,288,173","400,423","60,656,348",Africa,16,605,2,76,0.2,377
30,Portugal,"3,719,485",,"21,993",,N/A,N/A,N/A,61,"366,700","2,168","40,748,372","4,017,339","10,143,125",Europe,3,461,0,,,"80,973"
31,Canada,"3,691,765","+7,477","38,753",+65,"3,422,808","+6,904","230,204",426,"96,294","1,011","60,536,359","1,578,993","38,338,595",North America,10,989,1,195,2,"6,004"
32,Philippines,"3,684,094",+230,"60,118",+62,"3,608,194","+1,156","15,782",289,"32,832",536,"29,359,833","261,652","112,209,591",Asia,30,"1,866",4,2,0.6,141
33,Switzerland,"3,579,867",,"13,816",,"3,336,263","+30,953","229,788",90,"408,255","1,576","20,666,182","2,356,812","8,768,701",Europe,2,635,0,,,"26,205"
34,Peru,"3,558,613",,"212,715",,N/A,N/A,N/A,351,"105,286","6,293","29,550,426","874,283","33,799,595",South America,9,159,1,,,"48,084"
35,Chile,"3,541,792","+2,949","57,351",+26,"3,359,408","+8,727","125,033",290,"182,454","2,954","36,660,932","1,888,574","19,411,960",South America,5,338,1,152,1,"6,441"
36,Greece,"3,273,382","+7,014","28,839",+31,"3,144,822","+8,592","99,721",278,"316,841","2,791","78,799,329","7,627,242","10,331,300",Europe,3,358,0,679,3,"9,652"
37,Denmark,"2,957,826","+1,520","6,060",+13,"2,926,800","+2,486","24,966",15,"507,436","1,040","127,128,267","21,809,742","5,828,967",Europe,2,962,0,261,2,"4,283"
38,Romania,"2,887,258",+974,"65,412",+9,"2,606,660",,"215,186",218,"151,910","3,442","22,573,847","1,187,696","19,006,423",Europe,7,291,1,51,0.5,"11,322"
39,Sweden,"2,498,388",,"18,656",,"2,461,823",,"17,909",19,"244,634","1,827","18,493,218","1,810,793","10,212,771",Europe,4,547,1,,,"1,754"
40,Iraq,"2,324,031",+153,"25,203",+2,"2,295,578",+505,"3,250",26,"55,534",602,"18,447,972","440,827","41,848,594",Asia,18,"1,660",2,4,0.05,78
41,Serbia,"2,000,516",+763,"15,948",+3,"1,966,248","+1,466","18,320",24,"230,635","1,839","9,422,021","1,086,244","8,673,943",Europe,4,544,1,88,0.3,"2,112"
42,Bangladesh,"1,952,506",+21,"29,127",,"1,892,816",+373,"30,563","1,297","11,647",174,"13,951,348","83,219","167,646,612",Asia,86,"5,756",12,0.1,,182
43,Hungary,"1,890,953","+2,047","46,048",+24,"1,776,617","+6,551","68,288",45,"196,644","4,789","11,295,119","1,174,600","9,616,141",Europe,5,209,1,213,2,"7,101"
44,Slovakia,"1,772,201","+1,741","19,817",+14,"1,725,465","+3,560","26,919",92,"324,317","3,627","7,046,883","1,289,597","5,464,408",Europe,3,276,1,319,3,"4,926"
45,Jordan,"1,694,216",,"14,048",,"1,678,941",,"1,227",124,"163,130","1,353","16,670,254","1,605,117","10,385,696",Asia,6,739,1,,,118
46,Georgia,"1,654,076",+161,"16,795",+1,"1,635,291",+301,"1,990",,"416,081","4,225","16,793,137","4,224,300","3,975,366",Asia,2,237,0,40,0.3,501
47,Pakistan,"1,527,669",+80,"30,368",,"1,493,933",+63,"3,368",196,"6,682",133,"28,008,999","122,513","228,620,548",Asia,150,"7,528",8,0.3,,15
48,Ireland,"1,509,536","+1,163","6,996",+3,"1,397,936","+7,032","104,604",39,"299,678","1,389","12,016,948","2,385,643","5,037,195",Europe,3,720,0,231,0.6,"20,766"
49,Norway,"1,423,220",+637,"2,871",,N/A,N/A,N/A,20,"258,878",522,"11,002,430","2,001,298","5,497,647",Europe,4,"1,915",0,116,,"242,176"
50,Kazakhstan,"1,305,440",+9,"13,660",,"1,290,964",+19,816,24,"68,057",712,"11,575,012","603,447","19,181,490",Asia,15,"1,404",2,0.5,,43
51,Hong Kong,"1,200,908",+574,"9,227",+15,N/A,N/A,N/A,115,"157,877","1,213","44,972,952","5,912,352","7,606,609",Asia,6,824,0,75,2,"154,924"
52,Singapore,"1,177,415","+3,025","1,324",+2,"1,104,841",,"71,250",16,"198,443",223,"23,712,995","3,996,614","5,933,272",Asia,5,"4,481",0,510,0.3,"12,009"
53,Morocco,"1,164,614",+47,"16,064",,"1,148,108",+106,442,293,"30,892",426,"11,237,010","298,071","37,699,047",Africa,32,"2,347",3,1,,12
54,Bulgaria,"1,152,538",+287,"36,842",+4,"959,432",+143,"156,264",109,"168,151","5,375","9,793,023","1,428,765","6,854,186",Europe,6,186,1,42,0.6,"22,798"
55,Croatia,"1,116,281",+839,"15,772",+7,"1,096,180",+846,"4,329",22,"274,970","3,885","4,758,247","1,172,085","4,059,644",Europe,4,257,1,207,2,"1,066"
