#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"109,961,475","+133,550","1,502,989",+562,"102,682,613","+143,962","5,775,873","10,035",,,,,,North America,,,,,,
,Asia,"167,914,600","+381,103","1,446,400",+330,"160,253,461","+216,590","6,214,739","12,128",,,,,,Asia,,,,,,
,South America,"61,944,678","+61,911","1,314,456",+327,"59,001,549","+97,966","1,628,673","10,549",,,,,,South America,,,,,,
,Europe,"214,488,678","+204,072","1,873,029",+548,"203,517,532","+445,363","9,098,117","8,010",,,,,,Europe,,,,,,
,Oceania,"11,165,690","+59,223","16,062",+85,"10,596,475","+10,686","553,153",185,,,,,,Australia/Oceania,,,,,,
,Africa,"12,513,369","+1,525","256,821",+11,"11,694,340","+1,989","562,208",985,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"577,989,211","+841,384","6,409,772","+1,863","547,746,676","+916,556","23,832,763","41,892","74,151",822.3,,,,All,,,,,,
1,USA,"92,727,905","+95,490","1,053,798",+383,"87,754,081","+105,243","3,920,026","4,721",,,"1,066,783,734",,,North America,,,,,,
2,India,"43,955,197","+16,433","526,167",,"43,267,571","+20,742","161,459",698,"31,218",374,"873,185,917","620,154","1,408,014,016",Asia,32,"2,676",2,12,,115
3,Brazil,"33,707,069","+46,461","677,871",+308,"32,190,361","+68,824","838,837","8,318","156,284","3,143","63,776,166","295,700","215,678,531",South America,6,318,3,215,1,"3,889"
4,France,"33,689,657","+58,638","151,782",+103,"31,822,928","+161,146","1,714,947",869,"513,784","2,315","271,490,188","4,140,361","65,571,621",Europe,2,432,0,894,2,"26,154"
5,Germany,"30,598,385",,"143,545",,"28,627,900","+122,500","1,826,940","1,440","362,811","1,702","122,332,384","1,450,520","84,336,905",Europe,3,588,1,,,"21,662"
6,UK,"23,212,565",,"182,727",,"22,566,588","+24,581","463,250",146,"338,267","2,663","522,526,476","7,614,549","68,622,120",Europe,3,376,0,,,"6,751"
7,Italy,"20,837,233","+63,837","171,439",+207,"19,285,667","+79,499","1,380,127",424,"345,683","2,844","236,105,616","3,916,922","60,278,361",Europe,3,352,0,"1,059",3,"22,896"
8,S. Korea,"19,446,946","+100,182","24,932",+25,"18,466,528","+20,246","955,486",177,"378,638",485,"15,804,065","307,710","51,360,247",Asia,3,"2,060",3,"1,951",0.5,"18,604"
9,Russia,"18,554,036","+9,027","382,272",+36,"17,953,445","+5,115","218,319","2,300","127,027","2,617","273,400,000","1,871,787","146,063,605",Europe,8,382,1,62,0.2,"1,495"
10,Turkey,"15,524,071",,"99,184",,"15,221,506",,"203,381",975,"180,067","1,150","162,743,369","1,887,697","86,212,638",Asia,6,869,1,,,"2,359"
11,Spain,"13,204,863",,"110,187",,"12,490,889",,"603,787",339,"282,203","2,355","471,036,328","10,066,567","46,792,152",Europe,4,425,0,,,"12,904"
12,Japan,"11,680,821","+180,226","32,048",+108,"10,247,733","+112,739","1,401,040",311,"92,943",255,"61,312,175","487,853","125,677,550",Asia,11,"3,922",2,"1,434",0.9,"11,148"
13,Vietnam,"10,770,304",,"43,092",,"9,874,075",,"853,137",46,"108,630",435,"85,826,548","865,653","99,146,617",Asia,9,"2,301",1,,,"8,605"
14,Argentina,"9,507,562",,"129,278",,"9,269,597","+4,549","108,687",456,"206,453","2,807","35,716,069","775,561","46,051,944",South America,5,356,1,,,"2,360"
15,Australia,"9,235,196","+49,094","11,386",+82,"8,797,363",,"426,447",145,"353,694",436,"75,973,502","2,909,669","26,110,699",Australia/Oceania,3,"2,293",0,"1,880",3,"16,332"
16,Netherlands,"8,324,399","+4,122","22,483",+7,"8,143,135","+3,493","158,781",64,"483,608","1,306","21,107,399","1,226,239","17,213,124",Europe,2,766,1,239,0.4,"9,224"
17,Iran,"7,359,489","+10,526","141,795",+37,"7,075,919",+924,"141,775","1,101","85,365","1,645","53,103,026","615,955","86,212,452",Asia,12,608,2,122,0.4,"1,644"
18,Mexico,"6,659,038","+30,497","327,261",+152,"5,767,724","+30,642","564,053","4,798","50,551","2,484","17,519,883","132,999","131,729,321",North America,20,403,8,232,1,"4,282"
