#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"8,783,764","+43,939","308,047",+546,"5,623,688","+52,234","2,852,029","17,316",,,,,,North America,,,
,Asia,"10,394,600","+98,720","190,953","+1,431","8,700,433","+112,547","1,503,214","20,725",,,,,,Asia,,,
,South America,"7,957,814","+38,716","249,774","+1,052","6,795,906","+54,203","912,134","17,280",,,,,,South America,,,
,Europe,"4,898,072","+39,027","220,836",+431,"2,499,759","+10,654","2,177,477","8,464",,,,,,Europe,,,
,Africa,"1,473,375","+5,820","35,510",+295,"1,218,322","+5,277","219,543","1,568",,,,,,Africa,,,
,Oceania,"31,047",+4,915,+3,"28,334",+48,"1,798",21,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,"33,539,393","+226,226","1,006,050","+3,758","24,867,093","+234,963","7,666,250","65,378","4,303",129.1,,,,All,,,
1,USA,"7,358,942","+34,749","209,756",+303,"4,605,430","+44,974","2,543,756","14,057","22,201",633,"105,304,772","317,687","331,473,384",North America,45,"1,580",3
2,India,"6,143,019","+69,671","96,351",+777,"5,098,573","+85,206","948,095","8,944","4,441",70,"71,967,230","52,027","1,383,271,092",Asia,225,"14,357",19
3,Brazil,"4,748,327","+16,018","142,161",+385,"4,084,182","+24,094","521,984","8,318","22,300",668,"17,900,000","84,067","212,925,036",South America,45,"1,498",12
4,Russia,"1,159,573","+8,135","20,385",+61,"945,920","+2,702","193,268","2,300","7,945",140,"45,400,000","311,066","145,949,784",Europe,126,"7,160",3
5,Colombia,"818,203","+5,147","25,641",+153,"722,536","+11,064","70,026","2,220","16,039",503,"3,668,126","71,905","51,013,271",South America,62,"1,990",14
6,Peru,"808,714","+3,412","32,324",+62,"670,989","+6,499","105,401","1,354","24,446",977,"3,865,360","116,843","33,081,592",South America,41,"1,023",9
7,Spain,"748,266","+2,425","31,411",+59,N/A,N/A,N/A,"1,529","16,003",672,"12,723,989","272,117","46,759,213",Europe,62,"1,489",4
8,Mexico,"730,317","+3,886","76,430",+187,"523,831","+2,590","130,056","2,385","5,650",591,"1,671,189","12,929","129,258,499",North America,177,"1,691",77
9,Argentina,"723,132","+11,807","16,113",+364,"576,715","+10,780","130,304","3,678","15,965",356,"1,926,717","42,536","45,295,750",South America,63,"2,811",24
10,South Africa,"671,669",+903,"16,586",+188,"604,478",+757,"50,605",539,"11,291",279,"4,152,480","69,804","59,487,798",Africa,89,"3,587",14
11,France,"542,639","+4,070","31,808",+81,"95,426",+535,"415,405","1,118","8,309",487,"10,712,335","164,026","65,308,767",Europe,120,"2,053",6
12,Chile,"459,671","+1,770","12,698",+57,"433,016","+1,312","13,957",884,"23,996",663,"3,265,887","170,491","19,155,801",South America,42,"1,509",6
13,Iran,"449,960","+3,512","25,779",+190,"376,531","+2,361","47,650","4,068","5,341",306,"3,959,783","47,000","84,250,361",Asia,187,"3,268",21
14,UK,"439,013","+4,044","42,001",+13,N/A,N/A,N/A,262,"6,459",618,"24,016,711","353,329","67,972,591",Europe,155,"1,618",3
