#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"124,618,198","+6,448","1,611,603",+82,"119,867,480","+46,257","3,139,115","7,702",,,,,,North America,,,,,,
,Asia,"214,354,608","+41,335","1,536,777",+171,"198,988,380","+37,048","13,829,451","15,498",,,,,,Asia,,,,,,
,Europe,"246,318,764","+35,775","2,017,116",+104,"241,919,692","+54,803","2,381,956","6,491",,,,,,Europe,,,,,,
,South America,"68,011,163","+3,092","1,350,612",+9,"66,274,880","+2,355","385,671","10,192",,,,,,South America,,,,,,
,Oceania,"13,996,296",,"26,116",,"13,834,559",,"135,621",64,,,,,,Australia/Oceania,,,,,,
,Africa,"12,794,309",+28,"258,582",,"12,075,256",+35,"460,471",548,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"680,094,059","+86,678","6,800,821",+366,"652,960,953","+140,498","20,332,285","40,495","87,250",872.5,,,,All,,,,,,
1,USA,"105,313,436","+6,443","1,145,876",+82,"102,727,312","+44,913","1,440,248","2,536","314,551","3,423","1,167,134,519","3,486,010","334,805,269",North America,3,292,0,19,0.2,"4,302"
2,India,"44,686,611",,"530,772",,"44,153,504",,"2,335",N/A,"31,769",377,"918,679,922","653,106","1,406,631,776",Asia,31,"2,650",2,,,2
3,France,"39,626,756","+4,525","164,988",+25,"39,390,798","+3,619","70,970",869,"604,209","2,516","271,490,188","4,139,547","65,584,518",Europe,2,398,0,69,0.4,"1,082"
4,Germany,"38,168,908",,"168,086",,"37,715,700","+16,500","285,122",N/A,"455,022","2,004","122,332,384","1,458,359","83,883,596",Europe,2,499,1,,,"3,399"
5,Brazil,"37,052,936",,"699,087",,"36,235,329",,"118,520",N/A,"172,056","3,246","63,776,166","296,146","215,353,593",South America,6,308,3,,,550
6,Japan,"33,219,038","+13,950","72,486",+99,"21,685,717",+762,"11,460,835",160,"264,515",577,"95,253,685","758,481","125,584,838",Asia,4,"1,733",1,111,0.8,"91,260"
7,S. Korea,"30,526,012","+12,291","33,988",+11,"30,304,171","+12,649","187,853",145,"594,702",662,"15,804,065","307,892","51,329,899",Asia,2,"1,510",3,239,0.2,"3,660"
8,Italy,"25,576,852",,"188,094",,"25,219,653",,"169,105",133,"424,422","3,121","267,663,187","4,441,601","60,262,770",Europe,2,320,0,,,"2,806"
9,UK,"24,341,615",,"206,246",,"24,091,325","+3,456","44,044",N/A,"355,363","3,011","522,526,476","7,628,357","68,497,907",Europe,3,332,0,,,643
10,Russia,"22,285,908","+13,438","396,137",+37,"21,631,409","+16,557","258,362",N/A,"152,846","2,717","273,400,000","1,875,095","145,805,947",Europe,7,368,1,92,0.3,"1,772"
11,Turkey,"17,042,722",,"101,492",,N/A,N/A,N/A,,"199,186","1,186","162,743,369","1,902,052","85,561,976",Asia,5,843,1,,,"1,819"
12,Spain,"13,763,336",,"119,380",,"13,607,068",,"36,888",231,"294,597","2,555","471,036,328","10,082,298","46,719,142",Europe,3,391,0,,,790
13,Vietnam,"11,526,926",+9,"43,186",,"10,614,777",+8,"868,963",2,"116,488",436,"85,826,548","867,342","98,953,541",Asia,9,"2,291",1,0.09,,"8,782"
14,Australia,"11,366,361",,"19,373",,"11,314,814",,"32,174",36,"436,014",743,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,346",0,,,"1,234"
15,Taiwan,"10,055,439","+12,212","17,975",+27,"9,736,050","+20,872","301,414",,"420,931",752,"30,742,304","1,286,903","23,888,595",Asia,2,"1,329",1,511,1,"12,617"
16,Argentina,"10,044,125",,"130,463",,"9,909,866",,"3,796",363,"218,302","2,836","35,716,069","776,264","46,010,234",South America,5,353,1,,,83
17,Netherlands,"8,596,296",,"22,992",,"8,558,816",,"14,488",53,"499,452","1,336","25,984,435","1,509,718","17,211,447",Europe,2,749,1,,,842
18,Iran,"7,568,903",+997,"144,858",+13,"7,339,457",+92,"84,588",301,"87,987","1,684","55,034,937","639,771","86,022,837",Asia,11,594,2,12,0.2,983
19,Mexico,"7,451,429",,"332,988",,"6,690,914",,"427,527",N/A,"56,638","2,531","19,572,325","148,768","131,562,772",North America,18,395,7,,,"3,250"
20,Indonesia,"6,736,298",+252,"160,916",+2,"6,571,845",+153,"3,537",N/A,"24,133",576,"114,158,919","408,975","279,134,505",Asia,41,"1,735",2,0.9,0.01,13
21,Poland,"6,422,467","+2,992","118,898",+14,"5,335,940",,"967,629",696,"170,178","3,150","38,279,634","1,014,305","37,739,785",Europe,6,317,1,79,0.4,"25,639"
22,Colombia,"6,359,464",,"142,615",,"6,182,304",,"34,545",342,"123,454","2,769","36,951,507","717,327","51,512,762",South America,8,361,1,,,671
23,Austria,"5,919,616","+7,845","21,891",,"5,840,825","+3,925","56,900",86,"652,896","2,414","211,273,524","23,302,116","9,066,710",Europe,2,414,0,865,,"6,276"
24,Greece,"5,849,949",,"36,077",,"5,804,980","+1,599","8,892",115,"567,040","3,497","102,228,365","9,909,078","10,316,637",Europe,2,286,0,,,862
25,Portugal,"5,566,708",,"26,117",,"5,537,790",,"2,801",61,"548,954","2,575","45,980,330","4,534,294","10,140,570",Europe,2,388,0,,,276
26,Ukraine,"5,382,095",,"111,175",,"5,265,637","+3,708","5,283",,"124,608","2,574","32,603,805","754,855","43,192,122",Europe,8,389,1,,,122
27,Chile,"5,169,139","+2,811","64,177",+1,"5,099,538","+2,091","5,424",85,"268,524","3,334","48,454,162","2,517,074","19,250,195",South America,4,300,0,146,0.05,282
28,Malaysia,"5,043,008",+217,"36,960",+2,"4,996,818",+233,"9,230",7,"151,984","1,114","68,198,303","2,055,338","33,181,072",Asia,7,898,0,7,0.06,278
29,Israel,"4,799,640",+357,"12,292",+2,"4,781,252",,"6,096",57,"514,652","1,318","41,373,364","4,436,346","9,326,000",Asia,2,759,0,38,0.2,654
30,DPRK,"4,772,813",,74,,"4,772,739",,0,,"183,636",3,,,"25,990,679",Asia,5,"351,225",,,,
31,Thailand,"4,728,035",,"33,911",,"4,692,636",,"1,488",N/A,"67,468",484,"17,270,775","246,450","70,078,203",Asia,15,"2,067",4,,,21
32,Belgium,"4,717,655",,"33,717",,"4,659,455",+558,"24,483",43,"404,315","2,890","36,709,556","3,146,099","11,668,278",Europe,2,346,0,,,"2,098"
33,Czechia,"4,611,001","+1,166","42,436",,"4,558,089",,"10,476",38,"429,458","3,952","56,998,352","5,308,699","10,736,784",Europe,2,253,0,109,,976
34,Canada,"4,591,149",,"51,249",,"4,500,536","+1,341","39,364",99,"119,597","1,335","66,343,123","1,728,207","38,388,419",North America,8,749,1,,,"1,025"
35,Peru,"4,486,034",+281,"219,439",+8,"4,264,598",+264,"1,997",38,"133,179","6,515","38,041,008","1,129,343","33,684,208",South America,8,154,1,8,0.2,59
36,Switzerland,"4,389,655",,"14,452",,"4,371,249",,"3,954",39,"500,323","1,647","23,833,472","2,716,487","8,773,637",Europe,2,607,0,,,451
37,Philippines,"4,076,418",+121,"66,118",+7,"4,001,070",+99,"9,230",162,"36,232",588,"34,603,075","307,558","112,508,994",Asia,28,"1,702",3,1,0.06,82
38,South Africa,"4,063,573",,"102,595",,"3,912,506",,"48,472",192,"66,883","1,689","26,795,090","441,027","60,756,135",Africa,15,592,2,,,798
39,Romania,"3,340,342",,"67,704",,"3,263,301","+3,200","9,337",115,"175,518","3,558","26,676,248","1,401,701","19,031,335",Europe,6,281,1,,,491
40,Denmark,"3,175,264",+69,"8,269",+4,"3,166,080",+68,915,19,"544,180","1,417","129,197,382","22,141,986","5,834,950",Europe,2,706,0,12,0.7,157
