#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"39,958,126","+20,323","902,105",+711,"32,900,840","+52,071","6,155,181","13,255",,,,,,North America,,,,,,
,Asia,"52,281,586","+181,688","707,750","+3,921","48,782,471","+274,628","2,791,365","28,823",,,,,,Asia,,,,,,
,South America,"29,586,457","+138,171","914,105","+3,061","26,653,369","+123,697","2,018,983","30,694",,,,,,South America,,,,,,
,Europe,"46,855,872","+38,427","1,078,107","+1,022","43,947,751","+67,235","1,830,014","12,599",,,,,,Europe,,,,,,
,Africa,"4,951,796","+12,549","132,415",+258,"4,458,875","+8,798","360,506","2,423",,,,,,Africa,,,,,,
,Oceania,"69,196",+114,"1,254",+2,"66,747",+145,"1,195",9,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"173,703,754","+391,272","3,735,751","+8,975","156,810,759","+526,574","13,157,244","87,803","22,285",479.3,,,,All,,,,,,
1,USA,"34,203,708","+10,937","612,196",+381,"28,100,548","+45,553","5,490,964","5,573","102,775","1,840","484,098,095","1,454,613","332,802,010",North America,10,544,1,33,1,"16,499"
2,India,"28,807,855","+114,020","346,772","+2,671","26,975,513","+188,383","1,485,570","8,944","20,687",249,"361,174,142","259,358","1,392,568,209",Asia,48,"4,016",4,82,2,"1,067"
3,Brazil,"16,907,425","+65,471","472,629","+1,661","15,290,500","+50,808","1,144,296","8,318","79,022","2,209","49,842,105","232,951","213,959,658",South America,13,453,4,306,8,"5,348"
4,France,"5,707,683","+6,654","109,973",+57,"5,406,048","+13,005","191,662","2,525","87,263","1,681","86,584,796","1,323,774","65,407,534",Europe,11,595,1,102,0.9,"2,930"
5,Turkey,"5,282,594","+6,126","48,068",+92,"5,154,771","+7,161","79,755","1,147","62,017",564,"55,250,625","648,640","85,179,227",Asia,16,"1,772",2,72,1,936
