#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"11,009,198","+98,054","349,356","+1,598","7,311,672","+47,761","3,348,170","20,592",,,,,,North America,,,
,Asia,"13,499,280","+93,503","240,140","+1,456","11,965,748","+90,187","1,293,392","21,292",,,,,,Asia,,,
,South America,"9,581,294","+57,751","292,715","+1,294","8,554,263","+48,264","734,316","18,131",,,,,,South America,,,
,Europe,"9,402,564","+273,415","260,030","+2,530","3,655,723","+50,790","5,486,811","19,873",,,,,,Europe,,,
,Africa,"1,770,521","+10,810","42,402",+184,"1,444,250","+7,788","283,869","2,241",,,,,,Africa,,,
,Oceania,"37,437",+19,970,,"32,541",+13,"3,926",25,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,"45,301,015","+533,552","1,185,628","+7,062","32,964,856","+244,803","11,150,531","82,158","5,812",152.1,,,,All,,,
1,USA,"9,207,030","+85,793","234,110",+980,"5,971,142","+37,930","3,001,778","16,874","27,762",706,"141,452,757","426,528","331,637,477",North America,36,"1,417",2
2,India,"8,088,046","+49,281","121,131",+568,"7,371,898","+56,947","595,017","8,944","5,842",87,"106,563,440","76,973","1,384,419,342",Asia,171,"11,429",13
3,Brazil,"5,496,402","+26,647","159,033",+565,"4,954,159","+19,611","383,210","8,318","25,798",746,"21,900,000","102,791","213,052,818",South America,39,"1,340",10
4,Russia,"1,581,693","+17,717","27,301",+366,"1,186,041","+14,740","368,351","2,300","10,837",187,"59,284,119","406,181","145,955,066",Europe,92,"5,346",2
5,France,"1,282,769","+47,637","36,020",+235,"115,287","+1,310","1,131,462","3,156","19,638",551,"15,592,956","238,713","65,320,966",Europe,51,"1,813",4
6,Spain,"1,238,922","+23,580","35,639",+173,N/A,N/A,N/A,"2,404","26,495",762,"16,690,076","356,925","46,760,741",Europe,38,"1,312",3
7,Argentina,"1,143,800","+13,267","30,442",+371,"946,134","+14,987","167,224","4,981","25,232",672,"2,947,344","65,019","45,330,843",South America,40,"1,489",15
8,Colombia,"1,053,122","+11,187","30,926",+173,"950,348","+8,474","71,848","2,365","20,626",606,"4,940,714","96,764","51,059,180",South America,48,"1,651",10
9,UK,"965,340","+23,065","45,955",+280,N/A,N/A,N/A,957,"14,196",676,"33,089,838","486,596","68,002,734",Europe,70,"1,480",2
10,Mexico,"906,863","+5,595","90,309",+495,"663,639","+4,166","152,915","2,838","7,010",698,"2,344,805","18,124","129,373,163",North America,143,"1,433",55
11,Peru,"897,594","+2,666","34,362",+47,"819,717","+3,029","43,515","1,052","27,101","1,037","4,473,483","135,067","33,120,505",South America,37,964,7
12,South Africa,"721,770","+2,056","19,164",+53,"649,935","+1,281","52,671",546,"12,120",322,"4,777,609","80,227","59,551,129",Africa,83,"3,107",12
13,Italy,"616,595","+26,831","38,122",+217,"279,282","+3,878","299,191","1,651","10,203",631,"15,353,490","254,060","60,432,485",Europe,98,"1,585",4
14,Iran,"596,941","+8,293","34,113",+399,"472,598","+4,681","90,230","5,055","7,078",404,"4,857,392","57,592","84,341,416",Asia,141,"2,472",17
15,Chile,"507,050","+1,520","14,118",+86,"483,922","+1,016","9,010",748,"26,451",736,"4,232,623","220,798","19,169,683",South America,38,"1,358",5
16,Germany,"498,353","+18,732","10,435",+76,"339,200","+6,300","148,718","1,696","5,942",124,"21,882,967","260,910","83,871,855",Europe,168,"8,038",4
