#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"11,229,331","+97,055","352,477","+1,513","7,423,849","+47,379","3,453,005","20,918",,,,,,North America,,,
,Asia,"13,678,055","+86,805","242,934","+1,393","12,148,967","+90,118","1,286,154","21,617",,,,,,Asia,,,
,South America,"9,677,105","+42,724","294,846",+908,"8,630,931","+34,686","751,328","18,077",,,,,,South America,,,
,Europe,"9,942,100","+230,347","265,492","+2,399","3,772,524","+48,964","5,904,084","21,207",,,,,,Europe,,,
,Africa,"1,795,497","+11,062","42,922",+204,"1,462,556","+7,504","290,019","2,284",,,,,,Africa,,,
,Oceania,"37,471",+15,970,,"32,662",+79,"3,839",25,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,"46,360,280","+468,008","1,199,656","+6,417","33,472,148","+228,730","11,688,476","84,132","5,948",153.9,,,,All,,,
1,USA,"9,400,693","+84,396","236,063",+905,"6,061,909","+37,397","3,102,721","17,208","28,345",712,"144,175,305","434,724","331,648,064",North America,35,"1,405",2
2,India,"8,182,881","+46,715","122,149",+468,"7,489,203","+58,292","571,529","8,944","5,910",88,"108,796,064","78,582","1,384,493,422",Asia,169,"11,334",13
3,Brazil,"5,535,605","+16,077","159,902",+340,"4,972,898","+6,634","402,805","8,318","25,981",750,"21,900,000","102,787","213,061,062",South America,38,"1,332",10
4,Russia,"1,618,116","+18,140","27,990",+334,"1,215,414","+14,854","374,712","2,300","11,086",192,"60,400,000","413,825","145,955,407",Europe,90,"5,215",2
5,France,"1,367,625","+35,641","36,788",+223,"117,658","+1,125","1,213,179","3,452","20,937",563,"16,060,497","245,868","65,321,753",Europe,48,"1,776",4
6,Spain,"1,264,517",,"35,878",,N/A,N/A,N/A,"2,482","27,042",767,"16,690,076","356,924","46,760,840",Europe,37,"1,303",3
7,Argentina,"1,166,924","+9,745","31,002",+210,"973,939","+12,838","161,983","4,981","25,741",684,"3,006,804","66,327","45,333,107",South America,39,"1,462",15
8,Colombia,"1,074,184","+11,033","31,314",+179,"969,230","+9,797","73,640","2,283","21,037",613,"5,079,380","99,474","51,062,142",South America,48,"1,631",10
9,UK,"1,011,660","+21,915","46,555",+326,N/A,N/A,N/A,978,"14,876",685,"33,470,217","492,175","68,004,678",Europe,67,"1,461",2
10,Mexico,"918,811","+6,000","91,289",+516,"673,457","+4,790","154,065","2,838","7,102",706,"2,386,284","18,444","129,380,561",North America,141,"1,417",54
11,Peru,"902,503","+2,323","34,476",+65,"825,197","+2,881","42,830","1,055","27,247","1,041","4,517,584","136,388","33,123,015",South America,37,961,7
12,South Africa,"725,452","+1,770","19,276",+46,"654,182","+1,130","51,994",546,"12,181",324,"4,822,973","80,983","59,555,214",Africa,82,"3,090",12
13,Italy,"679,430","+31,758","38,618",+297,"289,426","+5,859","351,386","1,843","11,243",639,"15,784,461","261,194","60,432,001",Europe,89,"1,565",4
14,Iran,"612,772","+7,820","34,864",+386,"481,930","+4,630","95,978","5,185","7,265",413,"4,929,005","58,437","84,347,290",Asia,138,"2,419",17
15,Germany,"531,790","+14,070","10,583",+60,"345,700",,"175,507","1,944","6,340",126,"21,882,967","260,905","83,873,315",Europe,158,"7,925",4
16,Chile,"510,256","+1,685","14,207",+49,"486,642","+1,490","9,407",756,"26,617",741,"4,308,761","224,759","19,170,579",South America,38,"1,349",4
17,Iraq,"472,630","+1,997","10,910",+48,"399,655","+2,414","62,065",452,"11,665",269,"2,862,007","70,639","40,516,151",Asia,86,"3,714",14
18,Belgium,"412,314","+20,056","11,452",+144,"24,906",+463,"375,956","1,105","35,525",987,"4,898,435","422,045","11,606,426",Europe,28,"1,013",2
19,Indonesia,"410,088","+3,143","13,869",+87,"337,801","+3,506","58,418",,"1,494",51,"4,517,739","16,459","274,479,674",Asia,669,"19,791",61
20,Bangladesh,"407,684","+1,320","5,923",+18,"324,145","+1,442","77,616",,"2,467",36,"2,336,262","14,139","165,232,159",Asia,405,"27,897",71
21,Ukraine,"387,481","+8,752","7,196",+155,"158,928","+3,902","221,357",177,"8,878",165,"3,176,397","72,778","43,645,160",Europe,113,"6,065",14
22,Philippines,"380,729","+1,803","7,221",+36,"331,046",+606,"42,462","1,483","3,459",66,"4,784,960","43,475","110,061,476",Asia,289,"15,242",23
23,Turkey,"375,367","+2,213","10,252",+75,"323,971","+1,506","41,144","2,075","4,435",121,"14,001,814","165,430","84,638,978",Asia,225,"8,256",6
24,Poland,"362,731","+21,897","5,631",+280,"140,280","+5,556","216,820","1,305","9,588",149,"4,713,403","124,585","37,832,712",Europe,104,"6,719",8
25,Netherlands,"351,178","+9,804","7,395",+50,N/A,N/A,N/A,584,"20,480",431,"3,327,701","194,063","17,147,535",Europe,49,"2,319",5
26,Saudi Arabia,"347,282",+402,"5,402",+19,"333,842",+433,"8,038",776,"9,925",154,"8,052,694","230,130","34,991,919",Asia,101,"6,478",4
27,Pakistan,"332,993",+807,"6,806",+11,"314,066",+539,"12,121",669,"1,498",31,"4,431,225","19,934","222,293,606",Asia,668,"32,661",50
28,Czechia,"330,445","+6,772","3,197",+119,"137,950",+375,"189,298","1,137","30,838",298,"2,288,854","213,600","10,715,620",Europe,32,"3,352",5
29,Israel,"314,422",+721,"2,539",+25,"301,241","+1,419","10,642",409,"34,185",276,"4,614,569","501,715","9,197,590",Asia,29,"3,623",2
30,Romania,"241,339","+5,753","6,968",+101,"172,513","+4,616","61,858",923,"12,573",363,"3,242,748","168,943","19,194,382",Europe,80,"2,755",6
31,Canada,"234,511","+2,512","10,136",+26,"195,876","+1,939","28,499",228,"6,196",268,"9,753,158","257,667","37,851,790",North America,161,"3,734",4
32,Morocco,"219,084","+3,790","3,695",+70,"181,275","+3,350","34,114",814,"5,912",100,"3,326,650","89,776","37,054,935",Africa,169,"10,028",11
33,Nepal,"170,743","+2,508",937,+17,"131,222","+2,264","38,584",,"5,826",32,"1,443,343","49,247","29,308,350",Asia,172,"31,279",20
34,Ecuador,"168,192","+1,045","12,670",+38,"141,759",,"13,763",348,"9,486",715,"546,508","30,822","17,731,079",South America,105,"1,399",32
35,Switzerland,"154,251",,"2,297",+17,"65,200",,"86,754",237,"17,780",265,"1,933,386","222,853","8,675,630",Europe,56,"3,777",4
36,Bolivia,"141,631",+147,"8,715",+10,"111,178",+419,"21,738",71,"12,079",743,"333,282","28,424","11,725,445",South America,83,"1,345",35
37,Portugal,"141,279","+4,007","2,507",+39,"80,280","+2,831","58,492",286,"13,869",246,"3,361,537","329,992","10,186,719",Europe,72,"4,063",3
38,Panama,"133,598",+731,"2,700",+12,"110,552","+1,183","20,346",112,"30,804",623,"669,813","154,439","4,337,067",North America,32,"1,606",6
39,UAE,"132,629","+1,121",495,+5,"128,902","+1,295","3,232",,"13,357",50,"13,184,160","1,327,733","9,929,825",Asia,75,"20,060",1
40,Qatar,"132,556",+213,232,,"129,583",+234,"2,741",36,"47,210",83,"975,530","347,435","2,807,805",Asia,21,"12,103",3
41,Dominican Republic,"127,018",+686,"2,245",+9,"104,862",+376,"19,911",177,"11,670",206,"594,704","54,641","10,883,893",North America,86,"4,848",18
42,Kuwait,"125,926",+589,779,+6,"116,862",+660,"8,285",110,"29,344",182,"916,525","213,576","4,291,333",Asia,34,"5,509",5
43,Sweden,"124,355",,"5,938",,N/A,N/A,N/A,59,"12,288",587,"2,242,469","221,584","10,120,195",Europe,81,"1,704",5
44,Oman,"114,434",,"1,208",,"103,060",,"10,166",185,"22,226",235,"376,700","73,164","5,148,705",Asia,45,"4,262",14
45,Kazakhstan,"111,953",+461,"1,825",,"106,310",+123,"3,818",221,"5,939",97,"3,309,626","175,569","18,850,814",Asia,168,"10,329",6
46,Costa Rica,"109,971","+1,105","1,385",+14,"66,719",+517,"41,867",186,"21,523",271,"308,063","60,292","5,109,523",North America,46,"3,689",17
47,Guatemala,"107,939",+600,"3,729",+15,"97,289",+537,"6,921",5,"5,989",207,"434,452","24,104","18,023,974",North America,167,"4,833",41
48,Egypt,"107,555",+179,"6,266",+8,"99,452",+99,"1,837",41,"1,045",61,"135,000","1,311","102,965,454",Africa,957,"16,432",763
49,Austria,"104,925","+5,349","1,109",+27,"67,226","+2,239","36,590",265,"11,628",123,"2,232,735","247,436","9,023,489",Europe,86,"8,137",4
50,Japan,"100,392",+770,"1,755",+11,"92,475",+585,"6,162",161,795,14,"2,706,168","21,419","126,346,336",Asia,"1,259","71,992",47
51,Belarus,"98,482",+983,980,+3,"86,663",+681,"10,839",,"10,423",104,"2,495,602","264,133","9,448,282",Europe,96,"9,641",4
52,Honduras,"96,888",+738,"2,669",+8,"40,129",+325,"54,090",23,"9,731",268,"227,440","22,844","9,956,316",North America,103,"3,730",44
53,Ethiopia,"96,169",+380,"1,469",+5,"52,517",+804,"42,183",335,830,13,"1,481,369","12,783","115,887,075",Africa,"1,205","78,888",78
54,Venezuela,"91,589",,793,,"86,335",,"4,461",117,"3,224",28,"2,127,032","74,872","28,408,869",South America,310,"35,825",13
55,Armenia,"89,813","+2,381","1,341",+41,"55,317","+1,001","33,155",,"30,290",452,"402,588","135,776","2,965,094",Asia,33,"2,211",7
56,Bahrain,"81,645",+179,321,+2,"78,719",+354,"2,605",21,"47,455",187,"1,749,872","1,017,082","1,720,483",Asia,21,"5,360",1
57,Lebanon,"81,228","+1,699",637,+12,"41,624","+1,272","38,967",276,"11,919",93,"1,227,731","180,147","6,815,156",Asia,84,"10,699",6
58,Moldova,"76,040",+839,"1,785",+19,"55,782",+592,"18,473",792,"18,865",443,"373,458","92,651","4,030,815",Europe,53,"2,258",11
59,Hungary,"75,321","+3,908","1,750",+51,"19,032","+1,079","54,539",281,"7,804",181,"1,065,143","110,353","9,652,112",Europe,128,"5,515",9
60,Jordan,"72,607","+3,301",829,+57,"7,600",,"64,178",55,"7,093",81,"1,860,367","181,736","10,236,643",Asia,141,"12,348",6
61,Uzbekistan,"66,932",+304,566,+3,"64,235",+371,"2,131",266,"1,990",17,"1,377,915","40,974","33,628,723",Asia,502,"59,415",24
62,Paraguay,"63,185",+589,"1,404",+17,"42,900",+563,"18,881",123,"8,823",196,"364,557","50,906","7,161,435",South America,113,"5,101",20
63,Nigeria,"62,853",+162,"1,144",,"58,675",+245,"3,034",7,302,6,"625,510","3,010","207,796,448",Africa,"3,306","181,640",332
64,Ireland,"61,456",+397,"1,913",+5,"23,364",,"36,179",44,"12,400",386,"1,634,578","329,818","4,956,004",Europe,81,"2,591",3
65,Libya,"61,095",+467,857,+10,"35,030",+661,"25,208",,"8,852",124,"317,581","46,013","6,902,057",Africa,113,"8,054",22
66,Tunisia,"59,813","+1,784","1,317",+44,"5,032",,"53,464",228,"5,043",111,"350,673","29,569","11,859,503",Africa,198,"9,005",34
67,Kyrgyzstan,"58,878",+484,"1,144",+2,"49,983",+461,"7,751",24,"8,976",174,"417,790","63,692","6,559,500",Asia,111,"5,734",16
68,Singapore,"58,015",+12,28,,"57,913",+4,74,,"9,891",5,"3,680,000","627,386","5,865,603",Asia,101,"209,486",2
69,Algeria,"57,942",+291,"1,964",+8,"40,201",+187,"15,777",29,"1,314",45,,,"44,110,215",Africa,761,"22,459",
70,Slovakia,"57,664","+2,573",219,+7,"12,617",+109,"44,828",205,"10,560",40,"769,818","140,979","5,460,527",Europe,95,"24,934",7
71,Azerbaijan,"55,269","+1,095",730,+12,"43,543",+547,"10,996",,"5,435",72,"1,352,907","133,036","10,169,446",Asia,184,"13,931",8
72,Kenya,"55,192","+1,395",981,,"35,876",,"18,335",36,"1,019",18,"695,087","12,835","54,156,870",Africa,981,"55,206",78
73,Palestine,"53,520",+445,483,+2,"46,309",+413,"6,728",,"10,413",94,"522,241","101,604","5,139,954",Asia,96,"10,642",10
74,Bulgaria,"52,844","+1,803","1,279",+25,"20,045",+168,"31,520",166,"7,625",185,"721,959","104,167","6,930,776",Europe,131,"5,419",10
75,Myanmar,"52,706","+1,210","1,237",+18,"32,774","+1,444","18,695",,967,23,"688,159","12,620","54,530,961",Asia,"1,035","44,083",79
76,Bosnia and Herzegovina,"50,090","+1,953","1,234",+22,"28,083",+213,"20,773",,"15,300",377,"315,265","96,295","3,273,936",Europe,65,"2,653",10
77,Croatia,"49,316","+2,769",546,+15,"32,818","+1,908","15,952",82,"12,038",133,"494,022","120,589","4,096,728",Europe,83,"7,503",8
78,Ghana,"48,055",,320,,"47,169",,566,11,"1,536",10,"530,421","16,955","31,284,422",Africa,651,"97,764",59
79,Serbia,"46,954","+1,817",820,+6,"31,536",,"14,598",47,"5,381",94,"1,338,631","153,415","8,725,530",Europe,186,"10,641",7
80,Denmark,"46,351","+1,126",721,+2,"34,523",+471,"11,107",19,"7,993",124,"5,264,259","907,787","5,799,004",Europe,125,"8,043",1
81,Afghanistan,"41,425",+91,"1,536",+3,"34,321",+63,"5,568",93,"1,056",39,"122,392","3,121","39,213,550",Asia,947,"25,530",320
82,Greece,"39,251","+2,055",626,+6,"9,989",,"28,636",135,"3,772",60,"1,777,322","170,799","10,405,907",Europe,265,"16,623",6
83,Georgia,"38,936","+1,673",307,+22,"22,691","+2,881","15,938",,"9,767",77,"860,418","215,828","3,986,597",Asia,102,"12,986",5
84,Slovenia,"34,307","+1,797",338,+23,"12,091",+883,"21,878",122,"16,501",163,"363,978","175,071","2,079,034",Europe,61,"6,151",6
85,El Salvador,"33,445",,975,+4,"29,186",,"3,284",42,"5,148",150,"470,913","72,481","6,497,099",North America,194,"6,664",14
86,North Macedonia,"31,572","+1,084",994,+12,"20,731",+283,"9,847",25,"15,154",477,"249,399","119,711","2,083,345",Europe,66,"2,096",8
87,Malaysia,"31,548",+659,249,,"21,248","+1,000","10,051",83,971,8,"2,118,966","65,194","32,502,676",Asia,"1,030","130,533",15
88,Australia,"27,590",+8,907,,"25,324",+79,"1,359",1,"1,078",35,"8,788,422","343,331","25,597,553",Australia/Oceania,928,"28,222",3
89,S. Korea,"26,511",+126,464,+1,"24,311",+84,"1,736",54,517,9,"2,624,492","51,176","51,283,946",Asia,"1,934","110,526",20
90,Cameroon,"21,793",,426,,"20,117",,"1,250",61,814,16,"149,000","5,568","26,760,117",Africa,"1,228","62,817",180
91,Albania,"20,875",+241,509,+7,"11,189",+92,"9,177",15,"7,256",177,"120,821","41,999","2,876,743",Europe,138,"5,652",24
92,Ivory Coast,"20,716",+24,126,+2,"20,365",+16,225,,779,5,"194,200","7,303","26,590,107",Africa,"1,284","211,033",137
93,Norway,"20,331",+269,282,,"11,863",,"8,186",10,"3,741",52,"1,580,349","290,756","5,435,302",Europe,267,"19,274",3
94,Montenegro,"18,341",+275,301,+7,"14,084",+142,"3,956",26,"29,201",479,"90,079","143,417","628,093",Europe,34,"2,087",7
95,Luxembourg,"17,933",+799,157,+5,"10,081",,"7,695",24,"28,496",249,"1,065,644","1,693,329","629,319",Europe,35,"4,008",1
