#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"126,657,159","+2,938","1,632,719",+31,"122,513,051","+15,524","2,511,389","6,247",,,,,,North America,,,,,,
,Asia,"217,326,864","+25,850","1,546,345",+54,"201,043,067","+23,120","14,737,452","15,457",,,,,,Asia,,,,,,
,Europe,"249,277,449","+24,338","2,059,920",+268,"245,240,875","+41,164","1,976,654","5,840",,,,,,Europe,,,,,,
,South America,"68,674,193",+31,"1,355,584",,"66,460,633",+110,"857,976","10,123",,,,,,South America,,,,,,
,Oceania,"14,323,648",,"27,858",,"14,150,432",,"145,358",86,,,,,,Australia/Oceania,,,,,,
,Africa,"12,823,268",+3,"258,762",,"12,085,257",+3,"479,249",548,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"689,083,302","+53,160","6,881,203",+353,"661,494,021","+79,921","20,708,078","38,301","88,403",882.8,,,,All,,,,,,
1,USA,"107,051,354","+2,788","1,164,512",+23,"105,088,861","+14,303","797,981","1,081","319,742","3,478","1,180,135,550","3,524,842","334,805,269",North America,3,288,0,8,0.07,"2,383"
2,India,"44,987,339",,"531,843",,"44,448,392",,"7,104",N/A,"31,982",378,"929,590,169","660,862","1,406,631,776",Asia,31,"2,645",2,,,5
3,France,"40,061,441","+5,901","167,207",+79,"39,833,992","+8,639","60,242",869,"610,837","2,549","271,490,188","4,139,547","65,584,518",Europe,2,392,0,90,1,919
4,Germany,"38,423,300",,"174,032",,"38,231,000","+1,700","18,268",N/A,"458,055","2,075","122,332,384","1,458,359","83,883,596",Europe,2,482,1,,,218
5,Brazil,"37,553,337",,"702,421",,"36,249,161",,"601,755",N/A,"174,380","3,262","63,776,166","296,146","215,353,593",South America,6,307,3,,,"2,794"
