#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"42,177,583","+108,620","937,044","+1,159","35,195,685","+51,656","6,044,854","16,030",,,,,,North America,,,,,,
,Asia,"61,249,836","+271,281","883,166","+4,390","57,458,340","+201,064","2,908,330","32,662",,,,,,Asia,,,,,,
,South America,"35,326,085","+75,542","1,083,222","+2,233","32,866,092","+93,986","1,376,771","25,931",,,,,,South America,,,,,,
,Europe,"51,128,103","+134,475","1,130,029","+1,139","46,669,850","+53,950","3,328,224","7,547",,,,,,Europe,,,,,,
,Africa,"6,637,939","+47,146","167,549",+938,"5,804,875","+28,319","665,515","4,199",,,,,,Africa,,,,,,
,Oceania,"100,308","+1,279","1,512",+13,"76,204",+418,"22,592",109,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"196,620,575","+638,343","4,202,537","+9,872","178,071,752","+429,393","14,346,286","86,478","25,225",539.1,,,,All,,,,,,
1,USA,"35,469,419","+73,938","628,058",+448,"29,601,230","+23,335","5,240,131","8,974","106,488","1,886","528,025,743","1,585,270","333,082,557",North America,9,530,1,222,1,"15,732"
2,India,"31,526,622","+43,211","422,695",+641,"30,694,122","+38,732","409,805","8,944","22,607",303,"460,900,978","330,506","1,394,531,345",Asia,44,"3,299",3,31,0.5,294
3,Brazil,"19,797,516","+48,443","553,272","+1,366","18,530,306","+63,484","713,938","8,318","92,435","2,583","55,034,721","256,958","214,178,124",South America,11,387,4,226,6,"3,333"
4,Russia,"6,195,232","+22,420","156,178",+798,"5,547,529","+20,579","491,525","2,300","42,433","1,070","163,700,000","1,121,221","146,001,583",Europe,24,935,1,154,5,"3,367"
5,France,"6,054,049","+27,934","111,735",+40,"5,687,412","+4,414","254,902",992,"92,529","1,708","102,910,163","1,572,867","65,428,389",Europe,11,586,1,427,0.6,"3,896"
6,UK,"5,770,928","+27,734","129,430",+91,"4,480,533","+10,309","1,160,965",848,"84,533","1,896","242,211,485","3,547,941","68,268,185",Europe,12,527,0,406,1,"17,006"
7,Turkey,"5,660,469","+22,291","51,124",+76,"5,438,038","+4,197","171,307",543,"66,351",599,"67,091,997","786,444","85,310,571",Asia,15,"1,669",1,261,0.9,"2,008"
8,Argentina,"4,891,810","+15,883","104,822",+470,"4,529,259","+9,337","257,729","4,160","107,183","2,297","19,144,266","419,463","45,639,886",South America,9,435,2,348,10,"5,647"
9,Colombia,"4,757,139","+9,364","119,801",+319,"4,545,346","+18,429","91,992","8,155","92,437","2,328","22,282,843","432,984","51,463,477",South America,11,430,2,182,6,"1,788"
10,Spain,"4,395,602","+27,149","81,396",+73,"3,703,911","+2,716","610,295","1,593","93,975","1,740","55,855,941","1,194,161","46,774,203",Europe,11,575,1,580,2,"13,048"
11,Italy,"4,330,739","+5,696","128,010",+15,"4,128,568","+1,827","74,161",183,"71,741","2,121","76,807,058","1,272,347","60,366,432",Europe,14,472,1,94,0.2,"1,229"
12,Iran,"3,792,014","+33,817","89,782",+303,"3,310,163","+18,184","392,069","5,205","44,537","1,054","25,667,604","301,464","85,143,289",Asia,22,948,3,397,4,"4,605"
13,Germany,"3,769,541","+3,059","92,106",+28,"3,649,100","+1,400","28,335",357,"44,838","1,096","65,845,568","783,212","84,071,162",Europe,22,913,1,36,0.3,337
14,Indonesia,"3,287,727","+47,791","88,659","+1,824","2,640,676","+43,856","558,392",,"11,885",321,"25,544,303","92,344","276,619,967",Asia,84,"3,120",11,173,7,"2,019"
15,Poland,"2,882,465",+138,"75,252",+3,"2,653,446",+39,"153,767",44,"76,251","1,991","18,443,038","487,883","37,802,138",Europe,13,502,2,4,0.08,"4,068"
16,Mexico,"2,771,846","+17,408","239,079",+484,"2,171,095","+10,965","361,672","4,798","21,259","1,834","8,265,105","63,391","130,382,945",North America,47,545,16,134,4,"2,774"
17,South Africa,"2,408,525","+17,302","70,908",+520,"2,186,988","+6,494","150,629",546,"40,069","1,180","14,694,978","244,473","60,108,845",Africa,25,848,4,288,9,"2,506"
18,Ukraine,"2,250,061",+717,"52,891",+15,"2,185,339",+459,"11,831",177,"51,783","1,217","11,321,947","260,564","43,451,640",Europe,19,822,4,17,0.3,272
19,Peru,"2,106,371",,"196,058",,N/A,N/A,N/A,"1,859","62,946","5,859","15,380,675","459,630","33,463,188",South America,16,171,2,,,"5,667"
20,Netherlands,"1,854,784","+3,455","17,812",+8,"1,666,024",+554,"170,948",157,"107,990","1,037","15,767,121","917,999","17,175,526",Europe,9,964,1,201,0.5,"9,953"
21,Czechia,"1,673,017",+252,"30,362",,"1,639,698",+21,"2,957",8,"155,915","2,830","32,571,058","3,035,432","10,730,286",Europe,6,353,0,23,,276
22,Chile,"1,611,917",+827,"35,176",+25,"1,567,236","+1,098","9,505","1,571","83,554","1,823","18,470,822","957,437","19,291,941",South America,12,548,1,43,1,493
