#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"97,441,596","+26,938","1,453,145",+91,"93,585,691","+31,040","2,402,760","6,962",,,,,,North America,,,,,,
,Asia,"145,808,597","+146,884","1,416,371",+490,"124,199,410","+124,016","20,192,816","13,685",,,,,,Asia,,,,,,
,South America,"56,558,935","+9,893","1,292,081",+74,"52,573,084","+49,192","2,693,770","11,024",,,,,,South America,,,,,,
,Europe,"186,848,230","+83,697","1,799,319",+506,"169,047,894","+715,547","16,001,017","9,212",,,,,,Europe,,,,,,
,Oceania,"6,537,163","+40,607","10,017",+20,"5,978,617","+7,782","548,529",174,,,,,,Australia/Oceania,,,,,,
,Africa,"11,825,787","+1,098","253,428",+39,"11,059,916",+816,"512,443",964,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"505,021,029","+309,117","6,224,376","+1,220","456,445,318","+928,393","42,351,335","42,021","64,789",798.5,,,,All,,,,,,
1,USA,"82,355,719","+19,556","1,015,699",+67,"80,226,092","+23,382","1,113,928","1,442","246,220","3,037","996,393,658","2,978,933","334,479,997",North America,4,329,0,58,0.2,"3,330"
2,India,"43,045,421","+1,141","521,996",+31,"42,510,773",,"12,652",698,"30,652",372,"832,104,846","592,536","1,404,309,985",Asia,33,"2,690",2,0.8,0.02,9
3,Brazil,"30,261,088","+8,470","662,076",+65,"29,262,483","+35,432","336,529","8,318","140,575","3,076","63,776,166","296,266","215,266,331",South America,7,325,3,39,0.3,"1,563"
4,France,"27,790,834","+19,810","144,205",+48,"25,132,351","+217,445","2,514,278","1,541","424,079","2,201","260,504,402","3,975,208","65,532,271",Europe,2,454,0,302,0.7,"38,367"
5,Germany,"23,457,596","+19,303","133,437",+8,"20,085,800","+205,500","3,238,359","1,980","278,383","1,584","122,332,384","1,451,777","84,263,898",Europe,4,631,1,229,0.09,"38,431"
6,UK,"21,747,638",,"171,396",,"20,306,336","+109,212","1,269,906",355,"317,368","2,501","512,140,269","7,473,785","68,524,885",Europe,3,400,0,,,"18,532"
7,Russia,"18,084,151","+9,434","373,713",+213,"17,390,465","+14,324","319,973","2,300","123,825","2,559","273,400,000","1,872,006","146,046,566",Europe,8,391,1,65,1,"2,191"
8,S. Korea,"16,353,495","+47,743","21,224",+132,N/A,N/A,N/A,850,"318,482",413,"15,804,065","307,782","51,348,231",Asia,3,"2,419",3,930,3,"299,187"
9,Italy,"15,730,676","+18,380","161,766",+79,"14,352,067","+27,704","1,216,843",411,"260,863","2,683","209,276,026","3,470,434","60,302,556",Europe,4,373,0,305,1,"20,179"
10,Turkey,"14,999,479","+4,542","98,587",+19,"14,763,876","+15,624","137,016",975,"174,484","1,147","157,348,707","1,830,385","85,964,817",Asia,6,872,1,53,0.2,"1,594"
11,Spain,"11,662,214",,"103,266",,"11,120,708",,"438,240",368,"249,261","2,207","471,036,328","10,067,628","46,787,221",Europe,4,453,0,,,"9,367"
12,Vietnam,"10,475,819","+12,012","42,957",+13,"8,941,064","+4,218","1,491,798","1,008","105,915",434,"85,703,689","866,503","98,907,569",Asia,9,"2,302",1,121,0.1,"15,083"
13,Argentina,"9,060,923",,"128,344",,"8,895,999",,"36,580",412,"197,239","2,794","35,716,069","777,472","45,938,741",South America,5,358,1,,,796
14,Netherlands,"8,015,576",,"22,156",,"7,412,962","+54,216","580,458",113,"465,946","1,288","21,107,399","1,226,975","17,202,795",Europe,2,776,1,,,"33,742"
15,Japan,"7,374,251","+39,899","29,023",+31,"6,829,906","+44,328","515,322",222,"58,627",231,"45,700,624","363,329","125,782,871",Asia,17,"4,334",3,317,0.2,"4,097"
16,Iran,"7,208,968","+2,009","140,854",+25,"6,948,946","+3,102","119,168","1,307","83,905","1,639","50,079,995","582,876","85,918,726",Asia,12,610,2,23,0.3,"1,387"
17,Colombia,"6,089,791",+129,"139,751",+2,"5,923,287",+220,"26,753",342,"117,440","2,695","34,265,772","660,807","51,854,446",South America,9,371,2,2,0.04,516
18,Indonesia,"6,040,432",+559,"155,903",+37,"5,833,560","+7,831","50,969","2,771","21,673",559,"94,216,598","338,051","278,704,975",Asia,46,"1,788",3,2,0.1,183
19,Poland,"5,985,517",+266,"115,838",,"5,334,115",+24,"535,564",268,"158,463","3,067","35,948,483","951,714","37,772,353",Europe,6,326,1,7,,"14,179"
20,Mexico,"5,727,668","+1,000","323,944",+6,"5,028,436",+683,"375,288","4,798","43,603","2,466","15,714,867","119,633","131,359,438",North America,23,406,8,8,0.05,"2,857"
21,Australia,"5,419,380","+34,270","6,787",+10,"4,969,108",,"443,485",138,"208,198",261,"68,335,670","2,625,277","26,029,889",Australia/Oceania,5,"3,835",0,"1,317",0.4,"17,038"
22,Ukraine,"4,990,465",,"108,220",,N/A,N/A,N/A,177,"115,351","2,501","19,521,252","451,222","43,263,119",Europe,9,400,2,,,"19,051"
23,Malaysia,"4,396,165","+7,140","35,437",+16,"4,264,127","+14,423","96,601",110,"132,779","1,070","57,994,524","1,751,633","33,108,826",Asia,8,934,1,216,0.5,"2,918"
24,Austria,"4,059,444","+6,227","16,431",+11,"3,918,429","+14,139","124,584",154,"446,168","1,806","180,657,934","19,855,876","9,098,462",Europe,2,554,0,684,1,"13,693"
25,Thailand,"4,046,953","+16,994","27,009",+124,"3,814,433","+25,910","205,511","1,496","57,720",385,"17,270,775","246,325","70,113,759",Asia,17,"2,596",4,242,2,"2,931"
26,Israel,"4,036,684","+4,923","10,647",+17,"3,941,841",,"84,196",220,"432,842","1,142","41,373,364","4,436,346","9,326,000",Asia,2,876,0,528,2,"9,028"
27,Belgium,"3,972,963",,"31,165",,"3,664,894","+12,275","276,904",181,"340,151","2,668","33,313,880","2,852,219","11,679,986",Europe,3,375,0,,,"23,708"
28,Czechia,"3,882,395",+749,"39,990",+5,"3,817,965","+4,510","24,440",47,"361,335","3,722","55,024,950","5,121,185","10,744,574",Europe,3,269,0,70,0.5,"2,275"
29,South Africa,"3,742,107",+877,"100,181",+34,"3,627,969",+375,"13,957",175,"61,702","1,652","24,198,159","398,992","60,648,176",Africa,16,605,3,14,0.6,230
