#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"43,595,230","+106,670","948,994","+1,161","35,736,787","+44,285","6,909,449","22,184",,,,,,North America,,,,,,
,Asia,"63,892,880","+255,663","928,244","+4,261","59,498,854","+234,181","3,465,782","37,241",,,,,,Asia,,,,,,
,South America,"35,940,243","+60,421","1,101,478","+1,652","33,477,009","+25,493","1,361,756","25,025",,,,,,South America,,,,,,
,Europe,"52,342,024","+106,019","1,141,211","+1,052","47,340,490","+76,547","3,860,323","8,853",,,,,,Europe,,,,,,
,Africa,"7,041,037","+35,842","177,080",+761,"6,141,100","+28,674","722,857","4,501",,,,,,Africa,,,,,,
,Oceania,"116,097","+1,045","1,618",+12,"82,820",+297,"31,659",111,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"202,928,232","+565,660","4,298,640","+8,899","182,277,766","+409,477","16,351,826","97,915","26,034",551.5,,,,All,,,,,,
1,USA,"36,518,908","+68,910","632,987",+320,"29,851,803","+17,331","6,034,118","15,076","109,622","1,900","543,729,581","1,632,157","333,135,490",North America,9,526,1,207,1.0,"18,113"
2,India,"31,933,553","+39,070","427,892",+491,"31,092,097","+43,944","413,564","8,944","22,893",307,"478,316,964","342,904","1,394,901,748",Asia,44,"3,260",3,28,0.4,296
3,Brazil,"20,151,779","+43,033","563,082","+1,275","18,868,602",,"720,095","8,318","94,071","2,629","55,034,721","256,908","214,219,344",South America,11,380,4,201,6,"3,361"
4,Russia,"6,424,884","+22,320","164,094",+793,"5,739,838","+19,485","520,952","2,300","44,005","1,124","168,500,000","1,154,084","146,003,287",Europe,23,890,1,153,5,"3,568"
5,France,"6,284,708","+25,755","112,190",+32,"5,755,572","+12,472","416,946","1,510","96,049","1,715","108,610,486","1,659,890","65,432,324",Europe,10,583,1,394,0.5,"6,372"
