#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"102,127,536","+106,440","1,476,191",+350,"96,225,640","+70,972","4,425,705","8,108",,,,,,North America,,,,,,
,Asia,"156,753,739","+208,976","1,432,578",+236,"149,580,640","+234,098","5,740,521","10,822",,,,,,Asia,,,,,,
,South America,"57,908,786","+47,118","1,299,365",+54,"53,609,089","+12,468","3,000,332","10,514",,,,,,South America,,,,,,
,Europe,"196,787,370","+106,453","1,843,154",+393,"186,128,926","+155,896","8,815,290","6,210",,,,,,Europe,,,,,,
,Oceania,"8,875,050","+38,459","12,527",+62,"8,467,029","+6,953","395,494",120,,,,,,Australia/Oceania,,,,,,
,Africa,"12,163,754","+3,832","255,032",+38,"11,369,697","+10,276","539,025",964,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"534,616,956","+511,278","6,318,862","+1,133","505,381,727","+490,663","22,916,367","36,738","68,586",810.7,,,,All,,,,,,
1,USA,"86,441,844","+98,491","1,033,346",+315,"82,460,292","+66,111","2,948,206","2,693","258,249","3,087","1,033,400,779","3,087,327","334,723,490",North America,4,324,0,294,0.9,"8,808"
2,India,"43,171,872","+2,273","524,651",,"42,622,757",,"24,464",698,"30,705",373,"851,338,595","605,498","1,406,013,839",Asia,33,"2,680",2,2,,17
3,Brazil,"31,137,479","+36,189","667,019",+41,"30,063,682","+9,083","406,778","8,318","144,519","3,096","63,776,166","296,006","215,455,943",South America,7,323,3,168,0.2,"1,888"
4,France,"29,595,892","+25,130","148,464",+38,"29,012,376","+30,418","435,052","1,173","451,498","2,265","271,490,188","4,141,703","65,550,372",Europe,2,442,0,383,0.6,"6,637"
5,Germany,"26,510,828","+41,297","139,697",+81,"25,515,500","+56,500","855,631",656,"314,491","1,657","122,332,384","1,451,199","84,297,481",Europe,3,603,1,490,1.0,"10,150"
6,UK,"22,305,893",,"178,749",,"21,954,141","+8,917","173,003",188,"325,303","2,607","522,526,476","7,620,380","68,569,613",Europe,3,384,0,,,"2,523"
7,Russia,"18,343,964","+4,188","379,363",+78,"17,755,194","+5,234","209,407","2,300","125,597","2,597","273,400,000","1,871,905","146,054,404",Europe,8,385,1,29,0.5,"1,434"
8,S. Korea,"18,141,835","+12,522","24,229",+17,"17,771,145","+13,281","346,461",160,"353,272",472,"15,804,065","307,749","51,353,759",Asia,3,"2,120",3,244,0.3,"6,747"
9,Italy,"17,467,642","+9,429","166,875",+40,"16,652,711","+17,496","648,056",225,"289,720","2,768","221,552,092","3,674,687","60,291,426",Europe,3,361,0,156,0.7,"10,749"
